feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-1.103,-0.446,-0.235,0.432,-0.044,-0.726,1.029,1.498,-0.889,0.681,-0.211,-1.246,-0.264,1.253,-0.372,0.485,1.904,1.831,-1.451,0.279,0.571,-0.422,1.337,0.235,0.625,0.6,0.615,0.63,0.114,0.054,0
0.379,-0.079,-1.009,-0.71,0.399,1.945,-0.135,-1.518,1.7,0.51,-0.317,0.262,-0.875,-1.896,-2.452,-1.566,-0.742,0.991,-0.913,0.067,1.371,-1.639,-1.247,1.704,1.368,0.081,1.753,0.573,0.368,-0.116,1
-0.069,-0.37,-0.26,-1.103,-0.932,-0.32,-0.69,0.745,-0.871,0.716,1.775,-0.722,1.36,-0.14,0.432,-0.016,-2.452,-1.404,1.342,0.88,0.561,-0.004,-0.742,-0.738,0.572,1.627,0.221,0.438,-0.272,-1.076,0
-1.941,-0.184,0.047,-0.325,-1.445,-0.373,0.279,-0.816,0.389,0.433,-0.675,0.392,-0.415,-0.87,0.235,-0.025,-1.75,1.432,-0.733,0.483,0.21,-0.543,-0.11,0.872,-0.068,-0.763,-0.45,-0.987,1.28,0.003,1
-0.241,0.652,-1.031,-0.029,-1.184,-0.672,-0.166,-0.04,-0.413,-1.066,0.407,-0.099,-2.291,1.317,-0.683,-1.069,-0.417,-0.419,0.197,0.917,-2.52,2.606,-0.201,0.421,-0.157,-0.083,0.267,0.584,0.641,-1.127,1
1.054,-0.526,0.349,-0.414,-0.983,0.649,0.566,-1.627,-1.076,0.66,-2.077,-0.311,-0.071,-0.267,-1.424,0.916,0.069,-0.846,-1.386,-0.231,-0.846,-0.723,-0.825,0.571,-0.25,-0.458,-0.58,0.475,0.278,-0.942,1
0.114,-1.038,0.856,-0.327,-1.361,0.082,0.135,0.044,0.057,0.087,-0.109,1.265,-0.811,-0.512,-0.112,1.341,0.037,-0.948,-0.948,0.905,1.158,0.327,0.467,0.971,-0.212,-0.087,-1.435,1.034,-1.377,0.323,0
0.583,-1.491,-1.59,-0.285,2.321,-0.212,-0.317,-1.492,0.626,0.071,-0.518,-0.034,0.719,1.597,0.109,0.878,0.793,1.228,-0.043,-0.861,0.985,0.224,0.97,-0.241,0.233,-0.759,-1.209,0.257,-1.384,-0.306,0
0.542,0.481,1.276,-0.29,1.024,-0.277,-1.058,-0.187,-0.019,1.096,1.712,-0.739,0.715,-2.315,1.22,1.485,1.367,0.635,-0.962,0.826,-0.036,-0.999,-0.423,-0.564,0.668,-2.105,0.397,-0.21,-1.116,0.287,1
-0.997,-0.465,1.696,-0.914,-0.632,-0.401,0.123,1.681,-0.209,1.12,-0.639,0.026,-0.534,1.149,-1.737,-1.604,-0.375,-0.89,-1.216,1.841,-0.164,-0.19,0.409,-0.168,-2.001,0.076,0.865,-0.602,-0.821,-1.188,1
-1.237,0.423,0.831,0.75,0.941,-0.005,0.991,1.593,0.07,0.215,-0.521,-0.589,-0.821,-0.105,-0.268,-2.062,-0.269,0.605,1.69,-0.638,-1.048,-0.701,-0.401,-1.196,-0.581,1.652,0.189,-0.929,-1.778,-0.84,0
-0.873,1.749,0.84,-0.675,-0.699,-1.061,-1.138,1.536,-0.264,-0.777,0.982,0.833,-1.333,-1.162,1.065,1.423,1.309,0.395,-1.174,0.751,0.826,-0.416,0.092,0.625,-0.237,0.234,-0.986,-0.365,1.039,0.293,1
-0.706,1.536,-0.414,0.166,-0.811,1.221,-0.746,0.638,0.05,1.997,0.276,-1.258,-0.037,-0.161,0.097,-0.308,-1.278,-0.189,1.129,0.009,-0.498,-0.571,-0.378,1.223,-0.918,-1.893,-0.548,1.188,1.178,-1.384,1
-0.119,1.804,-0.735,0.677,-1.419,1.378,-1.362,1.902,-0.151,-0.316,-0.043,-0.347,1.042,-0.788,-1.661,-0.244,-0.791,-1.492,-1.671,-1.391,-0.957,1.096,0.683,0.066,-1.598,1.432,1.301,-1.569,0.873,0.268,0
0.713,0.343,2.464,-1.758,-1.066,0.194,0.32,-1.572,1.091,-0.456,0.398,1.793,0.635,0.55,0.509,-2.002,1.41,0.93,-0.685,-0.262,-0.081,1.365,-0.664,0.022,-1.531,-0.257,-2.599,0.514,-0.239,-0.525,1
-0.63,0.66,0.171,-0.077,3.013,-0.053,-0.013,-0.002,0.065,0.782,-0.019,-0.374,0.016,1.553,-1.836,-0.749,-0.06,-0.694,-0.786,1.816,0.355,-0.789,-0.142,1.181,-1.011,-0.982,-1.483,-1.106,0.701,1.399,1
-0.015,1.332,0.241,-1.444,0.509,-0.801,1.74,0.093,1.167,-0.196,-0.076,1.088,0.451,-1.904,0.308,0.382,0.178,-0.645,0.419,-0.696,0.67,0.846,-0.426,0.076,0.143,0.804,0.318,0.902,1.54,1.018,1
1.198,-1.546,0.03,0.853,0.234,0.048,0.694,0.28,0.974,-0.54,-1.039,-0.922,1.051,0.256,1.489,-0.385,-1.635,-0.684,0.127,-0.624,-0.068,0.27,0.271,-0.671,-0.762,-1.619,0.451,0.157,0.675,0.385,1
-1.717,0.039,-0.451,-0.802,0.707,0.076,-0.049,-0.025,-0.507,-0.694,1.156,-0.409,1.185,-0.113,-0.547,0.34,1.178,-0.226,-1.249,-1.318,-0.154,0.287,-0.094,-1.658,1.377,0.823,0.179,1.145,0.607,0.193,0
-1.356,0.461,-1.663,0.337,2.125,0.439,-0.408,-0.537,0.651,-1.076,-0.641,-0.447,-0.717,-0.669,1.08,-1.002,1.817,-0.857,0.725,0.303,1.637,1.397,1.921,-1.268,0.723,0.648,-0.768,-0.36,-0.12,-0.701,1
1.304,0.255,-1.115,-0.332,1.368,1.243,-0.999,-0.27,-0.103,-0.296,0.546,0.604,0.236,-0.022,0.004,-0.411,0.475,-0.353,-0.376,1.911,-0.806,0.859,1.29,-0.644,-0.338,-0.233,0.862,0.442,-0.539,-3.129,0
-1.307,2.238,-0.166,-0.45,0.508,-0.223,-0.998,1.059,1.116,0.162,0.731,-0.25,1.661,-0.108,2.421,0.075,0.347,1.054,-0.823,1.18,1.228,0.139,-0.811,0.01,0.183,-1.149,0.179,-0.105,-1.27,-1.507,1
1.628,-2.263,-1.689,0.237,0.022,1.197,0.556,-0.347,-1.04,0.205,0.684,-0.324,2.487,-1.561,-0.358,-1.062,-0.005,0.277,1.376,1.567,1.605,-2.672,-1.126,0.042,-0.385,-0.401,0.499,-0.685,-0.067,0.447,1
0.559,0.529,-0.819,0.335,-0.441,-0.271,1.668,0.053,1.983,-0.691,-0.878,0.575,0.243,-0.135,-0.019,-0.763,0.313,-0.28,-0.106,-1.596,-1.643,-0.163,2.288,-0.261,0.302,0.012,-2.464,0.467,0.235,0.468,1
0.137,1.454,-0.055,0.657,0.32,0.711,-0.023,0.149,1.128,0.73,-0.327,0.288,0.972,0.361,-0.56,0.952,1.35,0.567,2.614,0.362,1.291,0.72,-0.782,1.272,-0.709,-0.217,-0.514,-0.127,-0.784,0.662,1
-0.003,1.5,-1.008,-2.275,-0.943,-2.218,-0.191,-0.243,0.078,-1.56,1.045,-0.031,1.109,0.758,-0.947,-1.403,0.869,-0.935,-0.639,-0.567,-1.785,-0.473,-2.33,-1.095,-0.001,1.34,0.135,0.219,0.198,-0.932,1
-0.014,0.724,-0.588,-1.749,1.455,-0.084,0.482,-1.958,-0.107,0.691,0.603,0.128,0.255,0.032,-0.77,-0.987,1.174,-0.13,-0.586,-0.579,0.612,0.07,2.292,-0.28,-0.243,-1.242,0.443,0.811,1.189,0.591,0
1.966,0.88,-0.671,-1.381,-2.169,1.144,1.094,0.539,-0.932,0.729,0.282,0.203,0.903,0.58,0.604,0.35,-1.399,-0.318,-0.174,0.425,0.245,1.532,-1.082,-0.566,-0.838,-1.401,-0.036,-0.265,0.341,-0.772,1
-0.248,0.156,2.725,0.36,1.118,-0.949,-0.647,0.382,-1.465,-1.182,0.011,-0.846,-0.174,1.996,0.668,-0.472,1.051,0.293,-0.18,-0.575,-0.472,0.06,-0.363,-0.157,-0.643,0.646,0.212,-1.086,1.421,0.289,1
-0.929,-0.46,-1.014,0.819,0.924,0.937,0.132,-0.26,-1.241,-1.01,0.073,0.62,0.681,0.012,-1.102,1.102,-1.112,-1.376,0.752,0.711,-2.282,0.182,0.421,0.299,-0.738,-0.967,-0.673,0.869,-0.092,0.319,0
0.622,-0.822,0.706,0.798,-0.392,-0.159,-1.232,-0.694,0.473,1.211,0.466,-0.154,-0.544,0.033,-0.655,1.128,-0.139,0.901,-0.525,-1.154,0.201,-0.365,-2.178,2.352,0.101,0.049,-0.502,-0.558,0.097,0.347,0
-0.525,-0.035,0.742,-0.223,1.229,0.326,0.27,0.242,2.69,1.319,-1.254,0.978,0.539,0.308,0.651,0.076,1.143,0.298,0.52,0.827,1.71,1.625,-0.106,0.123,-0.514,-1.563,-0.682,0.812,-0.963,-1.824,1
1.281,-1.183,-1.002,-0.586,-0.56,1.53,0.273,-0.246,-0.344,0.333,1.201,1.319,1.514,0.697,0.594,0.721,-0.625,-1.459,-0.295,1.795,0.22,-0.266,1.337,0.535,-0.189,0.761,-1.652,-0.765,0.442,0.003,1
-0.765,-1.686,1.365,1.856,-1.053,-1.144,0.363,0.114,1.164,-0.161,-1.367,2.145,-0.955,-0.21,0.603,1.011,1.444,0.43,1.176,-0.258,-0.813,0.326,-0.142,-0.879,-0.744,2.036,-0.155,-0.0,-1.046,0.757,1
-0.415,0.053,-0.028,-0.959,0.578,1.514,-0.322,-0.727,-1.311,1.06,0.583,1.182,0.449,0.656,1.506,-1.196,0.354,0.112,0.666,-0.789,-1.243,-0.857,-0.772,0.43,0.735,1.002,1.735,-0.957,-1.272,1.104,0
0.066,-0.89,-0.959,0.633,1.59,1.488,-1.005,0.71,-0.553,-0.615,0.262,0.382,1.153,-0.082,1.268,-0.253,-1.871,0.158,-1.052,0.887,0.463,0.125,0.45,0.776,0.325,0.387,-0.666,1.016,-0.2,-0.692,1
1.101,-0.942,-0.182,-3.049,-0.056,0.589,-2.584,1.034,1.068,-0.345,1.043,-0.716,0.187,-0.648,1.099,-0.706,0.709,0.901,0.122,-2.654,2.303,-0.962,-0.305,-0.728,0.57,-1.567,-1.255,-0.023,0.702,2.001,0
1.859,-0.028,-0.238,-0.233,-1.665,-0.098,1.367,-0.487,0.864,-1.467,-0.988,1.63,-1.503,1.469,0.905,-0.156,0.005,-1.006,0.423,0.786,-0.562,-0.617,-0.401,-0.866,2.016,0.704,0.284,-0.23,1.097,-0.021,0
-1.687,0.99,-0.496,0.963,1.289,0.074,-2.818,-2.331,-0.339,-1.495,-1.176,0.121,-1.026,0.118,-1.349,2.013,-0.741,-0.681,0.539,-0.858,-0.732,1.304,1.727,-0.046,-0.2,0.722,1.267,0.799,0.41,0.159,1
3.448,-0.073,-0.946,0.843,-0.09,-0.633,0.902,-0.898,-0.908,0.089,-2.325,1.403,-1.872,0.353,0.958,1.779,-1.5,-0.422,0.242,-0.054,0.077,-0.585,-0.306,-0.669,0.636,-1.598,0.348,0.303,-0.354,0.69,1
-1.471,-0.304,0.917,-1.427,-0.182,-1.186,1.621,-0.878,0.282,0.359,1.442,0.815,-1.045,1.183,0.35,-1.773,-1.336,0.021,-2.401,-1.28,1.867,1.23,-1.196,0.372,-0.24,0.428,0.414,0.877,-0.098,-0.52,1
0.239,-0.46,0.659,0.954,1.459,0.281,0.171,-0.431,-1.779,0.167,0.801,0.063,0.146,-0.182,-1.329,-3.169,1.516,-0.58,0.32,-0.413,0.778,-2.204,0.16,-0.397,1.19,0.077,1.321,-0.358,-0.045,-0.897,1
0.126,-2.279,0.271,0.453,-1.4,-0.828,0.757,0.954,1.091,1.192,0.244,-0.61,0.782,0.463,-0.366,-1.64,3.392,-0.163,1.354,-1.862,-0.002,-1.755,-0.986,-1.929,-2.254,0.802,0.327,0.217,-0.477,-0.879,1
-0.22,-0.899,-0.46,-1.435,-0.994,-0.244,0.497,0.979,0.696,-0.003,-0.844,0.268,1.283,-0.908,-0.661,1.802,-1.398,-0.584,0.863,1.844,0.134,-0.526,-0.784,0.066,0.56,-1.264,-0.662,0.477,-2.368,0.457,0
2.48,0.025,0.254,0.901,-0.33,1.095,-1.381,1.101,0.428,-0.372,-0.035,0.229,0.769,-0.361,2.349,-0.513,0.228,0.55,0.117,1.552,0.315,2.325,-0.508,1.529,-0.437,0.667,1.115,-0.534,1.386,1.889,1
-0.672,-1.366,-0.184,-0.744,0.075,-1.092,0.035,0.678,-1.946,0.588,-1.451,-0.159,-2.133,-0.882,0.561,-0.457,-0.706,0.638,-0.985,1.329,-0.85,-1.314,0.142,-0.769,-0.654,1.474,-2.271,0.675,-0.333,2.014,1
-0.167,-0.9,0.412,1.308,0.476,-1.015,-2.346,1.204,-0.561,1.071,-1.441,-0.633,-0.871,-0.993,0.896,-0.866,0.415,-0.244,0.3,-0.21,-0.115,-1.067,0.358,-0.312,0.402,0.836,0.031,2.588,0.863,-0.637,1
1.24,-0.904,-0.066,-1.939,-0.968,-1.115,-0.159,1.115,-0.625,-0.3,-0.016,-1.091,0.091,0.46,0.208,0.228,0.293,-0.682,0.674,0.73,2.398,-0.467,0.752,1.641,0.107,2.105,0.23,-0.645,-0.397,-1.11,1
-1.68,-0.452,-0.104,1.096,0.617,0.261,1.185,0.234,-0.36,-0.36,-1.847,1.07,-0.302,0.18,-0.105,2.211,1.339,0.242,1.532,0.534,-0.112,1.011,-1.563,-0.148,-0.223,0.842,1.061,0.108,-0.459,-0.308,0
0.906,-1.816,0.08,-0.552,-1.41,1.658,0.788,0.925,0.339,-1.882,-0.743,-0.309,0.729,0.464,-1.468,1.184,-0.825,-0.688,-1.032,0.166,0.863,-0.094,1.822,-0.848,0.086,-0.315,0.447,-0.604,-1.074,-0.848,1
-0.215,-0.296,0.669,0.493,-1.294,0.536,1.636,2.062,1.716,0.213,0.055,2.348,-0.514,-0.252,1.023,2.121,0.8,-1.123,0.283,1.947,0.995,0.223,0.102,0.352,-0.127,0.983,-1.067,0.364,-0.106,0.251,1
-0.005,-0.309,0.066,0.69,0.782,-0.512,0.198,-0.227,-0.134,-0.536,0.702,1.85,0.653,0.996,0.821,0.976,0.119,-0.211,0.033,-0.345,-1.864,-0.862,0.169,-1.092,0.317,-1.506,-0.51,0.406,0.579,-0.454,1
-0.316,0.155,0.34,-0.425,1.235,1.014,-0.088,1.331,0.238,2.319,-0.721,0.561,1.97,-1.221,-1.392,0.561,-1.556,0.531,0.916,1.001,0.333,-1.641,-0.86,-0.091,0.745,-1.826,1.034,0.101,-0.403,-0.426,0
-0.423,0.431,-1.135,1.291,-1.205,1.179,0.536,1.399,-0.784,2.037,-2.246,1.351,-0.396,0.12,-0.473,-0.216,0.133,0.817,0.474,0.91,-1.585,1.259,-0.43,1.521,-1.414,-0.199,0.483,1.0,-1.336,-0.597,1
-1.365,0.525,0.2,-1.092,1.249,0.745,-0.661,0.547,-1.781,-0.239,-0.242,-1.56,1.682,0.664,-2.101,-0.323,-1.196,1.396,-1.624,1.028,0.561,-2.828,-0.617,-0.459,-1.2,1.043,-0.284,0.233,0.47,-0.329,0
-1.429,-0.223,-0.075,0.164,0.747,-1.925,0.28,-1.433,-1.647,0.866,-0.541,-0.125,-1.148,0.164,0.508,-0.896,0.196,-1.418,-0.109,-0.319,1.868,1.859,1.527,0.48,0.645,-0.251,1.064,-1.081,2.014,2.278,0
-0.462,0.247,0.153,1.459,0.161,-2.029,0.918,0.011,0.839,-0.183,-0.765,2.344,-0.044,-0.271,-0.469,-0.75,-0.22,0.367,0.846,0.546,0.475,0.111,0.332,0.947,-0.26,1.71,-1.028,0.459,0.231,0.788,1
0.736,-1.034,-1.364,0.018,-1.727,1.256,0.589,0.296,-0.875,0.487,-0.234,-0.735,-0.182,-1.339,1.345,0.257,1.015,-1.173,-1.123,-0.667,1.014,-0.214,0.341,1.169,0.361,0.021,-0.15,-0.158,1.312,0.364,1
-0.804,0.701,0.636,1.93,-1.308,1.28,0.253,0.016,0.108,0.365,2.46,0.887,0.569,0.563,0.879,1.753,-0.506,-0.093,0.418,0.125,1.648,-0.536,1.428,1.101,0.711,-0.391,-0.222,-0.219,-0.495,-0.028,1
0.279,0.254,2.537,0.006,-0.35,-1.228,0.811,0.166,-0.643,-0.514,1.229,0.508,-0.976,1.592,0.069,-0.14,-0.714,-0.038,-2.349,0.669,-1.521,0.129,-0.379,2.192,0.347,1.497,-0.851,1.225,-0.628,0.311,1
1.224,0.432,-0.64,-1.429,-0.611,0.619,-0.362,0.688,1.674,-0.523,-2.168,-2.147,1.984,-0.119,0.713,-1.265,0.842,-0.096,2.428,1.665,1.886,-0.047,1.963,0.013,1.096,0.582,1.547,0.166,0.084,1.193,1
-0.085,0.078,0.391,1.568,1.344,-0.765,0.248,-0.533,-1.172,-0.721,-0.658,2.166,-0.627,-0.702,-0.736,0.762,-0.04,0.096,1.523,0.323,2.031,-0.059,-0.077,-0.196,-1.261,0.787,0.588,1.136,-2.365,-2.387,1
-0.449,1.321,1.162,-0.397,-0.453,-0.164,-0.447,-0.077,-0.419,1.433,-0.389,-0.533,0.701,1.33,1.017,-0.116,0.153,1.923,1.008,0.159,0.051,-0.309,-0.776,-0.207,0.715,-1.067,0.398,-0.195,0.043,-0.207,1
-0.217,0.286,0.26,-0.135,0.115,1.03,0.146,-1.312,1.029,-0.016,0.781,-1.148,0.688,2.111,1.123,-0.715,1.454,0.167,-1.905,1.012,-0.156,-0.325,-0.917,-0.394,1.27,0.118,-0.143,1.348,-0.58,-0.122,1
-1.667,-0.421,-0.141,0.824,0.325,-0.181,-1.59,0.605,-2.457,0.288,-1.765,-0.106,0.645,2.601,0.854,2.275,0.038,1.943,0.932,-1.081,-0.651,-1.35,-0.355,0.582,-1.039,-0.193,1.086,0.248,-0.293,-0.455,1
1.353,0.484,1.397,0.4,-1.544,-0.363,-0.225,1.578,-0.589,1.726,1.685,0.231,0.959,-1.702,-0.948,0.289,-0.649,0.147,-0.518,0.101,0.059,-2.81,-1.166,1.658,2.305,1.873,0.149,0.25,-0.534,-1.086,1
0.567,-0.703,-0.056,-0.511,-1.182,0.718,-0.668,0.722,-0.698,2.207,-0.852,0.661,0.871,2.124,0.309,2.229,-1.48,2.147,0.575,-2.231,-0.326,-1.611,-0.96,-0.595,-0.078,-0.519,-0.901,0.401,1.133,-1.955,1
-1.44,-0.387,0.531,0.207,-0.232,0.135,-0.788,-0.166,-1.026,-0.203,0.603,1.037,-0.429,1.322,1.011,0.376,1.059,-1.382,-0.821,-0.435,1.88,0.315,0.081,0.727,-0.066,1.081,1.269,0.099,1.023,0.796,1
1.424,-0.125,-0.374,1.056,-0.807,-0.689,1.768,0.903,1.155,0.395,0.145,-0.064,-1.195,0.786,-0.005,-0.506,0.88,-0.339,1.472,-1.08,0.259,-0.163,-0.563,0.755,0.412,-0.719,-1.216,0.514,1.941,-0.095,1
-1.538,-0.741,0.124,-1.681,-0.664,-0.111,-0.327,0.95,-0.088,-0.948,0.638,0.524,-0.373,-1.326,-1.788,0.234,0.77,1.21,-1.795,-0.395,1.082,0.961,0.046,-1.883,-0.014,-1.508,-2.304,-0.907,0.986,1.253,0
1.657,-1.171,0.585,-0.651,0.872,0.65,-0.008,1.355,0.772,-0.115,-0.466,-0.02,-0.806,0.187,-0.375,-1.851,0.687,-0.993,-2.048,0.207,-0.007,-0.38,0.517,-0.163,0.2,0.119,0.061,-0.275,0.339,0.548,0
0.113,-0.039,0.911,0.053,-0.354,-0.279,-0.772,-0.266,1.557,1.243,1.115,-0.856,0.24,0.682,1.753,-0.353,-0.394,-0.401,-1.472,-2.235,0.093,0.437,0.575,0.368,-0.744,0.728,-0.092,0.858,-0.253,-2.591,1
0.457,0.413,-0.349,-0.418,-0.968,-0.026,0.878,1.967,-1.73,0.952,1.11,-0.522,-0.218,0.38,1.747,-0.818,0.406,-0.061,-0.233,0.841,0.259,-0.165,-0.417,-0.827,-0.797,-0.907,0.917,-0.58,0.122,0.982,1
0.748,-1.127,0.021,-0.493,0.491,-0.294,-0.722,-1.644,0.722,0.129,0.895,1.447,-0.0,1.872,2.12,-1.123,0.492,-0.432,0.545,0.426,0.196,0.069,-0.985,-0.304,-0.231,-0.158,-0.966,-1.761,0.552,1.193,1
0.084,0.199,-1.477,-0.272,2.091,-1.229,0.861,1.096,0.472,-1.016,0.11,-0.93,-0.778,0.198,0.484,0.111,-0.866,0.753,-2.148,0.592,0.023,-1.759,-1.533,-0.985,0.127,-0.419,-0.086,-2.06,-0.054,-0.558,0
0.341,1.412,-2.014,0.681,-1.262,-0.202,-0.12,0.948,-0.188,-0.599,0.011,1.192,-1.894,0.711,-0.137,0.902,1.223,-0.158,1.881,-0.965,0.787,2.426,-0.751,0.433,1.289,2.28,-1.507,-0.474,0.978,0.1,1
-0.012,-1.502,-0.341,0.0,-3.11,-0.591,0.11,-0.669,0.887,0.985,-0.983,-0.674,0.94,1.871,-2.03,0.107,0.914,-0.252,-1.173,0.633,-0.399,-0.254,-0.269,0.613,2.017,-1.257,0.778,0.692,-0.027,0.708,0
-0.099,-0.284,0.034,-0.956,-0.757,-0.705,0.026,1.833,0.322,-0.156,-1.08,-0.125,-1.666,0.25,-0.556,0.866,0.094,1.901,0.328,0.786,0.816,-0.605,-0.009,0.725,0.477,-0.222,0.338,0.194,0.204,-0.512,1
0.797,-0.698,-0.203,0.893,-0.086,-0.243,1.765,1.094,0.977,0.74,-1.875,-0.668,-0.778,0.098,0.435,-0.506,0.605,0.773,1.497,1.11,-0.363,-0.26,0.067,1.164,0.577,0.975,0.989,0.065,-0.05,0.783,1
0.941,-0.213,0.79,0.507,0.066,-0.887,-0.866,-0.463,0.698,0.841,-0.057,1.956,0.125,-1.024,0.013,0.195,0.544,0.58,0.803,0.024,0.528,0.617,2.235,1.088,-0.027,0.532,-0.25,-0.679,-0.722,2.016,1
0.168,-0.732,-0.501,-0.343,0.378,0.019,-0.566,-0.564,1.783,-0.51,0.855,-0.608,0.846,1.009,-1.393,-1.233,-0.678,-0.15,0.456,-0.903,-0.775,-1.322,-0.039,0.101,0.309,-1.285,-1.285,0.6,-0.655,-0.167,1
0.924,1.493,0.519,0.669,0.176,1.889,-1.712,0.808,-0.226,0.201,-0.2,0.038,-0.868,0.263,0.273,1.062,0.447,-0.274,2.181,1.641,0.633,0.062,-0.771,-0.037,0.787,-0.413,-0.427,-0.341,0.6,-1.028,1
-0.07,2.096,0.092,1.464,-0.629,0.134,2.175,-0.334,0.589,-0.41,0.539,0.312,-0.326,1.576,-0.876,-0.538,0.478,-0.26,-1.418,-0.087,1.077,1.026,0.122,-0.573,-0.023,-1.084,-0.661,1.768,-1.325,0.054,0
-0.91,-0.051,-0.015,-0.857,1.933,0.131,0.082,-0.599,-0.537,0.062,0.243,-1.886,0.22,-0.41,-0.298,-0.085,-0.887,0.55,-0.319,0.23,0.437,-0.529,-2.079,1.208,0.012,1.862,-0.788,0.419,-1.519,0.426,0
1.61,-0.45,-0.094,1.22,-1.533,-0.75,-0.207,0.286,1.741,0.801,1.146,0.691,-0.201,0.335,-0.084,-0.07,-0.049,-1.495,1.0,0.317,-1.332,-0.324,1.238,2.149,0.932,1.352,-0.774,0.447,0.624,-0.9,1
-0.783,1.536,1.261,0.039,-0.548,-0.366,0.376,0.158,1.038,1.367,1.151,0.385,-0.969,-1.433,-0.098,-0.088,-1.273,0.783,0.273,0.357,0.747,2.145,1.552,-0.551,-1.013,1.952,-1.264,0.624,-1.113,-0.912,1
0.645,-0.104,1.742,1.29,0.115,-1.908,0.272,-0.394,1.038,-0.319,-0.746,-0.418,-0.61,-0.287,1.404,-0.452,-0.946,-0.442,2.226,0.414,0.278,-1.495,1.206,0.517,0.681,1.412,-0.605,-1.243,0.057,0.109,1
-1.896,0.342,1.781,0.137,-0.854,0.445,0.783,-0.887,-0.396,1.017,-0.439,0.406,0.241,0.642,1.172,-0.246,0.368,-0.364,-0.077,-0.489,0.519,-0.572,0.647,0.14,0.761,0.636,0.553,-0.323,-0.336,1.327,1
-2.077,-1.182,-0.247,1.249,0.794,-0.025,-0.068,-0.707,-0.885,-0.314,1.87,-0.985,-0.111,0.423,-0.636,1.769,0.864,0.81,-0.223,0.854,0.251,2.603,0.196,-1.018,0.57,0.41,0.492,-0.962,-1.669,0.32,1
0.612,1.004,-0.842,1.034,0.679,0.948,-0.523,-0.372,0.541,0.508,0.458,0.46,1.129,0.795,-1.854,-0.154,-0.734,0.307,0.771,1.431,0.084,1.85,-0.581,0.047,1.281,-0.239,1.868,0.308,-0.728,-0.986,1
-1.198,1.117,0.329,-0.673,1.936,-0.731,1.285,-0.204,-0.525,1.319,-0.505,-0.329,-0.207,-0.219,-0.149,-1.485,0.897,-0.441,0.561,0.44,2.317,-1.106,0.839,-0.475,-0.738,-0.592,-0.66,-0.567,-0.35,-0.268,1
0.056,0.399,-0.25,1.346,0.197,-2.031,0.33,0.495,-1.254,0.961,-1.539,0.888,0.489,-0.953,1.165,0.472,0.73,-0.36,0.087,2.14,1.409,-1.077,1.027,0.048,-1.183,-1.104,1.683,-0.032,2.892,0.235,1
-0.354,0.803,0.009,-1.371,-0.801,0.282,-1.55,-1.449,0.122,0.57,0.726,1.6,0.312,-0.185,1.587,0.972,-2.342,0.401,0.022,-0.685,1.452,0.804,-0.047,1.191,0.821,0.785,0.17,-1.336,-2.562,-0.43,1
-0.645,-1.59,-0.869,0.407,-0.248,1.71,-0.18,-0.151,-0.982,-0.294,0.054,-1.274,1.122,-0.616,0.081,2.021,0.458,-0.323,-0.492,0.059,1.097,-2.116,0.45,-1.37,0.362,-0.482,0.712,-0.56,-1.006,2.403,1
-0.955,-0.941,-1.96,0.172,-1.052,0.422,1.815,-0.738,1.056,0.918,1.399,-0.307,-0.147,-0.181,-1.384,-2.252,3.05,1.152,-0.479,-1.462,1.258,-1.629,-1.58,0.456,-0.481,-2.489,-0.551,2.43,-0.572,0.773,0
-0.37,-0.175,-0.363,-0.643,-1.631,-0.101,-0.712,0.734,-0.701,0.39,1.211,-0.595,-1.452,0.256,-0.034,-0.91,-0.64,-0.129,0.06,-1.217,1.499,0.002,1.195,-0.055,-1.635,-0.537,0.806,1.041,-0.194,1.507,1
0.27,-0.452,1.199,0.591,0.094,1.041,0.638,-0.113,0.258,-0.646,0.739,1.165,-0.579,-1.141,-0.61,1.046,0.856,0.846,-2.18,0.44,-0.909,-0.664,-0.326,-0.961,-0.581,-1.474,-1.099,0.415,-1.144,-0.309,1
1.125,1.342,0.193,-1.301,1.779,0.662,-0.313,0.346,-0.215,1.42,0.778,-0.051,0.35,1.168,-0.061,0.057,-0.75,2.381,-1.198,1.372,-0.836,0.33,2.846,-0.68,0.952,0.533,-0.334,-0.887,0.605,-0.49,0
1.643,0.092,-0.598,-0.048,-0.467,0.029,-1.075,-0.017,-0.326,1.259,0.447,0.016,2.005,-0.217,0.705,-0.184,-0.088,-1.275,-1.02,0.488,1.956,-0.7,-0.988,0.342,0.237,-0.166,-0.207,-0.492,-1.043,1.14,0
0.825,-0.054,-0.133,-1.372,-1.295,-1.387,-0.521,0.493,2.241,-0.482,-0.659,-0.648,-0.506,2.334,-0.827,-0.939,-0.084,-0.52,0.003,-0.831,0.118,-0.493,0.302,0.269,2.121,-0.55,-0.275,0.547,0.022,0.581,0
-0.397,-0.295,-1.637,-0.234,-1.694,-0.67,1.114,-0.018,1.125,-3.067,-0.76,-0.378,0.414,-0.56,1.419,-1.066,0.209,-0.867,-0.022,0.488,0.876,1.433,-0.787,0.833,0.382,1.149,0.691,-0.989,-1.738,-0.652,0
