feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-0.073,2.321,0.76,0.168,0.709,1.534,-1.621,1.363,1.526,-0.274,-0.297,0.918,-0.215,0.145,0.07,0.512,-0.017,0.156,-0.713,0.958,0.016,-0.03,-1.094,-1.025,-0.675,-1.432,0.451,0.236,0.582,-0.307,0
1.958,0.659,-0.439,0.208,1.459,0.35,-0.791,0.149,-1.403,1.907,-0.774,0.73,1.001,2.576,-0.385,0.87,0.011,-0.363,-0.737,1.069,-0.279,1.34,-0.25,-0.462,0.802,1.771,-1.394,-0.801,-1.214,1.096,0
-1.386,0.461,-1.356,1.098,-0.098,-1.315,0.652,0.224,-1.073,0.427,0.386,-1.887,-0.266,-0.53,-0.867,0.384,1.384,-0.971,-1.634,-0.48,0.746,0.55,0.812,0.349,-0.167,0.598,0.598,1.533,-0.297,1.494,1
0.479,1.009,0.37,0.365,1.244,0.134,-0.33,-1.285,-0.428,0.076,0.27,-1.791,0.358,1.823,-2.016,-0.253,-0.119,0.759,0.638,-0.883,0.558,0.597,0.261,0.553,1.618,0.188,-1.451,-0.336,-0.012,0.289,1
-0.962,0.597,1.584,0.282,-1.501,0.846,1.468,0.417,-0.13,1.556,-0.711,1.744,2.88,2.012,-0.018,-0.693,0.591,1.06,-1.775,-1.54,-0.244,-0.097,1.482,-0.126,1.896,-0.243,-0.7,-0.027,-0.38,0.768,1
-1.83,1.439,-0.78,-1.14,1.202,-1.369,-1.44,2.196,0.308,-0.334,0.229,-2.225,0.85,0.577,-0.564,-2.498,0.079,-1.859,1.167,-0.356,0.132,0.627,0.178,-0.909,-0.292,-1.075,-0.008,-0.993,-0.964,-1.162,1
1.203,-0.044,-0.871,1.183,-0.078,-0.441,-0.763,-0.78,0.513,-0.661,-0.892,-1.01,0.412,0.709,0.604,0.567,0.645,0.123,-1.749,-0.014,0.512,-0.618,-1.026,-1.193,1.768,-0.037,1.427,0.349,1.149,-0.373,1
-0.6,0.997,0.863,-0.846,0.644,-0.365,0.876,0.462,-1.526,-0.618,-1.276,-2.426,0.77,0.751,-0.072,0.322,0.438,1.483,1.051,1.153,-0.356,-0.302,-1.188,1.791,1.472,0.177,-0.625,-0.026,0.478,1.969,1
-1.353,-0.73,0.942,-0.131,-1.253,1.04,1.137,-0.924,0.082,0.587,-0.116,1.114,-0.886,0.544,0.399,0.328,0.715,0.969,1.661,0.076,1.122,-0.017,0.267,1.401,-0.197,0.202,1.709,0.891,0.339,-1.299,1
0.685,0.937,-0.659,0.708,0.711,-1.767,1.049,0.246,-0.157,0.819,0.623,-0.411,-1.214,-0.4,-1.065,0.297,-0.478,2.394,-2.349,-0.517,1.295,0.125,-0.254,-0.618,0.218,-0.332,0.766,0.042,0.061,1.38,1
0.175,0.856,-0.299,1.096,1.374,-0.814,-0.025,-0.598,-0.693,-2.288,-0.58,-0.978,-1.883,-0.438,-1.45,0.319,1.153,0.702,1.145,0.516,-0.432,-0.965,0.419,-0.957,0.392,-0.149,2.45,0.141,0.006,2.483,0
-0.715,1.207,0.21,0.548,0.424,0.565,0.966,-2.327,-0.137,0.502,-0.042,-1.066,1.212,0.49,-2.391,-0.109,0.536,0.962,0.968,0.72,-0.313,1.02,0.824,1.489,0.624,-1.268,0.622,0.42,1.808,0.172,0
0.193,0.581,1.332,2.006,2.982,-0.939,1.051,0.141,-2.486,-0.096,1.04,0.598,0.812,1.476,-1.038,1.229,0.017,-0.135,0.012,-1.21,-1.021,1.419,1.196,1.678,-2.238,0.691,-0.636,0.521,-0.654,-0.979,1
2.088,1.028,0.344,-0.008,-2.509,-0.167,0.372,0.355,0.067,-0.027,0.414,1.298,0.547,0.598,1.072,-0.553,-0.342,0.862,0.631,0.2,-0.769,-0.402,-0.279,-0.831,1.045,0.246,-0.241,1.334,0.226,-0.133,0
0.43,-0.906,-1.08,1.055,-0.175,-0.48,2.313,0.998,-0.285,-1.178,0.815,1.699,0.351,-1.477,-0.354,2.262,-0.2,0.35,-0.033,-0.728,0.405,0.516,-0.933,-0.467,-1.526,0.704,1.345,0.641,1.673,-0.558,1
0.288,0.048,-0.082,0.015,-1.496,-0.434,1.361,0.492,-0.035,-1.107,-0.056,-0.76,0.585,-0.341,0.819,-0.169,-0.235,-0.492,1.846,-1.491,0.571,-2.491,-1.975,2.817,-0.942,0.21,-0.353,0.044,-1.733,1.162,0
0.909,-0.07,-1.066,1.857,1.492,1.531,0.537,0.618,0.573,0.481,-1.369,0.278,-0.776,-1.53,-1.336,0.565,-1.15,-1.583,-1.515,-0.415,-1.977,0.565,0.782,-2.505,-0.544,-0.437,-0.741,-0.824,-0.344,0.135,1
-0.546,0.258,0.215,0.167,-0.439,0.291,-1.262,0.396,-0.58,-0.803,0.793,0.544,0.577,-0.298,-1.362,-1.884,0.746,-1.682,0.898,-0.66,1.067,0.699,0.008,-1.439,-0.658,0.624,-0.739,0.565,0.617,-0.363,1
0.932,0.368,-0.661,-1.443,-0.326,0.004,-0.347,-0.979,-0.315,-1.387,1.886,-0.063,-1.046,0.359,0.391,0.206,-1.506,0.884,0.424,0.842,1.7,0.957,0.253,0.357,-0.323,0.665,1.658,1.275,-0.074,1.125,1
-1.782,0.68,0.073,-0.684,1.503,0.693,-1.349,-0.651,1.554,0.51,2.688,-0.469,0.025,-0.543,-1.304,0.052,0.966,0.285,-1.484,1.344,0.048,0.82,-1.964,-0.813,-0.523,1.123,-0.221,0.757,-0.927,-0.709,1
0.792,-1.147,-2.078,-0.41,0.252,-0.042,0.428,-0.7,-0.526,-0.749,0.671,1.446,0.942,0.952,0.858,-0.329,1.178,1.337,-0.53,1.194,0.633,-0.396,-0.112,-0.183,0.641,0.046,-0.371,-1.036,-2.421,-0.795,0
-0.586,1.013,-1.77,-0.443,0.117,0.844,-0.218,-2.149,-0.515,0.273,-1.454,1.232,-0.036,1.116,-0.241,0.646,-2.388,-1.707,0.319,-2.362,0.824,0.185,1.037,0.245,0.579,0.171,-0.658,0.966,1.252,-0.562,0
-1.615,0.863,0.139,0.731,1.682,-0.285,0.988,-0.979,-0.428,0.248,-1.099,1.005,2.21,-0.03,-0.525,-0.72,0.613,-1.292,1.265,0.524,1.019,1.358,-0.967,0.335,0.85,0.309,-0.492,1.165,1.479,-0.214,1
-0.015,0.216,-0.286,-1.067,-0.227,-0.359,0.672,2.072,1.633,0.623,1.534,-0.062,-0.955,0.363,1.171,1.055,-0.432,0.18,-1.158,-0.66,-0.047,0.15,-3.088,1.123,2.144,0.044,0.395,-1.185,-1.235,2.28,0
-1.407,0.299,-1.065,-1.573,-0.79,-0.825,-0.131,-0.208,-0.646,-0.196,0.19,0.59,0.025,-1.182,0.957,-0.479,0.365,1.433,0.639,1.014,-2.507,-1.387,1.39,0.213,0.116,0.674,-0.626,2.443,-1.802,0.963,1
1.262,-1.137,0.735,1.951,-0.622,0.412,0.924,-1.13,0.201,-0.403,2.503,-0.591,0.384,-0.225,-1.029,-0.758,0.332,-1.314,0.573,0.764,-2.506,-0.388,-0.746,0.476,0.197,-0.497,1.154,-2.451,-0.248,-0.135,0
-0.323,0.187,1.112,2.318,0.949,-0.584,1.621,-2.468,-0.646,-0.226,-0.176,1.552,0.317,1.216,-1.408,-0.397,-0.427,0.986,0.533,-1.082,-0.22,-1.064,-1.099,-0.336,2.317,-1.359,0.028,0.904,1.74,1.076,1
-1.228,-1.31,-0.174,1.319,0.089,-1.072,-2.131,0.524,-1.296,0.358,-2.803,0.796,-0.058,1.962,1.371,-0.98,-1.073,0.835,-1.446,0.209,-1.564,0.318,-0.256,0.025,1.395,-0.057,-0.409,1.483,-1.181,-0.982,0
0.548,0.193,-1.14,0.554,1.005,-0.649,0.549,-0.548,0.082,0.227,-0.83,0.749,0.392,-0.741,-0.838,1.691,-1.402,-2.237,0.861,-0.498,-0.194,1.601,0.873,-0.448,-0.264,-0.687,0.609,-3.2,1.166,-0.119,0
1.274,-1.586,1.493,0.083,-0.287,-0.397,0.328,-0.265,1.295,0.274,0.682,0.851,1.478,0.107,1.065,-0.595,-0.519,1.883,1.91,0.277,0.221,-0.683,-0.594,0.247,-2.008,1.156,1.376,1.003,-0.63,-1.924,0
-2.225,1.465,-1.088,-2.056,0.949,0.03,1.146,-0.74,-1.297,0.103,-0.975,-2.142,-0.935,-0.532,0.598,-0.498,-0.373,1.082,0.546,-0.094,0.804,-0.42,0.791,-0.739,0.191,-0.237,-1.308,-0.754,0.217,0.818,1
0.328,1.087,0.535,0.661,-0.421,1.688,1.193,-0.819,0.452,-0.157,1.007,-0.909,3.334,1.089,0.852,2.126,-0.238,-0.503,-0.699,-0.359,-0.133,1.466,-2.64,-2.098,-0.535,0.046,-0.246,0.479,1.635,-0.353,1
-0.674,-0.439,1.508,0.856,-0.642,0.294,1.129,1.836,1.405,0.081,1.004,-1.035,-0.108,-0.73,0.256,-0.334,0.065,-0.838,0.292,-0.318,-1.427,0.726,-0.027,-1.688,-0.145,1.581,0.464,1.367,-0.154,2.351,1
-0.316,-1.551,0.279,-0.582,0.031,-1.138,-0.244,0.841,1.803,-0.266,0.342,-0.653,-0.507,0.664,1.095,-0.196,-0.309,0.261,-0.825,-0.579,-0.774,-0.592,-1.209,-0.087,1.854,-1.522,0.363,-1.3,-0.087,0.72,0
0.228,0.522,-0.917,-0.252,-1.747,-0.146,-0.834,-0.165,0.908,-0.306,-2.321,-0.671,-0.031,0.158,-0.475,-1.402,-0.577,0.591,-0.677,-0.106,0.327,1.201,0.477,-1.976,0.752,0.381,-1.305,-1.695,0.41,-0.421,0
-0.013,-1.218,0.952,-0.581,0.156,0.628,0.021,0.496,0.73,-0.274,0.225,0.393,0.471,0.908,-0.043,0.129,-0.281,-1.038,-0.074,1.838,-0.559,-0.714,0.329,0.673,-0.17,2.163,-1.611,-1.799,-0.338,0.291,0
0.809,0.491,0.352,-0.599,-0.037,0.021,-2.555,1.093,-1.48,0.906,0.592,0.318,0.11,-0.32,-0.057,0.596,-1.33,0.45,-0.313,0.009,-1.387,-0.452,-0.445,-1.427,0.694,0.946,-1.04,0.743,-0.491,1.024,0
0.889,-0.361,-0.417,-1.658,1.209,2.626,-1.268,-0.464,-0.407,0.22,-0.801,-0.041,-0.338,-1.308,0.034,0.262,1.351,-1.5,-1.313,-0.421,-1.749,1.266,1.53,0.685,0.686,0.184,1.58,-0.798,2.803,0.699,0
0.165,1.339,-0.108,1.369,-0.599,-0.077,0.246,2.267,-0.005,-0.131,-0.375,0.646,-1.041,0.347,-0.73,-0.689,-0.681,1.358,1.036,1.04,1.424,0.255,-0.067,-0.33,1.782,0.361,-0.171,-0.577,0.962,0.757,1
0.514,-0.889,-1.739,0.129,-1.779,1.174,-0.367,0.484,-2.061,-0.603,0.035,1.446,-1.937,-0.61,-0.128,-0.132,-0.959,-1.171,0.571,0.514,-2.279,0.322,-0.363,0.377,-0.908,-1.27,1.275,2.117,-0.724,1.751,1
-1.419,-0.935,-0.74,0.404,-0.418,-1.182,1.034,0.998,-0.43,-1.069,-1.941,-0.144,-0.772,0.89,-2.016,-0.885,-0.368,-1.723,0.698,0.031,0.66,-0.584,-0.737,1.946,-0.092,0.261,1.206,0.045,1.266,1.49,0
1.279,0.56,-1.018,-0.073,-0.251,0.459,-2.216,-0.207,-0.946,1.297,1.036,-1.224,0.481,-0.941,0.667,0.314,0.824,-0.386,-0.855,-1.518,0.796,0.05,0.916,1.795,0.098,0.747,-1.16,1.772,-1.866,0.172,1
0.446,1.589,-0.464,-0.651,0.381,0.755,-0.21,0.172,-1.355,0.318,-0.192,-0.842,-0.858,-1.33,-0.574,0.203,0.485,0.678,0.101,0.544,0.115,-0.425,0.006,2.29,1.858,0.907,0.653,0.339,-1.507,0.612,1
-1.047,-0.531,-0.838,0.673,-0.686,-0.407,-0.21,-0.2,-0.572,0.652,0.163,-0.762,-0.879,-1.312,0.673,-0.965,-0.43,0.887,-0.22,0.647,0.208,1.858,0.803,0.815,0.231,-1.314,-0.753,-1.025,-1.086,-1.647,1
1.321,0.317,0.743,-0.631,-0.893,-1.128,-1.144,0.722,0.696,0.73,0.145,1.137,-0.556,-1.535,-2.454,-0.493,2.281,-2.325,0.234,0.85,-0.194,-0.879,-0.842,-0.085,0.687,-0.201,-0.066,-0.529,1.342,1.254,0
0.963,-0.409,1.613,0.196,-2.093,0.354,0.386,-0.299,-0.984,-1.528,-0.809,-0.468,0.462,-0.254,-0.67,0.044,-1.909,0.225,-0.401,1.265,0.528,0.747,-0.631,-2.755,-1.165,-0.697,-1.37,0.21,1.937,-0.579,1
-1.172,-1.012,-0.067,-0.168,0.555,1.229,-0.22,1.056,1.45,-0.253,0.898,0.479,-1.787,-0.352,-0.619,0.498,-0.365,0.816,1.808,-2.159,-1.338,1.217,-2.009,-0.392,-0.097,0.368,-0.503,-0.854,-0.085,0.352,0
-1.212,0.143,0.013,-0.152,0.774,-0.526,0.593,-2.64,-1.563,0.195,0.183,0.484,-0.145,-1.691,1.124,-0.639,-0.842,0.582,-0.911,-0.505,-0.63,-0.703,1.014,1.074,-0.449,1.439,-1.194,-0.072,-0.942,1.213,1
-1.128,0.15,0.173,-0.319,1.636,-1.477,-0.913,-0.569,0.083,-0.97,1.525,-1.441,1.161,0.701,-0.843,-1.314,-0.969,-1.092,0.109,0.34,-0.371,-0.331,1.128,0.699,0.511,-1.482,-0.177,-1.934,0.081,1.874,0
-0.448,-2.068,0.513,1.293,0.787,0.278,-0.331,0.189,0.05,0.198,-0.193,0.649,-0.5,1.961,-0.59,0.663,0.061,0.292,1.569,-0.487,-0.485,-0.204,-0.49,1.495,0.55,0.58,-1.806,-1.335,1.043,-1.035,0
0.6,-0.178,0.278,-0.567,-0.278,0.236,-1.653,-0.576,0.496,-0.358,-0.176,2.207,-0.835,-0.32,0.294,0.629,-0.034,-0.205,-0.079,0.427,-0.83,0.196,2.33,-1.379,0.235,-0.888,0.597,-0.442,-1.29,-0.43,1
1.872,0.897,-1.161,1.313,-0.385,-0.559,0.533,-0.213,0.594,-0.197,-0.08,0.595,0.148,0.443,0.317,-2.049,-0.651,-0.623,1.025,-1.787,3.13,0.012,0.706,0.345,1.495,-0.461,1.321,0.382,-0.614,0.417,0
-0.157,-0.852,0.346,0.058,0.554,-0.164,-1.035,1.53,-0.152,-0.006,-0.619,0.825,-0.441,1.077,-0.915,0.372,-0.157,-1.117,-0.543,-0.777,-1.346,-0.487,1.309,-0.94,0.604,0.441,0.54,-1.124,0.274,-0.28,0
1.914,-0.449,-1.077,-1.288,1.311,0.294,-0.649,-0.004,-0.079,-0.49,-1.326,0.805,0.381,-0.633,-0.635,1.137,0.975,1.211,-1.852,0.128,2.06,0.128,0.97,1.552,-1.047,-1.229,-1.291,0.464,-0.124,0.759,1
-0.655,-0.921,1.664,1.671,0.943,0.758,-1.866,-0.871,1.151,-0.832,0.494,0.244,-0.573,0.575,0.834,-0.65,-0.527,-1.048,-0.403,-1.001,0.363,0.78,-1.728,-0.337,0.192,-2.05,1.184,1.19,-0.159,-0.136,1
-0.691,2.524,-0.361,-0.877,1.318,0.271,0.673,0.381,0.554,0.6,1.486,-0.453,1.892,-0.086,1.933,0.787,1.675,-0.759,1.272,0.736,0.233,0.08,-2.168,0.481,-0.871,-0.827,-0.088,0.103,1.017,2.526,1
-0.845,-0.445,-0.727,0.495,0.27,1.104,-0.334,-0.258,-0.474,1.874,-1.468,0.888,-1.615,-0.119,0.473,0.886,-1.154,-0.116,0.414,-1.042,-0.266,-0.062,2.15,0.171,0.111,-0.269,-0.62,0.147,0.706,-0.34,0
0.018,-0.228,0.124,-0.72,-1.396,1.072,0.952,-0.592,-1.635,-0.543,-0.445,-0.228,0.241,-0.305,-0.658,-0.004,-0.544,0.866,-3.013,-0.697,0.932,-1.901,0.843,-0.634,0.015,0.046,-1.652,-0.506,-0.902,-0.157,1
-0.126,-0.036,-0.029,-1.723,0.75,-1.083,-0.383,-0.424,0.057,0.909,-1.473,-0.98,1.277,0.307,0.907,1.066,0.551,0.841,2.205,-0.944,0.575,-0.068,-1.867,0.032,-1.048,1.143,0.165,1.199,0.924,-0.489,0
0.677,0.934,-0.425,-1.329,1.882,-0.465,1.765,-0.33,-1.135,-0.682,0.136,0.367,0.816,-0.729,0.901,0.939,0.251,1.468,0.432,-0.127,-1.522,-1.125,1.484,-1.331,-1.262,-1.63,-1.185,-1.105,1.974,0.904,1
1.149,-0.52,-0.427,-0.555,0.061,0.823,1.81,1.57,1.12,0.28,1.718,0.262,-0.268,0.183,0.921,-0.771,-1.305,-0.246,-1.957,0.416,-2.402,-0.124,3.44,0.394,-0.772,-1.041,0.118,-0.19,-2.119,-0.082,0
-1.429,0.349,-0.903,-1.07,0.444,-0.087,-0.593,0.25,0.493,-0.943,2.077,0.408,0.328,0.122,-0.39,1.443,0.725,-0.148,-0.262,-0.88,1.625,-0.225,-1.532,0.403,0.925,0.907,0.54,-1.624,1.582,0.114,1
-0.519,0.146,-1.021,0.293,1.578,-0.662,0.343,1.17,-0.751,2.051,0.308,1.582,1.142,-0.424,-0.216,0.278,-0.392,-0.183,-1.978,-1.234,-0.561,-0.411,1.159,-0.332,-0.407,-0.832,-0.54,-0.596,-2.389,-0.636,0
1.142,-0.295,0.769,0.692,-1.433,0.653,-0.224,0.802,0.531,-0.06,-0.611,-0.174,-0.313,1.368,1.196,0.386,-0.434,-0.711,-1.681,0.348,-0.822,0.179,-0.231,-1.198,1.998,0.703,0.862,0.007,-0.461,-1.758,0
0.413,-0.263,-0.46,0.236,0.458,-1.344,1.98,1.473,1.316,0.504,-0.483,-1.099,-0.489,-0.094,-1.08,2.257,1.049,-0.026,-0.239,2.47,-1.695,0.159,-1.034,-0.003,1.793,1.18,-0.844,-1.389,1.15,0.039,1
0.593,-1.748,0.019,-0.869,1.425,-1.084,0.165,-0.49,0.463,-0.307,0.036,-0.827,-0.32,0.265,0.052,0.649,0.955,1.323,-1.402,-0.046,-2.015,-0.57,0.76,0.33,1.305,0.94,-1.27,-0.434,0.303,0.797,0
-0.895,0.605,-1.479,0.043,-0.185,-0.505,1.185,-1.382,0.184,-1.554,0.237,-1.632,-1.961,-1.335,0.633,1.518,0.733,0.5,1.808,-1.008,-0.115,-1.755,-0.547,2.027,0.278,-1.322,-0.949,0.424,-1.854,1.785,1
-2.094,0.047,-0.162,-0.801,-0.645,0.055,0.178,0.631,0.961,-1.344,1.926,0.873,-0.822,0.748,0.105,0.626,-1.547,-0.735,0.27,0.639,1.934,-1.322,-0.657,-0.61,1.639,-0.121,-1.523,2.665,1.589,0.914,1
-0.143,1.238,-0.726,-0.605,0.848,0.179,-1.048,-0.992,-0.036,-0.45,-0.887,0.534,-1.016,-1.464,-0.075,-0.187,0.865,-0.32,0.171,-1.133,1.231,0.495,0.652,-0.99,-0.526,0.263,0.765,0.579,-1.091,0.483,0
0.76,-0.249,-2.616,1.404,0.689,-1.321,1.542,0.306,-0.923,1.368,1.269,-0.217,-2.419,0.555,2.009,0.369,-1.0,-0.804,0.776,0.198,1.044,-1.638,1.165,-1.296,0.613,1.081,0.102,0.203,-1.818,-0.745,0
2.834,1.408,1.147,0.589,1.322,0.306,-2.044,0.993,-0.181,-0.546,-0.514,0.332,-0.252,-0.644,-0.497,-1.899,-0.044,0.594,0.455,0.814,-2.868,-0.979,1.388,1.358,-0.54,1.929,-0.697,-0.43,-1.504,-0.069,0
-0.695,-0.278,0.547,2.262,0.049,0.92,0.097,1.141,0.586,0.306,0.479,0.28,-0.264,2.381,2.032,0.013,-1.419,0.831,-2.471,-1.455,-2.049,-1.153,-0.072,-0.639,0.073,2.287,0.372,-0.515,0.468,1.48,0
-0.598,-0.389,-0.77,-2.147,0.183,0.72,-1.741,2.122,1.64,0.048,2.434,0.23,-0.04,-0.04,1.134,0.54,0.553,0.115,0.347,0.088,0.164,-0.405,-0.716,0.138,1.189,0.364,1.13,-0.674,0.927,-0.703,0
-0.796,-0.767,1.989,-0.69,-0.068,-0.435,-0.606,-0.382,-0.217,-0.6,0.368,-0.28,-2.375,-0.865,1.178,-0.768,-0.469,0.029,1.12,-1.729,-1.17,-0.524,-1.08,-0.707,0.695,0.078,-0.523,0.115,0.533,2.094,0
0.395,-0.105,-1.979,-1.251,2.331,1.129,0.17,0.426,0.296,-0.257,-0.595,-1.99,-1.373,1.076,-1.144,0.682,-0.667,0.556,-0.567,-0.765,1.383,-0.447,-0.266,0.25,-0.849,-0.24,0.111,0.134,0.268,0.369,0
0.287,1.819,-1.27,0.243,0.6,-0.61,2.758,-0.452,1.044,-0.065,0.735,-1.003,1.686,0.367,-0.259,2.148,1.402,-0.329,0.879,0.729,-0.25,-0.987,1.19,-0.298,0.427,-0.061,-0.222,-0.661,-1.843,0.831,0
-0.597,-1.777,-1.115,-0.72,1.546,0.169,-1.629,-1.581,1.746,-1.09,1.035,-1.344,-0.364,1.45,1.468,-0.276,-0.591,-0.759,0.962,0.628,-1.672,-0.589,-0.762,0.972,-0.937,0.11,0.868,-0.13,0.036,-1.92,0
-0.681,0.177,-0.359,-1.772,-0.261,2.037,0.792,0.736,0.387,-0.842,1.339,-1.549,-0.512,-0.105,0.939,1.646,-1.288,0.849,0.361,-0.189,-0.459,-1.097,0.17,-1.177,-1.08,-0.749,-0.379,-0.237,-0.708,0.349,0
2.682,0.354,0.846,-0.395,0.38,0.081,-0.115,0.6,2.031,-2.448,-1.105,0.425,-0.363,-0.497,0.362,-0.496,0.323,0.803,-1.257,-0.982,0.668,0.303,-0.379,1.379,0.118,-0.822,-1.329,-0.578,1.08,-0.056,1
0.237,1.21,-0.754,0.101,1.92,-1.364,1.439,-0.328,-0.991,-0.74,0.171,-0.59,0.012,0.372,3.049,-0.38,-0.069,1.455,0.373,-0.697,-1.465,0.413,-0.895,-0.064,1.421,0.854,-0.25,0.213,0.408,1.798,0
0.511,-2.522,-0.683,-0.665,0.932,0.679,0.506,-0.154,-0.698,0.165,0.51,-0.001,1.207,1.436,0.678,-1.715,0.252,0.771,2.159,0.586,0.06,-1.564,0.029,-0.667,1.837,0.526,1.313,0.648,1.534,1.068,1
0.41,-0.627,-0.276,0.684,1.366,0.238,2.891,-0.945,-1.086,-0.953,-0.8,-0.062,0.161,-0.264,0.58,-0.003,-0.758,-2.048,-0.493,1.001,-0.449,-0.574,1.169,-1.174,-0.313,0.702,-1.223,0.238,0.355,0.612,0
-1.736,1.146,-0.676,-1.253,0.277,-0.356,0.873,0.916,-1.898,1.795,0.892,0.825,0.324,1.428,-0.379,-0.076,0.433,-0.598,0.358,0.143,1.015,0.618,-0.102,0.164,0.731,1.811,1.029,-0.93,0.751,-0.851,1
-0.19,0.258,0.715,0.115,-0.465,-1.327,0.614,0.369,1.238,-0.859,-0.431,-2.026,-1.189,-0.242,-0.013,-0.298,-0.384,-0.378,-1.471,-1.45,-2.013,-0.251,-0.065,0.064,0.84,-0.549,-1.41,-0.711,0.54,-0.202,0
1.464,-0.072,-0.061,-0.168,-0.925,1.749,1.632,-0.428,-2.305,0.602,0.296,-1.349,-0.04,-1.776,-0.422,-0.17,-0.711,-0.618,-0.549,1.761,-0.58,0.049,0.065,-0.507,2.123,-0.318,-0.438,1.326,-0.108,0.201,1
-0.863,-1.207,-0.794,-0.773,-0.258,0.554,-1.502,0.864,0.797,1.025,-0.34,-0.62,1.398,-0.998,-0.676,-1.427,-0.548,-1.38,0.278,-0.225,-0.423,-0.557,1.234,-0.059,-1.682,-1.155,-2.574,-0.673,-0.028,2.728,1
-0.347,1.607,0.202,-0.194,0.229,-0.201,1.221,0.951,0.146,0.873,-1.616,-0.403,-1.341,1.508,-0.517,1.615,-1.05,-0.445,0.258,-0.749,-0.225,-0.759,0.583,-0.689,0.523,0.579,-0.027,1.458,1.092,0.243,1
-0.217,1.018,-0.304,0.583,-0.398,1.02,0.009,-0.328,0.162,-0.204,1.679,-0.165,-0.848,1.199,-1.529,0.923,-0.343,0.996,-0.134,1.486,0.131,0.392,-1.715,-0.005,-0.29,0.051,0.936,-0.94,1.042,1.296,1
0.904,-0.356,-2.033,-0.368,-0.52,0.156,0.603,0.835,-0.173,0.304,-1.393,1.375,-0.851,0.187,-1.481,1.752,-0.155,-0.445,-0.079,0.577,1.031,0.336,0.42,-1.119,0.078,-0.453,1.283,-1.25,1.266,0.609,0
1.116,-1.024,0.496,-0.518,-0.793,-1.353,-0.271,-0.846,-0.141,0.904,1.696,0.219,0.421,-1.275,0.865,0.759,0.648,0.531,1.855,-0.984,-1.652,0.003,1.428,-1.282,2.029,-1.531,-1.509,-1.094,0.605,-0.274,0
0.371,-0.678,-0.785,-0.175,-0.198,0.242,1.018,-1.263,0.171,-0.083,0.142,-0.09,0.156,0.112,1.421,1.862,0.842,-0.283,0.917,-2.01,-0.945,1.392,2.36,-0.437,-0.582,-1.151,1.32,1.403,-0.091,0.851,0
1.445,-0.205,0.885,-0.071,0.637,-0.062,-0.493,-0.724,-0.371,0.536,0.652,0.191,0.551,-0.512,1.084,0.049,0.113,2.05,0.675,-2.678,-0.82,1.089,-1.351,-0.314,0.746,1.397,0.318,-0.984,-2.094,-0.122,0
1.269,0.218,-1.092,-0.069,0.313,0.603,-0.166,0.169,2.353,-0.585,-0.529,0.798,1.02,-1.982,-0.231,-2.012,-1.194,0.041,-1.511,1.498,0.913,-1.192,0.725,0.006,0.398,0.877,-0.005,-0.453,-0.345,-1.511,0
-0.607,-0.731,-1.084,-1.592,0.114,-0.395,-0.504,0.427,1.195,-0.196,-1.084,-0.971,-1.768,-0.644,-0.648,0.092,-0.814,-1.267,-1.063,-1.633,1.627,-0.817,-0.376,-1.385,-0.062,-0.2,0.617,0.044,-2.45,-0.859,1
0.35,1.418,-0.5,0.4,0.044,-0.262,-0.675,0.701,-1.155,2.361,-1.605,-0.201,0.728,0.584,0.244,0.574,-0.435,0.016,0.22,0.68,0.591,1.782,1.231,0.152,-0.791,-1.025,-0.158,0.169,1.261,-1.642,1
-1.358,-0.242,0.598,-1.211,2.322,-0.558,-1.901,-0.203,0.009,0.629,-0.655,-0.735,-1.023,1.042,0.777,-1.098,1.021,-1.049,0.621,0.244,0.855,-1.53,-0.303,-1.568,0.226,-1.209,0.773,1.632,0.832,-0.824,1
0.817,0.083,1.495,1.189,-0.331,0.332,-0.786,-2.238,0.866,0.338,0.698,-2.148,1.72,-1.714,2.279,0.86,0.442,0.604,1.093,1.153,1.338,-0.553,-0.36,1.499,-0.103,-1.258,-0.488,-2.151,0.142,1.426,0
-0.052,-1.496,0.198,0.035,-0.975,-0.18,-0.847,0.393,0.059,-0.865,-1.017,1.099,0.428,-1.249,0.327,-0.213,-1.281,-0.904,0.988,1.927,0.665,1.376,0.259,-0.58,-0.833,1.854,0.321,-0.455,-0.024,-0.339,1
0.718,0.176,1.181,-1.266,-0.724,-0.871,1.16,1.397,-1.032,1.788,-1.024,-0.246,-0.566,-0.173,-0.542,1.319,-0.106,0.985,0.186,0.278,-1.813,-1.821,-1.202,-0.626,0.231,0.206,0.041,-0.436,-0.073,0.078,1
-0.596,0.368,-1.092,0.249,-0.643,-1.527,0.851,-1.304,0.49,0.138,0.993,1.319,0.018,-2.015,-1.011,-0.412,0.067,0.939,0.421,-1.171,1.101,0.504,-1.582,-0.356,0.184,-0.004,1.594,-0.042,0.407,-1.944,0
-1.911,-0.176,1.934,-0.289,-0.825,-0.404,-0.44,-0.606,0.503,-0.585,1.953,0.362,0.056,0.081,0.735,1.451,-0.283,0.512,0.875,-0.035,-2.268,2.47,1.107,1.509,-0.66,-0.317,-0.637,-0.31,0.173,1.066,0
