feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-1.472,1.078,-2.663,0.528,-0.189,-1.638,0.14,-1.928,0.841,0.835,-0.765,0.46,1.878,-2.144,0.045,-0.579,-0.524,0.807,-0.252,-1.038,1.627,-1.05,0.488,0.8,2.187,1.658,1.547,-0.606,-0.083,0.378,1
0.131,0.47,0.079,0.239,-0.837,0.45,-0.138,-0.51,-0.461,-1.288,-1.954,0.816,-0.226,-1.534,1.619,0.617,0.524,2.188,-0.258,-0.839,0.269,-0.58,0.222,0.553,-0.098,-2.335,-1.181,-0.158,-1.17,1.257,1
-1.614,1.861,-0.591,-0.47,0.699,-0.379,0.472,-0.292,-2.947,0.316,1.163,0.668,-0.496,-0.628,0.541,1.269,0.461,-0.414,1.458,-0.961,-1.454,-0.254,0.197,0.812,0.661,-0.418,-1.323,0.745,-1.2,1.026,1
0.358,-1.774,-0.373,0.42,1.614,0.078,-0.25,-0.387,0.248,-0.528,-0.455,0.216,1.191,0.903,-0.644,-1.24,-0.241,-1.435,-0.466,-0.203,0.906,0.627,-1.135,0.179,-0.157,0.887,-0.811,-0.579,0.535,0.098,1
0.428,-1.652,2.141,-0.527,1.765,-1.014,0.776,0.082,2.367,0.557,-0.057,0.036,-0.341,-1.05,-1.933,0.183,0.63,0.35,0.428,-0.292,-0.579,0.968,0.604,0.579,-0.023,-1.78,-0.517,-0.201,-0.429,-0.234,1
0.398,-0.59,-0.404,-1.013,0.111,0.113,0.374,0.421,0.294,-0.823,-0.246,3.158,1.318,-0.325,0.336,-1.218,0.1,0.938,1.027,-0.423,-2.211,-0.905,-1.135,-1.358,-2.66,-0.418,0.109,-0.263,1.047,-0.445,0
-0.034,1.581,-0.707,1.173,-0.367,0.22,-1.192,-0.551,-0.455,-0.024,-1.147,-1.012,1.55,-0.957,-1.611,-0.387,0.66,-0.834,-0.969,-0.964,-0.471,0.728,-0.116,0.374,0.05,0.873,0.338,-0.825,0.454,-0.776,1
-0.815,0.65,0.338,-0.869,-1.755,0.965,-1.131,0.536,0.576,-0.793,0.601,-0.758,0.015,1.814,-0.261,0.262,-0.315,0.087,0.538,-1.6,-0.784,0.115,0.605,-0.187,0.009,-1.399,0.22,-0.813,-0.709,-1.613,1
0.247,0.775,-1.027,-1.741,-1.243,-0.596,1.756,-0.899,0.74,-0.007,-1.673,0.057,-0.888,-0.692,1.564,1.608,2.342,0.161,-1.073,1.326,1.36,1.324,-0.547,0.905,0.968,0.659,0.15,0.566,0.347,-0.822,1
0.116,-0.029,0.487,1.516,-0.478,0.87,0.028,0.559,1.388,-0.186,1.858,0.917,0.732,1.214,2.243,-0.259,1.124,-1.743,-1.621,-0.323,-1.302,1.953,1.312,1.998,-0.798,0.491,0.013,-0.883,1.015,-0.408,1
1.219,-1.3,0.679,-0.655,1.891,0.611,1.346,-1.346,1.821,-0.222,0.076,1.136,-0.204,1.725,-1.025,1.319,-0.02,1.498,1.123,2.343,-0.677,-0.79,0.783,0.422,-0.211,-0.074,-0.293,1.101,-0.226,-1.545,1
-0.045,-1.355,0.778,0.496,1.822,-1.287,0.401,1.2,-1.022,1.257,0.158,1.237,-2.651,-1.621,-0.208,0.024,-0.629,1.578,0.066,-1.616,-1.092,-0.423,1.3,0.456,0.066,-1.113,0.855,0.838,-2.448,-1.214,1
-0.416,0.43,-0.675,0.942,0.924,0.043,0.383,-0.111,-0.537,0.224,0.553,-2.79,-0.418,0.396,0.095,0.434,-0.123,1.672,-0.229,1.179,0.413,0.573,-1.197,1.406,-0.117,0.533,-1.105,0.796,-1.227,-0.744,0
-1.606,-0.362,1.003,-0.734,-0.695,-0.921,1.007,1.856,0.017,-1.567,-0.734,0.841,-1.514,0.718,0.374,1.328,-1.118,-1.487,-0.779,-0.058,-1.08,0.171,-0.17,-0.041,-0.559,-0.369,0.424,-0.575,0.503,-1.222,0
-0.069,0.093,0.688,-0.648,0.422,-0.932,1.162,0.087,0.008,0.706,2.421,0.918,-0.398,-0.328,-1.075,0.922,-0.211,0.098,2.264,0.612,0.134,0.058,-0.377,0.828,-0.911,-0.483,1.675,0.197,1.809,0.573,0
-1.074,-0.349,0.649,0.228,1.01,-0.689,-1.049,-0.152,-0.1,0.458,-0.556,-1.044,-0.467,-0.614,0.015,-2.213,0.193,-1.079,0.344,0.278,-0.62,-0.879,-0.472,-0.018,-0.518,-1.222,-1.169,1.501,1.677,0.766,0
-0.471,-0.468,1.195,-1.567,1.428,-0.889,-0.655,0.209,-1.203,1.398,-0.036,-0.793,-0.659,0.581,1.166,0.773,0.792,-0.69,-0.062,-0.817,-0.359,0.41,-0.907,-0.648,-0.072,-0.242,1.544,-1.061,1.303,-0.766,1
0.124,1.445,-0.999,0.504,-0.161,1.11,-1.384,1.52,2.113,-0.638,0.297,-1.197,0.074,-0.025,-1.546,-0.232,1.034,-0.214,-0.411,-0.897,0.355,0.133,1.975,-0.428,0.029,-1.803,0.03,-1.059,-0.73,0.822,1
0.155,0.649,0.117,0.016,0.572,0.498,-0.018,-1.096,-0.484,-0.937,0.095,-0.056,-1.444,-0.052,-0.221,1.723,1.965,-0.099,-1.108,1.621,-0.032,0.42,0.134,-0.639,-1.244,-0.381,0.29,-0.454,-1.085,-0.392,1
-0.531,1.396,0.479,0.981,0.019,-0.42,0.295,1.223,1.405,-1.534,-0.049,-0.928,-0.41,0.592,-0.098,-1.735,-0.396,-0.96,0.603,-0.083,0.797,1.408,-0.586,-1.556,-0.2,-1.784,-0.583,0.087,0.382,-1.037,0
0.663,1.689,-0.541,0.265,-1.394,-0.487,-2.534,-0.15,-0.39,-0.62,0.734,0.666,0.714,-0.638,-0.651,0.364,-0.597,0.687,0.246,-1.102,-0.783,-0.078,-0.272,-0.948,-0.151,0.228,-0.905,-0.882,-2.321,0.251,0
0.286,-0.575,-2.175,0.656,1.244,0.325,-0.957,0.502,-0.199,-0.002,0.433,0.174,0.112,-0.429,0.931,1.444,1.403,-0.098,-0.776,0.279,0.194,0.642,-0.975,-1.06,-0.915,-0.273,-0.431,0.737,1.523,-0.502,0
-0.035,1.543,-1.459,-0.858,-0.11,-1.276,0.155,-0.993,-2.042,-0.266,0.516,0.449,-0.533,1.546,-0.484,-0.919,-0.184,0.623,-0.858,0.761,-0.887,0.142,-1.848,-1.472,-0.069,0.608,0.63,-1.014,-0.04,-0.587,0
0.694,0.26,-1.083,-0.218,1.653,0.067,0.767,-0.18,-0.728,0.884,1.833,-0.084,0.271,-0.45,-0.978,0.423,-0.507,0.236,-1.127,0.115,1.976,-1.28,-2.591,2.127,1.784,1.016,-0.778,-1.452,-2.244,1.481,0
-0.103,-0.433,0.764,-0.015,-1.147,-2.091,-0.145,-0.819,-0.823,-0.389,0.819,0.311,0.375,-1.497,-0.289,-0.716,0.238,1.086,-1.132,-0.177,-1.547,-0.815,0.396,0.071,-0.472,-1.49,1.533,2.141,-0.445,0.123,1
-0.087,-0.521,-2.608,0.892,-1.815,-1.615,-0.155,1.626,0.354,-0.996,0.279,1.067,-0.96,-1.172,0.42,-0.148,-0.875,-1.35,-1.05,-1.682,-0.461,-0.395,1.823,-0.969,0.421,0.152,-2.295,-0.01,-3.433,1.453,0
-0.234,-0.865,-0.167,-0.265,-1.089,-0.129,-0.591,0.047,-0.763,-1.062,-0.149,0.968,1.006,0.64,-0.939,-0.01,1.863,0.103,1.452,-0.494,-0.154,0.315,-0.999,0.307,1.206,-0.96,-0.078,-0.905,-1.387,-0.585,1
-0.714,0.134,-0.201,-0.955,-1.089,1.025,-0.026,-0.984,0.524,-1.45,-0.269,0.606,-1.54,0.588,0.579,-0.432,0.818,-0.996,-2.171,0.445,1.594,-0.297,-0.88,-1.256,0.326,-0.747,0.713,-0.887,1.307,-0.893,0
0.781,-0.29,1.341,-1.259,0.643,-0.281,0.765,-1.057,1.112,-0.718,-0.648,-0.54,1.543,-0.031,0.229,-0.22,-0.01,0.656,0.009,-0.347,-1.878,0.895,-0.837,-0.806,-1.371,0.295,0.763,0.797,1.556,0.49,1
1.017,-1.062,0.701,1.718,-0.496,0.494,0.89,-0.317,-0.853,0.485,1.033,-0.969,1.359,1.071,1.718,1.385,-0.879,0.319,0.373,-0.275,-1.308,1.954,-0.009,-1.513,0.039,0.65,0.845,0.061,0.221,-0.317,1
0.458,-0.637,0.934,0.296,0.11,0.285,-0.282,0.464,0.626,0.459,0.069,0.264,0.092,0.211,-0.257,-0.187,0.275,1.666,-0.935,0.821,1.971,0.888,-0.79,-1.334,0.144,0.678,-2.435,1.205,0.362,-1.074,0
0.322,-0.092,0.855,-0.533,0.786,0.587,0.27,1.317,-0.927,-0.366,0.633,-0.675,1.373,-0.445,-0.587,0.189,-0.321,-0.096,-1.325,-0.081,-0.569,1.115,2.038,0.759,0.482,0.754,-1.381,0.411,-0.081,-1.704,0
2.354,-0.454,0.953,-0.167,-0.685,-1.166,-1.8,0.06,1.867,1.451,0.176,0.055,0.659,-1.16,0.891,2.91,-1.702,-0.652,-0.283,0.44,-0.275,0.69,-1.098,1.061,0.345,-0.521,0.174,0.61,-1.489,2.137,1
0.139,1.603,-0.087,-0.125,0.33,-0.248,-2.241,-0.326,-1.138,0.661,1.081,-1.909,-0.26,0.361,1.016,-0.369,1.874,0.885,-0.726,1.09,-0.665,1.318,-0.317,-1.016,0.706,-0.476,0.32,-0.917,0.373,1.255,0
1.224,0.6,-0.677,1.1,-0.591,-0.372,0.495,1.055,0.833,-0.005,0.74,-0.239,1.49,-2.163,0.422,0.432,0.906,0.655,0.072,2.077,-0.406,-0.406,0.379,0.286,0.595,0.048,-0.1,0.566,0.243,-0.664,1
-0.028,0.703,-0.22,-0.092,0.632,-0.725,-2.962,-0.727,-0.398,-1.336,1.712,0.149,1.328,-0.703,-0.884,-1.65,-0.421,0.907,0.285,0.339,-0.058,0.497,-1.81,0.082,0.696,-0.431,-0.445,0.192,0.977,-2.615,0
-0.393,-0.832,-0.42,-0.968,-0.477,0.905,-0.083,0.331,-0.641,-1.233,0.272,-0.386,-1.044,0.511,-1.207,-1.215,-0.419,-0.699,3.195,0.509,-0.544,-1.173,-1.697,-0.9,1.479,0.698,-0.982,0.334,-1.78,-0.154,0
0.428,1.032,-1.39,1.098,-0.839,-0.699,-0.102,0.885,-0.493,-0.948,-0.329,0.458,-0.301,3.133,1.784,-0.649,0.894,-0.936,0.501,0.553,0.638,1.587,-0.32,0.463,-0.346,-0.145,-2.197,1.647,1.788,-2.254,0
-1.816,-0.736,0.393,1.393,-0.021,-1.31,-0.052,0.754,0.519,-0.255,-1.426,0.866,0.204,-0.329,0.532,-0.022,-0.071,-0.975,-0.861,-0.408,-0.62,0.983,0.908,-1.033,-0.184,-0.923,0.547,0.636,-0.328,0.507,0
0.525,-0.349,-0.07,-0.238,-0.137,-1.286,-0.931,-1.475,0.314,0.269,-0.121,-0.267,-0.684,-0.968,-1.7,0.058,0.373,-1.467,0.622,0.95,-0.049,2.511,0.27,-0.059,-1.001,0.701,0.463,-1.035,1.036,0.701,1
-1.719,-0.451,-0.17,-0.453,1.003,-0.661,0.549,1.862,-3.247,-0.97,0.879,1.367,1.324,-0.411,1.057,0.864,-0.106,0.465,-1.865,-1.12,0.674,0.406,-1.646,0.44,-0.715,-1.73,-1.158,0.722,-0.354,0.723,0
-0.566,0.177,-1.446,-1.89,-2.357,1.128,-1.382,-0.746,0.784,0.215,0.117,0.285,-0.259,-0.55,1.361,0.872,-0.923,-0.594,1.262,-0.191,-2.049,0.287,1.461,0.002,1.088,0.055,-0.585,0.714,-1.377,0.728,0
-0.13,-2.363,0.296,-1.242,1.139,-0.128,-0.285,0.678,0.649,-1.553,-1.563,0.404,1.515,-1.35,0.105,-0.339,0.724,0.792,0.478,0.263,0.412,1.183,1.576,1.363,-0.451,0.999,2.138,1.407,-1.439,-0.455,1
-0.602,-0.198,0.988,-1.922,1.821,-0.369,0.139,0.244,-0.309,-1.909,0.582,-0.902,-1.842,0.174,0.888,-0.654,-0.067,-0.233,1.183,-0.13,-1.074,1.559,-1.033,0.919,0.834,-1.114,1.254,-0.059,0.274,0.181,1
1.957,0.269,0.47,-1.786,-0.779,-1.049,-0.2,0.945,-0.332,-1.653,-0.819,-1.876,-0.832,0.776,0.521,1.298,0.438,0.392,0.411,0.683,1.443,0.685,-0.258,-1.966,1.255,-1.515,0.901,-0.329,-1.537,1.055,1
-1.548,0.659,1.105,-1.434,-0.73,0.61,1.866,0.732,0.446,0.928,0.649,2.463,2.078,-0.13,1.085,-1.012,-0.223,0.484,0.773,-1.403,-1.104,0.457,-0.924,-0.108,3.303,-0.581,0.111,0.021,-0.507,-1.128,0
-2.082,0.907,-0.174,0.313,-0.273,2.398,0.368,0.04,-0.166,0.185,-1.014,0.184,-0.304,-0.474,-1.373,0.752,2.167,-1.368,-0.439,1.384,-1.259,-3.168,-0.44,-0.498,0.463,-0.288,-2.074,-1.025,-1.833,0.586,0
-0.794,1.534,-0.59,-0.295,-0.157,-0.246,-1.231,-1.786,0.192,0.523,0.487,0.734,1.859,0.341,1.454,-0.279,-0.875,0.265,-1.554,0.4,-0.32,-0.134,0.114,0.53,0.46,-0.259,-0.623,-1.37,-0.011,0.085,1
-0.264,-1.44,0.859,-0.912,-0.555,-0.45,0.936,-0.839,-0.555,-0.708,-1.487,-1.359,-1.343,0.424,-0.111,0.842,0.009,0.833,-0.121,1.997,0.449,0.637,0.425,-0.002,-0.201,1.124,-0.385,-0.459,-0.575,0.501,1
0.557,0.497,-1.287,-0.516,-1.292,-1.494,-1.763,0.261,-1.136,1.184,0.814,1.055,0.053,-0.713,0.066,-0.444,-1.513,0.241,0.506,-1.418,0.391,-1.68,1.558,-0.245,0.265,0.178,-0.253,0.401,-0.654,-0.212,0
-1.076,-2.362,-0.375,1.33,0.108,0.477,0.151,-0.135,0.393,1.263,-0.613,-1.576,1.109,-0.556,-1.973,0.323,-1.514,0.472,0.104,-1.099,-1.708,0.842,1.09,-0.029,-1.473,-0.58,1.487,-0.138,-0.542,-0.141,1
0.393,0.4,1.522,0.981,0.087,0.795,1.434,-1.392,0.445,0.715,-0.553,-0.839,0.719,0.521,-1.041,1.198,1.767,0.097,0.596,-0.094,0.996,0.911,1.664,-1.806,-0.7,0.309,-0.027,0.338,0.544,0.643,1
0.177,-0.061,-0.954,0.404,2.094,-1.091,0.198,-0.58,-0.543,-0.197,1.883,1.064,0.809,-0.455,-0.025,-0.691,-0.573,0.802,1.017,-1.779,-1.133,-1.309,0.919,-1.214,-0.861,-0.686,0.56,1.583,-0.327,1.914,0
-0.669,-0.037,0.072,1.46,-1.343,-1.175,-2.431,0.577,0.056,-2.049,0.407,-2.199,0.897,-2.179,-0.074,0.211,1.799,0.521,-0.532,-0.461,-0.977,-0.248,0.213,0.515,-0.206,-0.191,-0.165,0.61,-1.009,-0.185,1
-0.851,-0.355,0.866,0.21,-1.429,-0.47,-0.17,-0.655,0.732,0.112,0.167,-1.353,0.335,0.555,0.136,2.23,0.254,0.909,-0.659,0.125,0.25,-0.169,0.94,-0.191,0.453,-1.509,-0.652,1.748,-0.393,-1.301,1
-1.187,-0.16,0.349,0.304,-0.816,0.513,-1.382,1.285,-0.728,-0.139,-0.328,1.069,-0.767,-1.106,0.793,0.265,-2.01,0.522,-0.951,3.062,-0.271,1.241,-0.089,1.76,-1.579,0.617,-0.326,2.046,2.561,0.408,1
0.332,0.472,1.998,0.095,0.293,-0.001,0.593,-0.447,1.443,0.022,1.334,1.363,0.375,0.972,0.233,0.237,0.858,-2.176,0.335,-1.166,-0.595,0.342,-0.529,0.461,-2.053,-0.545,0.362,0.013,-0.588,-0.199,1
1.982,-0.178,-0.733,-0.086,0.697,-0.951,-1.09,0.056,-0.233,-0.074,1.316,-2.377,-0.036,0.069,1.978,0.572,-1.385,-2.019,0.415,-0.91,1.008,0.053,-1.187,-0.956,1.576,2.394,-2.105,-0.698,-0.727,-1.381,0
-0.178,0.114,-1.316,-0.367,-0.133,-0.036,0.671,0.861,-0.45,-0.619,0.998,-1.682,1.213,-0.23,1.603,-0.094,0.779,0.998,0.422,-1.306,-0.268,-1.147,0.524,-0.165,-1.213,1.843,-0.949,1.306,1.085,0.352,0
0.466,1.994,-0.18,0.26,1.232,0.304,-0.094,0.271,0.056,0.414,-0.161,-0.571,0.212,0.667,-0.142,-1.027,0.371,-1.423,-1.167,-0.266,2.646,2.498,1.162,0.754,0.265,-0.608,-0.2,0.459,0.335,0.809,1
0.683,1.598,1.309,-0.524,-1.154,0.032,0.077,-0.637,1.247,-0.764,-0.437,-0.307,1.121,-0.403,-1.049,0.741,1.2,-0.08,-1.342,0.207,1.504,0.839,-1.368,-2.548,0.651,-0.113,-1.465,0.111,0.421,0.398,0
0.406,0.964,-1.199,1.868,-1.081,-0.4,0.243,-1.006,1.064,-0.278,0.733,-1.501,1.365,-1.516,0.621,-1.258,-0.292,-1.394,0.31,-0.044,2.564,-0.405,0.699,-0.06,-1.294,1.767,0.681,-0.54,0.882,0.59,1
0.671,0.556,1.078,0.487,0.217,0.746,1.248,-1.76,0.161,-1.794,-0.158,1.047,0.455,0.093,0.22,0.008,0.339,-1.303,-0.91,-1.16,-2.096,1.106,-0.141,-1.153,0.541,1.035,-0.062,0.586,0.332,-0.327,0
-1.216,-1.201,-0.447,1.598,-0.651,0.18,0.325,-1.458,0.64,0.341,1.955,-0.322,0.295,-0.733,0.131,-0.79,-0.577,1.181,0.14,0.712,0.309,0.58,0.419,-1.498,0.629,-0.739,-0.767,-0.826,1.674,-0.529,1
-0.885,0.722,1.441,-0.317,-0.746,2.069,1.489,1.82,0.172,0.408,1.379,0.32,0.877,-1.1,-0.378,-1.886,0.019,-0.806,-0.194,-0.978,1.844,0.3,-1.317,-1.179,-0.155,0.352,0.461,-1.193,0.934,0.923,0
0.967,1.182,-1.273,0.217,-1.672,-0.785,0.344,-0.354,1.243,-0.649,0.212,-0.125,0.653,0.359,1.828,-0.909,-0.426,0.273,0.414,0.381,0.819,0.411,-0.211,-1.088,0.388,0.868,1.895,0.295,1.262,0.054,0
-0.142,1.29,0.557,0.391,-1.975,-0.277,-0.939,1.987,-0.614,-0.269,-1.221,-0.075,-0.589,-0.226,-0.948,0.569,0.612,-0.834,0.375,0.327,0.207,-0.983,-0.865,-0.955,-0.5,-0.424,-1.38,0.602,0.24,1.332,0
-0.885,-0.515,0.495,-0.093,-0.033,-0.764,-1.725,1.667,0.946,1.333,0.072,1.998,0.518,0.37,-1.125,-0.095,1.46,-1.041,0.322,0.843,0.277,-0.413,0.813,-0.245,0.657,0.604,-0.202,-1.434,-0.248,-1.191,0
0.929,0.346,-0.403,-1.582,0.641,0.096,0.93,-0.019,-0.24,1.794,0.206,1.07,1.497,-0.252,-0.004,0.112,1.078,0.203,-0.07,1.372,0.463,-0.846,0.287,1.522,-1.889,1.183,-0.044,-0.423,-1.358,-0.223,1
2.772,-0.829,1.364,0.458,1.298,-0.819,0.446,1.009,-1.242,-0.52,-0.189,1.729,-0.961,-0.323,0.232,0.805,-0.419,0.762,-1.092,-1.227,0.377,0.888,-0.825,0.518,0.502,-0.241,-0.591,1.563,-0.891,-0.763,0
1.649,-3.104,0.842,0.412,-0.738,1.385,-1.005,-0.716,0.492,0.935,-2.008,0.199,0.414,-1.209,1.148,0.33,1.698,-0.102,-1.094,0.256,-2.338,-0.45,-0.206,-0.66,1.277,0.196,0.07,0.534,-1.359,0.33,1
1.453,0.986,1.376,-1.717,-0.524,-0.527,0.682,-0.123,0.36,0.707,0.642,-2.131,2.605,2.627,-0.749,2.841,-0.144,-0.995,0.791,0.393,-1.878,1.068,-1.107,-1.743,-1.14,0.173,0.389,0.019,-0.526,-0.315,0
1.563,-0.186,2.702,-1.828,-0.034,1.032,-1.034,-0.964,1.241,0.879,1.138,0.526,-0.966,-0.551,-1.342,0.488,-0.095,-0.622,0.357,0.822,-0.558,-0.034,1.124,-0.505,-0.446,-0.176,-0.434,0.563,1.574,0.445,1
-0.216,0.197,0.074,0.478,-0.161,0.55,0.25,0.057,-0.775,1.421,-0.194,-1.413,-0.456,-0.342,0.94,0.602,-0.981,1.133,0.368,0.968,1.916,1.708,0.848,-0.534,1.305,1.613,-1.132,-0.304,0.581,1.15,1
0.342,-2.15,-0.539,0.289,-0.614,-0.448,-0.062,0.323,-0.985,0.032,0.262,-0.888,-0.946,0.627,-1.12,0.33,-0.897,0.309,2.423,-0.534,2.385,0.866,-1.441,-0.867,1.76,-1.1,-0.326,-1.157,-0.226,-1.01,0
-0.549,0.036,0.869,1.095,0.104,-0.403,0.506,1.561,-1.521,1.299,-0.241,-0.044,0.33,0.015,-0.273,1.057,0.718,-0.849,-1.331,-0.644,0.784,-0.641,-0.365,-0.623,0.518,0.872,0.518,-0.932,0.637,-0.342,1
1.147,1.762,1.296,0.321,-1.989,-0.472,0.503,-0.331,-0.88,1.038,-0.658,-0.756,-1.302,-2.004,1.98,1.257,1.858,-0.247,0.089,-0.14,0.001,-0.802,-0.977,-0.303,-0.773,2.403,-1.035,-0.24,-1.455,-0.525,0
0.673,1.016,-0.348,-0.585,0.617,-1.155,-0.658,-0.774,0.256,0.312,-1.084,0.541,-1.194,-0.364,0.565,0.894,-0.316,-0.807,1.423,-0.239,1.198,-0.613,0.094,0.16,-0.792,-1.548,-1.21,0.831,1.291,1.092,0
-1.388,0.563,0.899,-0.792,0.884,0.179,0.294,-0.147,1.174,0.85,0.526,-0.404,-1.205,-1.574,0.607,0.005,-0.389,-1.633,-0.071,-0.63,-0.562,-1.142,-0.558,-0.573,0.761,-2.123,-0.706,0.514,1.807,-0.983,1
0.223,-2.155,0.212,-0.273,0.434,-1.205,2.088,-0.739,-0.638,0.328,1.256,-0.511,0.396,0.037,-1.178,1.173,-0.019,-0.415,0.049,-1.712,1.227,0.49,-2.013,0.686,1.713,-0.161,-1.001,-1.176,0.371,0.721,1
-1.021,-1.277,-2.144,-0.445,0.108,-0.865,0.434,-0.896,-0.169,0.256,-0.661,1.528,-1.342,0.66,-3.907,0.575,0.344,2.011,1.076,2.612,0.174,0.413,-1.253,-1.619,0.423,-0.181,0.541,-1.416,-0.652,0.578,0
-0.591,1.058,-1.502,-0.837,1.655,1.109,-0.065,-0.098,-0.614,1.35,-0.411,0.993,0.418,-1.726,-1.268,-0.231,-0.46,-0.392,1.141,0.109,-0.021,1.324,-1.759,-0.279,1.3,-0.629,-1.642,-0.999,-0.428,0.605,0
-0.005,0.539,-0.477,-0.287,-0.123,0.003,1.296,0.157,-0.993,0.708,-0.091,-0.734,-0.306,1.307,1.312,-0.505,0.225,1.605,0.107,-1.064,-0.085,0.554,0.338,-1.0,0.146,0.676,-1.217,1.208,0.914,-0.36,1
1.709,-0.734,1.39,0.704,0.23,0.647,0.361,-1.74,-0.393,-1.511,0.406,-0.205,-1.371,1.118,0.38,0.508,-1.68,-0.415,-0.755,-1.183,2.979,0.191,-0.683,0.569,0.697,-1.462,0.329,1.058,-0.241,-0.384,0
-0.577,0.093,-0.057,-0.848,0.385,-0.079,-1.186,-0.549,0.269,0.372,0.357,-0.101,0.65,-1.246,1.528,-1.919,-0.57,-1.132,-0.017,0.052,-0.694,-0.259,-0.777,-0.868,-0.78,-0.679,-0.858,-1.177,-1.086,0.874,0
0.349,2.092,0.839,-0.434,-0.394,0.06,0.339,0.416,-1.259,-1.897,0.245,0.768,0.296,-0.997,-2.108,0.598,-1.066,-0.972,-0.57,1.128,0.684,1.995,-0.14,0.783,1.368,-0.122,0.037,1.217,-0.088,0.59,0
-0.932,-0.766,-1.433,-0.788,-0.175,-0.401,1.357,-0.767,0.567,-0.44,1.127,1.181,-0.019,1.162,-0.268,-1.228,-0.158,0.487,-2.246,1.215,0.127,1.617,-0.26,1.977,1.677,-0.576,-0.698,-2.478,-0.618,-1.032,1
-0.24,-0.376,0.594,0.322,-0.499,0.824,1.568,0.144,0.262,-0.871,-0.697,1.389,-0.302,-0.137,-0.497,0.936,0.992,-0.249,0.72,2.404,-0.663,-0.84,0.812,-1.067,-0.959,-1.613,-0.33,1.454,0.122,-1.967,1
0.617,-1.748,-1.294,0.288,-1.168,-1.307,1.41,-1.034,-1.977,1.579,-0.409,-0.337,0.506,-0.543,-1.138,1.121,-0.125,-0.231,0.426,-1.172,-1.131,-0.667,-0.704,-1.605,-1.37,-0.447,-0.512,0.793,-0.3,-0.976,0
-1.481,0.458,-0.46,-1.609,0.159,-0.92,-0.975,-1.626,0.824,0.056,-1.044,0.09,-0.209,0.227,-0.268,1.566,0.475,-0.065,1.9,-0.627,1.066,0.233,-0.043,2.03,-1.53,-0.94,-1.96,0.092,1.272,0.38,0
-0.426,1.532,1.582,1.265,-0.597,0.936,-1.463,-0.377,0.515,1.106,-1.663,1.518,-0.539,0.563,0.319,-0.494,1.567,1.142,-0.177,2.583,0.642,-0.978,0.229,2.251,-0.314,0.315,1.334,0.947,0.484,0.804,1
2.696,0.834,-0.624,-0.985,0.137,-1.506,0.451,1.85,1.817,-1.042,-0.75,-0.378,0.658,-0.537,-0.128,-0.326,0.68,0.861,-0.168,0.618,-0.296,1.033,-0.783,0.832,-0.525,0.151,-0.314,0.421,0.491,0.96,0
0.666,-0.795,0.768,0.026,-1.579,0.739,-0.767,0.734,0.435,0.443,0.429,0.27,0.829,0.734,-0.121,1.099,0.071,1.404,-0.893,0.099,-0.438,0.412,0.428,1.257,0.363,-0.596,-1.818,-0.226,-0.62,-1.509,1
0.139,-0.24,0.939,-0.909,-1.233,0.418,1.264,-1.494,-1.654,0.686,-0.863,-0.743,-0.105,0.328,0.057,-0.437,-0.667,-1.541,-0.283,1.619,-0.54,0.473,-1.632,0.49,-0.765,-0.158,0.252,0.57,-0.584,0.109,1
-0.577,-0.819,-0.605,0.114,-1.499,-1.046,0.601,0.842,-0.098,1.266,-2.376,-0.18,0.543,-0.941,0.258,-1.849,0.082,0.74,-0.491,0.163,-0.088,0.271,0.631,-1.368,0.457,0.014,1.1,0.52,1.312,-0.209,0
-0.093,-1.034,-0.275,-0.255,-1.709,0.463,0.07,1.168,1.273,-0.333,0.772,-0.626,-1.742,1.434,0.208,-0.059,1.16,1.123,-0.356,0.989,-0.206,1.349,0.348,-1.35,-0.388,0.834,-0.398,1.203,1.347,0.669,0
-1.873,1.642,-1.423,0.11,-0.238,0.915,-1.888,0.575,-0.197,-0.253,0.4,-0.543,0.327,-1.024,-1.231,-0.19,0.224,-0.947,0.731,0.128,-0.283,-1.138,-0.975,1.209,-0.171,0.487,-1.121,1.693,0.619,-1.577,0
1.185,-0.021,0.068,-2.711,0.037,1.476,-0.213,2.456,-0.006,-0.631,0.691,0.503,0.3,-1.385,-1.227,-0.785,0.72,-0.083,-0.357,-0.888,0.598,2.083,0.232,-0.237,-0.427,0.563,0.3,-0.958,0.859,-0.572,0
-0.594,1.602,0.836,-0.3,0.065,0.165,-1.81,0.332,-0.637,-0.041,-0.872,-0.146,-0.911,0.5,-0.928,1.207,0.124,-1.513,1.022,-0.379,-0.321,-0.003,0.95,0.395,-1.018,0.356,-0.79,1.247,0.687,-0.633,0
-0.531,0.357,-2.558,-1.053,-0.59,0.281,0.334,1.762,-1.825,-1.04,0.269,0.753,0.283,0.525,-0.318,1.021,-0.734,1.347,-0.413,-1.005,0.278,-0.242,-0.494,0.483,0.337,1.607,-0.073,0.915,1.394,0.233,0
