feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
0.537,0.188,-0.613,-2.193,-0.75,-0.296,0.911,-1.729,0.47,-0.236,0.336,-1.05,-0.534,1.48,-0.084,-0.145,0.05,0.233,0.591,-0.182,0.29,-1.23,-0.671,-0.376,0.756,-1.156,0.01,-0.099,1.132,0.612,0
-0.863,0.264,0.96,-2.033,-1.837,-1.127,-0.342,-0.857,-0.778,-0.466,-1.355,-1.522,0.419,0.558,0.785,-1.447,0.315,-0.291,0.88,1.262,-0.882,-0.381,0.533,-0.066,0.365,-0.089,0.572,0.402,1.192,-0.376,0
-0.135,0.116,1.182,-0.876,-0.25,-2.542,-0.245,1.853,-0.158,-0.299,0.483,-2.72,-0.906,0.021,0.05,0.44,0.49,-0.712,0.593,-0.331,-1.01,0.59,-0.099,-0.95,-0.123,-0.937,-1.043,0.637,-2.12,-0.178,1
0.159,0.194,-0.984,-0.275,-0.254,-0.461,0.336,0.829,-0.024,-0.528,-1.059,-0.949,1.004,0.52,-1.129,-0.392,-0.278,0.304,0.385,1.489,-0.916,-0.187,-1.044,-0.013,-0.967,-0.187,-1.09,0.988,-0.802,0.033,1
-0.752,0.722,0.259,-0.648,0.358,-1.473,0.332,-1.619,2.651,0.298,0.361,-0.448,1.159,-0.906,0.104,0.393,-0.786,-0.295,-1.204,1.492,0.139,-0.427,-1.892,-1.004,0.313,1.453,-0.558,0.575,2.448,-0.133,0
-0.711,-1.101,-0.264,-0.847,0.873,1.249,0.906,-1.917,1.206,0.123,-0.212,0.158,1.257,-0.109,0.757,1.626,0.219,-0.597,0.742,-0.001,0.803,-0.47,0.096,1.025,-0.747,0.324,-0.46,0.407,1.734,-0.681,0
-0.827,0.166,-0.604,-0.184,-1.175,0.429,0.062,-0.875,-1.548,-1.041,-0.211,2.424,-0.051,-0.859,0.201,-0.65,1.187,0.399,0.118,-1.783,0.522,1.182,-0.513,-0.568,1.013,0.234,-0.71,-0.329,0.422,-0.948,0
-0.208,-0.384,-0.216,0.413,0.488,1.021,0.373,0.977,-1.39,1.022,-1.004,1.774,-1.918,1.528,1.081,-0.145,0.212,-0.92,-0.451,-0.866,-0.248,1.423,1.659,-1.195,1.607,1.117,-0.4,-0.543,-0.282,0.22,1
-0.321,-0.197,0.896,0.971,-2.068,2.541,0.769,1.429,1.285,-1.057,0.213,-1.552,0.978,1.184,-0.353,-0.371,0.21,1.27,-0.516,-0.401,-0.511,1.191,0.638,-1.458,-1.357,1.585,-0.12,-1.916,0.357,-1.581,0
-3.065,0.421,-0.915,1.0,-0.927,0.927,0.132,0.217,-1.194,-0.76,-0.581,-0.985,-0.667,0.896,1.117,0.707,1.393,-2.394,-0.716,-1.496,-0.541,-0.546,-0.911,-2.014,0.724,0.87,1.291,0.764,0.073,0.184,1
0.415,-0.467,-1.22,-0.705,0.823,-0.303,1.967,-0.582,-0.612,0.698,-0.207,0.076,1.075,0.258,0.901,1.016,2.052,-0.174,0.162,0.035,-0.605,1.311,-1.536,0.65,1.89,0.402,-0.537,-0.39,0.2,-0.371,1
-1.505,-2.191,-0.908,-0.467,0.494,-1.129,0.189,-0.673,-0.162,-1.486,0.753,-0.452,1.079,0.934,-1.53,-0.962,-1.707,0.243,-0.912,-0.5,0.307,0.271,0.977,0.466,0.336,0.554,0.197,-0.55,-0.376,-0.791,0
0.554,1.014,-0.232,1.881,-1.552,-0.744,-2.067,0.132,-0.03,-1.241,-2.108,0.343,-0.774,0.035,0.907,0.107,0.464,-0.184,-1.351,-1.743,-0.447,-0.252,-0.651,0.393,0.038,-0.422,-0.327,0.568,0.762,-2.68,1
1.381,0.441,-0.055,1.855,1.641,0.466,0.748,-0.35,1.112,-0.882,-1.444,-0.013,0.638,-0.349,0.678,-0.624,0.487,-0.62,0.097,0.488,0.901,-0.626,-0.529,-2.047,0.678,0.549,-2.488,-0.541,0.73,-1.121,0
1.079,0.145,0.145,-1.513,0.524,-0.106,-0.309,0.822,-0.27,0.502,1.063,-0.627,0.528,0.095,0.833,1.25,-1.132,0.681,-0.909,-0.602,-1.427,0.183,0.226,0.262,-0.127,-0.191,-1.353,0.926,-0.822,1.793,1
0.382,1.007,-0.703,-0.876,1.734,1.435,-0.439,-0.2,-2.43,0.343,0.267,-1.865,0.697,0.085,0.45,0.04,-1.943,2.169,0.443,-0.287,-1.142,-0.437,1.148,-0.182,-1.022,-0.576,0.829,-0.839,-0.166,-0.299,1
-0.574,-2.484,1.128,-0.179,0.489,0.503,-0.411,0.019,0.145,0.104,0.509,-0.565,-0.264,-0.122,0.216,-0.002,0.611,0.906,-1.833,-0.015,-0.187,0.149,-1.544,0.708,-0.536,-0.563,0.059,-0.01,1.054,0.255,1
-1.003,-0.527,-0.476,-1.11,0.316,0.914,0.22,0.678,-0.701,-0.735,2.163,-0.036,-0.341,1.109,-0.963,0.469,2.09,-0.304,-1.0,-1.051,-1.632,0.664,-0.836,0.397,-1.628,0.881,-0.747,-0.222,0.782,-0.932,0
2.722,-0.014,-0.908,-0.704,-0.493,-1.426,0.324,0.517,0.126,0.753,0.317,1.745,-1.707,-0.045,0.175,-1.007,1.34,0.135,0.97,0.076,0.407,-0.977,1.339,1.032,0.378,0.038,0.947,-2.2,1.43,-1.721,0
-0.102,-1.283,-0.101,0.924,-1.461,1.187,0.914,1.781,-1.933,0.79,-0.822,1.603,0.408,0.701,0.321,-1.174,0.119,0.166,-0.316,-0.793,0.29,0.979,0.659,2.698,-1.7,0.88,0.633,-0.328,0.936,-0.337,1
2.198,-0.642,1.092,0.86,1.532,0.689,-0.529,-0.793,1.495,0.581,0.43,2.319,1.077,-1.049,-3.015,-0.97,-0.348,0.768,-1.296,0.753,-0.278,-0.185,-0.074,1.637,0.451,0.121,-0.606,-0.952,0.227,-0.008,1
2.911,-1.577,1.259,0.616,-0.582,-0.086,1.04,1.919,-1.797,-1.293,1.026,-1.891,0.768,1.147,-0.941,-0.848,0.232,0.16,-0.97,1.255,1.594,0.433,1.258,-0.677,-0.136,0.223,-1.819,-1.093,2.748,-0.315,0
-0.607,-1.939,0.138,0.931,1.379,-1.663,-0.99,0.732,0.449,0.818,0.689,0.391,-0.267,0.703,0.939,-1.071,-0.337,2.012,1.078,1.302,0.323,0.629,-0.589,-0.554,2.191,1.527,0.254,-0.762,0.008,-0.036,0
2.489,-0.243,0.245,-0.313,0.835,0.064,1.264,0.136,0.264,1.092,-0.251,1.427,-1.101,0.908,-0.264,0.228,-0.802,-0.799,-0.604,0.644,-1.068,-1.474,0.038,-0.637,-0.368,-1.681,-1.244,0.529,-2.003,-0.287,0
-0.044,-0.188,-0.427,0.606,-0.531,-0.708,-0.793,-0.111,-2.299,1.366,-0.976,-1.306,1.816,1.02,-0.552,0.523,0.472,-0.291,-0.179,-0.819,1.576,-0.086,-1.065,1.485,-0.413,-0.354,1.243,1.024,-0.393,-0.569,1
-1.019,0.211,-0.564,1.644,-0.052,0.728,-0.457,-0.953,1.83,-0.73,-1.521,-0.836,-0.532,1.381,-0.545,0.942,1.124,0.175,1.77,-0.867,0.156,-0.331,-0.01,1.056,1.47,-0.349,1.111,1.528,-0.077,-0.921,1
-1.609,0.216,-1.195,-1.266,-0.664,0.772,2.152,1.408,1.925,1.48,0.073,1.016,0.447,-1.616,-2.038,0.528,2.282,1.082,-0.315,-1.782,0.733,-2.58,0.341,-0.513,-1.488,-1.62,-0.895,-0.845,0.53,-0.092,0
-1.748,-2.736,0.4,-0.134,0.817,-0.821,1.162,-0.072,0.537,0.061,-1.453,0.64,0.825,0.128,-0.141,-0.625,0.809,-0.117,-1.115,0.976,0.779,1.704,0.739,-0.09,-1.512,0.111,0.352,0.225,1.089,1.127,1
-2.571,-1.562,-0.044,-1.673,0.104,1.236,0.189,-2.026,-0.763,0.395,-0.447,1.335,-0.214,-0.262,-0.242,-0.836,0.205,0.488,0.673,-0.576,1.522,-0.619,-0.605,-0.063,0.278,1.775,-0.104,-0.347,0.967,-1.043,0
-0.041,2.445,0.872,2.498,1.272,1.565,0.487,-1.527,-0.501,-0.483,-2.737,-0.46,0.321,-0.132,-1.232,0.885,-0.716,0.733,1.273,-0.214,0.593,-0.572,0.525,0.134,-0.998,-0.495,0.045,-0.446,-0.666,-1.098,1
0.688,-0.403,1.283,0.202,-0.145,-1.276,0.878,-1.333,0.68,-0.862,-0.241,0.969,0.09,1.43,-0.106,-1.217,-0.671,0.409,1.915,-0.2,-1.157,-2.197,0.741,-0.717,2.19,-0.58,-1.814,0.19,0.998,-0.445,0
-0.219,-1.535,-0.067,1.118,-0.539,-0.242,1.182,0.864,0.45,-0.459,0.246,-0.297,1.531,0.953,0.994,-0.678,0.09,0.235,1.58,0.878,-1.079,0.82,1.126,1.073,0.422,1.276,1.854,-0.686,1.151,-0.586,0
-1.163,0.101,0.688,0.569,-0.012,-1.121,-0.313,1.534,-1.361,1.203,-0.727,-0.732,3.738,-1.537,-0.653,0.332,1.478,0.033,-0.11,-0.311,1.54,-1.279,0.018,0.457,0.051,-0.981,-0.28,-0.359,-1.124,-0.476,1
-0.749,0.246,-0.169,-1.457,-0.094,-0.717,-1.413,0.372,0.223,0.59,1.77,-0.071,0.263,-0.936,1.303,1.592,2.41,-0.133,-0.21,0.374,-1.043,1.044,0.988,1.329,1.388,1.105,-1.531,0.245,0.581,-0.473,0
-1.345,0.494,0.11,0.563,1.392,-0.041,0.909,-0.935,-0.704,-0.677,-1.67,0.325,-1.105,0.043,-0.153,-0.245,-0.983,-0.089,1.24,-1.978,-1.001,-1.959,1.008,-0.786,-0.316,0.244,-0.098,-0.523,-0.141,0.692,1
-0.581,-1.382,1.039,1.793,-1.108,-0.122,-0.508,-0.129,0.971,1.661,-0.155,-0.083,1.03,1.866,0.007,-0.333,-1.483,-1.333,-1.65,0.344,-1.293,1.075,0.117,-2.224,-0.152,-0.168,1.146,-1.222,1.74,-0.888,1
-1.096,0.112,-0.08,-1.458,0.088,-0.88,-0.467,-0.316,0.693,0.468,-1.037,0.504,0.126,0.203,-0.75,1.027,-0.351,0.67,1.241,-1.432,-0.542,0.221,-1.31,-0.8,1.069,1.554,1.984,-0.554,0.429,0.072,0
-0.811,-0.636,0.973,-0.293,-1.305,1.451,0.244,-0.28,0.131,0.99,0.26,2.8,1.082,0.981,0.271,0.25,-1.581,1.459,-0.283,-0.006,2.648,-1.215,-0.27,-0.752,-1.963,-0.78,1.305,-1.196,0.049,1.06,1
0.793,0.419,-0.255,0.631,-0.12,-3.912,0.604,2.527,0.289,-0.33,0.789,0.509,-0.744,0.325,0.215,-1.395,-0.902,1.26,0.98,-0.16,-1.502,0.575,0.402,0.68,-0.223,0.057,1.258,0.042,0.855,-1.666,1
0.122,-0.481,0.673,-1.237,-0.076,-0.141,-1.431,-0.185,0.887,-0.299,-0.5,1.234,0.29,0.503,-0.295,1.373,-0.957,0.257,0.212,1.771,-0.062,1.503,-0.611,-1.88,0.157,0.011,0.517,1.002,1.72,-0.801,0
0.729,-1.209,-0.113,-0.128,-0.235,0.32,0.608,-0.461,0.404,1.454,0.167,1.106,-0.689,0.226,-0.371,2.821,-0.085,-0.208,1.799,2.7,0.738,0.266,0.668,-0.755,1.019,0.167,-0.201,-0.056,-0.649,-0.238,0
-0.817,1.298,0.841,-0.88,-1.73,0.252,0.348,1.08,-1.951,-0.01,0.818,0.198,0.957,-0.635,0.543,0.529,0.279,0.454,-0.388,1.418,-0.578,0.414,-0.121,-0.629,0.392,-2.007,-0.405,-1.122,-0.489,0.777,1
0.524,1.547,-0.327,0.175,-0.721,-1.216,-0.134,-1.948,1.191,0.578,-0.629,-1.872,-0.853,-1.841,-1.878,-0.561,1.038,1.167,0.696,0.403,0.011,1.626,0.091,-0.491,1.357,1.153,-0.44,-0.539,-0.083,-1.184,0
-2.133,1.78,1.664,-0.588,1.379,0.012,-0.721,0.875,0.329,-0.077,-1.086,-0.894,-0.297,0.382,-0.504,0.665,0.222,1.276,-1.454,-0.629,-0.602,1.494,-0.934,-1.886,0.325,-1.135,0.217,0.941,0.16,1.306,0
0.605,-0.351,0.158,-0.21,-1.033,-1.682,-0.674,-0.647,0.468,0.577,-0.503,-1.702,2.471,-0.087,0.364,-0.029,0.008,-0.305,0.634,0.183,0.455,0.567,1.54,-0.599,-0.296,0.246,0.619,0.332,1.069,-1.332,0
0.49,0.458,1.076,-0.456,1.036,0.464,1.092,0.508,-0.734,0.158,-0.238,1.424,-0.434,0.543,1.881,-0.001,-0.453,0.254,-1.084,-0.165,-0.769,0.794,-0.132,0.444,0.097,-0.141,0.873,0.65,-0.932,-0.013,1
0.716,0.758,1.674,0.544,2.33,0.03,-0.637,-0.823,-2.245,1.019,0.637,0.915,-1.006,1.016,-0.389,0.335,-0.608,-0.182,1.108,-0.055,0.844,-1.284,-0.935,0.919,1.136,1.92,1.045,0.681,-0.068,0.426,0
1.868,-0.783,-0.375,-0.249,0.187,-1.252,-2.769,0.919,0.258,0.579,-1.66,-0.437,-1.46,-0.383,-0.766,-0.698,-1.854,0.437,-0.371,-1.172,0.107,0.53,-0.668,-0.177,0.328,-0.738,0.805,-0.654,0.139,0.675,1
-0.602,0.398,0.633,0.601,-0.585,0.253,1.19,0.624,-0.357,-0.202,-0.236,0.621,-2.409,-1.086,-1.654,0.206,0.1,0.742,0.214,1.988,0.239,-0.848,-0.178,-1.431,0.346,-0.405,-0.667,-1.924,-1.422,0.036,0
-0.1,2.012,-1.335,0.316,-0.509,-0.961,2.028,-0.437,-0.179,0.224,1.571,1.041,0.687,0.036,-0.133,-0.12,-0.254,0.445,0.001,-0.551,-1.427,-0.015,-0.358,0.328,-0.855,0.212,1.011,0.426,-0.126,-2.268,0
1.583,0.491,1.04,-0.516,0.812,0.375,0.224,1.339,1.006,-1.546,1.255,3.066,-0.288,1.339,1.267,-0.234,0.301,-2.464,-0.069,-0.738,0.723,1.965,-0.236,-0.171,0.616,-0.268,-1.71,-0.964,-0.235,-0.635,1
-0.963,0.42,-1.0,0.411,0.86,-1.429,0.856,0.719,1.368,0.393,-0.531,-1.284,-0.266,-0.237,-1.664,0.078,-0.56,-0.082,0.044,1.941,0.779,-0.403,-0.052,-0.037,-1.015,-1.017,-0.792,-1.679,1.655,-0.109,0
0.302,0.785,-0.905,0.744,0.407,-0.858,-1.224,-2.099,0.907,-0.433,0.766,0.815,-0.184,0.788,1.095,1.234,-0.291,1.858,0.955,0.966,-0.401,0.262,2.199,-1.475,-0.933,0.557,0.06,0.757,0.467,-1.519,0
-0.49,0.33,0.29,-0.852,0.161,-0.567,-0.877,-0.217,0.552,-0.57,0.591,-0.361,0.99,0.158,-1.513,0.788,0.076,1.039,-0.132,0.32,0.538,-0.822,-2.085,1.066,-0.576,1.78,0.54,-0.329,-0.024,0.275,0
1.288,-0.773,-0.89,2.425,-1.146,1.268,0.275,2.244,0.516,0.821,0.903,-1.088,-0.017,0.975,-0.278,0.81,0.119,0.055,-0.525,0.436,1.081,1.778,-0.547,-1.43,0.334,-0.346,0.479,-0.406,-0.304,-0.632,0
1.169,-0.13,-1.726,2.135,2.357,0.447,-1.091,-0.055,-2.038,0.095,1.266,-2.01,-1.108,0.052,0.271,-0.163,-0.03,-0.306,-0.828,0.422,1.465,-0.363,0.539,1.179,0.483,0.186,-1.597,0.432,-0.653,0.812,0
0.293,-0.473,-1.19,-1.02,0.831,0.916,1.088,-1.181,-1.066,0.778,-1.693,0.835,1.1,0.784,-1.052,-0.835,-1.328,-0.164,0.322,0.682,0.249,0.021,0.582,-0.556,-0.452,-0.15,0.809,0.551,-0.162,0.461,1
-0.962,-1.035,-0.867,-0.039,-0.129,-0.256,0.984,0.232,-0.475,-0.887,0.967,0.304,-0.597,0.411,0.284,0.732,0.702,-0.564,1.751,-0.152,-1.089,-0.516,0.68,-1.273,-1.065,1.45,-1.434,1.159,-0.773,1.272,0
-0.392,-0.141,-0.471,-0.779,0.673,-0.065,0.091,-1.514,-1.575,1.108,0.016,1.571,-1.224,-0.668,-0.228,-0.011,-0.356,-0.959,1.482,-0.01,-0.907,-1.304,-1.029,-1.079,0.406,0.26,0.733,0.203,-0.914,-2.395,0
-1.566,0.302,0.1,-0.583,-0.186,-0.491,0.582,-0.16,-0.845,-0.633,-1.433,-0.409,-0.497,-0.705,0.1,1.335,-0.348,0.577,-1.255,-0.766,-1.685,0.808,1.201,0.354,-0.267,0.372,-0.509,-2.555,-0.952,-0.225,1
-0.687,1.895,2.04,0.208,-0.582,-0.838,0.931,2.312,-0.069,-0.17,-0.282,0.255,-0.386,-1.313,-0.762,-0.157,-1.786,0.985,-1.365,-1.731,-1.16,1.097,0.879,-0.566,-0.496,-1.176,1.669,-0.849,0.024,1.647,1
0.98,-0.948,1.371,-0.091,1.069,-0.565,1.73,0.318,-1.216,0.149,2.567,0.525,2.13,1.935,-0.123,-1.675,-1.473,-0.581,0.365,0.077,0.166,0.887,0.108,-0.076,-0.401,0.269,-1.199,-1.662,1.451,-0.34,0
-1.636,0.555,2.663,-0.244,1.172,-0.348,-1.495,0.993,0.03,1.32,-1.322,0.667,0.591,-1.233,0.615,-1.287,-0.757,-1.562,0.601,-1.311,-0.523,-1.032,0.851,-0.473,-0.159,1.686,-0.604,0.576,-0.407,0.111,1
0.734,-0.397,-0.727,0.51,-0.256,0.504,-1.627,-0.743,-0.856,-0.789,-0.245,-0.151,1.257,1.003,-0.752,-0.441,1.214,-2.876,-0.986,0.833,-0.661,1.046,0.287,-0.425,-0.465,2.448,0.753,1.458,-0.025,0.584,0
0.46,-0.621,-0.291,-0.462,0.139,-1.027,1.212,0.392,-2.576,0.889,-0.38,0.474,-1.782,-1.492,1.134,-1.048,1.322,0.479,-0.262,-0.603,0.54,0.56,-0.064,1.315,-0.286,-0.197,0.001,-0.751,0.766,0.921,1
-0.154,0.846,-0.206,0.51,2.166,1.2,1.2,1.064,-0.248,-0.064,0.674,0.923,0.89,0.28,0.142,2.048,-1.103,-1.848,0.252,0.544,-0.117,0.817,0.078,1.185,-1.563,0.824,0.7,-0.274,-0.65,0.334,1
0.607,-1.238,-1.81,-1.043,-0.497,1.104,-0.286,1.187,-1.548,-1.075,-1.319,0.256,-1.609,0.119,1.713,-1.974,1.709,0.015,-0.028,0.773,-0.166,-0.308,-1.36,0.748,-0.02,1.146,0.259,0.556,-0.423,-0.713,0
-0.16,2.047,1.784,-0.15,-0.573,-1.55,-0.949,-0.672,1.663,1.094,-0.203,0.249,-1.057,1.761,1.697,-1.383,-0.962,0.733,-1.555,-0.506,0.865,0.696,1.304,-1.8,2.376,-0.65,0.32,-1.47,0.585,-1.16,0
-0.702,-1.616,1.177,-0.332,-0.471,0.308,1.508,0.266,-0.985,-0.44,0.25,1.371,0.012,0.22,1.358,0.185,0.112,0.487,-1.824,-0.206,-0.346,-0.195,-4.59,-2.052,0.323,0.38,-0.846,-0.027,-0.105,0.903,1
0.707,-1.417,-1.019,0.872,0.214,1.59,-0.084,1.714,-0.651,1.099,0.388,-2.242,-0.985,0.503,-1.878,-0.099,-0.727,0.835,-0.804,-0.381,-0.012,0.13,1.565,-0.966,0.167,1.554,-0.027,0.057,0.954,-1.586,0
-1.39,-1.289,-0.442,0.225,0.651,0.253,-0.386,0.618,0.469,0.395,0.753,-0.784,1.082,-0.369,-0.085,0.183,0.297,0.123,-1.065,-0.082,0.547,0.976,-1.127,-0.564,1.99,-1.246,-0.572,0.371,-0.143,1.26,0
-0.309,-0.23,0.858,-1.537,-1.268,-0.965,-1.763,-0.637,-0.451,1.18,0.045,-0.028,-0.538,-0.351,1.426,-0.995,0.575,-0.406,0.53,2.301,1.003,-0.132,1.201,-0.804,-0.18,0.599,0.673,0.243,0.897,-1.441,0
0.801,0.577,-0.012,0.406,0.108,0.485,1.05,-0.684,-0.555,-0.727,-0.459,1.678,-2.256,-0.852,-0.644,-0.21,1.103,-0.173,-0.465,0.441,0.7,-0.525,0.639,0.11,-0.178,-0.837,-0.514,-0.572,-0.171,0.29,1
0.076,0.452,-0.708,1.019,-0.098,-0.559,1.611,1.564,-0.398,0.374,0.438,0.342,-0.466,1.471,0.335,0.256,-3.107,-0.099,0.254,1.22,0.194,0.398,1.085,2.23,-1.053,-0.411,-0.683,-0.643,-0.487,-2.038,1
0.452,0.078,0.704,-1.585,-0.405,-0.316,-0.549,0.249,-0.525,0.374,0.418,0.318,1.259,0.187,0.954,-2.659,0.665,-0.097,-0.074,0.993,1.531,-1.208,0.04,-1.312,-0.835,0.153,-0.675,-0.582,-0.839,-0.693,0
0.175,0.252,1.208,0.866,-0.115,-0.207,-0.304,0.715,0.103,0.295,-1.62,-0.28,-2.294,-1.844,-0.117,-1.441,-0.2,-1.647,-0.554,0.917,-0.5,-1.37,-0.589,0.585,0.152,0.152,1.154,0.143,-0.467,0.669,1
0.803,-1.129,-0.542,0.715,-0.218,0.255,1.789,0.838,-0.862,-1.981,-0.568,-0.788,-0.204,-0.829,0.82,-0.891,-1.5,-1.044,-0.136,1.539,1.615,-0.466,-1.084,2.413,0.298,-0.586,0.026,0.825,0.573,0.217,1
2.034,-0.895,-1.057,0.7,0.111,1.253,-0.117,0.243,-1.903,-1.512,0.855,-1.136,0.047,0.745,-1.1,-0.69,1.465,1.032,0.08,-1.976,0.234,-0.093,-0.377,0.624,0.125,1.366,-2.246,-0.699,-1.129,-0.508,0
0.322,1.631,0.392,0.098,-1.098,-0.619,-0.96,-0.998,-0.691,0.396,-2.535,-1.395,-1.85,0.57,-0.065,1.388,-0.88,-1.4,-1.457,2.222,-1.085,0.607,-0.354,-0.861,0.602,0.421,-1.5,0.568,-1.379,1.342,0
0.064,-0.571,0.921,0.91,-0.58,-1.349,-0.185,-0.394,0.508,-0.042,0.639,-0.925,0.479,0.079,0.458,0.387,2.104,-0.009,0.47,1.177,-1.031,-1.482,0.549,-1.663,0.233,0.329,-2.292,-0.934,-1.146,-1.433,0
-1.378,0.118,-1.028,-0.372,-0.933,1.16,-0.543,-0.313,-0.81,0.295,1.302,-0.376,-1.226,-0.85,1.667,0.49,0.042,0.594,-1.3,1.171,-0.065,0.188,-1.626,0.256,0.895,0.052,-0.883,0.315,-0.962,-1.298,0
-0.744,0.648,0.497,-0.431,0.463,-0.209,-0.647,-0.821,1.02,-1.082,-0.872,-0.344,-1.926,0.884,0.521,1.176,-0.171,-0.751,-0.599,0.813,0.367,0.874,1.074,-0.803,0.097,-1.69,-0.434,-0.051,0.402,0.568,1
-1.479,0.283,0.021,-0.781,-0.514,-1.354,0.675,0.487,-2.349,0.534,-0.123,0.673,1.67,0.858,-0.547,0.487,0.0,0.272,-1.057,-0.853,1.153,-0.047,2.11,0.456,0.497,1.533,-1.168,0.554,-1.379,0.976,0
-1.74,0.799,-0.91,0.456,-1.518,-0.184,-0.377,0.424,0.323,2.021,-0.384,-0.539,-0.679,-0.122,-1.847,-2.031,1.371,-0.181,-1.07,-0.431,-1.66,0.082,1.4,-0.219,0.005,0.695,0.546,0.7,0.175,0.741,0
-1.89,-1.559,-1.066,-0.807,-0.362,-0.359,0.277,-0.016,-0.916,0.628,0.264,0.1,-0.346,-0.589,-0.656,2.646,0.739,0.3,0.024,0.156,-1.094,-0.538,-0.873,2.11,1.983,0.886,-0.878,-0.316,-0.152,-0.389,0
0.187,1.557,-1.473,0.938,-0.735,-0.416,-0.087,-2.931,-0.854,0.817,0.899,-0.444,-0.568,-0.046,0.669,-1.905,-0.694,1.212,1.064,2.056,-0.984,-0.467,1.032,-1.881,1.14,-0.307,2.727,1.216,2.087,-1.477,0
1.401,-0.209,-0.26,-0.519,0.544,-0.517,0.865,-0.937,1.757,-0.016,1.761,0.241,-0.003,0.543,-1.058,0.184,-1.178,-1.6,0.2,-1.635,-0.705,0.064,-0.809,0.34,1.029,-0.761,1.292,-1.82,0.549,-0.894,0
0.924,-0.311,-1.294,1.526,0.666,0.2,-0.45,0.72,1.292,-0.502,-0.182,0.162,-0.079,0.821,0.806,-1.451,-0.797,-0.204,-0.578,0.347,0.372,0.172,-0.163,-0.506,0.782,0.199,1.332,0.08,1.823,-0.025,0
-1.164,1.729,0.539,-0.22,-0.168,-0.111,-0.542,0.25,0.716,-0.578,-1.572,-0.552,-1.842,-0.126,-0.891,1.096,-2.809,0.304,-0.445,0.214,2.527,-1.029,-0.17,0.694,0.218,-0.691,-0.616,1.512,-0.329,1.304,1
1.806,1.369,1.288,-0.927,0.48,-1.867,0.275,-0.715,-0.248,0.614,-0.856,-0.92,0.01,-0.707,0.972,2.468,0.708,-0.62,-0.295,-0.374,0.588,0.05,0.427,0.867,1.665,-0.728,-0.602,-0.498,-1.833,0.251,0
-0.812,-1.34,-0.735,-2.201,0.497,0.632,1.261,1.37,0.265,0.776,-0.283,0.972,0.7,0.127,-0.277,-0.246,-0.015,-0.445,-1.225,1.411,-1.641,1.089,0.47,0.101,0.051,-2.869,-1.283,0.776,-0.871,0.961,1
-0.494,0.737,0.446,0.102,1.077,1.286,1.387,-0.388,1.983,1.036,1.076,0.669,0.749,-0.071,0.236,0.418,-1.202,0.349,-0.701,1.31,0.74,0.978,2.378,0.037,0.168,-0.766,0.636,0.966,-0.652,0.454,1
0.108,0.878,0.2,-2.127,0.36,0.591,1.345,-1.833,0.215,0.355,-1.277,0.43,0.32,-0.479,2.062,-1.03,1.514,-0.184,0.154,0.968,1.63,-1.774,0.67,1.748,0.343,-0.715,1.194,0.122,-0.618,-1.748,1
0.887,0.775,-0.809,-0.108,-0.586,-0.046,-0.686,0.541,-0.463,-0.368,0.212,0.757,-0.03,-1.093,-0.543,-1.172,0.693,0.695,0.647,0.35,0.076,0.915,-1.053,-0.127,-0.746,-1.635,-0.083,-0.695,-0.651,-0.414,1
-2.441,0.097,-1.894,0.39,1.66,-1.555,-3.998,2.023,-0.513,-0.177,-0.827,1.451,-0.219,-1.081,1.555,-0.259,-0.637,1.089,1.291,-0.948,0.293,-0.714,1.265,-0.059,-0.225,0.143,-0.634,1.276,-1.141,-0.79,1
1.985,-0.341,1.085,-0.284,0.674,-0.819,-0.294,-1.46,0.179,-0.753,-0.083,-0.466,1.976,0.85,-0.745,-0.12,-0.476,1.066,-2.014,-0.188,-0.417,1.264,0.35,-0.606,0.009,0.91,-0.809,-2.902,1.591,0.264,1
-0.862,-1.784,-0.766,-0.269,0.58,-0.936,-0.114,-0.066,1.139,-1.39,-0.478,0.837,-0.617,1.073,0.857,-0.726,0.493,-2.062,1.114,-2.229,0.527,0.046,1.25,-0.755,-0.61,0.975,1.487,1.299,0.04,-1.039,0
-1.433,-0.947,-0.036,-0.526,-1.132,-0.324,-1.579,-3.091,1.275,-1.863,0.633,0.07,-2.439,0.234,0.007,-1.094,1.672,0.243,-0.971,0.211,-0.963,-0.595,-0.408,0.197,0.257,-0.11,1.571,1.197,1.483,0.266,0
-0.729,0.696,-0.305,-0.626,1.157,-1.784,-0.017,1.883,-1.078,-0.017,0.03,1.462,0.953,-0.09,-0.316,0.556,-0.191,0.812,0.963,1.528,-0.413,0.047,0.685,-0.198,0.115,-1.338,0.436,-0.423,-1.658,0.063,0
-1.145,-1.436,0.414,1.041,-0.797,0.047,0.389,-2.941,-0.782,-1.163,1.662,0.857,0.308,-0.916,-0.379,0.936,-0.748,0.782,0.004,-3.471,0.524,0.887,-0.094,0.029,1.385,-0.671,-0.931,-2.006,-1.292,2.933,0
