feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-0.677,-0.108,0.175,0.138,-1.192,0.759,0.825,0.276,-0.036,-0.058,1
1.747,1.618,-0.57,0.295,2.401,0.119,0.408,-0.433,0.59,-0.471,1
1.835,-0.034,2.091,-0.435,-0.905,0.999,0.14,1.379,-0.282,-1.636,1
0.065,-0.668,0.226,0.626,-1.204,1.635,0.598,0.713,0.451,-1.541,1
0.259,0.128,-1.304,-1.08,-2.319,-0.0,-0.386,0.201,0.151,-1.531,1
-0.378,-0.628,-2.018,0.317,-1.4,0.56,1.178,1.281,-0.473,-1.949,1
-1.235,0.327,-2.319,-0.601,-0.522,-0.058,0.242,0.572,-1.89,-1.21,1
-1.062,-2.452,-1.111,-1.64,-0.752,0.848,-0.168,-1.409,-0.975,-1.537,1
1.945,0.664,0.047,0.141,0.533,-0.775,0.017,1.069,1.171,0.385,0
-2.06,0.19,-0.36,0.257,-1.796,-0.188,-0.5,0.506,-1.7,-1.403,1
2.22,0.087,1.403,-1.274,0.272,0.544,0.594,-1.12,-0.248,-0.814,1
2.747,-0.28,-0.08,0.104,-0.718,0.769,-0.342,-0.232,0.749,0.379,1
1.26,0.904,1.602,-0.988,0.835,2.044,-1.239,-1.453,-0.454,-0.333,1
-0.903,-0.086,-0.885,0.221,2.007,-0.3,-1.015,0.499,-0.547,0.185,1
0.817,0.342,1.746,-1.382,-0.594,0.264,-0.452,-2.615,-0.925,-1.701,1
0.096,-0.648,-1.243,0.75,0.621,0.905,-0.01,0.839,1.227,0.864,1
-0.443,1.295,-0.0,-0.378,-0.247,-0.284,1.046,0.309,-0.299,0.86,0
0.536,-1.232,-0.248,1.036,0.557,-1.324,-0.085,-2.736,0.465,-0.658,1
2.01,-0.292,-0.109,-0.818,0.952,0.386,0.209,-1.082,-1.318,-1.074,1
0.332,0.09,0.907,-0.238,-1.297,1.538,-1.021,-1.059,-0.435,0.921,1
0.3,0.118,0.495,0.042,0.555,1.155,1.086,-0.466,0.194,0.565,1
0.49,-2.102,-1.215,1.537,0.774,-0.876,-0.363,-0.014,-2.306,-0.692,1
-1.677,0.0,0.631,-0.043,1.034,-0.341,-0.663,-0.101,0.054,-0.46,0
-1.121,-0.982,0.117,0.888,-1.66,-1.223,-0.735,-0.022,-0.809,1.125,1
-0.4,0.533,0.192,-0.362,-2.201,-0.244,-2.084,3.193,-0.676,1.999,0
0.496,0.081,-1.635,-0.614,1.126,-0.087,-0.132,0.436,-1.278,-0.329,1
0.517,1.651,0.26,-1.188,-1.337,1.079,0.831,1.306,0.219,0.087,1
0.09,-0.863,0.826,-0.216,-0.296,-0.549,-1.469,0.094,-0.844,-0.323,0
-1.441,-0.417,0.194,-1.513,-1.133,0.456,2.192,0.765,-1.8,-0.151,1
-0.942,0.403,0.604,-1.088,1.351,-0.033,1.515,-0.193,-0.987,-0.845,0
0.241,-2.2,0.467,-0.702,1.049,-0.943,0.218,-0.004,-0.652,0.213,0
0.777,-1.533,0.425,-1.346,0.526,0.886,-0.525,1.364,-0.47,0.225,1
-1.175,0.505,0.119,0.365,1.221,-0.563,-0.007,1.908,-0.344,-1.818,0
2.199,1.747,-1.4,-0.437,-0.373,0.876,0.126,0.395,-0.244,0.295,1
0.322,-0.137,0.24,-0.508,-0.821,2.27,1.156,0.92,0.11,0.702,1
0.139,0.684,-2.359,-2.522,-0.849,0.775,2.737,2.26,0.06,0.212,1
-0.863,-0.253,-0.256,1.365,-2.526,0.416,1.747,-0.073,-0.84,0.943,1
0.274,0.958,-0.458,-1.027,-1.362,-1.186,-0.288,0.717,-0.887,-2.09,1
1.184,1.039,-0.724,-2.168,0.381,0.986,0.472,-0.309,-1.273,0.66,1
0.314,0.394,1.03,0.046,0.45,0.501,0.867,2.535,-1.23,1.228,1
0.432,0.771,-0.563,0.236,-0.986,0.529,-0.333,0.354,-0.42,0.67,1
-1.287,-0.585,1.6,0.553,-0.38,-0.269,-1.034,-0.01,-3.15,0.191,1
0.331,0.068,1.606,0.623,-0.687,-0.654,0.788,2.415,1.827,-0.187,0
-1.694,-0.468,0.058,-0.196,0.378,0.42,-2.944,-0.74,-1.158,0.568,1
0.235,1.12,1.196,-0.922,0.903,-0.17,0.321,-0.14,1.207,0.552,0
0.809,0.883,-0.178,1.368,-2.056,0.368,-0.177,-0.564,0.741,-0.072,1
-0.636,-1.546,-1.155,-0.69,0.12,-0.521,0.144,-1.83,-0.091,-1.014,1
-1.469,-2.01,0.943,-0.177,-0.533,-1.005,-1.116,-0.535,-1.479,1.765,1
0.493,-0.657,-0.921,0.011,-1.012,-2.109,-1.684,-0.185,-0.691,1.484,1
0.113,-0.554,0.949,0.542,0.991,-0.481,-1.284,0.172,0.599,-0.51,0
1.159,-0.056,0.848,-1.317,-0.189,0.04,0.106,0.216,-0.402,0.313,1
-1.887,-1.157,-0.666,-1.794,1.639,-0.715,1.405,2.201,-0.21,-0.128,0
-0.22,-2.711,-0.834,-0.323,0.493,-2.443,-0.424,-0.045,0.075,0.91,0
-1.764,-1.059,-0.845,0.499,0.862,1.823,0.138,-1.203,-0.765,1.432,1
-0.042,1.305,-0.041,0.875,0.358,0.608,0.493,0.485,0.336,0.576,1
-0.61,0.039,1.285,0.903,1.47,-1.805,0.774,-0.206,-0.921,-0.048,0
-1.666,-0.35,-0.127,1.487,0.84,-0.119,-0.034,-0.097,-0.65,-2.314,1
0.74,-0.48,-0.271,-0.854,0.589,0.918,1.134,-0.719,0.246,-0.364,1
0.783,-0.399,0.03,-0.931,0.32,1.028,1.648,-0.953,-1.041,-0.274,1
-1.889,0.889,0.912,-0.403,0.258,0.139,-1.326,1.119,-0.301,1.18,1
-0.339,-1.831,-0.329,1.434,-1.083,-0.058,1.41,0.069,-0.272,0.335,1
0.299,0.526,0.024,-1.913,-0.789,1.994,1.176,1.219,0.536,-0.757,1
-2.65,0.947,0.433,0.444,-0.878,-0.153,-1.015,-2.587,-0.202,-1.141,1
0.296,-0.013,-0.359,-0.436,-0.171,2.492,1.299,-1.338,-1.238,-0.154,1
1.015,-0.837,-1.183,-0.466,2.342,1.126,-0.084,0.602,-0.159,-0.895,1
0.28,-0.164,1.134,0.711,0.747,0.036,2.229,-1.045,-0.774,1.295,0
-0.832,0.77,-0.516,0.19,1.684,0.178,1.03,0.868,-0.736,0.574,1
0.425,1.21,-1.545,1.108,0.787,-0.08,-0.787,0.992,-0.213,-0.407,1
0.513,1.137,-1.566,-0.365,0.287,-0.574,0.2,-0.956,1.515,1.65,0
-0.431,-0.952,0.419,0.058,-0.49,1.404,-0.142,0.2,1.622,-0.126,1
0.081,0.491,-0.756,-1.836,-0.684,-0.118,-0.024,-0.61,0.874,0.667,1
-1.482,-0.274,0.159,1.468,-0.72,-0.989,2.781,-2.035,1.123,-1.134,0
-0.426,0.307,-1.152,0.657,-0.007,-1.071,1.317,1.797,0.402,-0.182,0
0.906,-0.866,-0.316,-0.858,-0.401,-1.651,0.932,0.759,0.748,0.475,0
1.996,2.127,-0.059,-0.051,0.607,1.015,-0.742,-0.017,-1.08,2.434,1
-0.911,-0.049,-2.104,-0.056,0.363,1.673,1.33,0.779,-0.1,0.216,1
2.482,0.175,-1.338,-0.433,0.99,-0.613,-2.013,-0.713,-0.446,0.312,1
-0.105,0.402,0.802,0.929,0.033,1.529,0.851,0.185,0.533,0.143,1
-1.084,1.127,0.439,-0.643,0.201,-1.371,-0.547,1.638,-0.568,0.628,0
-0.979,-0.293,-1.593,0.541,1.348,-0.468,-0.69,-1.174,1.264,1.297,0
0.649,0.659,-0.613,-0.186,0.676,-0.24,-0.286,-0.216,0.014,-0.088,1
0.154,-0.685,-1.617,1.363,0.385,-0.137,0.181,0.234,-0.106,-0.39,1
-1.06,2.615,-1.004,-1.018,1.385,0.372,0.543,-0.019,-0.864,1.818,1
0.983,0.777,-0.617,-0.827,0.01,-0.939,-0.063,0.735,-1.891,1.014,0
0.742,-0.7,1.415,-0.68,-2.528,1.364,0.747,1.593,0.595,0.038,1
0.046,0.776,0.325,-0.965,0.739,0.328,-0.272,-0.067,-1.298,0.77,1
-1.095,1.182,-1.117,-1.451,1.34,-0.049,-0.665,-1.768,0.785,0.57,1
-0.849,-0.792,-0.226,-2.451,1.009,0.375,-0.376,-0.778,1.171,0.28,1
1.801,2.686,-0.18,0.15,-0.809,-0.702,0.83,-0.063,3.228,-0.042,1
0.533,0.73,1.389,1.395,0.887,-0.938,-2.122,-1.261,1.791,0.69,0
-1.559,-1.298,-0.406,-1.296,-0.484,2.345,-0.246,0.058,0.291,-1.294,1
0.476,-0.728,-0.125,-0.459,0.553,-1.561,-0.392,-1.097,-0.163,0.358,0
0.182,-1.629,-1.064,0.474,0.788,0.673,0.754,-0.632,-0.34,0.319,1
-0.9,0.421,-0.339,0.732,1.337,1.257,-1.528,0.812,-1.382,1.399,1
0.392,-0.189,-0.045,0.416,-0.979,-0.395,-0.504,0.306,-0.461,-0.362,1
0.103,-0.154,-0.925,0.378,0.237,-1.181,0.951,-1.465,-0.299,1.09,0
-0.047,-0.475,1.432,-0.078,-0.177,-0.13,0.108,-0.988,0.023,-0.867,0
1.956,2.855,0.009,-0.663,-0.135,0.212,0.557,-0.967,1.198,0.1,1
-1.256,1.617,-0.157,1.069,-1.804,-0.266,1.786,1.937,-1.162,-0.238,0
-0.622,-0.015,0.482,0.192,0.367,-0.495,0.089,-0.406,1.034,-0.295,0
-0.229,0.063,-0.314,-1.362,0.109,-1.63,-0.117,1.89,0.661,0.096,0
-0.842,-0.617,-0.383,-0.662,0.676,0.329,0.289,0.375,-0.94,0.381,1
2.759,0.274,0.264,0.455,0.544,-1.196,-0.542,-2.23,1.305,0.015,1
1.578,-0.082,0.352,-2.987,-0.602,-0.151,0.629,-1.58,0.63,-1.032,1
-0.313,1.18,0.239,-0.15,0.394,0.848,-0.556,-0.108,0.018,0.184,1
0.09,0.082,-1.028,-0.999,0.308,1.222,-0.656,0.2,0.09,0.567,1
-1.433,0.321,-0.524,-0.015,1.149,-1.201,0.171,0.693,1.062,0.022,0
0.007,-0.295,-0.347,-1.26,-0.305,-0.262,-1.334,-1.143,-0.898,-0.674,1
-0.912,-0.191,1.02,-1.003,0.007,-0.71,0.067,0.651,0.687,1.865,1
-0.113,1.223,-1.608,-1.478,0.518,-0.727,1.69,0.67,-1.328,-0.125,0
-1.452,-0.854,-1.546,-1.528,1.24,0.621,-0.297,-0.561,-0.073,0.476,1
-1.095,0.531,-0.999,1.177,0.567,0.66,1.908,0.69,-1.757,-0.621,1
-1.188,0.215,0.051,4.135,1.447,0.574,0.413,-0.443,0.489,0.213,1
1.14,-1.503,0.303,-0.536,-0.111,-0.674,-2.131,0.052,2.23,-0.62,1
0.983,0.53,-0.25,-0.14,1.194,0.887,0.198,1.721,-1.025,0.959,1
-0.792,-0.493,0.013,0.255,-1.494,0.798,-0.105,-0.194,-1.203,1.094,1
-0.248,-0.296,0.08,-1.177,0.279,1.09,-1.041,-1.126,0.406,0.254,1
-0.214,-1.381,-0.75,0.488,-0.405,0.58,1.86,0.397,-0.217,0.441,0
0.152,-2.688,0.1,-0.979,0.831,0.402,1.611,-0.02,0.655,0.169,1
-0.46,-0.025,-0.585,-0.327,0.214,-0.05,0.569,-0.359,0.409,-2.834,1
-0.985,-1.009,0.855,-0.458,0.742,1.332,1.305,-0.111,-1.264,0.207,1
-0.213,1.172,-0.056,0.545,0.113,0.115,-0.477,0.222,0.331,-0.25,1
0.212,0.305,0.409,0.118,-0.268,0.632,-0.683,1.314,-1.33,-1.578,1
0.538,-0.72,-0.18,0.294,0.459,-0.491,-1.932,1.316,-0.271,-1.854,1
0.723,1.933,0.179,-0.975,-0.993,-0.605,0.053,1.201,0.793,-1.292,1
-0.803,0.382,-0.384,-0.515,-0.264,-1.277,-0.008,-0.459,-1.231,-0.043,0
1.536,0.544,-0.926,0.234,-1.152,0.678,-0.063,0.774,2.315,-1.044,1
0.659,0.216,0.473,0.889,-0.317,0.463,-0.409,-0.84,-0.468,-0.346,1
0.294,0.975,-1.337,0.176,-0.845,0.36,-0.447,-3.427,-0.35,1.527,1
-0.744,0.213,-0.324,-1.192,-0.152,-0.316,1.327,-1.153,-0.978,1.471,1
0.161,-0.131,-0.291,-1.354,-0.206,-0.967,1.435,-1.612,0.486,-1.552,0
0.041,0.278,-1.091,-0.3,-0.135,0.645,-2.751,1.829,1.189,1.178,1
0.228,1.002,0.601,-1.219,1.238,-1.675,0.254,-0.079,0.41,-0.828,0
-0.402,1.938,1.127,-1.031,0.803,-1.437,0.326,0.498,-0.304,-1.194,0
-0.98,1.49,-1.025,-0.666,-0.93,0.516,0.184,0.149,-0.985,-0.073,1
-0.054,-0.779,1.791,0.714,-0.087,-0.758,1.272,1.837,-0.671,0.825,0
-1.677,1.331,0.335,0.722,1.104,1.279,-1.616,-0.08,0.667,-0.087,1
-0.294,-1.0,0.472,0.831,2.182,0.33,-0.415,-0.529,0.088,-1.185,1
-2.758,0.792,0.37,0.939,-1.012,-0.659,-0.372,1.526,0.786,2.039,1
-2.037,1.484,0.613,0.285,1.488,0.325,1.549,-0.193,-0.611,0.553,1
1.543,0.061,-0.5,0.41,-1.383,-0.206,1.805,0.128,0.022,0.772,0
0.982,0.0,1.035,0.78,0.694,-0.628,0.128,0.925,-0.684,0.027,0
1.493,-0.733,1.472,-0.393,-0.16,0.219,-0.641,0.646,2.099,0.59,1
-0.872,-0.61,-0.455,-1.877,1.014,1.223,-0.316,-0.292,-1.327,-0.493,1
-0.475,0.315,0.945,1.165,0.82,-1.241,0.634,-0.05,-0.352,0.044,0
-1.082,0.29,0.418,-1.125,0.309,-0.994,-0.445,-0.673,1.406,0.13,0
-0.238,-0.53,0.983,-0.899,1.706,-1.577,2.536,1.435,0.998,0.819,0
-1.007,0.394,1.985,2.103,0.909,-1.059,-0.608,1.067,-1.589,-1.284,0
0.513,-0.147,0.385,-0.137,0.614,0.3,0.563,-0.836,0.373,-2.495,1
1.078,-1.142,1.165,0.836,-0.117,-0.269,-0.213,-1.86,1.395,-0.357,1
1.735,0.679,1.666,-0.1,-0.907,0.648,-0.109,0.296,-0.945,-1.821,1
-0.543,0.035,1.137,-1.516,-0.69,-0.382,0.383,0.85,-0.305,-1.072,0
0.047,-0.035,-2.215,2.81,0.011,0.018,0.038,1.239,0.4,-0.472,1
-1.867,2.357,0.287,0.63,-0.784,0.285,1.214,-1.022,-1.918,0.584,1
-1.355,0.514,-0.228,1.007,-0.492,1.339,0.453,1.639,-0.149,0.965,1
1.082,-1.015,-0.586,1.606,-0.538,-0.608,-0.986,-0.316,-1.42,-0.262,1
-1.186,1.766,-1.04,0.026,-1.224,-1.61,1.328,1.63,0.458,-1.282,0
-0.281,-1.25,-0.266,-1.306,0.453,-0.407,-1.101,-1.033,1.037,-0.357,1
1.072,-0.477,0.732,0.253,-0.034,-0.412,0.376,-0.451,-0.055,0.755,0
-1.355,0.154,-0.624,0.427,0.617,0.923,0.424,0.609,-0.909,0.242,1
0.67,-0.031,-1.207,1.109,-0.434,1.025,1.427,1.588,-0.068,0.85,1
-0.561,0.896,0.609,-1.332,1.053,-0.371,1.267,-0.494,0.434,-0.145,0
-1.956,0.811,-0.249,-0.478,1.324,1.542,0.151,-0.07,-1.191,-0.366,1
0.101,0.526,0.101,-1.041,-0.043,-0.382,-1.2,-1.098,0.689,-1.105,1
0.144,0.65,0.68,-1.146,0.241,-0.389,-1.968,-0.489,1.272,0.525,1
-0.513,0.259,-1.682,-1.703,-0.663,-1.626,-0.275,1.301,0.699,1.001,0
-0.761,-0.254,1.333,-1.097,0.517,1.187,-1.912,-0.393,0.742,-0.336,1
0.466,-1.084,1.259,-0.522,0.793,-0.436,-0.812,1.489,1.317,-0.268,1
0.494,-0.513,-0.064,-0.171,-0.373,0.095,-0.587,-0.901,-0.543,-0.453,1
2.41,1.096,0.024,0.691,0.588,0.956,-2.894,0.343,0.041,-0.946,1
0.505,0.755,-1.429,0.512,-0.44,0.023,0.223,-0.179,0.308,-0.576,1
-1.539,0.411,-0.644,1.269,-0.449,-1.304,0.63,-1.072,2.37,0.575,0
-0.078,-0.22,-1.543,0.826,1.372,1.035,0.261,0.653,-0.271,-0.992,1
0.259,-0.605,1.577,-1.1,0.227,-0.445,0.485,-0.928,0.507,0.922,1
-0.142,0.686,-0.984,-0.622,-1.026,-0.924,-0.517,0.033,-0.049,-1.174,1
-0.002,0.333,0.702,-1.425,0.256,0.021,-0.047,1.568,0.456,-0.88,1
0.315,-0.641,0.673,0.7,0.845,-1.549,0.279,-0.663,0.059,-0.058,0
-1.014,-1.527,-0.053,-1.289,-0.065,-1.149,0.615,-0.749,-1.115,2.199,1
0.749,-1.369,0.157,0.865,-0.367,-0.421,1.76,-2.397,-0.734,-1.473,0
-0.254,0.808,-0.87,-1.113,-0.017,0.241,-1.308,2.28,-0.689,-0.442,1
-0.282,0.06,-0.742,0.67,-1.62,0.357,0.194,0.063,-1.449,0.509,1
0.665,0.295,-0.232,0.321,-1.039,1.033,-1.098,-1.299,-0.017,-0.467,1
0.964,0.203,-0.429,0.249,-1.797,-1.227,0.097,-1.231,-1.498,1.282,1
0.302,-0.649,1.033,-0.271,0.41,-0.863,-0.087,-0.453,-1.846,1.658,1
-1.064,0.115,-0.924,1.291,0.336,1.078,0.65,-1.841,0.007,-2.175,1
2.155,0.673,0.89,0.642,-0.718,1.085,1.299,1.831,1.094,0.508,1
-0.879,-1.09,0.132,1.029,1.808,-0.047,-0.073,1.826,0.887,1.847,0
-0.24,1.707,-0.313,-1.322,-0.2,-0.103,-0.502,0.374,-1.033,-0.883,1
0.255,-0.356,-0.961,0.082,0.466,0.418,1.259,0.239,-0.009,-0.906,1
0.356,0.673,-0.269,-0.542,0.21,-0.213,-1.206,0.42,-0.705,1.168,1
1.899,0.804,0.308,0.549,0.262,-0.405,-1.589,-0.113,0.556,0.0,1
-0.056,1.173,0.043,1.062,0.132,-0.29,-1.14,1.584,0.296,0.094,1
-1.633,0.725,-0.477,0.553,1.5,0.973,0.599,0.125,-1.071,-1.136,1
-0.527,-1.144,-2.419,0.241,-0.033,0.587,0.677,0.113,0.068,-0.248,1
0.468,1.178,-1.943,1.706,-0.412,-0.418,-0.579,-1.779,1.964,-1.243,1
1.119,1.11,-0.529,2.174,0.795,0.391,0.846,0.696,-0.331,0.119,1
-0.572,0.756,-0.748,-0.073,-0.77,1.435,0.001,0.51,-0.302,-1.072,1
-1.187,0.709,2.328,0.109,-0.715,-1.515,2.646,0.715,0.596,-0.871,0
-1.209,0.594,-1.181,-2.211,0.549,0.75,0.838,0.836,-1.309,0.855,1
0.529,2.514,-0.464,-1.568,-0.364,1.872,-2.122,-1.734,-0.667,-1.961,1
-0.996,0.892,0.094,0.277,-1.945,0.324,0.318,0.579,0.721,0.763,1
1.378,-1.265,-0.319,-0.891,-0.499,1.107,1.688,-1.332,1.147,1.082,1
2.15,0.241,0.969,-0.289,-0.199,-1.803,0.63,0.839,0.798,1.603,0
1.257,1.404,-0.171,0.271,0.507,-1.017,-0.952,-0.907,-0.606,1.762,1
1.03,1.116,0.941,-0.717,0.291,-1.116,0.89,-1.198,-0.287,-0.267,0
0.455,-1.059,0.296,0.938,-0.829,-0.848,0.963,-0.331,-0.659,1.059,0
0.204,-1.329,0.431,0.848,2.933,-0.854,-0.026,0.997,-2.306,0.108,1
-0.975,-1.994,0.068,-1.302,1.065,-1.146,-0.556,0.17,0.735,0.426,0
0.141,0.431,-1.123,-0.997,0.955,-1.042,-1.12,0.934,-0.054,-0.699,1
0.147,1.666,-0.214,0.341,-1.575,-1.626,-1.21,1.534,0.278,0.27,1
-1.284,0.034,-0.646,-0.272,-0.715,0.349,-0.491,-0.018,0.022,0.483,1
0.941,-1.525,0.29,-0.244,0.569,-0.05,1.189,-0.066,-1.085,0.862,0
-0.309,-1.48,1.027,0.209,-0.361,1.004,0.933,-0.022,0.466,0.373,1
-0.101,-0.081,0.748,2.061,-0.818,-1.785,0.287,0.256,-0.621,0.304,0
0.088,0.961,-0.612,1.451,0.86,0.968,0.629,-1.23,0.283,-0.94,1
-2.127,0.605,1.44,-0.758,-0.627,-0.246,-0.124,-0.06,0.724,0.925,1
-0.257,-1.447,1.692,-1.417,0.702,-0.991,-0.511,1.061,0.852,-1.162,1
0.325,1.513,0.837,-0.163,-0.39,1.28,1.223,-1.354,-0.433,-0.128,1
-1.362,1.057,0.545,-0.674,0.11,0.556,-0.089,0.863,1.014,0.562,1
0.203,0.936,-1.109,-0.847,-0.245,0.529,0.821,-0.851,-0.216,-1.076,1
-0.349,1.04,0.309,-1.343,1.296,0.301,0.964,-0.561,1.428,-1.104,1
0.959,-0.474,1.486,2.171,0.054,-0.432,-0.308,-1.333,-0.248,0.636,0
-1.015,-0.135,1.098,0.107,-0.033,0.505,2.491,-0.043,-0.609,0.886,1
0.369,0.958,-0.42,-0.051,-2.493,0.336,0.256,-0.885,1.632,1.232,1
0.566,-0.634,0.921,0.561,-0.498,0.191,-2.553,-0.417,1.869,0.893,1
0.15,-0.062,1.45,-0.329,-1.336,1.122,-1.109,0.346,0.498,-1.758,1
1.597,1.118,-0.751,-1.26,-0.447,-1.002,-1.373,0.021,1.746,1.254,1
-0.563,1.343,-0.022,0.837,0.458,0.613,-1.285,0.763,0.221,1.819,1
-0.491,0.37,1.059,-1.29,1.019,1.165,0.997,-0.747,-0.65,-0.807,1
0.232,0.068,0.746,0.484,0.85,-1.248,-1.124,-0.631,-0.282,-1.659,0
0.887,0.593,1.078,-0.496,-2.401,0.583,-1.212,0.314,-0.971,-0.772,1
-0.102,-1.196,-0.874,-0.516,-0.023,0.501,2.083,1.033,0.805,-0.169,1
0.482,0.045,1.272,0.336,-0.897,-0.976,0.712,0.242,-0.32,-0.509,0
-0.369,-1.111,0.747,1.944,-0.935,0.257,-2.172,0.469,-0.834,1.872,1
0.069,0.276,2.14,0.442,0.817,-1.445,-0.202,0.828,0.611,-0.461,0
-0.138,1.096,-0.531,-1.596,0.059,-3.002,-0.863,-1.943,-1.237,0.174,1
0.463,-1.162,0.004,-0.212,-0.234,0.356,0.687,1.052,-0.19,-0.508,1
-1.688,-0.479,1.079,-0.345,1.145,-1.002,-0.376,-0.147,-0.414,1.073,0
-0.208,-0.89,-1.85,-1.195,0.888,1.336,-0.722,-1.413,1.987,0.754,1
-0.042,0.196,0.738,-0.946,1.175,-2.029,-0.586,1.82,0.651,0.874,0
1.537,2.142,0.042,1.756,1.214,-0.084,-2.1,1.534,0.542,1.149,1
0.498,0.553,0.995,1.192,-1.907,1.454,-0.295,1.585,-0.003,0.165,1
-0.924,-0.799,-1.265,-1.096,0.492,0.14,-0.492,-1.17,-0.241,1.044,0
0.375,1.863,-0.012,-0.042,-1.143,-1.024,-0.892,-0.392,-1.007,-0.623,1
-1.87,0.447,-0.046,2.083,1.547,0.522,0.109,-0.082,-0.146,0.823,1
-0.854,0.633,2.992,-2.677,1.333,-0.578,-0.409,0.481,0.007,0.287,1
0.161,-1.143,0.237,0.042,0.537,-0.614,-0.444,-0.152,-1.468,0.623,0
-0.53,0.694,0.464,-0.484,-1.748,1.351,-0.636,-0.305,1.255,-0.033,1
0.898,-1.348,-0.051,1.037,2.068,-1.308,1.1,1.379,-1.599,-0.807,0
0.019,-0.008,0.472,-0.715,-0.279,-0.342,-0.502,1.788,0.51,0.896,0
-0.432,-0.126,-0.554,0.996,-0.649,-0.076,0.521,-0.429,1.16,-0.183,1
-1.113,0.274,0.624,1.433,1.196,0.048,-1.164,0.262,1.794,-0.44,1
0.552,0.101,-0.204,-0.404,0.942,0.078,0.625,-0.784,0.059,-0.013,0
-0.007,-0.513,0.092,-1.532,-0.467,0.381,1.049,-0.114,0.862,0.609,1
-0.644,-0.472,0.059,-0.749,0.573,-0.597,0.555,-2.539,-0.418,-0.734,1
-0.887,0.302,0.032,-0.023,-0.806,0.82,-0.019,1.657,-0.372,1.19,1
-0.853,0.874,1.878,-0.625,0.075,-1.255,1.597,0.586,0.442,1.144,0
1.494,-0.793,-0.623,0.631,-0.153,-0.024,-0.678,0.68,0.306,-0.357,1
-0.469,0.587,0.646,-0.079,-1.656,-0.265,-1.015,0.518,-1.378,-1.55,0
1.447,0.281,0.801,-0.577,0.843,0.484,-0.611,-0.884,-0.2,-1.576,1
-0.004,-0.62,0.666,-0.725,0.454,1.643,-1.269,0.5,-0.347,0.557,1
-1.527,-1.455,-1.912,1.001,-0.387,-0.329,-1.622,-0.738,1.165,0.281,1
0.333,-0.865,2.309,-0.04,-0.075,0.292,-1.099,-0.034,0.168,-0.151,1
-0.416,-1.655,0.57,-1.275,-0.75,-0.476,0.33,1.353,-1.44,-0.869,0
-1.339,1.588,-0.665,1.278,0.434,0.041,-1.125,0.978,-0.93,0.514,1
1.837,0.694,-0.168,-0.439,0.569,-0.564,0.678,-1.502,-0.051,-0.965,0
-0.898,-0.991,-0.107,-0.75,-0.392,-0.06,-0.224,-0.951,-1.88,-0.451,1
-0.75,0.01,-0.819,0.597,0.165,-0.413,1.15,0.351,0.972,0.183,0
-0.466,1.374,0.128,0.987,-0.919,1.641,1.077,0.232,-0.019,0.265,1
0.436,0.458,0.145,0.031,-0.269,-0.649,0.26,-0.01,-0.778,0.335,0
-1.189,-0.39,-1.182,0.779,-0.077,0.093,-1.541,1.269,0.271,0.738,1
0.443,0.197,-0.594,-2.139,0.454,0.415,-1.753,0.766,-1.719,1.465,1
1.303,0.608,-1.03,0.565,1.488,-0.735,0.729,-2.564,0.296,-1.107,0
-1.359,2.128,0.214,-1.052,-0.529,-1.502,0.236,0.19,-1.741,-1.196,0
-0.735,1.035,-0.432,-0.714,-0.25,-0.715,1.595,-0.0,1.248,-0.396,0
-1.485,-0.944,-0.524,-0.728,-1.013,-1.401,-2.423,-0.189,-0.345,0.967,1
0.747,-1.117,2.624,0.63,1.155,-2.26,-0.195,-0.096,0.121,1.132,0
0.531,0.213,-0.088,1.035,-0.939,-1.029,0.082,0.815,1.797,-1.215,1
-0.734,1.355,0.112,-0.39,0.244,0.133,-0.102,0.18,0.077,1.241,1
0.156,2.883,-0.384,1.74,0.002,-0.011,0.817,-0.185,0.072,0.075,1
0.365,0.187,-1.917,0.091,-0.826,-1.102,-1.316,-0.88,0.834,-0.011,1
-0.022,0.702,1.451,-1.733,0.316,-1.265,1.964,1.013,0.788,-1.526,0
0.856,1.04,-0.026,-1.403,0.057,-0.01,-0.354,0.607,-0.158,0.805,1
0.855,0.489,-0.351,0.629,0.345,-1.92,-1.519,0.613,-0.434,-0.779,0
0.614,-0.112,1.09,-0.024,0.182,0.845,-0.192,1.983,-0.791,-0.428,1
-0.877,0.946,-0.398,-0.703,-0.613,0.725,0.051,-0.029,0.66,-2.384,1
0.43,-0.16,-0.269,-0.291,-0.557,-0.663,-0.107,0.824,-0.26,0.358,0
-0.272,1.835,0.046,-0.111,-1.988,1.386,-0.016,-0.113,0.136,-0.417,1
1.303,1.661,1.256,0.997,-0.787,0.284,-1.082,-1.386,-0.861,1.572,0
-0.686,-0.582,0.065,0.196,-0.331,-0.248,-0.426,-0.249,0.873,0.05,1
-0.465,0.134,-0.779,-0.079,0.792,-0.912,0.442,-0.446,0.616,-1.159,0
0.15,-0.575,-1.638,-0.283,1.09,-0.918,1.285,-0.162,0.34,-0.302,0
-0.332,-0.622,-0.318,0.793,0.436,-0.36,1.881,0.577,0.586,-0.053,0
0.86,-0.504,0.766,0.116,0.176,1.617,-2.193,1.56,-2.02,0.009,1
0.762,0.137,-1.964,1.44,0.294,1.19,0.861,1.879,0.306,-0.902,1
0.605,-1.286,-0.439,0.535,-1.459,0.942,-1.577,0.355,-1.369,0.16,1
