feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.019,0.117,-0.284,0.571,-0.885,-0.06,0.825,-0.462,0.402,0.367,1
1.153,-1.012,-0.449,0.044,-0.695,0.306,-0.903,-1.364,-0.493,-2.442,0
-2.377,1.426,0.901,0.424,0.407,-1.09,0.133,-0.155,-0.136,-0.388,1
0.738,0.808,-0.233,1.595,2.72,-1.985,1.134,1.86,-0.567,-0.429,0
0.678,-1.04,0.376,0.175,0.347,-0.142,-0.488,-0.068,-1.176,-0.329,0
0.534,-0.511,0.55,0.741,0.312,0.579,0.214,-2.149,-2.066,1.513,0
-0.233,0.185,-1.947,1.648,-0.198,-0.165,-0.844,1.997,-0.554,0.907,1
0.067,0.371,-0.31,0.251,-0.69,-0.58,-0.375,-0.178,-0.146,1.191,1
-1.423,-0.863,1.757,-0.608,0.715,-1.547,0.369,-0.763,-0.506,0.666,0
1.919,0.867,-0.097,-1.111,-0.723,-1.026,0.801,-1.322,-0.845,0.586,1
-0.462,-0.088,-0.995,1.634,0.307,-1.012,-0.312,-1.007,-0.24,0.117,1
1.093,1.47,1.337,1.501,-2.749,0.674,-1.348,0.577,0.521,-1.003,1
0.145,0.488,0.625,1.013,0.015,-0.503,-1.136,0.837,-0.238,0.009,0
1.016,1.7,-1.934,0.388,-0.646,0.668,-0.36,-1.43,-0.915,-0.827,1
2.025,-0.234,-0.62,0.714,1.388,-1.098,-0.572,0.717,1.421,-1.229,0
-0.207,0.355,-0.694,-1.006,-0.37,-1.463,-0.298,0.283,0.195,-0.245,1
0.347,0.014,0.115,0.185,0.335,-0.518,1.324,0.991,-0.365,0.789,1
-1.19,0.483,1.841,-0.546,0.959,-0.066,-0.347,-0.131,0.392,-0.097,1
0.472,1.132,0.877,0.9,0.327,0.961,0.567,1.305,0.07,-0.886,1
-0.64,-0.766,-0.944,-0.068,-1.133,-0.377,0.331,0.352,1.299,0.702,1
-1.179,-0.521,1.068,1.901,-2.498,1.54,0.661,0.303,-1.287,-0.207,1
0.341,-0.4,-0.658,1.02,-0.569,-0.78,0.359,-0.154,-0.527,-0.124,1
0.031,-0.368,-0.891,-0.183,0.357,-0.043,-0.503,0.191,-0.056,0.916,1
0.971,1.213,-0.021,-0.643,-1.049,0.083,0.026,0.691,0.914,-0.728,1
1.076,-0.786,0.877,-0.242,0.66,-0.232,1.855,1.55,-0.667,-0.729,0
0.556,1.202,-0.317,1.468,-0.047,1.053,0.183,-0.206,-0.166,0.176,1
-1.721,-1.686,-0.821,-2.099,1.915,0.801,-0.019,1.308,0.824,0.674,0
-0.912,0.663,-0.22,0.211,0.342,-0.161,-1.267,1.056,1.253,0.091,1
-0.371,-1.299,-0.998,1.998,-0.223,0.164,-1.237,-0.155,1.685,-0.266,1
-0.601,-2.013,0.111,-1.626,-0.459,1.586,-0.775,-0.352,1.654,-0.09,0
-1.122,0.471,-0.888,-0.059,0.507,0.53,0.843,-0.481,0.293,-2.672,1
1.288,-0.437,-0.264,-1.004,0.045,-0.895,0.82,1.184,0.993,-1.117,0
-0.45,-1.197,-0.025,-0.713,0.014,0.754,0.213,-0.619,0.236,0.384,0
0.192,0.106,-1.928,-0.156,0.597,1.408,-1.584,-0.117,0.604,2.312,1
-0.561,0.046,0.382,-0.706,-1.113,-0.252,-1.114,0.993,-1.501,-0.382,1
1.546,0.791,2.33,-1.055,-0.645,-0.34,-1.069,0.971,-0.476,-0.131,0
0.09,-2.407,-0.055,0.742,1.173,-0.647,0.407,1.247,-0.605,0.916,0
-0.15,-1.953,-0.118,-0.371,-1.025,0.156,-0.538,0.262,-0.009,-0.351,0
0.064,-0.407,0.75,-0.756,-0.02,0.39,0.26,-0.455,-1.921,0.465,0
1.952,-0.716,-0.857,-0.178,-2.393,-0.105,0.383,0.412,1.574,-0.181,1
-0.336,0.164,-1.683,-0.784,-0.328,1.762,-0.85,0.823,1.885,1.204,1
-0.049,-0.692,-0.251,1.042,1.776,-0.504,0.467,-1.181,-0.124,0.785,0
-0.561,-1.935,-0.751,-0.186,-0.403,-0.526,-0.157,0.658,-0.531,1.438,1
0.668,0.228,-0.353,0.281,-0.265,0.073,-0.017,-1.333,-0.637,0.185,1
0.884,0.516,0.304,-0.685,1.118,0.267,-0.355,0.824,0.084,0.478,0
-1.538,-0.185,-0.398,0.707,-0.479,-0.751,0.674,1.145,1.309,0.272,1
-1.017,-0.176,0.836,-0.058,-0.569,-0.294,-0.059,-1.265,1.359,0.795,1
0.332,-0.047,-2.221,0.333,0.366,0.392,-0.014,0.852,-0.679,-0.858,1
0.158,-0.734,1.152,-0.679,0.347,-0.676,1.755,0.509,-0.79,-0.327,0
-2.134,0.381,-1.635,0.339,0.864,-0.123,1.451,-1.477,-1.02,0.301,1
-2.575,-0.155,0.324,0.935,3.11,0.219,-0.652,-0.411,-0.39,0.014,0
0.087,0.453,0.091,2.074,0.288,-0.337,0.586,-0.173,-1.331,-0.765,1
-0.018,-1.654,0.068,-0.92,0.608,1.185,0.507,1.229,-0.488,-0.554,0
0.457,1.413,-0.375,-1.358,-0.791,0.446,0.298,1.586,-1.316,0.383,1
0.091,-0.307,0.659,-0.528,0.349,-0.606,-1.473,1.15,0.886,-0.051,0
0.203,0.014,-1.127,-0.693,0.013,1.163,-1.495,0.382,-1.013,-0.911,0
0.544,0.463,-0.295,0.984,0.052,-0.914,0.639,1.314,-0.325,-0.943,1
0.512,1.399,-0.557,-1.115,2.068,1.13,1.4,-0.692,0.923,-0.335,1
-0.876,0.299,1.669,-1.267,0.069,-0.697,-1.63,0.387,0.438,-0.547,1
0.633,0.535,0.194,-1.604,-1.049,0.59,-1.27,1.146,-1.479,-0.729,0
-1.341,0.604,-0.818,-1.205,-0.279,1.026,-0.355,0.202,-1.433,-0.188,1
-0.971,1.346,-3.488,0.653,-1.431,-0.106,1.75,-1.18,0.126,-1.184,1
-0.852,-0.832,-0.803,-0.057,-1.045,0.371,-1.51,-1.491,0.091,-0.2,0
0.748,0.983,0.15,-0.24,-0.772,1.813,-1.213,1.265,-0.935,-0.568,1
-0.377,-0.575,0.081,-0.363,1.288,0.894,-1.89,0.632,1.518,1.246,0
0.326,-1.223,-0.991,0.748,-0.481,-0.526,-0.444,-0.21,1.32,0.599,1
0.396,0.867,-1.357,0.685,-0.127,1.105,-1.475,1.121,-0.051,0.214,1
-1.388,0.404,-0.276,-0.799,-0.226,-0.439,0.206,0.467,0.913,0.556,1
-0.406,0.062,0.117,-0.875,0.652,0.388,1.179,-0.583,0.658,-0.865,1
0.849,-0.87,0.486,0.306,0.7,-1.357,-0.51,0.598,-2.154,-0.084,0
-0.687,-2.096,0.358,-0.464,-1.996,0.427,-0.807,0.396,-0.546,0.125,0
0.436,-0.313,0.947,0.479,-1.713,-1.161,-0.766,0.725,0.786,-0.364,1
1.277,0.694,-0.539,-1.341,0.655,-1.463,0.204,-0.927,-1.502,1.866,0
0.4,1.27,-0.89,-1.227,-0.201,-0.525,0.131,-0.019,-0.134,0.135,1
-1.287,-0.924,0.454,1.873,-0.313,2.226,-0.138,-1.708,0.16,0.411,1
-1.043,-0.119,-2.043,0.334,0.414,-0.856,-0.026,-0.933,-0.103,-0.103,1
1.047,1.814,1.85,-0.298,0.342,-0.554,0.428,0.401,-1.31,0.428,0
-0.876,-1.401,1.134,-0.233,0.562,-0.728,-0.718,0.656,-0.489,1.848,0
-1.666,0.84,-0.508,-1.593,-0.274,-0.243,0.806,-1.833,0.451,-0.263,1
-1.308,0.716,-0.348,-0.24,-1.347,-1.203,2.048,0.224,0.299,0.895,1
0.015,1.159,1.158,-0.953,1.508,0.196,-0.399,-0.596,-0.546,-1.021,1
-0.569,-0.422,-0.536,-2.182,0.594,0.659,-0.99,1.696,-1.194,-0.9,0
-0.214,0.544,-0.814,-1.23,0.076,-0.056,-1.21,0.155,0.896,-0.792,1
1.638,0.861,0.531,0.868,-0.249,-0.446,1.363,-0.784,1.524,-0.384,1
0.556,0.022,-0.657,0.438,1.798,-0.119,-0.8,0.435,-0.429,0.282,0
-0.034,-1.342,0.737,0.93,0.281,0.26,-0.034,-0.371,-0.65,0.825,0
-1.657,-0.759,0.535,-0.051,0.861,-0.431,0.396,-0.64,-0.82,-0.293,1
0.454,0.291,-0.791,2.193,0.478,0.134,1.364,0.506,-0.373,-0.643,1
-1.243,0.675,0.932,-0.103,-0.03,0.292,0.69,-2.674,-1.285,1.39,1
-1.974,-0.899,0.217,-0.543,-0.001,-0.38,-0.798,0.576,-0.047,-0.687,1
0.493,-0.23,1.304,-0.616,1.819,0.001,-0.186,-0.293,1.165,0.253,0
-1.185,0.496,-0.921,2.075,0.682,0.117,0.348,-2.149,-1.874,-0.065,1
0.434,-0.494,0.59,-0.874,-1.159,0.313,0.047,0.474,-0.213,1.421,1
-0.129,-0.651,0.451,0.861,0.759,-1.073,-0.644,-0.061,0.38,-1.274,1
0.983,-1.363,-0.759,1.294,-0.375,0.515,-0.608,-0.498,-0.007,0.773,0
0.749,1.189,0.097,0.737,-0.685,0.372,-1.251,-0.496,-0.159,-1.308,1
1.057,-0.172,0.755,-0.531,1.526,-1.092,1.143,1.269,0.582,0.552,0
1.608,1.129,0.183,0.473,1.487,-0.302,0.045,0.926,0.464,-0.622,0
0.675,0.216,-0.67,-0.375,-0.983,0.923,0.515,-1.255,-0.996,0.962,1
0.64,0.293,-0.012,-0.502,0.194,0.172,2.437,-0.445,0.37,-1.001,1
-0.891,1.58,0.631,0.279,0.137,0.416,0.708,1.374,-2.476,0.005,1
1.046,-0.529,0.126,-0.338,-1.242,-0.806,1.034,-1.996,0.643,0.159,1
1.604,-0.854,2.267,1.69,0.477,0.565,-0.786,0.27,1.831,1.121,0
0.033,-1.656,1.121,0.223,-1.678,1.518,0.869,-0.367,0.949,0.061,0
-2.067,-0.25,-2.066,-0.176,-1.697,-0.034,1.958,-0.833,-0.207,-1.484,1
0.115,-0.888,-2.04,-0.696,-1.405,-0.159,0.889,0.846,-0.146,0.969,1
0.475,0.179,0.079,-0.94,-1.407,0.497,0.965,0.275,-1.854,1.13,1
0.513,0.652,-1.288,-1.032,2.199,-0.044,-0.478,1.04,-0.198,0.257,0
1.742,0.113,-2.251,-1.865,0.021,0.834,-0.659,-1.215,-0.357,0.593,1
-0.748,0.843,0.67,-1.185,-0.695,-0.824,0.888,0.77,-0.202,-1.133,1
1.823,0.761,-1.406,0.346,-0.089,1.262,-0.887,0.375,1.209,0.571,1
1.492,0.149,-0.158,-1.271,1.414,-0.1,0.108,0.246,-0.312,-1.928,0
1.214,-0.862,-0.757,0.048,-1.831,1.371,0.411,-2.584,-0.86,-0.262,1
-0.035,-0.492,0.239,0.127,2.52,0.895,-0.749,-0.892,-0.911,0.728,0
0.001,-0.986,-0.389,0.792,-1.524,0.376,-0.394,0.41,0.634,0.01,1
-0.559,1.303,0.014,-0.617,-0.738,0.772,1.184,0.477,1.461,-0.156,1
-1.646,0.506,-0.353,-0.15,0.194,1.103,1.176,1.363,0.167,1.79,1
0.378,0.648,-0.833,-0.422,0.554,-0.377,0.18,-0.916,-1.401,-0.14,0
0.35,0.785,-1.781,0.977,-0.962,1.677,-1.995,-0.985,1.44,1.302,1
-0.378,-2.019,-0.292,1.737,-0.376,0.899,0.181,-0.431,1.094,0.661,1
-0.59,1.396,1.969,0.348,0.403,0.595,0.518,-0.103,-1.124,-1.89,1
0.01,-0.403,-1.099,0.015,0.985,-1.7,-1.05,0.092,0.045,0.175,0
-1.15,0.644,-1.102,-0.021,-0.553,-2.004,-0.467,-0.886,1.157,-0.97,0
-0.387,-0.235,0.144,2.122,-1.407,-0.72,-1.975,0.932,-1.045,0.592,1
0.25,0.68,0.485,-0.763,1.249,-1.359,-2.231,2.014,0.416,-0.119,0
-0.09,0.806,1.452,-1.243,1.05,1.23,0.14,-1.304,-0.139,-0.441,1
-0.395,0.789,0.607,1.516,-0.685,-0.399,0.701,-0.083,0.48,-0.271,1
0.18,-0.424,-0.717,0.419,-0.138,-0.93,0.791,-1.667,1.25,-0.567,1
0.071,0.611,1.155,-0.031,1.273,-0.279,0.901,-0.854,-1.597,0.818,0
0.663,-0.21,-0.319,-1.419,-0.917,3.423,0.65,-1.242,0.989,1.488,1
-0.739,-1.364,-1.417,0.344,-1.33,0.742,-1.832,0.118,0.485,-1.061,0
-0.058,-0.026,-0.885,0.47,-2.159,0.292,0.097,-0.543,1.37,0.033,1
-0.295,-1.851,1.463,0.497,-0.691,-0.419,-0.36,0.337,-1.496,0.245,0
0.385,0.722,-0.172,-1.715,1.382,-0.544,-1.32,-0.637,-1.97,0.425,0
-1.648,0.551,0.789,0.183,0.138,0.355,-1.336,-0.069,0.001,0.749,1
0.953,-1.097,0.342,-0.392,1.932,0.129,-0.739,2.099,0.421,0.61,0
2.173,-0.273,-0.873,-0.401,-0.411,-0.547,0.732,-0.368,0.677,-0.629,1
-0.967,-1.268,0.407,0.268,-1.786,-1.002,2.386,-0.726,-0.13,0.562,1
-0.544,1.922,-1.074,-0.116,0.641,-1.79,-0.876,-0.703,-0.073,1.131,0
1.249,0.495,0.455,-1.625,-1.121,-0.58,-0.044,-0.549,1.321,2.145,1
0.122,1.003,-0.352,-0.951,0.152,1.754,-1.301,-2.093,-0.077,-1.18,1
1.862,1.61,-0.801,-1.192,-0.94,-0.131,0.793,1.025,-0.157,0.123,1
-1.52,0.374,-0.305,0.715,-0.339,0.748,-0.432,0.437,0.031,0.389,1
-1.896,0.013,0.833,-0.672,-0.375,-0.433,-0.973,1.396,0.895,-0.123,1
0.494,0.081,-0.459,0.591,1.443,0.378,-2.609,-0.205,-0.429,-1.46,0
1.133,1.286,-0.975,1.112,1.093,0.566,-1.95,-0.141,0.071,-1.512,1
-0.979,-0.029,-0.095,0.18,0.171,0.829,1.052,1.269,1.183,-1.473,1
1.0,-1.73,1.18,1.205,0.726,1.075,-0.543,0.641,-1.688,-2.634,0
0.417,-0.102,1.043,-0.281,-1.051,-0.652,0.198,-1.104,-0.852,0.252,1
1.354,-1.97,0.168,0.382,-0.061,-1.026,-0.299,-0.389,0.289,-1.514,0
0.749,-0.283,1.118,-1.676,0.039,2.076,0.804,0.92,0.166,-1.209,0
-0.436,1.211,-0.455,-1.055,-0.491,0.007,0.894,-1.211,-0.031,0.142,1
0.14,0.474,-1.608,0.474,-0.033,-2.07,-0.146,1.334,0.923,0.008,1
0.048,1.153,1.071,-0.669,0.701,-1.585,-0.401,0.863,1.419,0.163,0
0.319,0.74,-1.296,-1.187,1.734,2.489,1.366,-0.113,-0.446,0.634,0
0.498,0.044,0.189,0.999,0.843,0.377,-0.663,1.847,-0.066,0.084,0
-0.497,0.465,-0.806,1.016,1.654,0.164,1.444,-1.636,-0.779,1.418,1
0.687,0.282,0.509,-1.391,0.073,-1.036,0.466,1.286,-0.479,0.569,0
-0.282,-1.964,-0.727,0.639,0.234,1.953,-1.015,0.443,-1.298,0.926,0
2.317,-0.382,1.449,0.505,2.954,-1.177,-0.268,-1.0,-0.264,-1.259,0
0.865,-1.352,0.782,0.51,1.393,0.902,-1.663,-0.614,0.713,-0.374,0
0.635,-1.129,-0.236,-1.182,-0.808,0.011,0.377,-1.891,-0.303,-0.362,0
0.041,-0.028,-0.087,0.15,-0.086,-1.408,-0.461,1.947,-1.169,-0.176,1
0.794,2.269,1.858,-0.926,-1.365,0.308,-0.213,0.89,-0.031,1.263,1
-0.459,0.776,-0.59,0.452,-0.259,1.624,0.895,-1.035,0.575,-1.328,1
-0.315,0.82,2.194,0.093,-0.847,2.4,-0.556,-1.838,-1.433,0.606,1
0.892,1.801,0.421,-1.083,1.26,-1.833,0.198,1.038,-1.852,-0.667,0
-0.317,0.608,-0.178,-0.342,0.08,0.234,-1.457,1.03,0.383,2.326,1
0.711,-0.138,1.274,-0.04,0.27,-2.578,0.335,0.763,0.893,-2.398,1
0.474,-0.321,-0.93,-2.13,-0.005,-0.1,1.846,-0.668,-0.226,-0.935,1
0.434,-0.363,1.417,-0.465,1.24,0.736,0.305,0.116,-0.179,0.11,0
0.327,-0.008,-1.891,-1.947,0.533,1.112,-0.492,0.041,1.413,0.956,1
-1.872,-0.646,0.756,-2.058,0.349,0.44,-0.422,0.703,-0.224,-0.544,0
1.161,0.505,0.003,-0.998,1.485,0.647,1.572,0.214,-0.257,-0.76,0
-0.066,-0.392,0.34,1.142,-0.587,0.652,0.512,1.394,0.138,0.135,1
0.158,2.021,-0.3,-0.367,0.346,-0.202,0.616,-0.643,1.431,-0.252,1
0.367,0.224,0.995,-0.605,-0.107,1.093,-0.222,2.094,-1.115,-1.666,0
-0.082,-0.833,0.241,0.923,-1.147,0.378,0.099,-0.743,0.138,-1.095,1
-0.368,-1.094,0.677,1.077,-0.133,0.452,-2.093,-0.733,-0.503,2.364,0
-0.368,-0.347,-0.644,0.467,1.033,1.247,0.353,0.274,-0.447,-0.402,0
1.226,-1.234,-0.944,-1.142,-0.839,0.626,0.42,0.734,0.652,0.238,1
1.44,0.402,-2.446,-1.794,-0.337,-0.963,0.28,-0.93,-0.344,0.038,1
0.55,-1.556,1.356,-1.726,0.933,-0.02,-0.458,-1.605,0.403,-0.289,0
0.985,0.38,0.442,0.444,1.017,0.561,-0.093,0.442,0.058,-0.106,0
-0.695,-0.505,-0.24,1.648,0.885,0.532,0.731,0.593,0.317,0.364,1
0.413,0.614,0.674,-0.336,0.191,0.854,0.114,1.45,-1.625,0.02,0
-0.364,-0.245,0.082,-0.78,1.191,1.128,0.083,-1.127,-1.297,1.011,0
0.122,-1.266,0.456,0.545,-0.325,0.126,0.668,0.516,0.74,-1.096,0
0.245,0.835,-0.026,-0.6,-0.31,1.744,1.768,-1.507,0.348,-0.237,1
-0.596,-0.452,1.389,0.094,-0.602,-0.158,0.556,1.666,1.378,-0.23,0
0.598,-1.235,-1.234,0.757,1.755,0.936,-0.071,0.745,0.186,1.281,0
0.924,-1.185,0.316,2.245,0.297,0.278,0.021,-0.808,-1.463,0.224,0
0.285,-0.721,0.082,1.053,0.316,-0.233,2.161,0.625,1.519,1.055,1
-2.346,0.16,-1.167,-0.47,-1.286,-1.237,2.075,1.4,0.719,0.585,1
1.839,-0.723,0.78,-1.248,1.385,0.93,0.466,-0.691,0.76,0.097,0
-0.586,-0.702,-1.181,-0.757,-1.355,-0.877,-0.859,0.702,0.226,0.195,1
-1.288,0.144,0.017,-0.983,0.635,-0.203,-0.425,-0.268,1.91,0.297,1
1.53,0.137,1.206,-0.797,0.294,0.124,0.536,0.888,-0.851,-1.459,0
-0.293,0.533,-0.745,-1.187,1.466,-1.4,0.318,0.35,-0.668,0.4,1
0.409,0.944,1.527,0.497,0.082,-0.752,-1.016,-0.096,1.849,-0.011,1
-0.237,-1.045,-0.193,0.241,-0.664,1.097,1.271,0.587,0.639,-1.272,1
0.848,-1.111,-0.184,-2.73,0.509,0.306,-1.12,-0.056,0.927,-0.8,0
1.192,0.073,-2.095,0.52,-0.245,0.649,0.077,0.096,0.218,-0.345,1
-1.667,0.966,0.732,-0.106,0.671,0.142,0.792,0.097,0.723,-0.04,1
0.005,1.084,0.401,0.201,-0.012,-2.592,-0.652,-0.092,-1.507,1.297,0
1.572,1.04,0.072,-0.886,-1.142,-0.762,0.761,1.021,0.545,-0.324,1
-0.676,2.135,0.144,-0.53,0.82,-0.31,1.128,0.519,-0.02,-0.627,1
-0.079,0.09,-0.655,-1.138,-2.231,0.113,-0.168,0.038,-0.912,-0.765,1
-0.32,-0.999,-0.474,-0.224,-0.509,0.943,-0.872,0.846,-2.01,-0.094,0
0.424,-0.547,0.487,1.771,-1.835,0.094,0.562,-1.244,0.278,-0.07,1
-0.489,-0.002,-1.711,-0.732,0.807,0.07,0.452,1.04,0.404,-1.843,1
1.535,-1.302,0.256,0.902,0.732,-1.783,-1.823,0.283,-0.13,0.17,0
-0.164,-0.844,-0.001,1.45,-1.723,0.173,0.119,-0.317,-0.177,-0.494,1
-0.024,-1.236,0.848,0.399,-0.457,0.052,-0.272,-1.647,-0.105,1.893,0
-0.003,-0.501,-0.587,-0.375,-0.151,1.436,-0.124,-0.984,0.045,0.066,1
2.564,1.878,1.483,0.741,-0.127,0.436,-0.013,0.014,-0.672,0.544,1
0.193,0.578,0.228,-1.742,-1.727,-0.295,-0.845,-0.931,-0.234,0.623,1
0.234,-1.467,1.436,-0.967,0.965,0.721,0.576,-0.703,-1.072,-0.737,0
0.085,0.698,0.707,1.242,-2.263,-1.198,-0.657,0.974,0.601,-0.755,1
0.103,1.098,0.487,-0.121,2.015,0.231,0.906,0.878,-2.523,-1.187,0
0.521,-1.874,0.054,0.903,-1.029,1.133,-0.566,0.422,-0.101,-0.928,0
-0.252,-1.234,-0.46,2.209,-0.571,0.319,0.084,1.248,0.274,2.255,1
-0.712,-0.755,0.234,1.097,-0.341,0.262,-2.904,-0.534,0.589,-0.707,1
-0.879,-0.408,-0.303,1.015,1.9,-0.023,-0.541,0.063,-0.274,0.808,0
-0.912,-0.931,-0.737,-1.479,-0.615,0.671,0.415,-1.467,-0.323,-0.124,1
-0.406,0.331,-0.665,-0.101,2.248,-0.661,-0.512,1.609,-0.226,-1.517,0
-0.029,-0.452,-0.627,-0.886,0.821,1.998,0.352,0.05,0.264,0.725,0
1.028,0.96,-0.503,-1.226,-0.285,0.09,2.035,-0.065,-0.231,0.467,1
-0.653,-0.349,0.297,0.795,0.787,0.304,-1.331,-0.156,-0.755,-0.209,0
-1.305,0.891,-0.226,0.339,0.215,-0.055,-0.879,-0.534,-0.47,-2.418,1
0.88,-0.069,-0.393,1.654,-1.17,-0.346,-1.103,0.009,-0.427,0.748,1
-1.347,0.09,-0.67,-0.278,0.508,0.163,0.759,1.519,-0.391,-1.223,1
-0.231,-1.099,-0.833,-1.098,0.687,0.774,-1.089,0.776,0.004,-0.911,0
-0.765,0.423,0.517,0.012,0.32,0.045,0.111,0.78,0.298,0.644,1
1.595,0.66,1.234,-0.675,0.341,0.045,0.286,-0.404,-1.086,-0.296,0
0.327,0.106,-0.95,-0.577,-0.267,-0.844,-0.979,-0.19,-1.964,0.569,0
-0.247,0.05,0.868,-0.454,-0.739,0.167,-1.317,0.998,0.948,0.283,1
-0.626,-0.163,0.706,-0.082,-1.99,1.094,-0.771,1.762,0.89,0.696,1
0.887,0.008,0.099,-0.598,-1.036,-1.196,-0.456,2.306,0.361,0.828,1
-0.16,0.172,0.13,-0.673,0.643,-0.538,0.051,-0.153,-0.127,0.472,0
-1.986,0.757,0.253,1.079,0.012,-1.002,-0.847,-0.507,1.039,-1.018,1
0.693,-1.686,-0.737,0.324,1.098,-0.647,1.785,-1.416,-0.192,-0.354,0
0.966,0.46,-0.703,-1.096,-1.188,0.095,2.347,-0.732,0.36,0.079,1
0.078,0.971,-0.377,1.113,1.763,1.199,1.273,0.875,-0.262,1.542,1
-1.484,-0.177,3.142,0.672,1.142,-1.206,-1.302,-1.54,-0.002,0.986,1
-0.401,0.304,0.092,0.444,1.645,-0.113,-1.527,-1.62,-0.39,0.221,0
-0.122,1.0,0.4,0.411,0.203,1.85,0.199,0.251,-0.662,2.989,1
0.555,0.312,-1.524,0.869,0.514,1.44,0.962,-0.481,1.302,-0.07,1
0.233,0.34,-0.152,0.886,-0.347,0.592,0.767,0.281,-0.393,1.914,1
-0.07,0.535,2.052,-0.338,0.383,-0.971,0.088,0.659,-1.389,0.054,0
0.256,-0.72,0.347,0.023,0.699,-0.606,0.159,-0.062,0.375,0.047,0
1.375,1.746,-2.092,0.789,0.659,-1.25,-0.508,-0.586,-1.278,-1.165,1
-0.363,-1.339,-0.006,-1.386,-1.475,0.284,-0.709,2.004,-0.784,-2.45,0
1.132,0.96,-0.053,-0.599,-0.255,-1.334,-1.57,-0.454,0.258,-0.169,1
0.228,1.795,-0.75,-0.604,-0.153,-0.35,-1.772,-1.3,0.195,-0.07,1
-0.469,-1.219,-1.296,-0.113,0.369,-1.635,2.175,-0.034,-0.49,-1.34,1
-0.873,0.514,-0.656,-0.418,-1.371,-0.357,0.076,0.148,0.292,-1.128,1
0.778,-0.275,0.895,0.662,-0.214,-0.222,-0.394,0.163,0.857,-0.279,0
-2.454,0.875,1.255,1.46,-1.678,-1.034,1.128,-0.535,1.841,-0.556,1
2.244,0.988,1.012,0.338,1.118,-0.985,0.421,0.302,-0.16,1.486,0
-0.258,1.209,0.96,-0.654,1.998,-0.41,0.536,0.143,0.504,0.234,0
-0.996,0.328,-0.711,-1.328,0.175,1.104,0.181,0.429,1.348,-1.0,1
0.47,1.754,-1.371,0.46,0.358,-1.128,0.639,-0.235,1.057,0.81,1
-0.584,0.137,-0.387,-0.039,1.697,-0.667,0.812,-1.178,-0.133,-1.535,1
2.034,0.625,-0.018,0.72,-0.81,0.569,-2.634,0.876,0.086,0.161,1
0.094,2.06,0.985,-1.212,0.686,-1.106,-0.446,0.387,-0.841,1.064,1
0.845,-0.96,-1.37,-1.133,-0.401,1.149,-1.967,-0.431,-0.251,0.247,0
0.132,-1.276,-1.809,-1.428,0.214,0.609,-0.049,-1.494,-0.197,1.092,0
-1.375,-0.298,-0.36,-0.918,-1.833,1.888,-2.321,0.385,-0.586,1.456,1
-1.701,0.525,0.627,-2.056,0.409,0.523,-0.633,-0.682,-0.802,0.416,1
-0.205,-0.871,-0.663,-0.656,0.345,1.571,-0.412,-0.394,-1.661,-0.294,0
-1.12,0.852,0.319,1.298,0.909,-0.639,0.298,1.62,-0.831,1.234,1
1.561,0.814,-0.781,1.698,-0.505,-0.365,1.949,-0.011,-0.407,-1.207,1
1.261,0.886,-1.191,-0.702,0.398,-0.189,-0.718,1.163,0.055,-0.327,1
0.407,0.655,-1.955,-1.188,-0.101,0.523,0.089,0.748,0.316,-0.7,1
-1.125,-1.345,0.751,-0.873,0.769,-0.247,-0.035,-0.018,-0.437,0.683,0
-0.549,-0.188,0.506,1.343,0.317,0.276,-1.548,0.494,-0.236,1.991,0
-1.371,-1.336,-0.154,0.332,-0.285,1.112,-1.993,-0.911,0.741,-0.722,0
-0.463,-1.124,-1.038,0.187,-0.561,1.044,0.352,-1.848,1.479,0.313,1
-0.351,0.132,-1.387,-0.222,0.072,2.115,0.932,1.627,0.966,-1.448,1
0.258,0.898,1.834,1.107,0.078,0.891,0.048,-0.267,0.725,-2.42,1
0.875,1.396,-2.237,0.095,0.532,-1.54,-0.358,-0.551,0.127,0.612,1
0.245,-0.611,0.18,0.04,0.172,0.371,-2.011,-0.84,-0.423,1.406,0
-0.628,-1.665,0.741,-1.552,-0.466,-0.793,0.886,-1.675,0.468,0.998,1
-1.053,-0.873,-0.708,-0.271,-0.455,0.939,0.281,-0.462,-1.685,-0.597,0
1.011,0.5,-0.072,-0.541,0.063,-0.742,0.8,-1.722,0.671,-0.643,1
-0.072,1.413,-1.386,-1.362,2.309,0.059,0.499,1.179,-0.403,1.17,1
-0.172,-1.946,-0.471,-0.056,1.421,1.573,0.12,0.955,-0.231,0.292,0
2.761,1.495,-0.513,0.17,1.654,0.869,1.573,0.609,0.738,0.543,1
0.481,-1.49,-1.627,-0.169,-1.175,2.101,-1.344,-0.501,-0.728,-0.376,0
1.223,1.658,1.947,1.442,-0.418,-0.701,-2.536,0.546,-0.247,1.321,1
1.765,1.317,0.437,0.69,0.165,-0.745,1.147,-1.298,-0.341,-0.948,1
-0.61,0.085,0.678,-0.15,2.692,0.184,-1.662,-1.868,0.57,-0.002,0
-0.066,-0.413,-0.5,-0.312,1.539,-1.797,-2.412,0.008,0.388,-2.307,0
-0.726,-3.179,-1.33,-1.101,0.172,-0.372,0.943,-0.213,0.853,-1.196,0
1.052,-0.512,2.395,0.874,-0.744,0.225,-1.273,-0.18,-0.374,-0.142,0
0.628,-0.687,-2.916,-0.735,0.314,-0.648,-1.2,-0.601,-0.047,0.594,0
