feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-0.837,-0.563,-1.78,-0.747,1.285,-0.126,-0.279,-0.75,2.217,0.348,0
-1.121,0.1,1.313,-0.303,0.772,-0.902,-1.773,0.896,1.286,-0.309,1
1.345,0.244,-1.696,-0.983,1.255,0.078,-0.102,-0.114,-1.642,0.216,0
0.284,0.146,0.378,1.019,-0.676,0.979,-0.636,0.412,-0.534,0.589,1
1.296,-0.813,-1.617,0.869,-0.589,-0.044,0.429,0.225,1.661,-0.557,1
0.203,-1.279,2.205,-1.294,-0.989,0.594,-0.492,-0.893,-1.303,-2.402,1
0.575,-0.84,0.913,-1.771,0.086,-0.795,0.914,1.071,0.238,-0.335,1
2.559,1.024,1.069,-1.664,0.175,-0.016,1.723,0.831,-2.063,0.442,1
-0.972,-0.113,-0.723,0.101,0.351,0.132,0.684,1.178,0.576,0.279,1
-2.128,1.3,0.025,-0.135,-0.937,-0.047,-1.837,1.055,-0.818,0.719,1
-0.793,0.254,0.182,-0.789,0.677,-0.282,-0.173,1.207,-0.57,-1.781,1
-0.8,-0.916,-1.429,0.267,-0.023,1.109,-0.106,-0.127,0.661,-0.444,1
1.316,-0.09,-0.523,-1.266,-0.703,0.904,-0.335,0.601,-0.656,-0.71,1
-0.236,3.153,-1.752,1.446,-1.444,-0.775,0.093,1.032,-0.075,-0.952,1
0.034,0.052,1.842,0.233,1.212,-0.787,0.473,0.316,-0.044,-0.473,1
-1.377,-0.737,0.962,-1.267,1.505,-1.432,-2.223,0.484,-1.899,0.415,0
-0.23,-0.419,-1.48,1.178,-0.336,-1.26,-1.083,0.336,0.947,0.996,1
1.651,1.053,-1.703,-1.451,-1.138,1.885,-0.513,-1.455,0.223,1.598,1
-0.01,-0.937,-0.423,-0.323,-0.5,0.613,-0.141,0.411,0.275,-0.588,1
-0.141,-1.156,0.349,-1.179,-0.074,0.412,-0.264,-0.467,0.087,0.228,1
-0.418,0.987,1.168,-1.253,-0.734,-0.17,2.018,-0.318,-1.164,-0.268,1
-0.42,0.407,-1.597,0.735,0.249,1.305,0.642,-0.053,-1.143,-1.247,0
1.337,-1.184,0.198,-0.356,-0.697,-0.731,-0.694,1.03,0.724,1.268,1
1.503,-1.399,0.649,1.639,0.579,-0.925,0.502,-0.744,1.338,3.028,1
-0.009,-0.079,1.765,2.33,0.228,-0.426,-0.782,0.352,0.54,-1.642,1
-1.648,-1.283,-1.846,0.692,-1.125,-0.218,-1.175,2.326,2.798,-0.807,1
0.214,-1.126,-0.974,-0.612,0.941,-1.066,0.042,-1.671,-2.327,0.066,0
0.438,-0.826,1.687,-0.363,0.387,0.089,-2.596,-1.08,0.078,1.462,1
0.711,0.064,-0.418,-0.46,0.266,-0.001,-1.15,0.979,-1.026,1.588,0
-0.382,2.246,1.174,-1.257,1.868,0.058,-0.749,1.415,-0.219,1.453,0
0.61,-0.673,-2.114,-1.386,-0.438,0.938,-0.186,0.404,0.456,-1.719,1
-0.578,-0.035,0.196,1.239,-0.004,-0.797,0.964,1.089,0.768,1.484,0
0.122,-0.616,-0.147,-1.023,0.282,0.325,0.616,-0.056,-0.817,-0.17,1
-0.001,-0.016,0.408,-0.177,-0.152,-0.292,0.541,1.465,-0.365,1.358,1
-0.136,-0.048,0.832,0.246,1.766,-1.766,-0.534,0.355,0.095,-0.037,0
-0.138,0.639,1.064,-1.889,-0.796,0.618,-0.297,-0.743,-1.025,0.606,1
0.211,-1.754,2.184,-0.509,-1.56,-1.138,1.189,0.206,0.882,-0.996,1
0.89,1.3,-0.926,0.695,0.654,-1.691,0.278,1.819,-1.049,0.168,0
-1.733,-0.557,-0.861,1.283,-1.056,2.292,1.433,-1.009,-0.202,0.383,1
-0.15,1.001,-0.369,1.992,-1.181,-0.007,0.188,-0.08,1.125,-1.006,1
0.832,-0.836,-1.635,0.865,1.127,0.003,-0.097,-0.404,1.982,0.318,1
-0.056,1.012,0.704,0.17,0.569,0.165,-0.987,-0.441,-0.107,-0.306,1
0.682,-0.968,0.595,-0.132,0.178,0.702,2.01,-0.29,0.811,1.029,1
-1.065,3.074,0.03,-0.284,-0.143,0.599,-0.266,0.253,1.52,-1.118,1
0.741,1.042,1.216,-1.183,0.752,-0.144,0.21,0.39,-0.063,1.098,1
1.173,-1.616,0.836,-1.186,-0.813,0.592,-0.452,-0.067,-0.528,0.866,1
0.114,-0.475,0.905,-0.084,-0.117,1.291,0.327,0.312,-0.726,-0.373,1
0.045,0.14,-0.407,0.326,-0.556,-0.109,1.101,-0.355,-0.399,0.579,1
-0.074,0.753,-0.034,0.44,-0.638,0.073,-0.087,-2.262,-1.31,-0.051,0
-0.755,-0.992,1.098,0.711,1.684,1.264,0.58,-2.081,-1.135,-0.422,0
0.924,0.975,-1.101,0.99,0.339,-1.059,0.511,-0.366,-0.777,2.991,0
0.493,-0.544,0.417,0.359,0.706,0.87,1.926,0.109,-1.551,1.064,0
0.169,-0.931,0.535,-0.747,0.913,-0.775,-0.909,-1.099,-0.415,0.628,1
-1.616,0.488,0.17,-0.554,1.254,-1.428,1.151,-1.454,0.019,-1.082,0
-0.139,1.224,-0.757,-0.548,-0.291,-1.464,0.689,1.51,0.518,-0.779,1
-0.67,-0.241,0.425,0.554,-1.713,-0.382,0.166,-0.215,0.237,-0.243,1
-0.888,1.304,1.893,-0.757,0.24,-1.128,-0.425,0.003,-0.064,0.521,0
1.126,1.627,-1.519,-0.719,-1.549,-0.313,-1.273,0.629,-1.064,-0.976,0
-0.18,-0.586,-0.55,-0.37,2.564,-0.757,-0.448,-0.684,0.454,-0.557,0
1.102,-0.918,1.806,-1.747,-0.523,0.854,-0.986,-0.692,1.302,-0.802,1
-0.553,-0.626,-0.659,0.262,2.229,0.011,0.14,-2.105,0.53,-0.387,1
-0.125,-0.003,-0.512,0.345,0.565,0.004,-0.441,1.331,0.855,1.485,0
-1.233,1.543,1.452,-2.574,0.623,-0.084,0.345,0.869,0.218,-1.461,1
-0.431,2.613,-0.367,0.336,0.386,-0.539,1.574,1.77,0.543,-0.557,1
-0.591,-0.02,0.612,0.289,-1.171,-1.244,1.269,0.199,-0.723,-2.763,0
0.538,0.597,0.005,1.352,0.14,-0.549,0.4,-1.235,-0.421,-1.248,1
-0.587,0.306,0.433,-0.421,-0.987,1.148,-0.422,0.86,1.302,-0.483,1
0.305,1.076,0.125,1.291,-0.128,0.783,0.595,0.772,0.304,0.342,1
1.235,-1.158,-0.277,-2.147,0.565,-1.332,-1.1,-0.215,1.823,-1.289,1
-0.183,0.039,0.534,-0.601,0.372,-1.061,-0.036,0.828,1.185,0.74,1
0.741,-0.138,0.981,-0.681,0.597,-0.086,1.157,-0.964,-0.946,1.225,1
-0.53,0.268,-0.456,2.047,1.598,0.804,-1.931,-1.452,-0.311,0.747,1
-2.45,1.955,1.624,-0.509,-0.183,-0.696,-0.97,-1.201,0.617,0.909,0
0.259,-0.508,0.46,0.12,-0.665,0.402,0.684,-0.443,1.074,1.399,1
0.301,-0.776,0.363,-1.537,-0.249,0.146,0.089,-1.004,0.156,-0.724,1
0.624,-0.377,0.098,-2.111,-1.611,1.085,0.223,-0.246,0.767,0.506,1
0.007,0.452,-0.165,-0.503,-0.607,0.194,-0.146,0.732,-0.662,1.322,1
-0.389,0.089,0.46,-0.384,1.091,0.351,0.328,-0.34,1.328,-1.388,1
-0.081,1.665,-1.362,-0.159,-0.356,-0.461,-0.792,-0.672,0.974,0.725,1
-0.121,0.147,-2.009,-0.133,0.24,-0.062,1.513,-0.488,-0.991,0.285,1
0.222,0.89,0.511,2.885,0.247,-1.438,-0.005,-0.958,1.497,-1.045,1
0.075,-0.478,1.92,1.345,0.163,-0.556,-0.017,-0.243,0.886,0.676,1
-0.862,3.11,0.087,-0.489,0.392,1.746,0.633,-0.367,-1.149,-0.397,0
-0.474,2.282,0.866,-0.223,-0.358,-0.191,0.018,0.009,-1.047,1.212,0
0.291,0.13,0.081,-1.578,-2.421,-0.067,-1.118,-1.924,-0.789,-1.657,1
-1.587,-0.536,1.004,-0.66,0.605,-0.175,0.89,1.152,-0.469,0.538,0
-0.316,-0.888,0.002,-0.53,-0.365,0.108,0.623,-0.187,-0.269,1.063,1
0.625,-0.748,-0.574,0.349,1.389,-0.384,1.197,0.708,0.358,0.827,1
1.235,0.514,-0.223,-1.59,1.105,-1.419,2.178,0.939,0.288,-0.082,1
0.53,0.505,0.005,-2.163,-1.096,-0.328,1.216,0.367,-0.562,-0.707,1
0.003,1.878,-0.089,0.151,-0.605,-0.541,-0.565,-0.409,-0.96,-1.159,0
0.275,-0.617,-0.628,-0.664,0.218,0.087,-0.571,-0.978,-0.437,0.516,1
0.372,0.028,-0.877,0.065,0.299,-1.458,-0.268,0.937,0.535,-0.449,1
0.579,0.704,-0.371,-1.754,0.521,0.061,-0.962,-1.119,2.315,0.714,1
-0.335,0.41,2.528,-0.021,-0.088,-1.389,-1.217,0.194,-0.64,-1.062,1
0.783,-0.961,-0.519,0.267,0.535,2.262,0.151,-0.745,-0.046,-1.247,1
0.189,0.783,1.412,0.233,-1.242,1.811,-1.631,-2.532,-1.054,-0.263,1
0.261,1.449,0.538,0.05,0.568,-0.196,-1.212,-0.084,0.667,0.302,1
-0.276,-1.744,0.843,1.562,-1.764,-0.255,0.793,1.395,1.176,0.037,1
1.376,-0.868,0.191,0.519,0.336,-0.805,-0.748,1.95,-0.669,1.038,1
0.568,-0.804,-1.775,-0.153,0.568,-2.318,2.357,1.705,0.208,-0.454,1
1.574,-0.143,-0.587,1.085,0.607,0.726,-0.789,1.457,-0.379,0.391,1
0.305,0.112,0.218,0.396,0.931,-0.598,0.231,-2.206,0.785,-0.82,1
0.656,-0.061,0.687,-0.362,1.933,-0.424,-0.435,-0.351,-0.8,-0.573,1
-0.271,0.518,-1.061,0.164,-0.869,-0.99,2.485,0.188,0.443,-0.579,1
0.998,0.372,-1.36,-0.966,1.255,1.582,-0.869,-0.888,0.36,0.308,1
1.804,1.115,-1.906,-0.467,-0.298,-0.735,-1.368,-0.498,1.444,-0.633,1
0.298,-1.007,-1.009,0.592,1.13,1.033,0.507,-0.705,-1.175,-0.032,1
1.523,1.559,0.878,-0.86,0.712,-0.086,-1.046,-2.07,1.622,0.543,1
-1.256,0.785,0.214,0.88,0.361,-0.357,-0.479,-0.544,-0.635,-0.338,0
0.935,0.092,-0.396,-0.245,-1.254,-0.395,0.782,-0.938,-1.43,1.628,1
-0.318,0.117,-1.715,0.615,-0.748,-1.051,0.322,0.911,0.746,-1.15,1
2.642,-0.077,-0.07,1.105,-2.574,0.347,0.748,0.189,1.178,0.974,1
-0.216,-1.838,0.023,0.949,0.151,-0.117,2.528,0.286,-0.254,-0.355,0
-0.565,0.362,-0.876,1.587,-1.275,-0.475,1.427,1.761,0.052,1.217,1
0.25,0.053,-0.858,-0.066,-0.041,1.493,0.668,0.081,-0.015,0.09,1
-1.219,-1.443,1.556,1.754,0.124,1.076,0.733,0.216,-1.701,-0.254,0
0.308,-0.976,1.046,-0.3,-0.748,-0.167,-0.933,2.246,0.066,0.827,1
1.213,-0.077,0.008,-0.698,0.11,-1.822,1.952,-0.048,-0.207,0.511,1
0.251,-1.064,-0.422,-1.61,0.234,-0.391,-0.401,0.737,1.126,0.469,0
0.498,0.007,-0.421,1.576,0.929,0.863,1.046,-0.573,-1.008,-2.593,0
-0.682,0.297,-1.209,-1.111,0.032,1.88,1.652,0.862,0.244,-0.27,0
-0.135,0.559,1.637,0.03,-0.844,0.61,-0.759,0.426,1.245,-0.23,1
0.948,-0.518,1.066,-0.324,0.075,-0.173,-0.112,1.031,1.9,-0.541,1
1.171,-0.839,-0.214,-1.258,1.615,0.844,-0.032,0.186,-0.122,0.449,0
0.136,0.711,2.371,-1.627,-1.392,-0.869,0.523,0.813,-0.435,-0.1,1
-1.441,-1.375,0.754,-1.044,1.766,0.402,-0.046,-0.167,-1.093,-0.3,0
0.595,-0.883,-0.286,0.324,-0.044,-0.068,0.887,-0.975,-0.481,-0.849,1
-1.007,0.196,-1.355,-0.766,0.302,0.747,1.348,0.079,1.546,0.573,0
-0.467,0.322,-2.275,-0.957,0.444,-1.003,0.741,0.074,0.462,0.313,0
-0.787,0.46,-0.25,-2.02,-0.788,1.019,-0.434,1.882,-0.136,-1.375,1
-1.905,0.74,-0.563,-0.85,1.113,0.005,-0.569,0.244,-1.096,-0.178,0
0.591,-0.103,-1.183,0.206,0.073,0.272,0.868,1.424,-1.657,-1.206,0
0.239,0.023,-1.469,0.318,0.287,1.991,1.339,1.275,-1.446,-1.371,0
-1.271,-0.931,-0.361,-0.893,0.101,2.311,2.753,-0.388,0.629,-2.101,0
-0.275,0.8,1.063,0.233,0.269,0.222,-0.649,-0.111,0.386,-0.262,1
-0.013,-1.104,0.614,-0.951,0.049,-0.789,0.331,0.122,0.745,1.719,1
-0.156,-1.895,0.632,0.263,0.133,0.384,1.104,-0.031,-0.932,0.819,1
-1.029,1.983,-0.522,-0.693,0.693,0.853,-0.991,1.426,0.752,0.089,0
-0.238,-0.173,-0.162,0.24,-1.326,-0.654,-0.737,-0.014,1.366,-1.681,1
0.12,-1.159,0.337,-0.647,-1.959,-1.596,0.503,-0.588,0.918,-0.337,1
0.933,-0.033,-1.822,-0.745,-3.316,-0.483,1.972,-0.811,0.171,0.05,1
-1.378,-0.406,-0.563,-0.974,-0.894,0.171,0.281,1.127,-1.531,0.879,1
-1.627,0.064,1.873,0.369,0.776,-0.49,-0.252,-0.419,0.882,0.214,1
-0.575,-0.841,-0.497,-0.092,-1.399,-0.37,-0.327,1.142,-1.694,1.164,1
-1.559,-0.241,0.606,0.172,0.822,-1.138,0.215,-0.413,0.187,-1.996,1
0.41,0.461,-0.335,-1.138,0.252,-1.102,0.853,0.338,0.443,-0.321,1
0.874,0.431,-0.005,0.797,0.307,-0.081,0.86,0.878,1.646,-1.241,1
-1.124,0.627,0.562,0.094,-1.398,1.013,0.02,0.485,-1.42,-1.477,0
-0.833,-1.666,0.927,0.229,-1.862,0.359,-0.986,-1.162,-0.62,-0.938,1
0.185,-0.83,1.757,-0.013,1.024,1.426,0.309,-0.664,1.532,0.35,1
-0.501,-0.932,-1.501,0.158,-0.334,1.67,-0.507,-0.43,1.028,0.625,1
2.571,-0.107,0.678,0.363,-1.514,0.019,0.272,0.136,-0.693,-0.866,1
-1.969,-0.217,0.771,1.214,0.36,0.211,-0.514,0.243,-0.778,-0.485,0
-0.813,-0.27,-0.447,0.388,0.416,1.144,-1.484,-1.466,-0.877,0.119,1
-0.386,0.1,0.889,0.566,0.797,0.691,-0.353,0.28,1.936,0.229,1
2.881,-0.763,-1.406,0.543,0.584,1.548,-0.445,0.841,1.221,1.108,1
-1.484,1.372,-2.719,1.174,0.237,-0.385,0.132,-0.185,0.895,-0.7,1
0.479,-0.066,-1.069,0.615,-0.279,-0.965,-0.887,-1.44,-0.318,-2.684,1
1.649,-1.076,0.669,-1.516,1.148,1.109,0.529,0.518,-0.173,1.493,0
-0.217,0.689,-1.542,-0.195,0.36,-0.39,-0.495,-0.218,1.548,-0.415,1
-0.326,1.345,0.751,-2.187,-1.612,0.368,-0.234,0.958,0.803,0.432,1
-0.4,-2.426,0.03,0.046,0.569,-0.607,-0.808,0.77,0.679,-0.462,1
-0.399,0.323,0.088,0.928,2.497,0.459,-1.606,-0.588,-0.589,-0.945,0
0.058,-0.859,0.642,0.261,0.077,1.243,0.019,-0.587,-1.552,0.666,1
0.155,1.107,-0.407,0.174,-0.282,-2.181,-0.383,-0.845,-0.437,-2.018,0
-1.303,0.874,0.561,-0.056,-0.202,0.249,-0.74,0.631,-0.129,-0.269,1
0.302,0.097,1.081,0.273,-0.712,0.748,0.704,-0.035,-0.696,-0.629,1
0.424,1.002,0.335,0.768,0.222,1.615,0.601,1.027,-0.075,0.221,1
1.97,-0.764,0.538,0.135,0.278,1.235,0.767,1.258,-0.126,0.298,1
-0.497,0.877,-0.292,-0.68,1.286,0.161,0.221,1.128,-0.579,1.322,0
1.044,0.231,1.001,0.647,-0.127,1.449,-0.535,0.091,-0.995,0.185,1
-0.618,-1.657,-0.414,1.47,-0.885,-0.832,-0.352,-0.403,0.17,0.25,1
1.041,-0.496,0.768,-0.821,-0.889,-0.58,-0.172,1.212,0.048,0.387,1
1.494,-1.018,1.5,0.017,-0.498,1.767,-0.179,-1.183,-1.193,0.583,1
-0.836,-0.17,-0.699,0.426,0.564,0.104,-2.412,0.271,0.376,-0.234,1
0.608,-0.223,-0.206,-1.153,0.547,0.355,-0.91,-0.616,0.483,1.252,0
1.136,1.449,-0.063,-0.926,0.018,0.733,0.422,-1.146,-1.049,-1.198,1
0.992,-0.242,-0.051,0.031,0.053,-1.664,0.213,-0.06,0.228,0.095,1
0.648,0.853,-0.522,0.921,2.477,2.206,1.117,0.285,0.588,-0.196,1
0.418,1.081,-0.281,1.095,0.01,-1.886,1.029,1.321,-0.964,-1.308,0
0.639,-1.75,-1.044,1.584,1.624,0.354,0.92,-0.753,1.786,-1.438,1
0.631,0.825,1.044,2.243,-2.137,0.398,-0.206,0.394,-0.552,1.344,1
0.117,-0.254,-0.657,-2.04,-0.039,1.138,1.147,-0.222,-0.6,-0.004,1
-0.192,-0.176,0.384,0.055,-2.011,0.789,2.112,-1.33,-0.792,-0.89,0
0.708,-0.178,0.508,-1.198,0.22,-1.833,-0.492,-0.278,0.311,-0.131,1
-0.451,-0.198,-0.649,1.397,-0.322,0.922,0.804,0.188,-0.061,-1.21,1
1.281,-2.332,-0.589,-0.302,-0.716,0.153,1.024,0.099,-0.283,1.72,1
-0.075,-1.097,-0.012,1.917,0.697,-0.33,-0.325,-1.995,1.3,-0.238,1
-0.578,0.648,0.757,-0.242,0.163,0.476,-1.448,0.682,0.423,-0.381,1
0.759,-0.234,-0.443,0.804,1.805,-0.703,-0.381,-0.668,0.147,1.515,1
-0.227,-0.807,-0.33,-0.552,-0.776,1.118,1.374,1.269,0.461,0.347,1
0.051,-0.378,-0.14,0.293,-0.128,0.489,-1.256,-0.352,-1.101,-1.024,1
0.391,-0.952,1.897,-0.617,1.136,-1.132,0.28,1.403,0.066,-1.138,1
-1.448,-0.263,0.339,-1.054,-0.836,-1.051,-1.915,-0.013,1.205,-0.016,1
-1.044,-0.752,-0.278,0.914,-0.561,-0.879,0.503,0.903,-0.369,1.006,1
2.189,1.417,-0.888,0.353,0.881,1.694,0.005,-1.085,-0.057,-0.959,1
2.394,-1.373,0.137,1.556,0.017,0.098,-0.848,-0.882,1.549,-0.631,1
1.231,-1.379,0.846,0.687,-0.056,-0.256,-0.134,-1.788,-0.98,0.622,1
0.787,-0.251,-3.035,-1.8,-0.168,0.673,1.067,0.453,0.97,-0.2,1
1.014,1.256,0.87,-0.779,1.368,-2.3,-0.803,2.003,-0.683,-0.301,0
-0.133,1.011,-1.142,0.259,0.387,-1.081,-0.634,0.154,0.185,-0.274,1
-0.52,-0.199,-0.463,-0.218,0.973,0.388,0.051,-0.282,-0.377,0.079,1
-1.996,-0.36,-0.972,1.235,0.036,0.553,1.773,-0.263,1.545,0.061,0
-0.005,-0.799,-1.292,-0.376,-0.805,-0.94,-0.077,2.531,-0.453,-0.544,1
1.045,-0.425,-0.423,1.353,0.363,0.649,-1.088,-0.527,1.099,-0.041,1
-0.212,0.792,-0.319,-0.314,1.173,0.354,0.525,-0.457,-0.489,-1.182,1
0.802,0.141,0.02,-1.347,-0.085,-0.065,-1.396,1.049,-1.416,0.071,0
-1.718,1.637,0.624,0.785,-2.659,-1.224,0.182,-1.318,-0.68,1.305,0
-0.795,-1.001,0.839,-1.406,-0.282,2.017,1.133,-0.931,1.191,0.056,1
-0.998,-0.403,-0.975,1.079,-0.499,-0.057,-0.511,-0.574,1.248,0.013,1
-0.412,0.831,0.29,-1.096,-0.334,0.458,0.412,-1.117,-0.495,2.231,1
-0.048,-1.742,1.045,0.513,0.037,-1.078,1.009,-1.521,-2.152,0.937,0
-1.269,-1.329,1.062,-0.203,1.882,-1.304,-2.35,1.67,-1.171,-1.803,0
-0.685,0.087,1.156,0.712,0.158,-0.107,-0.162,-0.852,-0.262,-1.908,1
-0.502,0.453,0.294,-1.62,-0.381,-2.325,-0.427,-0.055,-1.059,1.536,0
0.76,0.415,1.223,0.387,-0.472,0.114,0.827,-2.229,0.272,0.881,1
2.237,1.15,0.217,-0.054,1.879,0.124,0.675,-0.564,0.047,0.632,1
-0.31,0.043,0.208,-0.766,-0.854,-1.077,1.631,1.548,0.971,0.617,1
1.083,-0.716,1.736,-0.064,-0.74,-0.572,-0.584,0.397,-0.669,0.293,1
0.121,-0.975,0.941,1.083,-1.388,-0.244,-1.668,0.329,0.308,-0.154,1
0.943,0.056,0.527,-0.558,-2.601,0.379,-0.203,0.133,0.012,-0.609,1
-0.299,0.262,-0.625,0.991,-1.606,0.761,-0.877,-1.257,0.593,-1.11,1
-3.12,0.758,0.193,0.758,2.102,-0.076,-0.976,1.297,-1.881,-0.784,0
-0.638,-0.599,-0.558,0.086,-0.266,-0.43,0.194,1.197,0.681,-0.246,1
0.767,-0.775,-0.147,0.051,-0.726,0.676,-0.331,0.932,2.731,0.679,1
-0.123,1.223,0.043,-0.269,1.836,0.137,0.861,-0.048,-1.489,1.35,0
0.416,0.708,0.145,2.286,-1.741,-0.493,-0.626,0.184,-0.481,-0.091,1
-1.51,0.754,-0.283,1.185,1.153,1.967,0.874,2.06,-0.701,0.862,0
0.991,-0.359,0.563,-0.866,-1.243,0.697,0.437,1.244,0.721,2.028,1
0.927,0.376,0.586,0.389,0.434,-2.492,1.673,-0.65,1.234,1.147,1
-0.92,0.521,-0.202,-0.917,-2.54,-0.021,-1.391,-0.083,0.003,-0.535,1
-0.32,-1.114,0.685,1.208,2.252,0.895,-0.686,-1.527,-0.33,-0.564,1
0.284,0.653,-0.596,-0.483,1.334,0.609,-0.533,-0.878,1.05,0.753,1
0.228,0.02,0.331,-0.096,-0.466,2.505,-1.619,-0.91,0.211,0.46,1
-0.267,0.224,-0.965,-1.866,0.006,-0.49,0.827,1.182,1.232,0.878,0
-0.477,-0.195,0.67,0.617,0.842,-1.561,0.71,0.931,0.232,-2.056,1
-0.193,0.902,1.036,-0.174,-0.17,-0.22,0.109,0.589,-1.466,0.052,0
1.425,-0.902,1.615,-0.075,-0.135,-0.887,0.816,-2.258,0.939,-0.064,1
-0.167,0.48,-1.276,0.446,0.525,-0.677,-1.694,-0.637,-0.161,1.188,1
-0.977,-0.964,-0.3,-0.28,0.042,-0.413,-1.119,-0.255,-1.917,0.877,0
0.728,2.161,0.609,1.589,-1.399,0.748,1.343,0.753,-0.512,-1.735,1
-1.093,-0.258,1.643,0.783,-0.775,-0.111,-1.302,-1.125,-0.173,1.289,1
0.806,1.219,0.333,0.968,-1.221,-0.845,0.276,1.93,0.207,-1.209,1
0.575,2.3,0.355,0.043,0.514,2.018,-0.421,0.592,-0.641,1.162,1
1.059,1.661,1.727,0.136,0.543,0.654,0.532,2.15,-1.882,1.302,0
-1.828,-1.558,1.05,-0.267,-0.977,-2.78,-2.022,0.888,2.211,0.433,1
-3.772,0.324,0.804,0.665,-0.794,-2.063,-0.662,0.671,-0.087,-0.446,0
-0.127,-0.17,0.681,0.633,1.305,0.293,-0.33,0.514,0.584,0.51,1
0.539,-0.483,0.774,-0.184,0.829,-0.275,0.197,0.072,-0.448,0.825,1
-1.089,-1.461,1.668,-0.042,-0.334,-0.594,-0.342,-0.592,0.507,-0.921,1
-0.792,1.678,1.088,-0.164,-0.46,1.196,-0.06,1.194,0.985,0.144,1
-0.626,-1.035,1.409,-0.672,-0.686,0.446,0.532,1.789,0.92,-2.103,1
-0.106,-0.622,0.353,-0.325,0.123,-0.181,-0.117,0.866,0.431,2.16,1
-0.635,0.094,1.077,0.583,0.584,1.022,-0.511,-1.962,-1.005,0.106,0
-0.602,-0.165,-0.658,0.075,0.792,0.519,-0.093,1.143,-0.04,1.218,0
-0.424,-0.567,0.629,-1.792,-1.105,-0.685,0.989,0.685,0.071,0.497,1
0.772,-0.652,-0.624,1.637,-0.438,0.458,-2.071,0.173,-0.851,0.34,1
-0.669,-1.101,-0.261,1.044,0.909,1.539,0.907,-0.538,0.414,-0.769,0
-0.514,0.049,0.771,-0.774,-0.686,0.738,-0.03,-0.286,-0.947,-0.337,1
-0.58,0.621,0.794,-0.841,0.38,0.588,-0.179,-0.879,0.617,-0.818,1
0.053,-0.531,0.589,0.727,1.337,-1.017,-0.194,2.371,0.264,-1.245,1
1.417,-0.437,0.133,0.822,-0.288,1.524,-0.092,-1.161,1.195,0.936,1
-0.716,-0.529,-0.535,0.597,-0.353,-0.971,0.992,-0.123,-0.831,0.248,0
-0.619,1.419,-1.593,0.254,1.915,1.197,0.211,0.803,-0.37,-1.444,0
-0.524,0.856,1.01,0.305,0.33,-0.447,1.49,1.882,-0.526,-1.844,1
0.358,-1.234,-0.244,0.03,0.247,0.055,2.014,-0.84,-1.009,1.641,0
0.706,-0.491,0.969,-1.083,0.257,-0.107,0.755,1.32,-0.679,0.846,1
0.437,-0.647,-1.299,-1.341,-0.417,-0.948,2.23,-0.63,1.045,0.921,1
-1.409,1.861,0.408,0.227,-0.229,0.323,1.66,-1.747,-0.728,1.786,0
-0.008,-0.813,-1.221,0.227,0.982,-0.954,-1.811,-0.701,0.087,-0.605,1
2.596,0.442,2.735,-1.207,0.483,-0.904,1.448,1.174,0.61,0.777,1
-1.244,-0.424,-0.05,-0.497,-0.691,-0.046,1.032,0.532,1.813,0.291,1
-2.049,-0.201,-0.219,-0.356,-1.392,-1.145,-1.957,-0.404,0.454,-1.41,1
0.143,-0.005,-2.201,0.288,1.875,-0.318,0.212,-1.49,-0.951,-1.237,0
1.154,-0.774,-0.12,-1.64,-0.156,0.344,0.087,-1.287,1.706,-0.746,1
0.466,-0.485,1.198,-0.679,0.462,0.487,-0.252,-0.755,-1.219,-0.292,1
0.843,1.994,0.088,0.28,1.571,-0.299,-1.837,1.233,0.351,-0.152,0
0.752,0.811,-1.741,1.507,0.603,0.264,0.86,0.151,-0.103,0.026,1
-0.395,0.547,-0.178,0.367,-1.253,0.031,-0.547,1.084,-1.588,-0.212,1
-0.254,1.285,-0.467,-0.165,-0.969,0.344,0.218,1.322,1.434,-0.36,1
1.09,-0.607,0.857,0.93,0.154,0.709,0.234,-0.99,-1.706,0.509,1
-0.439,-0.315,1.382,-0.034,-0.516,-0.861,-0.08,-0.374,-0.464,-0.421,1
-2.145,-0.49,0.68,0.261,1.078,-0.563,0.206,-1.276,1.088,0.293,0
-0.504,0.026,-1.156,0.856,0.597,-0.637,0.928,-0.738,0.711,1.064,1
-0.46,-1.119,0.089,-0.067,1.554,0.888,1.203,0.165,0.192,-1.924,1
1.599,-1.23,-0.234,0.42,-0.342,0.502,-0.911,-1.768,0.287,-1.301,1
-0.041,0.828,0.542,1.547,0.074,-0.014,0.18,-0.726,2.277,-0.452,1
-0.2,1.539,-0.091,-1.479,0.55,1.14,-0.652,-0.007,-0.903,0.545,0
2.255,0.935,0.306,0.536,-0.868,0.608,-0.205,-0.849,-1.473,-0.705,1
-0.502,-0.218,2.087,-2.003,-0.18,1.023,0.79,0.722,1.094,0.53,1
-0.979,0.488,-0.564,-0.227,-0.07,-0.27,-0.93,0.583,1.294,0.131,1
-1.04,1.257,-0.905,-0.206,-0.806,1.409,1.011,-0.117,-0.31,0.718,1
1.486,-0.265,-1.235,0.444,-0.33,0.35,0.365,0.98,0.043,1.654,1
-0.041,-0.724,-0.645,-1.068,0.53,1.303,2.658,0.145,1.515,1.759,0
0.868,0.057,-0.492,-0.638,-1.737,-1.122,1.366,0.636,-0.526,1.02,1
0.001,0.462,0.18,-0.288,-0.951,0.542,1.438,2.01,-0.524,0.28,1
