,Age,Gender,Race,Education level,Employment status,Monthly income,Marital status,Number of previous criminal offenses,Offense type,Severity of offense,Length of sentence,Release date,Release conditions,label
394,31.21887997717116,Female,Black,Some college,True,2138.515665730809,Married,0,Violent crime,Violent,9.557235420818298,2018-10-31,House arrest,1
395,55.03112110270482,Female,White,Graduate school,False,1851.299791636699,Single,3,Assault,Violent,2.9296774372672854,2018-10-31,House arrest,1
396,46.05101722894449,Male,Hispanic,High school,True,4530.724982930427,Divorced,9,Violent crime,Violent,-6.275097410687252,2018-10-31,House arrest,0
397,34.95559369174435,Female,Other,Some college,False,1955.8527879518515,Widowed,9,Violent crime,Violent,10.383763774928333,2018-10-31,House arrest,1
398,30.861285905240855,Female,Other,Some college,True,2365.535011246447,Married,0,Murder,Non-violent,-4.339351593598943,2018-10-31,House arrest,1
399,19.543429751468587,Male,Black,Some college,False,4657.910484772468,Single,2,Murder,Violent,-11.656655369428524,2018-10-31,House arrest,1
400,31.856719277619984,Female,Other,High school,False,3126.90952713708,Widowed,1,Drug possession,Non-violent,5.3608981584172275,2018-10-31,House arrest,1
401,57.626163418180106,Female,White,Graduate school,False,2555.720827471699,Widowed,3,Murder,Violent,8.790452689583336,2018-10-31,House arrest,1
402,30.995971591517964,Male,Other,Bachelor's,False,2980.881328045638,Married,5,Property crime,Non-violent,14.369488589088302,2018-10-31,House arrest,1
403,47.7886742993556,Male,Black,Bachelor's,False,3373.9196042569843,Widowed,2,Murder,Violent,2.525840920361139,2018-10-31,House arrest,0
404,40.040501063646055,Male,Hispanic,Some college,True,2216.863413068906,Divorced,3,Property crime,Violent,10.421817602653821,2018-10-31,House arrest,1
405,27.62431426815892,Female,Other,High school,True,2097.628047405701,Widowed,1,Drug possession,Violent,-10.090456770881653,2018-10-31,House arrest,1
406,29.212492903274857,Male,White,Graduate school,True,2803.1805885894655,Widowed,7,Murder,Non-violent,-4.473709271744985,2018-10-31,House arrest,0
407,35.09834095523952,Male,Other,Bachelor's,True,2714.051084845669,Divorced,7,Violent crime,Violent,18.290473002320287,2018-10-31,House arrest,0
408,34.54817842204082,Male,Black,High school,False,392.0674858499592,Widowed,1,Violent crime,Non-violent,4.379011452991639,2018-10-31,House arrest,1
409,33.543248247211146,Female,White,Graduate school,False,2357.962610202642,Married,1,Theft,Violent,6.061861158511586,2018-10-31,House arrest,1
410,26.490563957829604,Female,White,Some college,True,3434.8987240100396,Married,9,Drug possession,Violent,-5.195762694337153,2018-10-31,House arrest,1
411,55.139573882600544,Male,Hispanic,Some college,False,-0.9898803742585187,Married,7,Drug possession,Non-violent,-6.889631570135958,2018-10-31,House arrest,1
412,43.194990669999235,Male,White,High school,False,2599.0478027246522,Widowed,6,Murder,Non-violent,3.050437471123721,2018-10-31,House arrest,1
413,43.27806848587166,Male,Black,Some college,False,1160.9068789985545,Married,4,Property crime,Non-violent,-13.503056273749173,2018-10-31,House arrest,1
414,48.54501341644571,Female,Black,Some college,True,2465.167491611112,Widowed,5,Violent crime,Non-violent,14.592851913117048,2018-10-31,House arrest,0
415,45.67563350753882,Male,Black,Bachelor's,False,1595.4229199599913,Single,0,Violent crime,Violent,-3.159466901402494,2018-10-31,House arrest,1
416,34.52076946776647,Male,Hispanic,Bachelor's,True,1730.299060641693,Single,10,Drug possession,Violent,-4.898598494782071,2018-10-31,House arrest,0
417,52.086446316748166,Male,White,Some college,True,741.5912997805522,Widowed,5,Property crime,Non-violent,-20.07448998653823,2018-10-31,House arrest,0
418,28.283960351731697,Female,Other,Some college,False,1945.8007442960484,Married,7,Violent crime,Violent,-0.7010406393344573,2018-10-31,House arrest,1
419,29.685427055662604,Female,Black,Graduate school,True,2749.0355746662412,Divorced,1,Assault,Non-violent,-2.3392685509556177,2018-10-31,House arrest,0
420,44.55509687717962,Female,Black,Graduate school,False,2757.0423861421186,Single,2,Murder,Violent,-14.827621917843487,2018-10-31,House arrest,1
421,53.85342966592484,Male,Black,Bachelor's,True,2402.7441118337556,Divorced,6,Property crime,Violent,22.26121065544076,2018-10-31,House arrest,0
422,24.14388879459686,Female,White,Graduate school,False,4057.73423161991,Widowed,1,Violent crime,Violent,-11.500063434949393,2018-10-31,House arrest,0
423,29.866283123808053,Female,White,Some college,False,4037.353312159029,Divorced,6,Theft,Non-violent,9.603927964009095,2018-10-31,House arrest,1
424,35.296757077951334,Male,Black,High school,False,1509.3157251355374,Divorced,3,Assault,Violent,13.62839116436367,2018-10-31,House arrest,1
425,34.800650161039364,Male,Black,Bachelor's,False,2180.56392531953,Divorced,8,Violent crime,Non-violent,-1.296092972659114,2018-10-31,House arrest,1
426,29.30668262839207,Female,Black,Graduate school,True,2833.8041928607167,Married,5,Property crime,Violent,7.909548753951379,2018-10-31,House arrest,0
427,50.65339039335983,Female,Black,Bachelor's,False,4192.254916100579,Widowed,3,Theft,Violent,-1.7651603298770402,2018-10-31,House arrest,0
428,24.16232391211217,Male,Black,Some college,True,1731.7462092243109,Divorced,2,Property crime,Non-violent,12.178121505523222,2018-10-31,House arrest,1
429,33.30887391762826,Male,White,Some college,False,1357.6292602790543,Single,2,Assault,Violent,5.232238682142729,2018-10-31,House arrest,1
430,42.67308696714871,Female,Black,Bachelor's,False,3306.82442176594,Married,4,Assault,Non-violent,1.555577592912746,2018-10-31,House arrest,0
431,33.605923398451246,Male,White,Bachelor's,False,2518.7068135347436,Widowed,8,Assault,Violent,-11.62794951361752,2018-10-31,House arrest,1
432,52.396616122712835,Male,Black,Bachelor's,False,2474.046712876664,Divorced,1,Theft,Non-violent,16.85869476735774,2018-10-31,House arrest,1
433,22.39204663345156,Male,Hispanic,Bachelor's,False,3031.9393765983223,Married,10,Assault,Non-violent,-8.111659250744331,2018-10-31,House arrest,0
434,40.98513383062591,Female,Other,Graduate school,True,1324.4346646015326,Widowed,8,Violent crime,Non-violent,6.874410468791293,2018-10-31,House arrest,0
435,36.766681931937505,Male,Other,Bachelor's,False,1501.6152151490032,Married,1,Property crime,Non-violent,18.478760903601405,2018-10-31,House arrest,1
436,26.818749260713993,Female,Other,High school,False,3380.135048994787,Single,5,Violent crime,Violent,6.670720173292714,2018-10-31,House arrest,1
437,33.02143324177813,Female,Black,Some college,False,2052.708892829523,Single,4,Property crime,Non-violent,2.4019939124955902,2018-10-31,House arrest,1
438,47.459051159182906,Female,Other,Bachelor's,True,2095.470760857192,Married,10,Property crime,Violent,1.8495995112493202,2018-10-31,House arrest,0
439,25.273009774966308,Male,Hispanic,Graduate school,False,2245.4868853427233,Single,4,Murder,Violent,13.746207484654015,2018-10-31,House arrest,1
440,47.2803039739094,Male,Other,Graduate school,True,1567.3042870786492,Widowed,5,Property crime,Violent,6.089019226242859,2018-10-31,House arrest,0
441,69.19940530611535,Female,White,Bachelor's,False,2408.8540423059867,Married,9,Violent crime,Violent,9.799524571035557,2018-10-31,House arrest,1
442,45.888364339284806,Male,Hispanic,High school,False,2047.2765347341751,Divorced,3,Violent crime,Non-violent,8.96673792816962,2018-10-31,House arrest,1
443,41.62533596681399,Male,White,Bachelor's,True,2634.944498191204,Single,6,Property crime,Violent,12.298367010937024,2018-10-31,House arrest,0
444,39.38016869157969,Male,Hispanic,Some college,False,3719.538792025256,Divorced,5,Murder,Violent,11.478777980311573,2018-10-31,House arrest,1
445,43.87508026703615,Male,Other,Graduate school,False,2981.3625987516107,Divorced,10,Drug possession,Violent,0.5616115861816375,2018-10-31,House arrest,1
446,27.06319106782488,Female,Black,Bachelor's,True,2982.919216739689,Divorced,5,Drug possession,Violent,8.537890527300078,2018-10-31,House arrest,0
447,43.04917296622718,Female,White,Some college,True,3032.3826660351474,Married,1,Drug possession,Violent,11.798075076203656,2018-10-31,House arrest,1
448,51.001466634109335,Female,Other,High school,True,1868.768006859182,Single,0,Violent crime,Non-violent,7.580441967397604,2018-10-31,House arrest,0
449,41.51247763796589,Female,White,Graduate school,True,3334.1536778204118,Divorced,5,Assault,Non-violent,-3.5467867272235,2018-10-31,House arrest,0
450,45.85892671032211,Female,White,Graduate school,False,2110.456734920391,Married,0,Theft,Violent,-7.691336574023834,2018-10-31,House arrest,1
451,22.929243476701167,Male,Black,Bachelor's,False,2425.937368244376,Divorced,2,Theft,Violent,-10.523321775551517,2018-10-31,House arrest,1
452,42.23337828826698,Female,White,Some college,True,2928.6322017860352,Married,10,Property crime,Non-violent,15.478471148247415,2018-10-31,House arrest,1
453,30.073575471731463,Female,White,Bachelor's,True,4104.884040706776,Married,5,Drug possession,Non-violent,10.137993188509721,2018-10-31,House arrest,0
454,38.58778079732547,Female,Black,Graduate school,True,4426.1547299494005,Widowed,5,Drug possession,Violent,-5.407063055729889,2018-10-31,House arrest,0
455,43.95638331017384,Male,Other,High school,False,393.3353375268748,Married,7,Murder,Violent,13.165329070957535,2018-10-31,House arrest,1
456,27.040555060693915,Male,Other,Some college,True,1988.1146490898268,Single,4,Drug possession,Non-violent,10.888200059169446,2018-10-31,House arrest,1
457,42.31592679626036,Male,Hispanic,Bachelor's,True,2279.3515698669817,Widowed,2,Property crime,Non-violent,-0.8759878045780409,2018-10-31,House arrest,0
458,42.97981463617485,Male,Black,Bachelor's,False,2779.9780188542736,Single,9,Theft,Violent,10.007946979095948,2018-10-31,House arrest,1
459,47.60654506976275,Male,White,Bachelor's,True,2286.5059871125404,Married,9,Assault,Non-violent,-2.7303180940267646,2018-10-31,House arrest,0
460,20.3780769617938,Male,Black,Bachelor's,True,3404.6075628246754,Divorced,1,Violent crime,Non-violent,0.7839336271995121,2018-10-31,House arrest,0
461,44.273687592906256,Male,White,Graduate school,False,1493.7675005412998,Married,10,Murder,Violent,-2.699819106285606,2018-10-31,House arrest,1
462,41.57514381623012,Female,Hispanic,High school,True,1175.9751682569452,Married,7,Violent crime,Violent,1.9905730358133082,2018-10-31,House arrest,1
463,51.34331988124227,Female,Other,High school,True,1912.9471063273354,Single,5,Theft,Non-violent,17.220822084634456,2018-10-31,House arrest,0
464,54.13656131403499,Female,Black,High school,False,1399.251214334752,Single,9,Violent crime,Non-violent,3.649795135349351,2018-10-31,House arrest,1
465,40.9100933971871,Female,Other,Bachelor's,False,3087.2874373816026,Married,6,Violent crime,Non-violent,-1.1914169977313973,2018-10-31,House arrest,0
466,60.3925901161746,Female,Other,High school,True,2294.4649686626017,Widowed,9,Murder,Violent,3.475613655358384,2018-10-31,House arrest,0
467,42.66648691000367,Male,White,Some college,False,2558.1082046724346,Single,9,Murder,Violent,-1.1787779394030915,2018-10-31,House arrest,1
468,37.46010593572469,Male,White,Some college,True,2646.1628350041174,Widowed,7,Violent crime,Non-violent,27.018713138705333,2018-10-31,House arrest,1
469,48.41912804548521,Female,Hispanic,Graduate school,True,1839.3688625137293,Divorced,9,Property crime,Violent,10.776743613378457,2018-10-31,House arrest,0
470,33.34959927363365,Male,White,Some college,False,3748.2865433067946,Widowed,4,Theft,Non-violent,9.237537918283572,2018-10-31,House arrest,1
471,41.18688043859901,Male,Hispanic,Graduate school,False,2091.3158674957926,Widowed,0,Drug possession,Non-violent,-3.786932349200928,2018-10-31,House arrest,1
472,30.31686005066429,Male,Black,Some college,False,1826.4701511219143,Widowed,8,Theft,Non-violent,17.89452490312701,2018-10-31,House arrest,1
473,39.96254970129429,Female,Other,Some college,False,546.8137510003967,Widowed,6,Murder,Violent,-4.398365385146532,2018-10-31,House arrest,1
474,47.83306140754541,Male,Other,Bachelor's,False,3727.4841432485646,Widowed,2,Assault,Violent,8.138884794606874,2018-10-31,House arrest,0
475,43.650419345016886,Male,Hispanic,High school,False,1407.0116771257851,Single,6,Theft,Non-violent,8.076794611128067,2018-10-31,House arrest,1
476,57.61071572152187,Female,White,Graduate school,True,3074.5289995135236,Married,0,Violent crime,Violent,-3.664439043567162,2018-10-31,House arrest,0
477,62.724764177294354,Male,White,High school,False,2291.8797335108366,Widowed,7,Drug possession,Non-violent,3.790740301861982,2018-10-31,House arrest,1
478,45.12017532414478,Male,Hispanic,Graduate school,False,540.1511539730609,Single,3,Drug possession,Violent,-0.05892780892383165,2018-10-31,House arrest,1
479,49.47926665788067,Female,Black,Some college,False,1871.1935046157726,Married,3,Drug possession,Violent,-3.5344769967885608,2018-10-31,House arrest,1
480,24.051501627016734,Female,White,Graduate school,True,2474.0230043262804,Single,3,Drug possession,Violent,-2.917335362017064,2018-10-31,House arrest,0
481,36.550272047360416,Female,Other,High school,False,2526.146354315174,Divorced,10,Theft,Violent,12.716571189212868,2018-10-31,House arrest,1
482,30.721555377407572,Male,Hispanic,Bachelor's,True,2348.8168234886098,Married,9,Assault,Non-violent,-13.650061371760604,2018-10-31,House arrest,0
483,34.781567215606266,Female,White,Graduate school,False,2623.247055917924,Divorced,1,Drug possession,Non-violent,-2.6423732460148566,2018-10-31,House arrest,1
484,42.26852540154985,Female,Black,Bachelor's,True,1838.7853080514396,Married,9,Theft,Non-violent,4.3686913375131535,2018-10-31,House arrest,0
485,37.045363650009065,Female,Other,High school,False,1563.404165411543,Widowed,8,Violent crime,Violent,-15.060674105028802,2018-10-31,House arrest,1
486,53.113696476381435,Female,Other,High school,True,9.224839658626934,Widowed,2,Property crime,Violent,15.23194555121918,2018-10-31,House arrest,0
487,27.40180336002377,Male,Black,Some college,True,2519.160494926141,Widowed,3,Drug possession,Non-violent,9.580538642531772,2018-10-31,House arrest,1
488,33.11357457692893,Male,Hispanic,Some college,True,3730.871461755136,Divorced,8,Violent crime,Violent,12.015946615409202,2018-10-31,House arrest,1
489,44.01124366864931,Female,Hispanic,High school,True,1131.7100498797492,Widowed,6,Assault,Non-violent,21.230817885890406,2018-10-31,House arrest,1
490,37.155882137819304,Female,Hispanic,Graduate school,True,3168.605207073878,Married,9,Murder,Violent,4.779817718918597,2018-10-31,House arrest,0
491,58.88002750112659,Male,White,Bachelor's,False,1167.4805021481843,Single,1,Assault,Non-violent,4.517015978659521,2018-10-31,House arrest,1
492,40.29764740410587,Female,Hispanic,Some college,False,2408.9883760434886,Widowed,9,Property crime,Violent,1.6303374726985904,2018-10-31,House arrest,1
493,42.78055738051542,Female,White,Graduate school,True,3167.939768798179,Divorced,1,Murder,Violent,14.289903788674733,2018-10-31,House arrest,0
494,31.329439377515627,Male,White,Graduate school,True,2800.9260681019614,Single,2,Murder,Violent,12.718037678902636,2018-10-31,House arrest,0
495,37.90249985450734,Male,White,Some college,False,3386.938132625819,Widowed,5,Drug possession,Violent,10.668645609632865,2018-10-31,House arrest,1
496,36.24542786551523,Male,Black,Graduate school,False,2466.367022866751,Widowed,4,Property crime,Non-violent,18.39580120790597,2018-10-31,House arrest,1
497,41.186503542756796,Male,White,High school,False,1446.40683454246,Married,2,Drug possession,Non-violent,11.129349646187833,2018-10-31,House arrest,1
498,47.581820381839975,Male,Black,Bachelor's,False,3035.595136446708,Single,3,Property crime,Violent,1.8437885745606564,2018-10-31,House arrest,0
499,48.02115645742393,Male,White,Bachelor's,False,3188.5356810379253,Divorced,0,Violent crime,Violent,-0.03580342350696686,2018-10-31,House arrest,0
500,55.77155946744617,Male,Black,Graduate school,False,3058.5256971166414,Widowed,5,Murder,Non-violent,-10.973056787192572,2018-10-31,House arrest,0
501,40.64457941090537,Female,White,Some college,True,3503.6527725225947,Divorced,2,Murder,Violent,6.235825832432987,2018-10-31,House arrest,1
502,31.620917219368984,Female,Hispanic,Bachelor's,True,2233.7357198787936,Married,1,Murder,Non-violent,4.312496744281825,2018-10-31,House arrest,0
503,50.77600410693685,Female,Other,Bachelor's,False,4000.2891840565667,Widowed,9,Assault,Violent,5.148010709588017,2018-10-31,House arrest,0
504,31.0102729704225,Female,Hispanic,Bachelor's,True,1064.8082612839794,Single,9,Theft,Violent,2.2866658813633016,2018-10-31,House arrest,0
505,45.468240581279446,Female,Hispanic,Graduate school,True,1189.9077401830518,Divorced,7,Violent crime,Non-violent,24.780432482141844,2018-10-31,House arrest,0
506,34.05377825961245,Female,Other,Graduate school,False,4807.236506961866,Divorced,0,Assault,Violent,-6.244222987892442,2018-10-31,House arrest,0
507,32.68091515803948,Female,Other,Bachelor's,False,675.3208250097541,Married,8,Violent crime,Non-violent,-5.8860704577945135,2018-10-31,House arrest,1
508,31.69238218457494,Female,Hispanic,High school,True,2083.9164887484912,Single,4,Theft,Non-violent,7.392354676918444,2018-10-31,House arrest,1
509,52.065648169945895,Male,White,Bachelor's,True,2198.78984532201,Widowed,8,Violent crime,Violent,-11.176219702228806,2018-10-31,House arrest,0
510,44.432869894461,Female,White,Some college,True,3624.3136105413155,Married,3,Assault,Violent,-3.4419993930994384,2018-10-31,House arrest,1
511,40.98521603289644,Male,Black,High school,True,3084.688799878991,Divorced,2,Property crime,Violent,4.756770102425736,2018-10-31,House arrest,1
512,31.563219615029247,Male,Hispanic,High school,True,3044.3205051932746,Single,6,Assault,Non-violent,5.55146545529847,2018-10-31,House arrest,1
513,38.2893644233865,Female,Hispanic,Some college,True,1810.0309235009668,Widowed,2,Drug possession,Non-violent,2.2759171156731943,2018-10-31,House arrest,1
514,35.80404909276952,Female,White,High school,False,3110.7885271726086,Divorced,4,Assault,Non-violent,-1.789988014087374,2018-10-31,House arrest,1
515,42.820997709069715,Female,White,High school,False,3996.7465638927097,Married,4,Assault,Violent,4.606751527959262,2018-10-31,House arrest,1
516,61.32203280424124,Female,Hispanic,Some college,False,2516.7508160006764,Divorced,10,Theft,Non-violent,7.7102531924653555,2018-10-31,House arrest,1
517,34.6857489473507,Female,Black,Graduate school,False,3080.7707254994575,Widowed,3,Property crime,Violent,6.350713188085429,2018-10-31,House arrest,0
518,27.66546324121211,Male,Hispanic,Bachelor's,True,3050.211775657395,Divorced,5,Murder,Non-violent,3.080679671577442,2018-10-31,House arrest,0
519,43.81180754129494,Male,Hispanic,High school,False,-461.7106872950644,Married,9,Property crime,Non-violent,-9.756069119188025,2018-10-31,House arrest,1
520,56.162225292175634,Male,Hispanic,High school,False,2058.951680230694,Married,1,Assault,Non-violent,24.674749794218048,2018-10-31,House arrest,1
521,52.51641291070685,Male,Hispanic,Some college,False,3766.6200741017724,Divorced,1,Assault,Violent,13.364584543194253,2018-10-31,House arrest,0
522,32.96688814742387,Female,Hispanic,High school,True,1286.165982916674,Married,4,Violent crime,Non-violent,6.063644897328462,2018-10-31,House arrest,1
523,26.388465309297132,Female,Hispanic,Graduate school,False,2349.446431644786,Single,5,Murder,Non-violent,3.4843213842437293,2018-10-31,House arrest,1
524,30.182469952454817,Female,Hispanic,Graduate school,True,3541.143395519961,Widowed,6,Assault,Non-violent,-3.6732318954430383,2018-10-31,House arrest,0
525,55.92058928751445,Female,Black,Bachelor's,False,3230.859177191642,Widowed,7,Violent crime,Violent,-3.854956510591,2018-10-31,House arrest,0
526,35.09750033313459,Male,Other,Graduate school,True,2703.6704001351477,Single,6,Property crime,Non-violent,7.393447103775707,2018-10-31,House arrest,0
527,23.93426439728064,Male,Other,Bachelor's,False,1399.6759055456307,Single,6,Assault,Violent,18.625626275892486,2018-10-31,House arrest,1
528,35.49634380249004,Female,Other,High school,True,1888.4275075202363,Divorced,0,Murder,Non-violent,5.68399175155336,2018-10-31,House arrest,1
529,41.96611213664106,Male,Hispanic,Bachelor's,True,1628.768411296895,Single,4,Drug possession,Non-violent,-1.9093340552386575,2018-10-31,House arrest,0
530,44.359989608120074,Female,Other,High school,False,3169.8560906689927,Married,5,Drug possession,Non-violent,10.281370140930633,2018-10-31,House arrest,1
531,34.32202817328439,Male,Other,Bachelor's,True,2077.443162784927,Single,10,Violent crime,Violent,1.9190076940407748,2018-10-31,House arrest,0
532,39.13802320940473,Male,Other,Bachelor's,True,2294.4591600715275,Divorced,8,Assault,Violent,7.3877134981571295,2018-10-31,House arrest,0
533,39.63271910225055,Female,Other,Some college,False,4447.772745505757,Single,5,Property crime,Non-violent,7.136474768987975,2018-10-31,House arrest,1
534,39.332358021598,Female,Hispanic,Some college,True,3226.9252921098046,Widowed,5,Theft,Violent,2.764737741117643,2018-10-31,House arrest,1
535,34.74414185431299,Male,Other,Graduate school,False,4068.7797606900112,Widowed,1,Property crime,Non-violent,14.580903045983055,2018-10-31,House arrest,0
536,24.85383450949751,Male,Hispanic,High school,False,1658.0909970296775,Married,6,Property crime,Violent,4.394528425243503,2018-10-31,House arrest,1
537,23.294094534542722,Male,Black,Some college,False,2589.950349125732,Single,6,Murder,Violent,9.807778638466,2018-10-31,House arrest,1
538,39.493333903816655,Female,Hispanic,Bachelor's,False,3324.422714854172,Divorced,2,Theft,Non-violent,13.42518438238425,2018-10-31,House arrest,0
539,37.51080707183955,Male,Hispanic,Graduate school,False,2777.333990373862,Married,1,Drug possession,Non-violent,7.3727813605604915,2018-10-31,House arrest,1
540,31.9376597109549,Male,Other,Some college,True,3682.025662377262,Widowed,2,Violent crime,Violent,8.685469637905406,2018-10-31,House arrest,1
541,52.41698877827628,Male,White,Graduate school,True,1765.5314185409784,Divorced,5,Violent crime,Violent,4.7422646738431204,2018-10-31,House arrest,0
542,28.754103434706444,Male,White,Bachelor's,True,1237.5004781734847,Single,2,Drug possession,Violent,6.235878537355233,2018-10-31,House arrest,0
543,46.629423574644065,Male,White,High school,False,2779.453587797577,Divorced,7,Theft,Non-violent,16.353639256821815,2018-10-31,House arrest,1
544,24.46825087254914,Female,Black,Bachelor's,True,2528.812084251254,Married,0,Theft,Non-violent,0.8100760370194351,2018-10-31,House arrest,0
545,31.700555057485428,Female,Black,Bachelor's,False,3866.7850706932386,Married,1,Drug possession,Non-violent,-4.138606557883552,2018-10-31,House arrest,0
546,49.99909693382637,Male,White,High school,False,1246.0048273004675,Widowed,8,Violent crime,Non-violent,6.503897430327855,2018-10-31,House arrest,1
547,19.761345190241588,Male,Other,Bachelor's,False,1813.5813413579904,Widowed,10,Theft,Non-violent,-1.558062181194087,2018-10-31,House arrest,1
548,50.48573135323949,Male,Black,High school,True,887.8707671173645,Divorced,8,Assault,Non-violent,3.1388767740082546,2018-10-31,House arrest,0
549,27.77381054933413,Male,White,Graduate school,False,2336.9717721473003,Widowed,6,Assault,Violent,1.125683723874623,2018-10-31,House arrest,1
550,48.36684825269742,Female,Other,Bachelor's,False,1967.1553200770504,Widowed,9,Murder,Non-violent,-8.56955537566672,2018-10-31,House arrest,1
551,40.72450879833678,Male,Hispanic,Some college,False,2056.4794777167826,Widowed,1,Murder,Non-violent,8.22997752629617,2018-10-31,House arrest,1
552,35.27763952828726,Female,Black,High school,True,297.85720026602394,Single,8,Drug possession,Violent,-3.7340007627038414,2018-10-31,House arrest,1
553,47.56268185466051,Female,White,Some college,False,4575.737208123914,Married,4,Drug possession,Non-violent,-4.155394253045982,2018-10-31,House arrest,0
554,47.19000383820628,Male,Black,High school,True,2263.3961656984893,Divorced,9,Violent crime,Violent,5.042408901172679,2018-10-31,House arrest,0
555,41.50634346613258,Female,Black,Some college,False,993.7747883921227,Divorced,5,Murder,Non-violent,17.927793212698926,2018-10-31,House arrest,1
556,51.054243427939106,Male,Black,Some college,True,339.83681153892303,Married,3,Assault,Violent,-5.7009521086126576,2018-10-31,House arrest,0
557,37.975282822408396,Female,White,Bachelor's,True,3085.8908453255835,Divorced,8,Drug possession,Violent,-11.792627475540641,2018-10-31,House arrest,0
558,45.08404221317847,Female,Other,High school,False,3260.1921700127223,Single,2,Assault,Violent,3.981658069548128,2018-10-31,House arrest,0
559,56.27704859429887,Male,Hispanic,Graduate school,False,1362.3769296824516,Divorced,9,Theft,Non-violent,2.0927075037006766,2018-10-31,House arrest,1
560,33.62553646664305,Female,White,Graduate school,True,2482.6766005975446,Married,5,Violent crime,Violent,-2.1586985082871344,2018-10-31,House arrest,0
561,42.5024528221238,Male,Other,Bachelor's,True,4536.552476358862,Divorced,8,Property crime,Non-violent,2.462596318020243,2018-10-31,House arrest,0
562,45.878850455366354,Female,White,Bachelor's,True,2037.102789775312,Married,6,Murder,Violent,10.844047291272062,2018-10-31,House arrest,0
563,41.141999921349836,Female,Black,Bachelor's,True,3103.3788319206437,Widowed,3,Property crime,Violent,13.068605550413169,2018-10-31,House arrest,0
564,45.193468093640554,Female,Black,High school,False,2588.6843500242244,Single,0,Assault,Violent,0.4649904857197136,2018-10-31,House arrest,1
565,53.91429287307726,Female,White,Some college,True,2576.113449890653,Single,9,Assault,Violent,5.881120610099715,2018-10-31,House arrest,0
566,48.04937191598825,Female,Black,Bachelor's,False,4953.01855363502,Married,8,Property crime,Non-violent,17.162002017842305,2018-10-31,House arrest,0
567,43.16497726812222,Male,Hispanic,High school,True,1753.3534286501285,Single,7,Theft,Violent,17.390622845702204,2018-10-31,House arrest,1
568,33.69560068934325,Female,Black,Some college,True,1997.020028822003,Divorced,5,Murder,Violent,7.108972534572976,2018-10-31,House arrest,1
569,39.56915185065799,Female,Other,Some college,True,2911.372440930805,Divorced,10,Violent crime,Violent,0.02860453950115982,2018-10-31,House arrest,1
570,41.14865520224275,Female,Black,Graduate school,True,2886.694918434669,Single,5,Drug possession,Violent,-5.711453445355879,2018-10-31,House arrest,0
571,49.407926368523334,Female,Hispanic,High school,True,4964.552348389915,Divorced,10,Violent crime,Violent,5.1536604266651995,2018-10-31,House arrest,0
572,27.367723564330973,Female,White,Bachelor's,True,986.0724627322265,Divorced,2,Property crime,Non-violent,-3.881008753858014,2018-10-31,House arrest,0
573,62.218291888355516,Female,Other,High school,True,2531.866825302082,Divorced,0,Theft,Violent,16.748767996622412,2018-10-31,House arrest,0
574,51.72862286665777,Male,Hispanic,Graduate school,False,4517.262645217021,Single,6,Drug possession,Non-violent,13.26816113550455,2018-10-31,House arrest,0
575,50.196340956400405,Female,Hispanic,Some college,False,2873.0836132083227,Widowed,3,Property crime,Non-violent,13.477805246825227,2018-10-31,House arrest,1
576,38.15602876123021,Male,Hispanic,Bachelor's,False,3807.795479329544,Married,4,Theft,Non-violent,11.415359077090407,2018-10-31,House arrest,0
577,45.03195462540595,Male,White,Graduate school,False,2402.7076071270726,Single,6,Murder,Violent,2.2232403606677975,2018-10-31,House arrest,1
578,33.4589652834216,Male,White,High school,True,3015.55468639412,Married,5,Drug possession,Non-violent,-6.787575662406063,2018-10-31,House arrest,1
579,54.860752562491484,Female,Other,Some college,True,2429.0017115232986,Divorced,9,Drug possession,Violent,15.685363030769208,2018-10-31,House arrest,0
580,36.82831509820892,Female,Hispanic,Graduate school,False,2655.552066448292,Widowed,2,Assault,Non-violent,-8.104500778821379,2018-10-31,House arrest,1
581,29.34245138724376,Male,White,Some college,False,1582.1264758437142,Widowed,4,Theft,Non-violent,16.738298283920976,2018-10-31,House arrest,1
582,48.91543906974742,Female,Other,Bachelor's,False,5111.689997989368,Single,5,Property crime,Violent,2.5970766158111993,2018-10-31,House arrest,0
583,24.620981567490134,Male,White,Graduate school,False,2475.841688029508,Widowed,9,Murder,Non-violent,2.317714756849856,2018-10-31,House arrest,1
584,41.816737586161885,Female,White,High school,True,1649.4838971669815,Married,5,Property crime,Violent,7.615832931340504,2018-10-31,House arrest,1
585,37.70171977538541,Female,Hispanic,Graduate school,False,2457.6382850372656,Single,2,Property crime,Non-violent,9.593475085714129,2018-10-31,House arrest,1
586,42.84437708767313,Female,Other,Some college,True,1533.5830603030008,Single,1,Assault,Violent,1.9586528299667636,2018-10-31,House arrest,1
587,36.58340370366605,Male,Hispanic,Graduate school,False,812.991747609492,Single,2,Assault,Non-violent,17.270423923656793,2018-10-31,House arrest,1
588,37.559651323223946,Female,Hispanic,Graduate school,False,2408.2428442087808,Widowed,9,Assault,Violent,14.105888640545235,2018-10-31,House arrest,1
589,40.98830523068585,Male,Black,High school,False,2854.0538462770655,Divorced,10,Theft,Non-violent,4.203961832481234,2018-10-31,House arrest,1
590,38.28683437676383,Female,Other,High school,True,2455.890932372115,Widowed,9,Violent crime,Violent,5.455373009685878,2018-10-31,House arrest,1
