,Years of Service,Total Number of Bills Introduced,Number of Bills Passed,Number of Bills Voted Against,Number of Amendments Introduced,Number of Amendments Voted Against,Number of Committee Assignments,Number of Subcommittees Assigned,Number of Bills Voted For,label
589,10.573660642192573,88.05558960733106,25,12,18.757150200361707,20,1.642102842406774,0,13,1
590,1.7917709456854727,80.37341604694554,12,5,17.300946523526793,16,3.1968561040856134,4,21,1
591,3.2757559006348282,38.837140764797404,6,7,29.830383063990126,2,4.34740638797843,1,7,1
592,4.213407934148586,26.128287170713783,1,1,29.425303887117312,10,0.8409254856426512,4,19,1
593,5.061180653205627,16.114660234656732,8,17,22.753021297690374,16,1.7160543726194155,0,6,1
594,7.118594067325924,7.876755911963462,20,19,3.4869816827158595,20,0.08739540902781617,0,20,1
595,3.124741225896329,43.448232943026774,3,1,26.473679451395782,26,3.6407664010755654,3,17,1
596,2.035052836840401,47.761293221520894,10,29,14.32634153374377,27,1.4070111619359982,3,3,1
597,3.049840419103626,31.992035983254464,16,14,22.85364801524078,6,2.545043538391862,4,0,1
598,13.507817823726029,98.02081414219093,16,15,27.48275493080262,6,4.894029504017138,2,6,0
599,4.305121618418968,62.16501095221516,13,20,26.22735427654879,6,1.0929105630546998,1,22,1
600,10.49335408705078,48.003330422003174,25,15,13.767303893329947,2,2.4702281928152345,3,15,1
601,6.089878450528185,32.930958080908056,7,13,14.539319734735182,11,3.6979211631323716,2,4,1
602,2.506668943998662,43.855528229270035,10,23,6.954745684091481,6,2.7334709969823754,2,20,1
603,6.6768745101635725,86.94911459536301,2,18,26.007361304332733,20,3.0882114343897857,4,1,1
604,3.598035723003687,71.63662470477993,4,16,13.699537958346516,25,1.3283733411610543,3,0,1
605,2.580762357037753,44.88989943647557,25,21,18.517111030236844,3,4.511863986748939,4,15,1
606,8.608076170777437,87.51399242955456,4,3,1.3191063420674598,7,4.6778715725331175,3,26,1
607,1.4946346093931422,65.69534577242145,5,3,16.309955037238446,14,3.66605595202542,3,1,1
608,14.164879713676294,44.89023024210287,20,7,7.504399306425411,13,3.616485640895814,4,12,1
609,8.94933452230255,68.88222374792673,5,4,6.7459109937929185,10,0.06268064015003738,2,21,1
610,12.991027149144413,67.58695742506359,16,28,6.955720609199329,19,2.464081750411835,2,20,1
611,11.68612299585506,95.85996389622447,25,27,11.091349746721402,23,3.102824992194269,2,17,1
612,12.591508358932527,95.78116312229966,15,20,21.41429844201558,14,4.466510889033641,1,15,1
613,5.5874275358500824,57.92922441731563,14,12,6.0227661750689085,17,0.4931371495469694,3,22,1
614,6.781428959740694,28.63281252832669,14,5,10.00237655930533,3,3.7721297041769764,4,22,1
615,7.9989515331874115,25.7808833770247,27,21,26.189398251478075,3,4.283292498632703,2,27,1
616,8.060777541236629,27.16611596765851,29,21,6.407250879837395,11,3.889261449213277,4,29,1
617,7.147113112779179,34.186036751786006,13,21,5.051808766315792,7,0.41291975232833844,3,4,1
618,9.089712431663203,9.949933206665229,0,17,2.071011880801601,24,4.0298335344640295,1,18,1
619,4.399270688040448,26.261703340114973,4,4,21.168455095904918,23,0.13091238325973142,1,13,1
620,4.487246005009592,3.6766476135514203,29,5,25.47800375531572,28,4.1226289069707915,4,27,1
621,7.203244012587945,85.229213259531,14,16,0.6840325330145403,7,3.2017881621888957,4,21,1
622,10.162316510203212,37.9229496354856,2,3,23.478223527243387,19,0.290993223434009,3,28,1
623,8.81062388829502,40.97292119060507,26,21,17.959644838464197,23,4.901721274299631,1,13,1
624,8.268617661465592,6.702784943844753,0,15,9.797632285269591,3,3.8743853453064903,4,2,1
625,12.915134936857328,10.98984358536833,27,21,22.402024026891052,28,1.196947241954958,0,18,1
626,1.835928056541994,6.3851468147471895,9,25,21.10300833147178,4,3.9003705449658694,4,24,1
627,10.88651799653816,33.72110943521012,10,14,15.150593263346328,16,0.6443577104908149,2,7,1
628,7.0388089788013435,93.75149151370836,12,15,19.3268914840601,7,2.201494945793421,4,9,1
629,6.701315743600286,62.34100303189965,16,23,28.155325658942843,10,3.6774807689979245,1,5,1
630,10.451885410207947,27.27814585940297,6,17,13.855881148039726,11,2.921419337503621,4,28,1
631,6.043153863742511,27.16528066722247,4,24,5.282981655568784,12,4.814108762958945,0,5,1
632,12.564263162206746,56.673127804619796,23,4,8.75948241232328,17,2.442186410432032,1,20,1
633,8.26117810230377,50.97775371999561,3,18,4.706571926063487,2,1.0000201723862256,0,27,1
634,13.074318228904016,86.9827329500226,16,25,18.8675488318279,3,1.444002583425927,2,16,0
635,5.2574518678785696,89.28293082857694,28,14,29.827858341045694,11,4.0171664639984686,4,13,1
636,11.29003257130421,12.233169741743222,1,25,22.576159460176452,23,3.635325311749896,3,14,1
637,8.842149566196664,42.87667137021053,28,9,5.014683308009616,6,4.319195815685984,2,20,1
638,12.777345241370584,2.0132114929050426,11,17,9.217105200829861,18,4.927847973639819,4,8,1
639,6.120938459289338,84.52473069937137,19,10,28.153443377538668,14,2.007563112703971,0,29,1
640,5.24617515607622,50.8608585203736,21,28,20.309635503143973,27,0.12651493014203485,1,22,1
641,11.211053342081316,27.48713665499003,4,8,3.193305233528494,17,1.0619818185391567,1,28,1
642,8.9994081075608,71.27064834349619,5,8,16.47214048307096,9,4.438917435175257,4,1,1
643,8.128744276768867,33.378524404122246,3,14,2.445972419461717,13,0.9277028056174497,4,9,1
644,4.74567521502759,35.53123095487781,21,21,16.80015433776181,11,4.278877809096641,2,17,1
645,2.9617137584547413,76.6034257862269,26,22,22.11502811070099,2,1.3969742454688134,1,16,1
646,3.4921859327585074,54.834184881063265,21,5,5.297380437935933,19,1.5717662092744051,2,12,1
647,2.3541113327484653,42.437357686721896,20,14,14.787188000353238,22,0.5387276095745963,1,1,1
648,8.416936715570245,67.27032225756513,11,4,1.270928077577902,19,2.5918955870295655,1,18,1
649,7.537110646413021,2.63703972729038,18,16,7.041402332315291,5,3.6523462148119066,1,3,1
650,13.689779189687645,62.76048959793026,11,24,12.766820899242642,3,0.7164050010409095,2,5,0
651,6.35051678825928,81.24924497414523,27,8,1.0658864802943735,10,1.6399865633725912,0,19,1
652,4.679803183457638,97.56248339239424,19,7,25.07382007563989,3,2.8829127178967235,0,2,1
653,4.014919668954155,74.73577000746319,1,21,24.796564115578306,6,4.5014970031499875,0,3,1
654,11.198403941389056,21.414279689884076,15,16,17.769674241978265,28,1.8189818766943266,0,5,1
655,14.669344501759534,65.72924399928898,26,5,21.165240418900485,23,4.204276783389183,1,15,1
656,6.452484827931768,65.13935590820577,19,0,6.233715288056695,17,4.200674573550113,4,20,1
657,10.10133118103297,82.78763597492865,0,29,29.785854851823434,29,2.9789768398658194,4,27,1
658,12.131895185881353,94.12857999988277,16,24,17.682460652055457,6,3.0150657010375155,3,9,0
659,13.184309879432746,99.76722238822263,5,24,9.357014075637954,4,0.09787990938453728,2,0,0
660,3.797173534411769,44.958700817242494,18,18,29.961272016565914,7,2.8882172432204145,3,17,1
661,11.431618914545147,5.944508477335509,1,22,14.40332806226113,4,0.9200798268253046,4,2,1
662,13.651923628692042,88.09046906578115,26,2,14.550059934914653,27,2.4287083903619244,4,2,1
663,9.887885355691377,88.36453878904297,27,15,22.29103072752041,0,1.30848386039783,0,4,1
664,12.24705566180013,39.562256782891644,9,14,18.86614372540985,3,2.7676673652886437,4,5,1
665,6.979453423375334,7.770359496468204,5,14,8.469592058472827,27,4.841971483750427,2,29,1
666,2.227688730867987,88.15130898978384,4,16,26.355584231352275,26,3.7149588092322454,0,1,1
667,10.913477561604926,60.08395232430641,10,5,6.356482475319909,14,4.258280682270261,3,9,1
668,7.400868594191557,88.43311995312776,24,15,1.7967999810794222,10,2.427696510482924,2,6,1
669,5.948731145547296,94.35164579740277,22,19,10.564783542385843,8,0.9555626821268864,1,25,1
670,2.401961157447048,86.17162887598232,17,28,3.026863275966112,5,4.866311273969994,0,0,1
671,13.979627674426233,78.30435160708976,29,20,5.922049266196789,8,4.299894595323604,4,7,0
672,9.738721611281631,10.772979869600508,16,16,13.361430313914342,20,1.0423873964588193,3,23,1
673,8.355131847198752,22.200967238637904,25,14,29.607722555578235,24,0.10916257431535958,3,1,1
674,11.698443742562407,52.875718893317355,2,5,2.317335824363126,28,2.3833150572717803,3,16,1
675,13.418666604234398,10.616966674925221,3,13,10.99406888533753,24,3.85246345802864,3,25,1
676,4.887247530394134,29.626524246314922,4,2,17.098586047479646,23,1.5968379327295312,0,22,1
677,4.369597795524205,60.68992350547199,14,10,26.642019511291295,14,3.147527558852249,3,4,1
678,8.93276600538426,33.56895169700156,6,29,8.273720217871759,15,2.82506856208774,0,15,1
679,12.878356636096212,10.612093657992094,18,17,28.15768937298532,3,3.891811393161913,1,2,1
680,3.601839971849663,8.069116434119671,15,17,29.627637775857416,29,2.5893833739869616,0,3,1
681,9.144122487889792,35.65592079445571,9,7,9.20982877043247,23,2.8582808822462704,3,21,1
682,9.994396931780644,52.35829231812266,26,1,7.371329931431649,12,0.6655869044672375,1,21,1
683,2.286499293929519,28.880775017037365,8,2,20.393379770181404,26,2.60068504853191,0,15,1
684,8.789295752530641,55.94519903462092,8,10,14.715273992436087,24,4.79002712681601,2,9,1
685,2.314713204744452,25.298597164634774,13,28,27.816947851466864,2,1.641759130962649,3,28,1
686,4.085071994861671,98.95851054188542,8,29,0.08062612377163103,13,2.8980536115971685,1,7,1
687,14.720455967430244,67.5971786366321,28,20,23.30660531602749,3,4.814362074512929,4,11,0
688,4.049250896290287,72.9553496952148,29,10,20.044075934598812,21,4.687697021534552,1,26,1
689,9.761319942729145,7.550823886225322,3,7,7.809740666715765,22,3.6041779192328027,3,2,1
690,13.508725112433039,14.173657935895612,10,29,21.381880841059274,13,0.9327209721540475,0,2,1
691,11.977800760743671,98.79472089411544,13,8,22.49711338711602,9,2.699787976153397,3,12,0
692,14.817402581656024,20.92935253690217,18,9,15.47767210678226,14,2.2070556479125383,1,9,1
693,14.556553066139019,86.46533502067427,24,7,23.654798598773535,5,1.213457141108785,3,6,0
694,1.6338981531968473,75.82420642893543,19,3,4.53895119310964,19,3.8291723944752003,3,10,1
695,6.11034830557865,16.04648261365549,5,19,21.643047810712236,10,1.2951755767429773,1,12,1
696,9.689775232481995,97.75556545470108,3,27,21.193340584718918,29,2.5004512893632795,2,23,1
697,10.8119761453906,33.62699905818097,14,14,16.531094595850956,10,2.226733813854966,4,0,1
698,1.8050888118771213,63.095015672682585,9,6,5.623256649540803,17,2.9967302529223367,1,8,1
699,3.613603019001003,37.36036324464418,1,16,23.342281790744753,11,2.94940451342705,4,3,1
700,3.0821374408831264,88.47870015706113,26,20,0.81774835781944,6,3.8366048932346497,4,11,1
701,11.462318987595758,20.591518105311245,3,23,16.8172399177491,0,2.80123640596607,0,11,1
702,10.394480434720458,88.17582778220282,24,15,28.142457325696775,7,0.23149189513536228,0,26,0
703,8.096240665424453,7.193711670089808,18,16,22.483494930109803,17,4.932314550504323,0,14,1
704,2.770687320484946,73.53555165248933,20,19,10.227400870581025,23,2.6023039848243568,2,19,1
705,4.87944010755832,4.76957950080844,27,10,27.996655930175415,12,2.5667896864191113,1,28,1
706,7.227972588236376,55.45148853549542,4,20,26.84145316427541,9,1.5007324855606647,4,17,1
707,11.344582807917183,74.40661849890608,12,5,2.188220012053531,22,4.846264239047937,1,16,1
708,5.4633538074032835,16.33495548598656,11,9,18.241115893406096,23,2.392287104669388,2,26,1
709,2.0531109885308063,32.554463244699306,17,3,0.3169635337150267,27,2.1087635809381773,3,10,1
710,3.1862642734560636,20.426948921118427,17,2,9.337240837320401,14,2.5070014433337846,2,27,1
711,11.888866835690488,82.12995213198508,20,1,28.779078467038687,22,1.8341709473044325,1,3,1
712,2.972262925717726,69.88894186375465,1,11,12.66746247652694,26,4.915635119003209,3,1,1
713,9.731562929430954,79.74277393293536,22,26,12.424227230835015,29,1.249333646644104,1,9,1
714,7.004107565414986,53.470022291036656,15,3,12.54152266405256,25,2.3883063201287107,3,24,1
715,1.5368551753845392,16.009365261148957,6,4,7.969411785808976,17,1.016811618707797,3,19,1
716,11.441861950182455,61.620592448629615,8,19,10.750497430492912,28,2.7398820872925613,1,1,1
717,5.48601625452234,27.590958010573107,20,5,10.106660782208559,26,2.6134662057187823,2,21,1
718,9.374922867287106,27.652502635105446,15,7,29.087598219671303,17,2.4115672188401205,4,11,1
719,5.61062151059994,68.68222042993118,29,9,13.0543696295636,14,4.074267279398258,1,10,1
720,7.897779567461484,53.898886951439586,23,20,29.31208299192487,13,2.878769430461986,3,2,1
721,14.034315025323506,33.35038222610645,24,7,13.120957143969166,2,0.686307586304597,3,6,1
722,11.71832919760087,60.26804819248438,8,9,13.699316550845527,25,3.8356512921707466,1,8,1
723,11.43943444436318,80.22953850898905,24,6,25.110119085088687,23,1.3827203803372994,2,12,1
724,5.383725015767013,74.64431467163017,7,19,22.2127847098301,5,3.547155568672543,4,18,1
725,1.2672156777379946,8.660837298598933,4,13,17.34980090849865,23,2.725446119722948,1,23,1
726,12.840731869353773,28.297699550946053,25,3,23.286622659524983,21,2.796305699160866,1,18,1
727,9.896948103034832,38.129000573498715,19,25,28.38525024654251,12,1.467645735846474,3,26,1
728,5.368369772988082,95.36786753470894,8,10,1.397288183513159,22,3.616978355811695,2,0,1
729,3.5539402290124453,96.7963241922764,17,1,9.690435950605147,20,4.303713354192972,0,17,1
730,8.009534245176958,90.18287978411603,29,5,28.289830201394,23,1.0454077297188906,0,4,1
731,3.7896873359401093,76.40480124438227,25,25,26.308793259066814,12,1.342678521766389,4,19,1
732,3.4131558942189235,8.00775270094416,16,26,0.28513989640061577,24,1.030306834235818,4,21,1
733,5.746476077869751,70.12452071129727,19,21,12.36364402450066,13,0.049328939670161276,1,26,1
734,7.189163803322118,16.5467414992727,10,15,27.04219958336856,23,1.9063593227177593,2,3,1
735,9.49618071692181,56.27770354353942,13,22,10.3943093279861,3,2.6889895453619514,0,27,1
736,1.9770428573456909,57.443228081051465,11,26,17.407706348811903,9,1.3339002464065397,4,10,1
737,5.471682616026825,79.06948522390589,17,15,28.88329228581905,12,1.4686821148904698,2,8,1
738,12.854275307719405,73.9428981882797,2,23,25.20360577856654,28,4.874561684562263,1,4,1
739,7.647840796011966,0.30644763160966315,9,19,14.1035902454248,23,4.191122764638237,0,4,1
740,11.660664893045713,1.6296614272570453,29,15,0.3718334612561536,27,1.655867105706188,4,0,1
741,10.514128423730929,9.361294745221493,18,1,18.68006063787117,9,0.3288418521098996,4,1,1
742,7.4635414489622836,63.436452913510585,22,13,6.1247792394385066,4,0.09043350639280245,4,28,1
743,13.6937084451829,67.57320076129382,16,20,26.26638167752119,27,4.281440726514451,4,22,1
744,9.456322090756132,86.40523148530337,1,13,15.9378230331464,4,1.4251566074192663,2,4,1
745,1.074415136945132,99.4748185868722,21,15,28.355061296181958,26,2.138388162011956,2,25,1
746,14.05673906656007,8.61411635940792,4,24,15.987427239042093,9,1.9841635435723108,2,24,1
747,13.872693886730485,66.85179453731428,29,13,15.896562551076697,27,0.7311980197946066,1,17,1
748,7.294266389519207,76.63030556460613,26,19,1.6767793408337728,29,2.496317000727773,0,15,1
749,14.637212388972532,67.99731178819007,3,0,26.690789501870093,10,0.4034463957227835,0,19,0
750,4.730226514554392,31.984200325983757,20,19,5.24342252316646,3,0.7189609061752117,1,8,1
751,6.069728834428228,90.8409968019404,10,6,10.86920406159056,16,0.7877830133277963,2,16,1
752,2.5617352685063715,11.152777720556607,4,11,29.160162194047476,24,2.9379911968490537,3,28,1
753,10.510395707122889,7.854386976644479,3,5,16.220374314734833,6,3.878626406957706,2,1,1
754,13.929640408630995,26.425386270764772,4,27,29.80824627821332,4,0.8044134650469664,1,1,1
755,6.769556900101623,36.079358164633945,1,7,15.030082715537743,5,4.154543875053059,0,21,1
756,1.2678022820789685,29.32621795832,22,14,5.327059893014897,19,0.7603711864953394,4,23,1
757,3.420317105327574,44.999107691004525,22,2,3.6654885729325937,23,2.054718942225002,4,18,1
758,11.585527285125407,55.84055543509962,19,9,4.825074528731101,8,0.9514358323388505,3,25,0
759,9.340912215214363,93.29550108914387,18,25,29.12074492379259,20,3.5700774964998567,4,17,1
760,5.280312999619624,33.81736100800661,8,24,13.958704922018482,12,1.5976489443521364,2,22,1
761,4.693448645160253,35.580668117885125,5,2,16.609396866559653,27,0.4884849980327305,4,18,1
762,12.739833140436337,20.056990161201604,6,19,21.09315620959033,23,2.794450960664861,4,11,1
763,14.183477820457323,34.25302445764744,15,7,13.776538614569127,11,1.1553429272745226,0,2,1
764,11.874573466636036,48.66023449986938,18,14,17.45750978216398,15,0.37828726836907023,4,0,1
765,11.420407941712373,36.970663750249,14,11,10.368161631445885,13,0.38738198921507205,3,4,1
766,14.894051769766277,9.39382083300353,21,23,11.577642737971543,26,2.765406018832308,0,16,1
767,10.333438261361447,91.75706892236373,2,27,11.324787496806847,3,4.174729690741978,2,8,0
768,13.775412286574634,0.01236372226146587,25,23,13.459959247229405,16,4.6750672624111225,4,12,1
769,13.35222113852676,70.18048324118743,4,12,7.895339360503285,23,1.06215867263411,1,8,1
770,2.1302106742859594,7.208529087459548,28,7,11.913405985330032,16,2.1535915603844744,4,8,1
771,6.602419382225258,20.21387586984743,20,12,17.691811230596322,12,0.6508972885594655,2,18,1
772,9.933521732002099,31.787439797709826,18,17,19.248014397552133,26,1.5148480259409243,1,21,1
773,1.458385801535297,11.114877850095429,14,21,9.598251033097572,28,2.9775168029564245,2,8,1
774,8.117715583302207,43.33758176282008,29,8,11.63389231157954,15,0.22698001496203157,2,16,1
775,4.433533378739952,28.194111316075155,1,29,5.350017562481533,12,0.14378377127498065,1,29,1
776,14.229176394773242,5.0370444840332596,1,23,7.605153664175376,22,4.753942139541704,1,18,1
777,7.860295099323704,76.86754246922007,26,19,11.820615227448254,0,0.9062009725834014,2,18,1
778,10.351563376493099,72.0151072207566,20,17,26.144191486866497,16,3.98703032636262,4,14,1
779,11.656092983151238,58.03585374367724,19,12,16.202778963355417,1,3.4442844824434156,2,12,0
780,7.741969014931299,24.169700679628857,5,23,7.41193454981352,12,2.6532058212645953,4,16,1
781,11.101081340809575,38.961163905908705,2,9,15.457057333778172,20,2.6596256564298897,4,4,1
782,5.812604653839193,21.77480364601674,14,29,7.873168378287455,29,1.7185320452702946,4,11,1
783,14.17982756782605,92.8664980366642,1,8,2.702393597596741,25,4.655634875011148,4,3,1
784,14.866103056057268,22.68713246615568,9,0,21.52462309246848,3,4.2593590368295695,2,19,1
785,14.907064323017234,55.64212756153395,6,21,9.528266595634046,1,3.161602785948805,2,19,0
786,1.3391951645455336,45.90316693784175,19,10,18.233764794461315,8,1.5883899363551772,2,13,1
787,2.5729662923249794,84.79798717288631,14,10,25.178407832626025,0,2.9825090055137298,3,14,1
788,1.6693813028289504,69.87337853663568,14,26,18.521166875561853,6,2.1317886986458316,3,7,1
789,4.199853333814308,38.368383933152614,20,24,11.89501720363494,14,1.4387216189417906,2,5,1
790,8.180026627395472,51.13540782207664,23,2,12.395903665632984,14,3.4233439875622445,1,4,1
791,6.484462095845696,94.99408735323516,11,10,15.966424206578921,0,2.524954721061454,1,13,1
792,3.5569542344404557,32.939420584457125,20,0,13.757965494590634,26,4.806558657314733,0,24,1
793,5.186917761726487,6.524728714091454,22,21,27.0613771728121,19,3.9501032028204275,0,9,1
794,9.180362341441986,18.018932218784112,17,10,11.602335570296304,23,3.8146746757028276,0,20,1
795,11.974686835118895,3.5914469181595576,29,14,13.657514838786224,26,4.965934179941195,4,25,1
796,12.894300629813452,90.88401449381888,29,10,9.92502815256318,7,3.568623773298634,4,22,0
797,2.927847234106858,47.60012525819355,28,28,23.096608750217403,21,0.0703179938995524,1,29,1
798,4.716346887154764,11.840438046203372,0,9,9.55180621150076,13,0.22267687483513265,3,17,1
799,7.745151551481881,64.95820825937841,8,9,11.961208349172859,5,3.4139029879542395,0,5,1
800,8.028902952362863,78.954370699533,13,2,15.621184944049972,2,0.620144437528371,3,23,1
801,2.9552920404932523,16.66326052215492,10,6,5.6891260461493145,15,0.46582613715719035,0,18,1
802,5.446641536719233,66.94066429560462,18,1,27.201975380554643,11,1.64933891101585,3,8,1
803,6.049965721278043,68.7119412413806,17,2,5.097972898209746,7,1.0775492985002033,3,26,1
804,13.125243326805137,71.28568217421774,16,28,22.304014086531897,25,1.1629882410128056,3,5,1
805,11.358162625950072,34.60343709610336,25,23,0.5800581365394586,25,3.4387698594721967,4,7,1
806,13.337153501330597,24.78059797238116,29,8,0.34543324411139165,8,1.0564027967112344,0,11,1
807,7.530403042868507,56.71330547877067,20,10,11.970679438572665,12,0.1461092496586952,4,16,1
808,2.3988107316401566,4.624433476889167,4,29,29.212075447754362,29,0.7421430402121088,3,11,1
809,1.3360723301212099,32.895665149764675,26,24,12.788471183071087,26,3.6508451276193377,1,11,1
810,3.707609750948921,84.8588191439065,23,19,8.309554269700122,16,3.171659504039569,4,24,1
811,14.867624728486321,55.46260327066456,5,29,27.27678689655051,5,1.216665017708976,2,18,0
812,7.999103095388656,69.114690060057,15,1,10.380351704671096,27,4.149429328610615,3,29,1
813,13.201849641880184,99.14201596223647,5,6,13.74146149284126,17,1.8088441623412548,3,12,1
814,11.78538412193857,68.54780007661823,19,0,20.081144992639924,28,4.689704230537907,2,11,1
815,5.564959941911739,84.72139750419203,13,13,23.23306568563843,9,3.4807987188164558,1,19,1
816,7.148709118658439,6.548055577691592,0,22,6.020522862792879,29,1.1635467254649052,4,7,1
817,6.552656679382437,4.280366981865558,7,9,24.182397877101778,18,3.1550726626417798,0,16,1
818,3.373190312960031,91.39537133044163,18,20,15.216522177258545,23,0.3627606812665546,0,28,1
819,5.338663079995436,25.48167219553621,6,0,2.9274638719854904,27,2.113073375154701,1,17,1
820,8.020623664519853,30.65794478478746,22,10,12.23526374428917,8,0.8942584567951894,0,9,1
821,13.68250315770608,53.59284091949581,26,1,3.3034198893846547,7,4.353056316942308,1,26,0
822,11.194280779175292,65.8527316678214,12,17,14.4017874741968,24,3.593969703347477,0,0,1
823,9.939188349966141,65.38953315562757,13,9,23.928745324446105,7,4.51493124007949,2,2,1
824,7.725363287393561,98.05922778034238,7,20,27.787247163192575,18,2.9795499327014263,2,25,1
825,12.903509755581576,11.636640673260178,29,14,4.98201770206251,26,2.320407490479593,4,15,1
826,4.309592542766767,98.98210964718032,26,11,21.679722562963114,16,3.1188667005748223,0,14,1
827,1.8315220499716676,64.33614344384733,0,15,10.383101414039043,9,2.9051001594506505,4,7,1
828,10.592183594160776,4.4185425660171145,3,20,16.61422960424413,2,2.9350364697862967,2,15,1
829,2.263469358334747,18.16089474223338,29,19,21.907342244249637,4,2.0879207741732353,2,14,1
830,9.017635709547262,99.68840188867112,18,28,18.337510631386483,28,2.17968097389572,3,16,1
831,14.514033265255863,58.200815911079616,11,29,18.263465173108116,6,0.5235206539016773,1,4,0
832,11.127751461778427,72.49934546265126,14,16,18.52269793193867,12,4.413222418298304,3,28,1
833,11.421039236761953,29.891905196550017,29,17,18.051147596277602,3,0.3905373766740561,1,3,1
834,13.747922237272638,18.471744798224776,13,19,28.446645448475763,17,1.6469501249631628,3,28,1
835,8.944943332189087,25.299141252937083,28,7,20.195703064703736,23,3.5923317983676846,1,23,1
836,13.714482111060256,95.5464584634306,16,21,18.13411297430547,19,0.9841809736712964,0,8,1
837,1.1250773750223462,35.945830149942815,0,8,17.624000130595977,14,0.016365371918670157,1,1,1
838,14.463174840422255,9.427331107036341,13,28,22.144563566620416,20,0.26400045837420894,1,10,1
839,2.2196092963998137,15.972755112619963,18,11,5.315182368628336,8,3.9663248893802945,3,28,1
840,6.066300489099193,24.714325863688547,25,24,21.237579744330503,19,3.3751124161437107,2,18,1
841,5.707533030209398,51.020839084015634,9,28,6.541749340684878,12,3.2048747987194313,4,25,1
842,6.229132028611565,59.625001964168135,4,10,29.666048902877442,28,3.5792369728355258,0,7,1
843,2.6887251645641497,72.40516986321705,25,27,17.074235902701712,29,3.35120707999432,4,8,1
844,12.500239137940888,9.494545137645893,24,15,12.339123174408943,8,2.22396578919521,1,4,1
845,9.762320377819558,60.08931025682747,19,22,13.979367698680939,4,1.5166816304764918,1,24,1
846,11.588142626936218,3.4055212065571494,3,15,29.767678821883255,28,3.3584310025257835,4,24,1
847,6.8043856505838365,58.95323471815765,29,9,3.0631586906318975,1,0.8867523258482063,3,13,1
848,7.4143973849849925,61.45244181626454,25,11,24.130100750044676,28,4.7420629767311135,1,5,1
849,4.914292526518427,62.32920189797599,12,10,27.528845158154297,2,2.0542144387266776,0,7,1
850,7.14670677761491,66.87323202084069,28,25,15.16196394283867,17,2.062356871063412,3,3,1
851,11.992632739113184,37.47187132704958,18,4,21.32561354738344,2,0.2622447128686106,0,6,1
852,7.796767727234105,23.64166326293905,8,7,23.00152275501802,13,0.2187395943070991,0,2,1
853,6.464359095806548,21.344739513744425,25,9,29.98731876883125,16,0.7170426796922813,0,1,1
854,7.150642684077773,74.91681299723734,22,17,14.227058112678199,14,3.1355821110063804,1,28,1
855,12.743378508747622,36.1635170781871,28,27,4.778716791250051,7,0.8760023964646768,0,22,1
856,4.884300003166277,21.49117909025985,9,18,27.639171027385242,12,2.1506832612101494,3,3,1
857,4.511084091778556,24.01319955977973,26,6,12.061038194737167,8,2.5997113394886844,1,10,1
858,11.742047512060033,38.460778074699284,1,22,6.585487423812706,6,1.5882965454953109,1,5,1
859,3.302204384776793,50.92321548956543,9,0,23.464366692361562,29,0.30181304704075596,0,9,1
860,13.137733910371352,2.4214417138718636,15,0,5.297714218316085,24,2.2344804086085523,0,28,1
861,4.552589943818219,42.79473727023452,29,18,6.795342986204389,19,3.824684233212137,1,15,1
862,10.547443289530024,98.32873323847272,6,10,16.522987024953302,3,4.926262487092833,4,16,0
863,4.5578766856684565,72.3390366520151,25,24,26.540550231988984,11,1.6091336130549683,2,27,1
864,10.630596585462122,99.25651743194848,26,2,5.028256542148144,9,4.369238935136299,4,8,0
865,6.184890642234052,29.118074472557343,19,22,2.392699491666482,15,0.5757871399315007,1,28,1
866,6.8518510745796295,10.926471005883187,18,4,22.102550856561056,3,1.5989212386875473,3,22,1
867,6.186569385452325,56.56710899141434,11,23,11.376906590890716,24,4.577395598169253,0,20,1
868,3.8451921135878555,99.93032412974046,8,9,13.21030420450937,22,1.324656366382686,3,6,1
869,9.399739993827774,3.2309025063696706,14,17,1.2013957237553352,16,1.0341857844645959,3,15,1
870,11.641870709968368,23.857327513071347,3,29,13.26434075763527,24,1.529158577053763,0,27,1
871,4.786777230224244,84.44115924238346,11,21,2.810149116616232,2,0.9134650131037708,4,4,1
872,2.6546523082729547,89.32640950715069,12,12,4.481810821283108,19,0.6104497666071945,2,29,1
873,9.818979392687698,55.259059430676935,11,7,10.631361699523973,22,3.588850317486792,1,25,1
874,1.0199590026869536,56.08941031071709,18,2,13.228026535531724,12,2.794020430314294,0,6,1
875,14.750961571442165,16.706201617305606,14,25,1.3537879258314511,21,2.442056235962097,0,7,1
876,7.937018104860501,61.36065654835014,19,11,13.341539694979483,19,0.47681625730339183,4,7,1
877,13.579432846697904,78.59710474148044,9,8,20.337756556110726,27,2.2950033830599628,4,10,1
878,7.050847369433796,50.162357909471744,1,18,10.42043735458399,5,2.6469309087852726,2,22,1
879,6.101023931534783,37.25462497077253,17,29,20.151537467982454,9,0.0867827235395302,4,29,1
880,6.861509901982696,46.874956642491995,17,25,8.756242984905212,21,1.5376650525157172,0,9,1
881,3.003498248507663,2.9096798679338676,20,19,19.221173771227274,15,2.2701850481140635,2,15,1
882,4.143126778448526,19.551750875805595,3,25,27.65000239139079,5,1.010454527961584,3,14,1
883,13.086573268960231,18.220489500237203,3,17,13.901555991348099,14,4.210839224565779,0,17,1
884,5.780116379434406,61.25490993197245,12,21,29.04509178053935,6,3.034938563299719,3,3,1
