,total_revenue,net_profit,current_ratio,debt_to_equity,cash_flow,num_of_transactions,avg_transaction_amt,num_of_clients,avg_client_balance,num_of_complaints,audit_score,change_in_revenue,change_in_profit,num_of_directors,num_of_legal_actions,label
482,79266187.71642436,16959377.735746395,1.7512193675000267,2.8888398052074007,2200855.7472994346,1408,27307.865650845775,5971,83667.96616541785,54,80.45587144686301,3.208745192129129,5.263215838774755,9,4,0
483,25051590.807017352,8155614.772399999,2.2935468272002426,4.647719838442629,1126671.591837387,9208,31400.136227344305,9924,93661.43438636171,14,86.00167529095454,-45.390923052425066,-44.78954421740519,7,3,0
484,90928160.78089508,3488520.2679947005,1.2655864732262405,2.6982898056279083,4562995.513386656,8439,46765.75320399693,344,98931.4460540112,35,35.96367431790025,30.596538850541577,0.7001046654508372,10,1,0
485,10217608.494330617,34511522.16185035,3.928492755008386,1.832596615190861,245826.3111871602,4116,14988.262264961713,6147,40257.383528883925,5,32.48866064812187,88.4838817729349,24.758168041987716,8,8,0
486,47346052.24520284,39128532.46655759,3.9806330802024554,4.006060018497576,-1608509.3431234374,4040,17990.23873476596,6462,99100.83000465672,41,51.70483546901332,39.456974905354855,27.89336562141753,14,5,1
487,88866648.86491495,41235909.448976494,4.438044465721225,2.269965967628533,9349974.053390436,6813,35899.28291738138,8886,16436.698965209318,49,4.572661476227269,95.74759069292398,-74.17485318033235,6,8,1
488,64485305.216430105,45645132.66684183,0.6197115361845374,1.6605001854512966,9108887.58929703,4171,30584.71057691657,6728,26101.42781725901,17,94.53581344565326,-29.53233225943122,-27.057164147298025,13,4,0
489,41950811.908042185,43936442.96373787,3.0289160373187065,3.64382434716712,-48153.754854547326,8207,8967.718581758756,5070,9812.596348655723,82,14.37851730161922,35.24576568922552,10.089008544872968,3,3,1
490,29988473.80697971,49986934.249033675,1.4641494545443297,4.027867815403911,2892882.963156633,6012,18838.558135023985,5793,27902.113131963684,49,90.30130391680925,69.71875720096442,16.097089440036555,4,6,0
491,38134841.12651665,11825232.55384619,2.0339735697156067,3.9794092211629306,7972435.759272227,542,23418.50875557951,160,77025.8176101831,29,8.35822220003557,28.831109668857437,17.701397109331637,14,4,1
492,51385236.31991933,38047034.56821664,4.0323002687892835,4.890604629230667,5932003.585850236,3044,20998.52240652105,8825,85439.51145966652,76,82.26249276785602,-36.34004660187911,-65.77489984291233,8,7,0
493,32585349.05740793,29116205.374927282,1.3641514356267328,3.9546680494873176,2737450.110048567,4036,8954.826675685938,9728,78110.37186515461,38,15.196252587821512,37.43290023208266,-71.119777341434,6,7,1
494,96927818.34614767,12692879.18890591,3.3725378776149033,3.872673836148563,6930051.966193827,498,46225.2830846239,4914,63475.51203860193,11,3.81316140914727,41.76068587637076,-11.498129758945609,5,1,0
495,93374687.65354836,49086218.77549061,3.4455478605061916,4.301677743307479,8764568.658522291,9443,38127.82214661409,1698,51882.68473974191,97,71.94894502594087,59.30638727130288,11.162869660732952,9,4,0
496,87196475.35321775,44843854.291099735,4.793422617060353,0.10090745694766977,9113899.966310417,3095,24093.72381378722,6431,71161.724632151,58,28.02653001744283,64.18172727482109,-52.12907266987101,9,9,1
497,42761153.71674269,5990041.25642788,3.9882241783802166,1.8759139148200765,2546195.3430662686,6429,34019.048363926486,2431,39692.521377454956,75,71.44961527843495,65.61590323159108,-84.29422647063677,4,7,0
498,69438875.16418765,820996.2873327022,4.11635816219162,3.7142551705686686,82728.1608738266,2316,44869.26947316931,155,84289.52679847048,43,55.50852504728198,49.516659045844904,7.511957436511636,10,2,0
499,90380101.3965605,34260703.49780018,2.8922033705805203,3.0386231544403595,8954066.298327701,1807,6851.898410960483,5868,68041.81930370176,87,10.880739023006559,-17.62832203720128,-55.04532529299932,13,6,1
500,85192519.28021388,30008596.757255025,1.3405136322306679,0.9701028128949265,-889334.6496676609,5866,12556.133882813536,9936,70082.66515094644,3,93.21300733011637,10.635363375921905,-75.04559135324172,3,2,0
501,42018374.388000555,46758689.01761287,2.415035145732582,1.5882921365338725,6660260.694737963,5777,27157.92730046942,9975,54057.663319778054,35,45.23141747634776,66.4194958921598,-77.84147074043025,13,5,1
502,12126218.88290381,11317267.001598677,2.972703080803192,1.7502837943023235,-314032.2216703803,2668,39960.568049050315,431,88637.66943690609,47,73.4447277798688,93.01404751012197,-52.76356787099255,12,1,0
503,8487406.019620396,3761591.368696846,3.5528866327117052,2.8823577447443487,2672642.2560123065,7738,1860.9320273042927,4406,25949.458634226194,13,50.10205720156251,-38.1579552745067,-11.098290112938173,9,5,0
504,58129340.477344565,12590374.355485316,3.2346910032436726,4.1748316525612745,2938668.958540328,260,49201.70660230821,5968,38733.61768274402,80,60.436147496120476,30.33050166957922,-46.23966419592751,12,5,0
505,64620165.58588223,455845.8458289043,2.272900230127596,4.669209720910631,-94905.01865499956,8167,22772.584813975736,1366,77986.61439809122,48,30.277359235669245,-3.121659301354036,-96.90072226098526,14,7,1
506,85134417.85510539,1312583.9350410874,1.6939089814812864,3.7754528229828317,9072177.208079344,4004,17993.595474055066,5504,49782.14071680443,66,20.036030400345027,-16.190915852475534,-85.46373479832835,3,4,1
507,29958987.013762075,45700319.19899836,1.257038794416574,4.230456911866368,-1967981.9838885649,3673,14671.585670096605,4124,89032.18732899489,86,54.25702034080678,25.87160252795725,-56.424512920207135,14,0,0
508,17579578.564454205,17276837.416344855,3.6223042382251984,2.403470196412429,8725702.518599568,1925,8759.117547161039,4854,35293.53265652238,76,44.021897297100196,40.91340108348051,-1.0443276779362236,5,7,1
509,38521577.484641746,20245854.55098887,3.4042940344061825,2.009899066149208,8605951.881705826,9915,39589.11675105489,956,37563.68671314483,8,39.01132134339331,-48.53416528707781,-85.22273897971992,5,8,0
510,36003937.23959523,427768.5541742727,3.5931760959101298,2.0242718075066635,1803563.8443760192,5682,47772.93752906752,7671,88984.84314927591,20,67.2567195094623,67.03098583017864,-15.901471974897717,12,0,0
511,14114426.447767619,13161349.898678252,2.176373537612577,3.11858878886579,6451411.238551306,1276,20711.55550452764,712,46972.661698022064,71,69.0506632011136,72.98231968891714,-82.01711937639936,4,4,0
512,67555982.59880206,40138662.17894226,1.6808352015683525,0.7087598572234641,1033706.9355797861,5018,47623.41370293514,6768,52096.333836046186,80,4.5920056091263035,94.82662368518996,-68.25770089759277,12,5,1
513,51360502.13220822,30582293.463169318,3.918745979064164,2.93952149567228,7105282.74704726,4980,41198.69089097995,8704,33943.60781823226,15,33.874449424367214,-22.903440016295757,-74.17172086663558,7,3,0
514,72391152.85536186,37565920.35486397,3.981413277749003,3.3591510149002555,4733436.90145292,3320,24078.5038174421,992,28390.32427572911,15,41.17645502263774,39.1828843541422,-89.91570466437842,6,1,0
515,35916420.89680374,22084293.910086147,2.550273682850783,2.2506528270105703,1602705.4509719,7920,33717.60764735033,8399,65938.92237300081,27,9.68921611641681,13.993806021459179,0.6994726079885396,8,4,1
516,33244518.946192525,15141325.698442165,3.2535683814529586,4.77051916617872,2802817.0436518556,230,21777.459749564623,6465,12864.225492579184,50,23.590086669828835,0.2241777333025965,-30.489467892094822,4,3,1
517,47785009.45134171,23881909.7130827,2.180838489042835,3.080245034659919,6278664.786860842,6759,27958.234240216992,3359,88047.99147710802,55,5.164179722275664,34.8450177156257,24.65801613460073,6,6,1
518,87863327.19411956,15815088.954490434,3.65876240053913,1.1779974139594636,8873169.395725396,3662,2949.4145340742652,1376,78141.11053974568,79,99.62420986170206,67.35746398353254,-85.16637400265246,14,5,0
519,4987849.366664054,41868040.38204043,4.26074718491542,2.44815966142423,-431281.80119270436,1599,34828.360591261626,2156,19884.078106874476,56,73.65572029698446,-46.542082483218486,-78.29005999928916,9,2,0
520,80678448.91235073,14532522.637438709,3.5970497480104227,3.409481741962941,4856367.636029886,7530,2688.5909919826286,4849,69707.97463663197,51,8.745015650275366,95.41001688492801,-54.03134029743241,3,8,1
521,37529773.653117895,32818063.84288073,2.806621820812114,1.6857827104443472,1044750.3934854097,7805,40863.393098636494,8889,60660.65920727785,45,2.0249379790092115,71.48223785585662,14.879898040821217,13,3,1
522,85607283.5530593,6417602.226631155,2.5639608177156665,0.49024387081621357,7616466.99850551,7726,41256.099126554844,2988,19268.970022927766,77,71.92878001522803,62.673055546836764,-54.13617652664518,5,4,0
523,80418097.8747498,34186757.93361295,3.390438429390849,2.9588346100833367,-1157152.3295662273,6779,11892.010513432919,2533,28047.147098973015,37,43.91921656826669,64.05810732707552,-38.73719387519611,3,2,0
524,35527363.49221275,45621635.43580171,3.559149012205986,4.744563826236432,6267469.482054038,2888,16216.955912738224,1425,41489.6638696496,83,78.6796709064576,8.359106442797888,-54.759465055425316,4,7,0
525,69693776.99683999,30233449.30931537,3.0142824958604257,2.476852729259552,99352.1642923574,4976,24091.45340898675,7906,70225.03078930192,47,92.34760378183837,62.74308262672206,-87.9663562298455,11,6,0
526,16803642.920570575,27772696.691741098,3.3122402379832776,4.539934495170486,5156625.0208387505,3808,29853.31220127745,294,64233.61747288359,40,59.93003890163725,8.015531290443647,40.9150434344281,12,6,1
527,89731873.66421501,48036472.53509283,0.934649071225395,4.1916155830213,8028311.046312304,9999,14403.315404012736,2398,53691.2499199931,97,18.710842291725307,84.80602443621896,-17.71915118932168,7,7,1
528,41044615.38073903,31183526.04345024,4.78294482264047,0.8223226398065184,7060967.945460156,1869,29644.695911364655,9109,77072.64376828939,58,78.21940360464525,-23.41664250402955,18.17497822782451,6,6,0
529,46106935.920164816,12607296.88029067,4.058478786794153,3.5700326169942973,7035314.652203647,9610,14924.464307803479,529,76035.83622101042,92,95.58117431743744,-6.147886367727281,-1.2464361722055912,14,2,0
530,70870146.05266151,14265746.70431089,2.1826754136805273,2.2337810728526946,4214143.746242862,6831,2821.7615174994808,1985,62168.05625216333,66,58.023128705995596,32.70063140486141,-22.861858140703745,6,2,0
531,82263183.43378024,35117985.44806433,3.032656749291335,1.326206993788391,8688947.102196656,3144,176.251114103852,5807,78912.0182550977,73,68.19974472807336,-2.118344616909127,-86.54826150109298,10,1,0
532,24397931.58949275,36639547.99155541,0.7129603856138961,3.4659979427668453,5057262.378903975,475,5102.495343025508,137,34092.07410314171,83,33.747469503667304,13.635586794291008,-3.589968209454341,14,0,0
533,66473663.84782255,14826559.705345267,0.6855251629957717,3.739037521416465,9010215.622594846,6447,39622.92247319271,9482,88243.70330393796,65,38.152769466031124,23.8634034097892,-76.69444660947518,5,4,1
534,39807806.3450257,16939870.885279674,1.6285925080038322,0.9814919618007102,4558269.493989011,3136,48073.49405354769,8814,61876.098494392136,26,73.46544978530639,78.4530023220263,-37.842524596558505,14,3,0
535,37501589.47639217,49548353.69132389,3.6036573906408047,4.580778942075422,4071586.7562400354,8952,21376.961654096904,9055,82413.98786743062,31,92.77710984068192,28.478838041303916,-5.633028477935454,14,1,0
536,69312556.57012482,4648603.75380401,4.334664865100052,3.780621495362061,668236.2305237735,6318,25658.56347482464,228,55081.63137423811,55,62.89883872243522,4.36897729218407,17.334350070818516,6,0,0
537,39331144.1414375,19934573.936225016,3.0163364599093176,4.673539945795647,4537439.84836246,9695,7385.066045217635,9967,22625.386253879355,9,78.98479084853474,-12.839575394732634,2.7567763562929315,4,2,0
538,35264741.51627636,2653600.3254741267,2.894597328120586,1.653658771942086,-312982.0250132363,840,27574.016066373842,212,54698.60273915256,39,17.163501741537303,11.30139681882958,0.7300293581943293,8,5,1
539,83752952.404498,40964457.28091117,2.3103929020615968,4.702741577140635,8436282.415114544,8595,7275.512355248493,2690,37740.05471388222,16,21.195909025797356,27.36041566215549,-77.64366862371887,14,1,0
540,11026336.25926963,4163464.8667443283,1.2271908018110953,1.9057365234080665,6110702.664499521,1185,30580.155843381563,9247,70052.40456767236,57,53.203468683339004,61.91722858048546,-48.08071898926182,11,9,1
541,67913369.66019085,33537371.501366913,1.032593455969644,0.3644518309942195,9923625.381915303,1310,46666.27044566365,2398,48103.58538173884,96,17.655419224284053,-31.8426835741492,-93.56315910097088,14,6,1
542,25623813.985271838,2352412.9121758435,3.923058925494347,3.8385500046742145,-894830.8665137228,8520,9825.142038186828,2471,83775.16768784108,5,63.49950702209236,-16.75862176412737,7.921533976469689,6,6,0
543,2534325.9407928404,33479179.4093894,4.67376598083459,3.5471899060328704,888072.9981434424,3219,38239.957716952245,4348,68129.17871986976,38,29.165318539469897,6.9481023803009805,42.88789719761286,13,2,0
544,17509662.61839651,42073365.819849014,2.562274473738229,3.0297638620903293,8525903.25119367,367,1223.946019775286,4192,68769.89887010107,17,79.15326186668919,4.059760767927187,-60.38344147313863,8,0,0
545,61059491.4478109,19640487.1096649,3.467505464220372,2.500479347482453,2743049.1972270124,2874,18806.08720401497,4553,22498.37801561543,72,80.81103466143435,8.76221314078176,-86.8454936256536,6,8,0
546,71203591.9571078,25867387.918324932,4.615059428964235,0.2576098245808938,3595635.8797827708,4449,5581.887966133927,1267,98440.72688263774,71,46.378745575535305,69.02818969604868,-28.664488486951967,4,4,1
547,3084720.572075684,19777857.769266766,0.9055113482036504,3.1605265324487566,8327822.648651402,5065,17656.148307705185,2524,84325.84571787738,88,18.081063503763527,-1.3768395556740316,28.504733469135317,8,1,0
548,4606118.886870295,14674682.310948266,3.967166539035634,2.142489614591689,4261878.6993994275,8225,8718.169135962231,979,79111.48357150877,94,64.67749610819325,25.284727060399703,-17.203870709233044,14,7,0
549,90351669.36945236,40064801.73166998,3.2756759796900883,2.8450260734306307,321710.19297241746,3559,18696.584256638227,8008,33691.30729084271,41,99.27870182635864,43.586054928684476,-92.983427471483,9,9,0
550,8257275.993258264,13236129.97341498,3.193867304734376,2.203674575641418,8704361.384917371,1089,20905.26416507114,8558,54027.53363187596,3,62.25908979425233,-15.173217472459235,46.1408360791919,6,9,0
551,89524033.70304056,36008642.931667075,1.8164319281670642,4.833675050549475,-1627260.1229235982,1037,15064.526582906872,1552,14573.215619358536,19,3.577469071400785,57.80430807213084,24.2974864943901,14,3,0
552,23588425.46133967,9912952.502387714,3.577520096499546,3.060133615639151,8744755.21172132,6754,32848.2663761828,470,54309.12168960789,27,1.729397576708258,32.06669796074215,-80.26088844227348,13,9,1
553,74261762.21566308,12117616.701955644,4.076589896693495,3.7712580199520898,-1393757.2799319837,7089,45946.65996038254,5880,15443.03540184544,39,32.03619704923062,17.017174454706705,38.26966347552633,9,6,1
554,31663591.645655192,16491288.710149217,1.0078617422466372,4.688100042608308,5990192.375201537,8731,20059.738936558355,4408,55750.74655497052,64,19.578380686040486,71.46760401074708,-32.396756709221705,13,4,1
555,86016450.5353092,29252397.058386307,2.900846439414427,2.9988366822920245,-1139847.443895984,7442,9657.54066592732,1499,65223.46613533566,43,81.30512071433081,-13.475711122222698,-44.215301413758816,10,2,0
556,70345031.67701143,22448327.117556825,0.9556933144433435,0.1591063373297637,6474555.831580786,6123,13572.601771889369,5861,39629.40075774033,22,84.48056670360005,82.47639559214846,-30.842000420921764,13,9,0
557,40779532.40156782,37129812.89630493,4.4265830868394005,0.2680292237216576,-1592344.1440045894,2458,42707.34113364363,8669,50355.94295479803,56,25.861877131047617,34.157310305005566,25.185793530642087,5,7,1
558,8553942.963233875,10285148.666977711,2.7843652519535627,3.5414583270991233,8109492.73252945,3445,28603.404177343888,7921,87689.685379784,46,32.56447769498927,41.37623190694873,-1.0780482569821288,4,1,0
559,73537318.20320989,38950.53636612289,4.135845601673408,1.4675171671412892,3591327.411159817,6460,22777.801063732517,8638,11747.751325578127,12,23.624696771511466,81.25884462534142,-91.11273214004086,7,0,0
560,62071590.84055297,38716152.32515361,2.156385369497964,2.938960664004949,-878553.0479734649,4916,7524.354239370889,9037,79381.55640696564,15,90.8382547371264,72.6374031774004,43.64065566742565,4,4,0
561,1288260.0655450854,40993291.36094366,1.0628520206734644,1.091158187344278,6481833.340121727,3843,22513.879050772906,156,17904.700548623445,89,50.26493346222822,40.234310323285044,-77.83237997825233,12,3,1
562,1932565.741272087,2503748.236973672,0.6867468697357016,1.4242194878023995,3871481.89004515,7259,13960.675567701464,4099,4634.090297658211,54,65.61370440820198,62.97815557722612,11.835192760302661,7,9,0
563,81070504.3460767,30350829.868999023,1.7667932934756898,2.5727411741455692,291386.30650531454,618,47160.99823627479,8339,19371.88567175973,94,41.54820866996033,14.997923534934529,-4.579520435780353,12,6,1
564,26680574.141383532,18599442.585590437,1.5990516516383535,4.880290370444802,-1811931.5133352906,368,44209.301965315775,1953,76739.27580707848,64,63.101419350453114,32.10666302496195,-71.87079280801586,8,8,0
565,63977233.1050785,39591730.5873231,3.0215838830898285,3.119725397125039,3015979.116706446,5544,4240.931964318491,7699,41107.481260349145,80,38.58553767217361,-40.689479493723326,-74.39018858304256,10,5,1
566,45967227.5567595,43657934.98692217,0.5978247712866831,4.687125712113814,-972449.2312575732,5575,25856.841788599082,3620,87379.53116777202,15,33.96784377292255,-36.52131229999297,30.54913905570382,8,0,0
567,86479571.43765496,42475690.22326108,2.84256744934628,4.800961286496043,-869963.6210331535,4285,11291.66435845787,5426,52946.04657704432,36,63.44800731734802,74.4138106279498,-37.04576147506043,6,7,0
568,91779150.19714637,38748814.49121803,2.2629728390540143,1.1197389824604866,1207954.5803521224,5261,20568.315621738315,92,3202.784840706765,51,59.10620780489892,-41.0492516476255,-1.8135228738792222,5,1,0
569,99683963.55520655,13087137.55147923,3.0970502146149896,1.624848652097828,5565499.566909092,9680,43848.55751266025,6435,71954.64735059075,9,29.35279541679496,-24.590131155108907,-24.389349421499006,4,3,0
570,16214729.444917435,40500427.000199996,3.660878876676641,3.8729621779716505,4358927.30273139,9986,26399.350268432812,1627,11913.057963402038,37,14.934845031947342,69.37489884256622,9.10302756139393,3,2,0
571,86433440.60107207,26440663.03326778,3.3534137528592756,4.347143611227585,-1172152.300895833,9681,16744.053903869455,6115,79148.58371273051,43,36.857669383813764,-49.82810740576156,-28.113643744100415,4,5,1
572,27336116.296151377,2164209.0490205865,4.930899662180148,2.644211046528686,9621175.310709639,3965,10434.023287544604,5935,17642.152430712824,94,41.51976391419092,-7.639350673120354,-56.893012711664745,4,1,0
573,59490771.61465526,22575411.919861574,1.1221940474459198,4.966807729674691,8646024.259535093,8111,40026.22672735414,8626,35199.19219474583,73,62.868433342460484,37.60579867399326,-45.49249435052553,7,4,0
574,51071510.55305188,47078974.810014665,2.4338165401840035,0.15670377390082432,1110705.8457418992,2435,31244.67486744914,3627,76365.87153291068,53,91.45287636368637,39.31748972039449,28.861654167551393,11,8,0
575,2780825.025666378,44336897.16164541,2.4117383148949,1.568004012367557,-531937.088454305,3774,23429.86974829025,3288,95468.90439016574,97,3.618479753292514,66.57293623442104,-29.794796061590944,3,2,0
576,93344356.71070339,4664346.19035436,2.376739416663143,3.1534925933484415,9308834.377083883,4676,10913.343475455753,5294,37771.961114026504,50,24.366101254184493,25.888938173825565,-67.9826001633086,6,1,0
577,8754378.459772628,37078397.6285757,3.4870927641920075,2.3995205635936663,3533701.334568398,600,16745.60638914871,9938,83110.62179969464,51,19.371594227956034,26.410280429645553,40.19080821158798,12,1,0
578,69133673.02136585,40192539.730890855,2.704226272460251,0.6713545355011237,1734003.5772572295,9953,47994.179165589,2184,19888.43428210803,69,50.22944086937836,58.79658633110506,19.49006847475654,9,8,1
579,78715676.78461795,13205103.505956622,2.828446519158334,1.902156718854762,3884296.4219822483,8183,26028.492383411423,3942,80910.79725004661,91,42.97008070431598,24.79366948994253,-91.65007809157012,13,5,1
580,79733497.05572075,23316232.82242516,2.445601964660441,0.22469100214569138,7272929.734556945,8394,20064.929098100485,4371,66091.91186636884,91,72.90376238201884,41.273662984542526,49.84144429707766,12,1,0
581,14413957.373955633,35404891.04391599,4.9626475745835315,3.2494556257688694,20623.579636653885,5643,26095.03101529878,5826,20081.607214024476,58,24.241591254486384,84.66611023825766,4.239004466015345,5,2,0
582,45309425.10028924,21671595.18546797,4.67402606968569,4.474438460682141,7209950.002111686,2846,38960.475869685455,5878,30947.892074789746,12,59.449836574975855,10.217651141855796,-75.96001014391196,10,0,0
583,83113458.172964,5196244.4027621355,1.8847588521396692,4.435883206538948,6993361.455206385,3376,17038.441378318294,3865,14045.317971106564,40,88.38572635999593,7.768760637883332,-64.42484780521053,5,1,0
584,30965241.82749671,35147063.45642694,1.0021726614500024,3.5277679214511783,4472178.458090557,3185,8976.370740583812,345,38913.734095367014,11,91.06777399183046,-49.4676512202843,3.866822186232042,10,1,0
585,47307118.8620917,45537753.83163282,4.278941258173713,2.3822739579398453,8390107.46499498,5835,29267.559111035436,463,21161.215471204465,49,95.87846047250311,42.01393922818478,16.9641582918683,4,1,0
586,28006595.37728473,32450478.784510955,4.98726613141576,2.6089549315883,-414279.46196167334,7896,33276.9449688793,6006,64755.797409416875,56,77.32611520799885,-45.5342138889302,-64.14460852752907,7,6,0
587,46891590.370647095,38576937.802736215,1.8167400231784048,0.7709022375787483,5145748.079988077,6713,35650.26424777955,6328,99456.00531783531,49,90.5987906258915,25.622273459247438,-61.45467191510938,6,2,0
588,88895954.33669513,17597308.050720338,2.110032166287948,1.770983756284095,3392116.630021859,1427,44105.280158768175,6718,2188.90714534215,56,23.453087198527424,70.63506835483399,-53.931895769190874,13,3,1
589,46057298.87224417,8751511.37889506,4.737349316683413,1.019867569941541,3067505.3540299805,7872,18590.147328421197,8245,54551.06151544257,53,19.758094435047703,32.48816057794947,-10.29724527450449,11,1,0
590,56035289.690357715,31960069.911723774,3.7000828310139044,4.123880996414777,1030732.8552343049,9971,3813.9770666331456,227,57792.993157351964,65,0.6488083780526455,-9.554575217498602,-74.22757325480846,5,4,1
591,40993652.04700527,16052445.894981554,1.8303724930083627,4.582294116556003,2467355.8817188963,3846,47919.511752365564,8987,91506.67017840038,7,70.68443574290984,67.92526321740569,-84.36352016728337,14,8,0
592,46551601.137129225,42933712.70898454,3.114709210777618,2.7309239809585737,-702190.927716011,5784,21778.845775501886,4404,51094.528141926814,62,93.74671878137444,-9.542449387619172,1.8296133628270326,13,8,0
593,2502245.7055957485,5692716.523889332,4.7490331071391525,3.666043798513426,1019187.6371779023,2662,31181.712608172907,8893,54826.44054484683,8,18.69353450416764,59.9547671418848,16.86469096897551,7,6,0
594,29090805.486085143,21389916.836522747,4.153158981256004,0.6951773774449247,1263581.2933369908,4263,33331.9508902582,5964,47693.62733151047,59,63.69435754268788,41.53876827853469,-24.860589337524175,12,7,0
595,44221590.45244062,19534743.823653486,3.8382472117789685,3.0818197520584683,6648014.409521673,3417,27348.359749625117,5532,27621.52615158666,62,74.64597592217775,-24.50055548779982,-45.42509345974219,11,4,0
596,63745900.62328016,46871719.60447345,3.816483402771601,3.5436760047514455,-1417394.873493642,2536,10302.61361032669,3321,6546.8841916424535,71,92.76142351480566,85.77008122662787,-35.19359297102854,8,4,0
597,45555141.12483532,7233307.430522395,1.3010914593152165,2.318563834605864,5814307.697810329,5869,37769.39535330127,6737,41457.11053877378,2,64.68602240172217,-19.903447556420645,-41.73882491920722,4,2,0
598,34443887.28883484,-2735.3368934469763,4.211065576525714,1.2920381139064234,656918.9175182786,8599,40197.411116488875,5442,6206.5556528271745,72,97.02937327487523,98.43806112110047,43.997736235651274,3,5,0
599,39421774.79907156,11523303.246759439,1.7425338459955615,4.399135150652818,-1017661.9290044728,6018,27671.130521571118,339,55498.75447712586,12,34.46731410125478,-48.90342670175888,15.213485782871032,14,0,0
600,24987039.59084619,40923981.41831705,4.686649960556883,3.7402527277732402,1609673.9330252092,1189,24453.629971212835,9044,31422.07068098702,8,34.99285337714076,-10.477493428564543,-68.78691777248346,13,2,0
601,92524933.99463123,10070751.71037436,2.1408799595620236,4.509300681061055,693674.4331432334,4655,5741.212247242866,8475,53826.637751017355,94,54.30125100143456,-20.020955408870172,-42.37162719190299,3,1,0
602,52652579.35330054,11664342.217126876,4.359471786690154,4.110172972739335,4624388.5100782,2494,4243.385491914202,457,14295.39947512348,88,38.35018811159071,-47.900988474430605,-18.398156295533525,9,6,1
603,2327535.933340188,6059889.629108945,1.6980507253301065,4.952834704936427,2288516.8413755484,6568,17011.26403589826,743,93330.36660819661,51,0.14257282875326238,59.85518502209733,-8.052120690446728,14,8,1
604,2925179.583535115,35629528.26546529,2.815371214620082,1.0416463927508,9591924.908899914,4104,15576.765468093792,1219,89557.60311144356,61,73.17720250869874,54.01387031493944,-29.772415595684933,4,3,0
605,97323201.86025211,2993296.6205235673,0.9809838297007725,0.5250640622394731,9562595.192690207,766,47685.1397256154,8673,19809.654411026168,7,75.17170414784835,68.85264465323957,21.518995251793868,9,6,0
606,22923638.245951258,16226019.267590342,3.4705350634827834,1.751313677552567,3324583.229442874,5818,39191.95598504932,7832,35000.984046106976,94,74.69746046867705,-11.495218030315215,15.140902918734753,3,7,0
607,80755220.59261715,13766185.694358708,4.262356738250773,0.7321204576139686,7541049.527923115,5252,33013.218548190045,9224,61735.78441334598,44,34.50206666104666,16.650275062445488,-24.22631220577499,6,9,1
608,6769254.854496873,27535566.354402818,3.7330127658608725,2.6633375532404995,-1840777.5096694995,2334,25906.522046429374,3094,10472.93452328472,52,52.22894733111719,48.86702824323211,28.164408017259575,12,1,0
609,92195110.93276036,36386021.38349664,2.854663308223958,3.2018416364979383,4573739.016697631,6435,8410.008159796234,5580,36102.21429049893,62,35.997351817666946,15.96527558322154,12.663429566357891,13,6,1
610,87567283.36300117,26410259.952185743,0.7030214537065678,2.9336142143496784,6919590.067683749,1336,48923.91077560498,5042,25860.116395081604,94,1.603640003064577,54.59886554768737,16.787277308096492,6,2,0
611,57538223.08101696,46516812.64524092,4.700484532268863,1.3702766634123238,603318.7048880309,1723,18783.282877098492,3974,91636.15614295297,80,56.244894127141876,45.09601126606633,43.46011691501249,7,7,1
612,1890867.0710423216,47547853.26381026,3.674702968603856,4.553237751747105,-1265938.938008675,1474,5390.933842239878,7020,85398.55299263132,56,12.376066608401104,-32.80282954667353,-60.0299588186196,12,5,1
613,26523276.52831042,17753999.08917503,3.8563890726439984,0.20374458230335443,-128972.76912252931,7375,24715.25484100152,3362,58403.441385419515,53,8.00413240914406,67.1564681615452,-59.852775644972624,3,2,0
614,41275442.09244803,38772859.00188208,4.0760625897986325,1.8052654334411158,3302177.0460862843,6459,43706.2006800735,4368,52514.28735028584,18,75.54990686967872,58.10145386387774,33.34283835359602,9,7,0
615,46546347.55800861,36809469.855043575,3.864845416674248,3.6230631294504994,4076457.0490751434,276,44370.18553877761,1738,93141.85365999432,66,0.9506202418105625,48.3751581426108,15.833956007851924,13,2,0
616,30470197.09767483,44594711.88109378,2.4850227384425017,3.8579517391108817,2570621.4653052213,9645,597.7475070195404,517,93310.35051490272,45,95.90084436087261,-26.73595905934965,38.9818312153441,4,8,0
617,4261838.956307467,22121153.830489017,3.801298231795761,2.1389808677161137,3279685.20450856,6804,44320.47245033242,9587,96963.68240981438,93,51.52553641125769,-9.800532680695454,-90.53047595133204,14,2,0
618,59422613.18672767,26288895.953488506,3.3126205451464803,0.18285808495619876,3642819.5153113753,3028,13610.636664117932,2472,13412.509526710577,9,98.30164307061484,8.976554738140067,-5.836438410760508,13,0,0
619,52891312.10178084,20496602.835869487,4.343073501509539,3.1284140277063135,7233239.939213155,8917,1996.6695802227325,7329,16895.223265553854,92,5.7997572472708425,-8.010556751533485,-78.30574928148289,13,1,0
620,29017062.907478694,42444034.424635135,4.111069169018167,0.40916393779775695,-737097.2230681714,7717,42397.12400462558,4557,67996.93316930877,17,58.35295488659133,-15.828456398580279,-24.41542025611261,4,3,0
621,4759620.789391046,11099966.925787786,0.6861847211026695,0.6284933031522211,7227405.605912752,7714,43200.144461611,4771,54602.01318437464,11,34.93270359759112,70.80365052426636,-76.63796022198336,10,1,0
622,99464824.53497207,11605308.451243456,2.2049919064967236,3.2862285262663313,6263527.627539977,3815,29831.742438125384,5421,2828.1245844303603,48,84.34824928142858,45.73483695403036,-80.7882236522681,11,3,0
