,transaction_amount,time_of_day,transaction_frequency,location_discrepancy,device_id_change,ip_address_change,user_age,user_balance_before,transaction_time_diff,merchant_category,transaction_location_distance,number_of_previous_frauds,transaction_hour,transaction_day_of_week,transaction_month,user_transaction_count,user_average_transaction,is_first_transaction,label
392,372018.0920726023,8,33,0,1,1,90,291911.1734978073,585.306313850984,9,341.04787283062353,3,2,3,8,991,8903.988986817629,0,0
393,776412.9629778672,7,19,0,0,1,27,748608.7085818324,1111.4438907313584,2,803.3045735180335,10,16,6,5,896,9158.907188460684,1,0
394,340803.5468449824,10,10,1,0,0,65,482601.2356615207,696.7832609725331,6,897.2984957497385,10,9,1,5,267,2777.1636152493343,0,1
395,930757.3262959914,21,15,0,1,0,37,216031.4403930722,1292.446550191801,6,518.2183156359274,0,16,2,2,214,1878.9076238256382,0,0
396,858412.7532588843,18,50,0,0,1,56,967271.1903702976,1307.1761908562573,8,455.5016952192202,5,21,6,4,594,2612.8809904947752,1,0
397,428994.03308507806,23,30,1,1,0,77,715125.0198168879,125.88020333436076,10,30.824618699370255,1,16,0,12,640,7513.720191637322,1,1
398,750871.0702827867,8,5,0,0,0,83,957134.8325397961,1348.550397086725,5,879.2043375853826,2,20,4,9,483,3700.5866598812413,1,0
399,754542.8765392536,16,18,0,1,0,82,427105.04536034324,1188.7701717893985,9,13.010213425872719,3,3,6,9,262,1733.9010745204891,1,0
400,103123.87780469391,11,36,0,1,1,68,475100.3406917205,1139.4874286102404,1,944.7500802102118,5,20,3,6,67,983.8639412147676,1,1
401,902552.9076540376,13,3,1,0,1,53,897955.2161850191,289.3123291471523,9,489.2162486880907,5,22,2,11,574,3273.1386151649904,1,1
402,505252.37739533343,14,46,0,1,0,41,525049.3402453846,1159.3716606067176,10,341.9344935747266,6,5,6,9,133,1361.3730421407097,0,0
403,826457.467843167,15,3,1,1,0,44,707278.9119056672,1224.191137946453,7,924.21843484266,4,11,5,4,649,1563.744561596944,1,1
404,320049.60783011577,21,19,1,1,0,19,252172.87749552997,416.3764816139774,4,24.390993110096737,6,21,0,11,540,6838.842895622967,1,1
405,895523.2295409682,21,9,0,0,1,48,446726.46870264056,1371.2545128417462,3,581.4248948690871,1,19,4,1,512,197.33075936309612,0,0
406,389201.68484214635,19,23,0,0,1,74,123449.86581035511,71.79861081479652,10,548.9325244993377,0,16,0,2,211,1175.5414407217636,0,0
407,10837.661371921846,0,34,0,0,0,95,205980.0358769617,215.8693246758811,6,219.3204012113821,9,16,2,1,988,8443.656468476052,0,0
408,905381.977365444,9,25,0,1,0,83,943.415267631087,774.1168387941806,1,428.8874313502106,7,9,1,8,987,8449.142401041681,0,0
409,91286.68587326679,7,36,1,0,0,46,39265.051648660236,829.1411584161259,3,652.2640059437703,0,6,4,9,717,3292.441495200982,0,1
410,319313.6443972785,17,37,0,1,0,32,977283.8231769293,929.0161199533009,2,727.1311968819275,1,15,0,10,253,879.5392041572062,0,0
411,950061.9675501853,0,20,0,1,1,29,242353.6951367623,24.4355462142717,9,0.7168587065797816,10,12,1,12,38,7049.70628836872,1,1
412,950607.1474314847,1,39,0,0,0,45,663310.709504002,1382.9281554558677,3,936.8534300910153,9,2,3,6,43,3601.3232764218665,0,0
413,573437.8923889073,0,38,1,0,1,41,839099.6987996115,64.20685353716735,2,164.5253723928124,5,1,2,2,629,454.65581740298626,0,1
414,631837.2158514272,0,20,0,1,0,38,550660.4592365642,206.00921192169943,4,233.5804342223592,0,15,2,6,405,1578.2782347281725,0,0
415,448445.52749386453,8,9,0,1,0,27,153144.5000839562,20.18090523752205,2,263.47344569384825,9,5,4,9,987,1372.1567474921233,0,0
416,293210.7787659568,12,37,1,0,0,95,728116.4373361664,816.2761439434963,1,37.82013655203531,2,5,0,12,702,5891.167547113184,1,1
417,328664.5520832705,0,45,1,0,0,35,600251.4100995831,1342.4643128462,6,123.05212359032491,6,12,3,3,46,8981.176854859777,0,1
418,672518.4593518538,12,3,0,0,0,31,731250.5893473751,958.9639191558684,10,986.349922944162,7,6,5,9,454,7930.722402514241,0,0
419,752374.5319139347,19,44,0,1,1,51,769746.6228570872,1184.6267546118154,8,315.21673737728605,3,4,4,2,678,5465.16498501185,1,0
420,791579.0458100581,21,19,0,1,0,75,975410.3676847451,19.124932980355318,10,115.30109033904934,2,23,5,11,305,4221.557427723152,1,1
421,789618.1448983725,6,16,0,1,0,93,573563.28002671,780.5020298108055,10,106.99126117462332,0,6,4,5,715,6186.770903921559,1,0
422,91206.11213662934,1,6,0,1,0,39,341641.11269060185,661.7706876079515,2,719.4599676699719,8,1,0,11,233,4438.132971673399,0,0
423,494420.3097583784,5,3,1,1,1,87,648464.5569002371,718.513839677942,9,854.5686640326409,9,16,3,2,245,2460.998764771934,1,1
424,57558.769441056684,6,28,1,0,1,53,68440.70924262614,103.98698688267064,3,256.9522995084699,5,12,0,7,721,6791.977761548243,1,1
425,549528.8868284468,13,13,0,0,1,62,897397.3183215864,985.5869199398028,8,20.90951233523497,5,20,2,11,760,8732.440724973752,1,0
426,441530.506958072,17,2,0,1,1,53,119381.01133819678,724.6373973964336,8,223.0900184453558,8,20,5,10,295,3728.7095781052985,0,0
427,887704.1838812579,14,23,1,1,0,39,327842.83788581827,1101.81434380022,3,56.51569079675733,0,15,1,9,839,8415.386261528693,0,1
428,350915.0190429286,1,36,0,0,0,95,815745.380626121,698.8185130488702,3,103.39493663004151,5,19,6,7,383,4310.82615401444,1,0
429,117067.0252569357,9,15,0,0,0,97,597312.3783307119,215.1095561660622,6,431.5081198476424,4,1,2,12,158,4013.365417634829,0,0
430,142991.69062291904,22,3,0,0,1,78,393635.52027744206,933.4900138720637,1,229.91837086163258,10,4,2,5,405,283.2532922267012,0,0
431,761510.6341023659,11,23,0,0,0,73,473435.6593750214,248.23636143143938,4,515.9458785254234,5,17,5,4,1,6952.79206088509,0,0
432,618218.0671340805,16,33,0,1,0,50,854547.3932021803,1256.2481712309334,1,253.49375325719038,10,6,4,12,217,8075.027176112978,0,0
433,101122.68511156348,7,29,1,0,1,62,340004.38605989213,882.8873842597078,3,940.5373011029476,7,10,2,4,928,6635.572560016414,0,1
434,84106.81527392937,10,17,0,1,1,53,869649.6848121713,226.37359232201413,9,905.9439679262646,4,10,6,10,507,1513.618000309921,1,1
435,700969.1344494286,2,18,0,0,1,37,88134.4309766915,1385.7668027729378,5,566.806105010466,1,21,3,8,761,1032.9436425917556,1,0
436,72763.01563656346,5,30,0,0,0,35,776798.4372086307,746.4462672028617,5,354.42399198738616,1,16,2,10,904,5728.5917875978785,1,0
437,821860.0610717556,8,18,1,0,0,55,847547.6330547363,104.9737706951832,4,381.14688203473554,9,15,3,10,581,4015.1685266834775,1,1
438,706242.2300940739,5,48,1,1,1,84,181817.65283733874,902.6393823576968,3,411.85228314449694,4,12,0,10,30,4290.983543878061,0,1
439,81348.78982841196,8,45,1,1,0,40,430346.53237220045,364.6064260984467,5,727.579322134944,2,21,4,10,627,9678.00278942761,1,1
440,84837.72323681477,6,18,1,0,1,33,165499.7746636556,1157.3185707033156,4,451.63899551883793,9,4,3,10,520,7239.2294727039425,1,1
441,986639.5786347797,8,21,0,1,1,76,706604.1289942177,1177.6637859353145,8,856.7299465058974,2,19,2,1,881,4117.883274200175,0,1
442,374270.80201341235,17,23,1,1,0,86,535347.7680616567,1409.684192430713,4,944.0947859303645,7,15,4,5,275,191.00260742435046,0,1
443,370642.15336046944,11,44,0,0,1,85,635323.346708321,722.6921246752853,8,335.94615337893384,6,21,6,2,492,340.9666375757241,0,0
444,812799.5691295069,7,11,0,0,1,38,196486.96695621114,655.1379068079415,6,560.6944813756801,0,21,4,11,827,6848.0401084216055,0,0
445,947248.5779113729,7,29,1,1,1,95,211745.8620524195,1085.004871842932,5,95.05653683256443,4,15,3,9,951,8377.389217790043,1,1
446,986001.0639628603,17,37,1,1,0,95,41497.32550990637,190.75774513237425,4,200.46904776635898,8,15,3,7,926,7077.029218470542,0,1
447,753378.1877251598,19,30,1,1,1,87,322067.53519572975,787.5583398620988,4,413.4657667101601,3,13,1,10,847,4058.883467169728,0,1
448,376259.5917683199,14,35,1,0,1,29,559744.6613336749,786.5965441884254,4,206.20271590177884,0,5,1,8,36,311.3670679483163,0,1
449,83500.72586366159,6,18,1,0,1,33,857934.9139973288,128.8412968469576,9,876.5604907887175,7,1,4,6,311,9674.016628335996,0,1
450,777146.9181559676,10,47,0,1,1,98,666927.4474586807,601.8970831299555,4,158.28625605909806,4,13,5,9,44,9863.360758220246,0,0
451,558404.2541517626,19,44,1,0,1,31,435396.32339975145,1228.7301099367708,9,455.660821553092,1,15,5,6,155,5493.650020797172,0,1
452,424222.0150047562,15,35,1,0,1,78,953120.1143941378,1232.861215672311,10,605.6992404598757,0,22,1,7,77,706.7189402414089,1,1
453,906354.3860311921,3,29,1,1,1,88,719245.2005758318,142.90223748434065,6,691.8639081608444,2,19,2,7,590,5409.72964941961,1,1
454,111197.49119417652,5,48,0,1,0,63,930165.20286255,130.63807115687644,10,383.06936972650675,8,12,0,9,613,8923.385778823382,1,0
455,492625.1093646081,21,32,1,0,0,49,527587.9732721656,378.28148688278685,7,869.0990687247286,0,14,4,11,438,6799.858301427033,0,1
456,11353.65465388262,2,17,0,0,1,32,258904.2747931396,1259.6631300777506,10,568.3191510779255,3,11,0,8,432,7199.895110434933,0,0
457,468660.64730751986,8,48,1,1,0,61,52826.68636472199,185.61972250583847,3,439.5077804475518,7,8,1,1,542,849.7075246241185,1,1
458,56303.2851188046,9,27,1,0,0,34,726084.8514838505,1036.7953957835225,8,67.24063405203663,7,17,3,4,39,1065.125305201644,1,1
459,118817.92507989275,13,46,0,0,1,58,121302.99800553413,145.67849224286863,3,464.689468445165,9,20,6,7,239,1273.4964902710888,1,0
460,117526.25560184241,10,10,1,1,0,71,302775.1282719672,897.3185093968685,1,820.7358408157303,10,13,4,11,13,9043.769292841589,1,1
461,649210.3056239606,17,44,0,1,1,61,532470.9078838974,512.7369107315685,10,614.5410182213154,10,19,1,8,122,5258.50110414177,0,1
462,746044.8818049745,21,32,0,0,1,22,564416.5877797477,1136.0361066708485,5,832.1624537291184,7,3,2,7,144,7915.753048178948,1,0
463,583368.769263472,11,16,0,0,1,44,600583.196987136,336.5142463085236,2,494.0116705993056,9,7,6,12,684,1152.9214459234033,0,0
464,962172.5488528165,22,5,1,0,1,95,166255.33034970064,920.4506343215422,10,118.46170509448184,7,7,4,3,455,9276.427778658894,0,1
465,374870.5857749983,11,3,1,1,1,96,379737.4048216487,339.3828497892743,6,13.63984583588107,3,21,4,4,368,8211.422703551187,0,1
466,285712.0934247399,12,19,1,0,0,60,617194.2271169667,1027.6708076815014,10,303.2195467185912,7,21,5,12,759,2247.6492001121137,1,1
467,868599.129503469,12,47,0,0,1,48,969818.8646337847,1258.0963697674783,9,697.9904714977924,8,15,3,7,247,8741.823591117201,1,0
468,223595.84628349426,18,46,1,1,0,34,727631.1376996887,182.59459074253445,1,790.2599039416938,6,23,4,8,923,2634.4349595404988,1,1
469,963222.5398083859,18,26,0,1,1,100,922603.7570939579,1247.8977915775251,4,295.7528346203294,1,9,3,7,45,2053.4067399917717,0,0
470,12154.484568271595,22,14,1,0,1,71,762212.0583141771,854.748366356589,1,495.6539208832471,8,20,1,6,765,2642.4467256827556,0,1
471,969878.8270088508,13,5,0,1,1,79,591716.9688924004,183.0391068485145,1,421.1189044340816,10,16,2,9,375,9099.551533175461,1,0
472,43159.921518977,3,46,0,1,0,49,192023.36913634455,615.6602717179853,8,410.52278435142784,7,0,6,9,291,9155.92069922884,0,0
473,891143.1147866399,12,13,0,0,1,57,666685.651892513,231.63882261854096,2,231.34871320015048,4,17,6,11,207,3289.9644569219413,1,0
474,527701.1138092888,7,10,1,1,1,30,623379.565959907,1008.5009599678601,1,136.37110502945836,2,9,2,7,924,7054.344796603662,0,1
475,992964.7961896524,22,38,0,1,1,52,602469.1704572664,1092.7701135618474,8,196.6885582312131,6,20,4,8,995,6757.455794189281,0,0
476,73796.57399743321,20,8,0,0,1,22,489785.86798824073,152.3469891928305,4,55.3323871633461,1,3,4,6,519,8065.628255677711,0,0
477,553854.288862778,22,25,0,1,0,90,528656.6039892756,728.8413878802878,3,198.13074182357704,2,0,1,1,958,2965.102036326309,0,0
478,969302.5359260736,18,15,0,0,1,46,334442.52711810404,1173.0600806773207,4,9.200897625379456,8,3,5,1,242,5101.390317718599,0,0
479,523097.84893917036,11,4,0,0,0,87,519312.6926423032,1348.074779833435,5,627.2584006359783,3,3,5,6,622,6676.742833343358,0,0
480,629398.6418412762,17,9,0,1,1,42,197555.90567847824,739.4657281081488,1,316.37540738768286,3,3,5,2,114,262.57792553087234,0,0
481,695748.6920271303,5,49,1,1,0,39,805174.3973603768,1368.4020820004262,1,973.1447114269087,2,16,3,8,819,3767.393685922093,1,1
482,454541.0702223626,17,2,1,1,0,83,185776.95469870782,771.392117456683,3,193.71705077629787,4,8,5,1,302,6958.886617902112,0,1
483,627558.0838084826,18,12,0,0,1,62,84966.28988946641,567.6343122238675,6,345.8285703095939,2,18,2,2,276,2525.958405240403,0,0
484,584314.3160799572,21,42,1,1,1,86,436246.0263571574,1221.4125051161695,1,357.8411586415332,8,12,6,8,96,9577.041493023802,1,1
485,901158.0114794088,4,48,1,0,0,89,658307.4395060618,709.8951030596482,2,8.451496062460539,2,3,6,12,294,301.62341345467445,1,1
486,45446.38988699407,23,29,0,1,1,18,437716.82493354136,679.5396152129132,7,839.207953039459,1,4,3,6,701,9580.872295002353,1,1
487,280963.19678259845,8,44,0,1,1,61,276754.1319513086,706.0499847501527,1,31.99446014432472,4,12,1,12,360,2167.6465124653205,1,0
488,950411.4845724439,2,5,0,1,1,92,558171.1838904407,1219.3704026924333,7,940.1798347292414,5,22,2,10,288,488.2299310332806,0,1
489,890263.7849882785,9,16,1,0,0,56,347002.33541219996,1197.9958200307951,4,892.0743510936206,0,15,6,2,154,2924.7474074952424,0,1
490,455656.75822914543,18,44,0,1,1,71,932867.690126633,581.0687891139041,10,535.5219160859635,10,21,2,2,570,7862.825210079181,1,1
491,620132.6016002108,2,50,1,1,1,92,922645.1396035721,479.951798213556,6,543.595574911292,5,4,6,11,423,7524.422540060467,0,1
492,277381.19020732085,21,18,0,0,1,46,502371.8199720954,708.3763546163461,8,653.7779229561563,9,7,0,7,916,2088.4120758237564,1,0
493,188121.1678425497,14,41,1,0,0,71,327883.9940182585,824.792414021437,9,387.050011934887,2,15,1,5,850,1967.9093680166582,0,1
494,463698.4103029981,0,34,0,1,1,33,737132.4139566391,343.2055833043156,6,647.2222833978554,3,0,1,5,50,6425.802732246249,0,1
495,353352.2344925305,6,45,0,1,0,37,36712.94348306664,1143.2953219904505,9,44.76838868848687,5,22,0,8,207,4580.832315930408,0,0
496,583656.116014311,11,25,1,1,1,63,474769.00604365126,700.5351826546889,4,54.04762734972657,7,5,3,12,564,7922.901610409489,0,1
497,77734.64618763846,16,50,1,0,0,84,336323.3942703335,481.0255897247418,6,457.23041961954436,8,10,6,12,854,241.33754559774897,0,1
498,974394.8079222185,20,4,1,0,1,82,920535.8851025547,153.82222986814648,8,549.6223011060349,5,15,6,7,883,6104.122503487103,1,1
499,986210.7446174955,23,28,1,0,1,75,12003.027272682542,343.93703098119397,9,887.817640335819,6,4,6,12,662,7306.722815678637,0,1
500,698161.7170381281,19,36,1,0,0,70,552814.8757183491,1366.9648873286164,3,104.66063390789625,4,15,5,9,565,9933.861186425569,0,1
501,536096.3709831567,4,19,1,1,0,18,740663.581066626,439.3435490201183,2,822.6479271938894,8,6,5,4,213,6787.820154551527,0,1
502,309527.6231910516,3,48,0,0,0,98,485017.98752404127,243.15737668853086,6,210.04733729206959,3,18,5,10,66,2318.4592470480975,0,0
503,813795.0215689985,11,20,1,0,1,83,85403.03016272165,663.3688199831902,4,394.0836485100319,9,0,5,4,232,1081.870866938439,0,1
504,684731.1757065676,19,9,0,0,1,46,972461.3900279022,442.20635043875814,1,316.6024348274129,10,8,5,2,885,6409.171337273007,1,0
505,162616.9477187219,23,4,0,1,1,87,518010.4313760979,50.62932039051958,8,400.15527286539896,5,17,0,3,811,5231.835443351485,0,0
506,910927.1853845706,17,35,1,1,1,25,614186.2443190113,465.32911288236085,9,150.49549807258555,4,12,1,1,850,8991.453892997279,1,1
507,822537.2446977965,16,5,0,0,0,46,236609.78270750731,783.5164184728347,9,503.57007440355494,0,14,3,1,663,7266.082945732538,0,0
508,949799.9137939248,18,25,1,0,1,68,483498.0851068038,794.4658157087524,2,801.6425898313672,4,2,2,7,717,5097.429403001706,0,1
509,725719.5111311649,8,3,1,1,1,50,429149.4919583219,513.4448464947197,9,441.53401037889694,4,23,5,5,320,4035.9006717567686,1,1
510,613415.1998016379,3,38,0,1,1,20,74895.84200198374,644.1159690037449,7,490.6135758981991,8,9,0,3,767,4043.752951961207,0,0
511,418243.0421081885,20,38,0,1,1,77,106160.35354746722,1390.3458022580637,5,848.7675852813143,0,8,6,7,137,2263.050598469484,0,1
512,932728.4840267284,1,49,1,1,1,52,837472.5196187745,543.3818072116487,7,706.0581146380308,4,12,3,2,881,173.269544297253,1,1
513,866063.8908397695,3,34,1,1,1,86,239819.95220659024,371.8466110943755,9,490.45440851978475,6,15,3,3,647,5749.11013296518,0,1
514,45218.679654002706,1,0,0,1,1,93,194958.27149863055,350.5925434561346,8,257.6956481891797,10,2,3,1,937,2124.155201084827,1,0
515,26366.984233582258,14,23,0,1,0,37,504911.4512501393,659.1810422939532,6,884.9267468449666,5,21,0,8,566,2083.2770940112373,1,0
516,376463.37311341596,1,35,0,1,1,90,768747.1313625129,1093.7090141523995,4,577.0204016905584,5,22,2,2,65,1253.8210329525182,1,1
517,810553.3326762996,3,5,0,0,1,56,61946.51857898792,296.6229852314014,1,221.1476101106934,6,14,5,7,514,1895.9630058120256,0,0
518,987276.1294421832,5,40,1,0,1,21,576807.9196382558,1021.386423082706,6,269.11975263801037,5,16,3,11,132,317.90117765988117,0,1
519,150416.89959935928,6,45,1,0,1,36,119210.44284057336,30.45574562315945,3,803.1330889362459,4,13,0,9,334,6742.317755170822,1,1
520,594130.719410828,9,43,1,0,0,62,36461.050825618455,603.2634882968823,6,44.14556208745546,9,6,6,6,32,4013.9771491557794,0,1
521,380890.862822113,18,30,1,0,0,60,52743.95216221739,1117.2456938920132,6,992.09218702882,4,19,1,2,868,5615.250372485463,1,1
522,969914.3981154592,18,19,0,0,0,30,834164.1082084413,487.77545631518126,4,130.35167971479177,8,15,6,2,898,6369.579810631815,0,0
523,842118.9247145194,21,23,0,1,0,30,117972.48362806157,811.7814260813752,2,796.0685253969374,7,20,0,9,872,9724.84589791597,1,0
524,838328.7063278508,11,24,1,1,0,77,45151.36441229195,295.17009526931156,9,394.77531677168287,9,7,0,10,498,682.6679758963513,0,1
525,468693.1651080387,2,35,1,0,0,74,437899.88714291225,1068.473363221688,2,492.21618328746683,3,3,0,8,243,4179.182669137532,1,1
526,414819.50818947016,12,20,1,0,1,69,843993.4719420248,75.28190870701386,3,880.6505774645779,3,19,3,9,192,2458.9868762854753,0,1
527,273407.0791966355,17,29,1,1,0,70,262408.3764893019,1227.6614086207205,10,412.9111895892132,9,23,0,4,142,4767.124551448823,1,1
528,56375.50608717215,7,23,1,1,0,60,421712.6175259164,285.40279644720215,1,537.4937536732344,4,14,1,4,660,9204.723801415876,0,1
529,864722.3776078294,20,43,1,1,1,100,39922.53256375122,1259.1331656599962,7,49.29966240916994,2,4,3,2,601,7239.845412638861,1,1
530,812901.0110010675,14,41,1,0,0,89,449078.51413487585,507.64210747274495,1,2.3474738674531537,7,12,6,10,561,6619.499245303068,0,1
531,999717.6732889538,0,29,1,1,1,89,577613.0806371337,1040.6643472432606,9,244.7998730017259,6,5,1,1,648,4412.46435185301,0,1
532,996636.837107537,2,21,1,0,1,59,570907.0537521448,459.6844288121114,1,680.5830929187673,4,4,4,10,988,6711.128272619375,1,1
533,555431.7100483103,7,27,0,0,0,43,332426.69217436516,1304.5128065778924,5,121.2648933591367,9,16,6,4,191,323.7634489903081,0,0
534,768987.4174906363,3,6,1,1,1,40,315533.18066313554,182.35746074645908,7,113.76195880454942,2,6,0,10,942,5862.390857912224,0,1
535,944765.7304347707,15,34,0,1,0,60,106623.61893659788,257.0684965525421,3,410.9606080359033,4,5,5,10,149,5537.770088226856,0,0
536,849647.3921809376,22,27,0,0,0,94,366798.3206462684,709.9633802286753,9,647.8370386082265,2,1,5,11,599,3466.4108532276086,0,0
537,247348.10926971666,9,13,1,1,1,45,99494.66887296466,117.99135221493043,8,712.0719922479306,9,10,3,8,416,2015.1492390998296,1,1
538,450544.1408046522,11,9,1,1,1,26,766595.9447120517,282.2114659705372,3,178.45067409837478,4,6,5,2,520,8075.5574344375,0,1
539,129159.42385990082,13,15,0,0,0,37,966274.2977481858,1359.0235903853006,5,79.58814737204246,0,21,6,12,735,538.6306059298201,0,0
540,954051.0277182121,13,15,0,1,1,73,970074.4566667068,1406.1451120529575,7,940.3970339455442,5,20,3,11,869,696.7379475072335,1,1
541,606174.6383891337,1,30,1,0,1,100,865071.0993753938,541.8134342358076,4,260.6663825621017,9,7,6,8,16,4405.223034624026,0,1
542,228642.81321703468,22,41,0,0,0,56,600792.1493396191,1329.5318702600673,5,853.3464976087238,3,4,0,1,808,2525.552948540577,1,0
543,671700.6876888499,4,24,1,1,0,68,700865.6972438799,784.5475329697417,3,863.4914504628183,3,17,2,1,106,7454.526680546069,0,1
544,618128.2442766135,4,12,1,0,1,29,285205.80268041405,388.42915085822455,9,772.5225917625445,7,21,2,4,283,6341.904427311141,1,1
545,358162.7244512133,5,5,1,0,0,96,630770.4201726207,1011.4541583560621,10,168.83360665257007,1,15,1,7,104,7725.350235918353,0,1
546,113557.60106405309,12,43,0,1,0,72,455649.54943987745,948.8186014677943,9,821.8014592542004,3,13,0,9,361,3246.7963165884476,1,0
547,671573.1988770677,8,8,0,1,0,95,482017.3397769325,1424.340459516576,7,769.2505592415866,1,11,5,5,658,7405.191990989278,1,0
548,520307.7057007163,21,44,1,1,0,28,757776.560375158,381.66809386936796,10,596.7229901062171,0,16,0,2,35,8623.033737231628,1,1
549,772318.3940124554,14,35,0,0,0,43,281918.3555972516,967.765683832899,2,337.20203516895276,9,4,4,12,113,3452.751491440773,0,0
550,520163.5059103584,13,42,0,0,0,59,318039.6116945199,74.91420724240353,7,262.5086042665441,2,13,2,7,308,3398.9648126601223,1,0
551,852181.5017967251,23,19,0,1,0,44,924641.7911286367,163.65029572327595,7,121.88921208035896,7,5,5,11,911,8999.515039550224,0,0
552,551906.8432554172,6,17,0,0,1,28,56224.29485097225,5.642459929574297,5,509.7570669008714,5,14,6,2,959,497.91203397455945,1,1
553,560937.9759260066,19,42,0,1,0,55,485634.2984133404,1439.2233807259292,9,585.2608755098465,6,6,6,9,53,3501.9005554143864,1,0
554,876653.603891809,1,20,0,1,1,60,912800.8004078617,1155.274123892368,3,359.3389905157872,1,13,2,9,859,1186.73373399312,1,0
555,403482.8721775684,6,3,0,0,1,36,610363.007818157,1132.8811412162988,4,475.3590676808686,5,17,0,3,81,289.8156126938598,0,0
556,134015.23711048847,5,49,1,1,1,81,546407.0742121321,734.0055484149788,1,363.51445736926667,7,0,5,8,616,1128.7030477740448,0,1
557,28782.68602551221,16,32,0,0,0,23,249744.1792293552,432.0965993838335,6,641.0060573207013,7,5,1,11,834,4312.463599344858,1,0
558,755137.2581222465,1,26,0,0,0,63,343275.4890644483,217.82056962625333,4,901.2592077965634,3,2,6,4,369,6869.563822717215,1,0
559,620309.5551503692,2,6,0,1,1,59,852048.4158046929,409.93162393890765,1,163.92026204694488,5,4,0,3,242,2892.831351595385,1,0
560,704079.7710584259,4,5,0,0,0,82,559218.1317684582,541.3985595779603,2,381.4088099031234,4,11,1,1,31,8496.754577258173,1,0
561,212964.16937926912,4,14,0,1,1,89,514742.1937567799,1089.0865396516235,3,140.8686039508613,8,10,5,5,829,4376.161911227213,1,0
562,136371.484223055,0,17,0,0,0,76,99579.71354002893,777.1129760205395,9,624.943770407832,7,12,2,11,704,9682.280827336926,1,0
563,14544.675522435273,7,31,0,0,0,69,16028.156455123122,111.57642223989507,8,728.8705094885958,1,15,4,4,869,9541.557152880305,1,0
564,350587.5653007214,11,10,0,0,1,64,963685.1886870491,25.961772900833626,7,931.9127325974558,6,17,3,1,361,7732.764493905924,1,0
565,589917.6909554562,23,19,1,1,1,24,376986.16728684166,147.35833852905094,4,278.8719262609649,6,16,2,10,233,9324.05563741122,0,1
566,392244.0511772919,3,23,0,0,1,28,603213.0620995043,591.1181477242262,1,950.2112058654302,10,16,1,8,610,7070.963690650355,1,0
567,437474.9276489798,12,14,0,1,0,78,79715.07318728499,1343.7978005505863,8,63.2626718206748,0,10,0,8,34,8955.832944079913,0,0
568,904158.6954521615,22,47,0,0,1,85,683114.2857230465,917.8595729412791,4,603.0138633645881,0,19,6,8,243,2364.7448089258914,1,0
569,348255.4735407457,14,6,0,0,0,42,932566.7087059609,1154.6292958207418,3,57.132719343329974,3,9,5,3,951,3454.2085475659846,0,0
570,513989.49401991593,10,20,1,1,0,29,575665.2529974197,671.5794160865499,9,893.7741877619449,4,15,2,6,59,7529.303130747956,0,1
571,783653.0149046129,9,41,1,1,0,43,126115.32237541057,520.7991598008616,10,529.8090570700541,3,1,6,12,771,4245.618136453189,1,1
572,396542.78835584235,2,25,1,1,1,29,581721.5274734767,156.09653671193672,4,669.348350762796,6,16,6,12,529,8373.27596497084,0,1
573,622086.7040070065,21,43,1,1,1,60,766347.2131046524,1261.3435519481352,4,831.5739259104525,2,21,4,7,78,8776.389939489036,0,1
574,862363.7101231081,13,13,1,1,1,68,406416.53657401865,1127.7504418001802,9,150.31062248396876,6,19,5,9,718,2997.301849914402,1,1
575,949520.6241624359,15,36,1,0,0,54,879837.7479414678,242.09006054072415,2,38.59156193813384,7,9,1,5,302,8234.509847387653,1,1
576,147073.48945830314,9,20,1,0,0,63,648682.9533573645,737.6552119818151,5,878.8811459128522,5,12,5,9,678,1542.65116800879,1,1
577,926587.6258956181,9,17,1,1,1,70,899248.9182892025,701.8197234065926,4,314.9332274589325,5,11,5,6,803,3341.973773401375,0,1
578,492116.29815837526,11,4,1,0,0,97,623505.3112473373,900.1318358686012,9,128.97890792716527,7,14,0,10,897,5179.6543315643785,1,1
579,258244.39571651447,8,2,1,0,0,30,131287.97200482423,1362.509127347416,5,468.46123708708654,7,6,3,10,112,2264.445356601301,0,1
580,459135.76164690376,0,22,1,0,1,71,309691.7111051891,834.8708761379706,9,598.3060756960188,6,21,6,10,413,5792.682503073697,1,1
581,980032.5754851513,4,25,1,1,1,74,201794.94825245693,777.9128641612108,9,30.970603422510123,5,20,1,4,900,5786.955000225678,1,1
582,492618.0990666887,19,36,1,0,1,21,908826.4977168624,72.46502342591609,2,274.89565825708775,5,12,0,1,317,2069.036879480109,0,1
583,328751.6169999921,7,23,1,0,0,92,760400.0672874827,90.58676546595447,9,32.79987427689601,9,11,6,1,865,7956.415492441118,0,1
584,633400.8579827172,10,48,1,0,0,66,676398.368910006,269.779379510576,3,420.335389195499,10,11,3,10,145,6316.448577670075,0,1
585,240145.62637673688,11,18,1,1,0,24,300966.3196316217,46.75791123611752,4,895.1000290662444,5,1,0,5,668,3177.6118906444744,1,1
586,75863.33735003063,0,50,0,0,0,28,184044.77205021353,1070.428169620818,1,982.6524114935692,7,4,3,3,690,2321.8555128550847,1,0
587,128879.730621852,21,24,1,0,0,71,756451.0879889118,1041.5956377513069,1,637.0475535036276,0,1,3,5,858,8787.502600843547,1,1
588,128045.84767731404,19,20,0,1,1,62,474157.9458790797,195.92097758156584,1,161.63769378459182,4,22,3,5,648,8357.424094824075,0,0
