,Thickness_mm,SurfaceFinishScore,Hardness_HRC,DefectType1,DefectType2,DefectType3,DefectType4,InspectorRating,Sensor1_Voltage,Sensor2_Temperature,RunID,TimeSinceLastService,DefectSize_mm,SystemLogError,label
441,9.47327915700235,10,52,0,1,0,1,1,3.514926280834439,24.78883329088111,114,6.322097758817913,3.044553647333487,1,1
442,8.248541591512241,2,57,1,1,0,0,4,4.345373239314851,20.388562091958626,196,8.489856653530703,3.7197767957950796,1,1
443,8.241284294133782,7,64,1,1,1,1,2,4.936136322401722,22.661801174306575,140,6.186484487164458,0.9933268748154789,1,1
444,9.125599134515005,5,56,0,0,1,0,4,4.385387403934872,21.51682141107085,189,5.612711597530316,3.873315884670607,0,1
445,9.394497154767718,5,55,1,0,0,0,4,4.964438412624444,21.964195382407013,179,19.44459418432715,1.1114876755741738,1,1
446,9.472002127645741,6,58,0,1,0,1,3,3.9660379287936696,20.89825608977671,135,3.067296548314913,0.7998259928466862,1,1
447,9.006756370517884,9,69,0,1,1,0,3,5.1262840089634505,22.890360510062063,196,14.666558174337245,4.892358587996604,0,1
448,8.25251917106183,6,50,0,1,1,1,4,4.676862480906904,24.789896766244453,183,0.008205788783497425,4.806462959916987,1,1
449,7.6670014333973375,8,57,0,1,1,0,2,3.9215261988598122,22.515363001358047,176,11.923653388047537,0.7719644522325382,1,1
450,9.054293831854874,7,52,0,1,1,1,4,3.9734409517076656,20.414572906972406,132,18.31886007908105,2.49464048663733,0,1
451,8.61680849947161,9,53,1,0,0,1,3,4.756060929139074,23.100006667387042,104,5.75868188186438,1.3381022223489862,1,1
452,8.348444018493952,4,64,1,0,1,0,2,5.159879186424886,21.701114972256285,177,3.710519505154384,2.6840520371048813,1,1
453,9.312708770189472,2,55,0,0,1,1,4,4.33125556405831,24.27962594795649,190,13.033595897568539,4.235797593498143,0,1
454,7.7223949646123025,7,64,1,1,1,0,5,4.016600858255185,22.173390741582352,186,14.252028145967863,4.777752986343006,1,1
455,8.485250208581718,6,52,0,1,1,1,5,5.234023213821201,20.964198044711228,113,13.760610379039626,3.354136940531918,0,1
456,7.522707289534838,1,63,1,1,0,1,4,4.83853658350167,20.955528113455724,167,6.386337600427481,2.092575502453177,1,1
457,8.437321283988252,9,69,0,1,0,1,2,4.396170974566153,23.843820903605803,182,5.044048043186617,3.214965045400693,1,1
458,7.612606551363674,9,63,1,0,1,1,4,4.475800390558604,21.3279379915368,146,19.118375999240882,1.9040058774880264,1,1
459,7.737635832536144,2,53,0,0,1,0,4,3.9085129358727926,23.836166970796114,153,18.46599016539859,4.594206383744272,1,1
460,7.7350524935542095,3,61,0,1,0,1,3,4.753605260129688,21.029436553832998,103,9.146332197856406,4.4168020839762665,1,1
461,8.798420604232128,5,66,1,0,0,1,5,4.2174850210857775,21.608431843506548,193,16.923877323087467,3.0120428762584743,0,1
462,8.992089758530847,5,56,1,0,1,0,3,5.491290353348699,22.327434862198498,182,9.04646955268592,1.9615951192116223,1,1
463,8.66673753019432,1,58,0,1,1,0,3,4.460367030523775,24.715979248467253,194,8.487780361450207,1.8202535401234026,1,1
464,9.424345096949084,8,52,1,1,0,0,4,4.471771212379227,24.658657123769125,194,3.135258951985893,0.6503809761727676,0,1
465,8.249741159047408,8,62,0,1,0,0,3,4.631703574821344,21.03435937711144,108,8.528121129839457,4.171193829613829,0,1
466,8.071424172563722,4,64,1,1,0,0,5,5.333512006237493,21.791095206215363,152,10.74833877199614,2.526724458675536,1,1
467,9.237198256378921,7,67,1,1,0,0,3,5.1016361997195006,20.74699694226886,176,0.4500865485737293,1.9630981778011898,0,1
468,7.947191677038905,10,68,0,1,0,1,5,4.402260139595683,22.549925396567485,177,8.882260103508129,2.6199965974898927,1,1
469,9.426445078881223,3,50,1,0,0,0,3,4.9373985319455915,22.302912753473333,159,15.627124367904006,4.184320957045934,0,1
470,7.524308949379632,6,55,1,0,1,1,5,4.672470997561524,24.50380081225366,145,13.600921127485396,1.0607639346838453,0,1
471,9.439757653415278,10,51,0,1,0,0,3,4.484734097402498,24.650026888955363,153,12.7031397772787,4.359451947088223,1,1
472,7.586319823901152,10,63,1,0,0,1,3,3.884631545568701,21.91783695503646,173,18.19110856874405,4.538789757987593,0,1
473,9.282286227396142,9,55,0,1,0,1,2,4.427872526909782,22.45868971509495,194,0.3606401965046002,4.760185617652497,1,1
474,8.555402218172599,1,63,0,1,0,1,5,3.9916371740451493,24.481181245730667,136,11.140951723844683,2.288695965901825,0,1
475,9.4859295922386,5,53,0,1,1,0,5,5.32968429970331,24.03353903872531,122,15.746976968194142,1.4771318181695234,0,1
476,7.647593129470797,4,57,0,1,1,0,5,4.170813626992694,20.018281556723245,126,10.826707654025345,2.181383683100143,0,1
477,8.607708568802641,8,52,0,0,0,0,1,5.404528029066745,21.600297820917913,169,6.477911051607583,0.0,1,1
478,9.438605071238198,1,68,1,1,1,0,3,4.566110580189422,22.10887120968063,189,2.725011301839557,1.9981044330413147,1,1
479,8.546195688340298,9,63,0,0,1,1,5,4.763088757352321,21.148581418416157,165,17.751261436323826,1.2926926062628703,0,1
480,8.758797276270524,6,69,0,1,1,0,1,4.5858808889786555,20.997858079479695,160,9.41524784775206,3.232700015456696,1,1
481,8.891497377969234,4,66,1,1,1,1,2,3.758761233933402,20.1889225329784,176,17.562303939714027,2.64480872228883,1,1
482,8.409082129535546,9,57,1,1,1,1,5,4.251642438015882,23.216848625348803,150,11.717042448663367,4.3956544654580165,1,1
483,8.755116160168127,5,63,1,0,1,0,5,3.6982922245552476,21.31255145241583,149,13.483842332300016,0.6444931121692621,0,1
484,8.6686286238462,5,55,0,1,0,0,1,4.745908088366764,20.261735892156565,118,16.085223087569002,3.3974056739980685,1,1
485,9.302316020981978,5,65,0,1,0,0,3,4.393748390400878,21.154896552640317,100,13.183110892002688,3.933269953302025,0,1
486,7.590892760682916,1,68,0,1,0,1,2,5.055969943141873,24.009569764180632,139,7.961096813578754,3.9176895613473817,0,1
487,8.061926379184461,1,63,1,0,0,0,5,3.9409409619987397,24.257445908232732,131,10.27266767857302,4.487332851929863,0,1
488,9.400822968153118,8,68,0,0,0,1,3,3.82913211685867,22.41533122596651,121,16.060910493517596,3.7806518427327234,0,1
489,9.280527567781833,8,52,1,0,1,0,2,4.312664461927536,22.08035335204343,192,7.473005927459684,4.675145277414633,0,1
490,8.411313505571426,6,59,0,1,0,1,4,5.3531707664367625,24.88926846750891,165,7.762429135369942,1.9969546991940117,1,1
491,8.740265195603074,4,68,1,0,0,0,4,4.920843630024823,21.00282329794035,139,1.913802321160023,2.764442375381944,1,1
492,8.054762365962265,2,58,0,1,1,0,2,4.337847249585837,21.07679641427304,137,18.291688704434954,0.563358484773008,0,1
493,7.876242319447522,2,69,0,0,1,1,1,4.534544339508621,21.459335885182,147,1.8207262989088346,0.5313091428648105,1,1
494,8.427396809879964,9,62,0,0,0,0,2,3.668426022354197,20.863786591405436,154,12.964183548971118,0.0,1,1
495,8.206704456052105,5,56,1,1,1,0,2,5.469151792752227,21.896827991020935,174,8.263889576055954,1.5805697920318396,1,1
496,8.667312223701744,4,63,1,0,1,0,1,4.832814609389838,24.554171134948767,180,8.112387805108847,0.9536323871258836,1,1
497,7.6554692739299695,10,58,0,1,1,0,1,4.0708081369268445,23.07673920314287,154,13.591036731453679,1.6709511557108914,1,1
498,9.448789615332332,1,68,0,1,1,0,3,4.671616788430489,22.059732743061318,150,1.3418746525975744,1.2966948253777884,1,1
499,9.472421488959206,7,64,0,0,0,0,3,3.718964732137988,24.672053972856073,159,11.874115659028693,0.0,1,1
500,8.89632342803949,3,69,1,1,1,0,1,5.431673337615167,20.242321162379113,107,15.440635719447096,0.6283401117739171,0,1
501,8.57219273268824,6,63,0,1,0,1,4,3.849569975766732,21.051380889509307,185,16.564255157731886,4.591868658827222,0,1
502,8.119055232572656,5,55,0,0,0,1,4,4.796060636110428,22.829443025508795,167,3.410607787875506,0.5370040912500118,0,1
503,9.127590039413898,5,53,0,0,1,0,2,3.9909089250778607,23.077763115965894,174,17.948381001563472,3.812369649516884,1,1
504,8.869462345107758,5,57,0,1,1,0,5,4.935122765297072,20.197787532813066,171,13.122921836948844,1.1846654911378245,1,1
505,7.825233878689783,1,66,1,0,1,0,2,5.053642734480562,22.01519378953566,108,17.637096016413658,4.6050332989982,0,1
506,9.321854368987685,1,58,1,1,0,1,2,4.846839457822865,23.245769824154365,189,9.705614342203965,4.517581728154486,1,1
507,9.145074485846338,3,50,0,1,1,1,5,4.728998920510385,23.49035273201701,101,10.84066690194404,3.442555158661658,1,1
508,9.399599826583849,10,69,0,0,1,0,1,5.284938187904023,23.190699512581347,179,18.38076554057342,3.525053674102723,0,1
509,8.95143901677672,4,63,1,0,1,1,4,3.657253421979516,21.602816121804622,194,17.998190867093435,0.5240261388635985,0,1
510,8.72683039187158,5,60,1,0,1,0,2,4.16182953156039,20.467600617989547,169,8.96321746738004,4.931922047511209,0,1
511,8.336486072581238,2,52,0,0,1,0,5,3.996574959261692,22.13556223209667,184,5.488252632713635,4.450246716091165,1,1
512,9.365456966708027,8,58,1,1,0,0,3,5.476027924130843,20.643772186840277,189,7.863408691285283,4.527978015785414,1,1
513,9.232127779000816,2,63,1,1,1,0,2,4.278779559333747,24.738118292603335,158,7.755286570594995,3.466600416728924,1,1
514,7.590437340212379,9,58,0,0,1,1,4,4.965225398480797,22.375854330113143,118,5.7373374996558795,2.0515411789454143,0,1
515,7.552733948994504,2,53,1,0,1,1,1,4.869450327762009,21.586295871784337,127,5.371592086659332,4.521418920907164,0,1
516,8.2529267337561,9,53,1,1,0,0,2,3.9241624749547555,23.8315203555945,171,17.22125872959439,1.8118261766803656,1,1
517,9.121106661563665,7,57,0,1,1,1,2,3.977995360423103,22.48974296291132,113,1.3972384136932336,3.0322019450399127,0,1
518,9.474552258629888,8,51,0,1,0,1,5,4.062569127106068,21.55017012006225,123,13.552223641991883,0.9487893755474708,0,1
519,7.800833782207056,2,58,1,1,0,0,3,4.322254556518758,24.059838711954008,143,3.456401029129046,4.648800335597376,1,1
520,8.68826143070427,7,63,0,0,1,1,3,3.968650131301054,24.33576075500561,155,6.890117867881265,1.13346705997046,0,1
521,8.261781713262042,6,58,1,1,1,0,1,3.539302965493696,23.365040831443384,189,1.2308606826967372,1.5120356257868326,0,1
522,9.439828795629207,4,65,0,1,1,0,4,5.258786113614391,20.234822112038337,194,5.399472737109241,3.0116037115769676,0,1
523,9.184237846271417,7,66,1,0,0,0,1,5.431219662761768,22.83161440083266,150,15.368421422344841,3.938418500958417,1,1
524,9.176657409422276,4,65,0,1,0,0,2,4.183140774063136,23.816474559986407,131,17.700306490945174,3.287080876713345,1,1
525,8.43738631958994,2,61,1,1,0,1,2,4.177013758850945,20.68251506041791,149,4.430543038047341,1.5446026076007027,0,1
526,8.32963900467533,10,52,1,0,0,0,3,3.5141836255487418,21.143353756923016,140,9.270956785178438,0.5042436913737065,1,1
527,8.046814143861413,7,60,1,0,0,1,4,4.860501376660748,24.41247552534068,165,9.406480958744128,3.907177611383476,1,1
528,7.612750993301854,8,63,0,0,0,0,5,5.150879791497258,20.10060860926537,124,17.471506115194686,0.0,1,1
529,9.229444752510107,2,67,0,1,1,0,4,3.7932166007200063,23.76363568912988,160,15.255981057516108,4.933432966599922,0,1
530,9.125802018260154,5,54,1,1,1,1,2,3.8193326987343017,22.368866462572115,165,10.261544367360997,4.144609041377407,1,1
531,9.49943534657226,1,65,1,0,0,0,5,5.080166499942876,22.233860794198034,141,13.414944009435468,2.570929781704769,0,1
532,9.493273674147812,7,69,0,0,1,1,4,4.732581496708289,20.035482662474436,164,16.947101078187337,4.56695267629598,0,1
533,8.610863411205255,8,54,0,1,1,1,4,3.589721115255434,24.096991154832466,135,0.19077908051089887,2.344314529032575,1,1
534,9.037974830361021,6,52,0,0,0,0,5,4.745093980924564,21.79912450318283,175,8.057800621000972,0.0,0,0
535,9.389531459764855,5,61,0,0,0,0,2,4.117835445687533,22.703828156502716,108,18.144863345541573,0.0,1,1
536,9.199294781354823,6,50,0,0,1,0,4,4.237450310941692,23.386503431678296,135,14.806260616879028,2.862203379095604,1,1
537,7.994696203486395,2,58,0,1,0,0,5,5.03946283659376,23.51314788218958,191,10.856827486681492,2.6470839532805748,0,1
538,8.401088270620187,1,58,1,1,0,0,2,5.121870385345221,24.77990029413036,137,10.592890540702669,2.514307426994862,0,1
539,7.75831883030299,7,53,0,1,1,0,5,4.300713253679661,22.656699766183046,132,6.955401952088756,3.9883584618225756,1,1
540,9.408102054517444,7,52,1,1,0,1,5,5.394305872012709,21.998597754872137,141,10.41041067283029,2.870460082712714,1,1
541,8.712349268901761,10,66,0,1,1,1,4,4.312925435904145,24.76851813245854,160,13.107663989269065,1.9252270491134724,1,1
542,7.957285611006926,10,51,0,1,1,0,2,5.04367207046022,23.210551175127605,145,8.36726076857586,1.6617117544631523,1,1
543,8.843401368811714,2,50,1,0,1,1,4,4.467754529128518,21.490751781382777,185,14.28306292784348,0.6698629263534502,0,1
544,8.736256480915792,2,57,1,1,1,1,1,5.295064653044168,20.632321227017854,188,17.224644545207717,3.1243782284737067,0,1
545,8.21632543606568,1,62,0,1,1,0,1,5.315522487300357,24.21277250732591,160,3.0936969636972234,1.534826369304654,0,1
546,7.727115184399258,10,64,1,0,0,0,2,3.674833615742168,21.810908013970757,117,9.030940456348489,1.1666026490737238,1,1
547,8.843146391185599,8,57,1,1,0,1,5,5.372986662620452,23.302348606822157,169,8.160401825701623,3.4422348372245493,0,1
548,8.540615401807587,8,61,1,1,0,0,4,5.151069683040832,22.35408209682949,181,13.749296080994561,3.56544166019697,0,1
549,9.04463678347128,1,61,1,0,0,1,4,5.082621428625334,20.994648898975193,179,4.997349305158587,3.884697015159497,0,1
550,8.540327002223986,8,63,0,0,1,0,2,3.901822679371045,23.008433043102325,114,12.805018299045525,2.7660960335236617,0,1
551,9.20436300063708,9,64,1,0,1,1,2,5.11023841750933,20.30341534475341,147,17.54978483462976,4.52324572341749,1,1
552,8.60381367754897,4,64,0,1,0,1,1,5.200265469370073,22.066712299355963,171,8.362631995872453,4.713542390292025,0,1
553,8.621875943070773,1,58,0,0,1,1,3,4.078300668908302,22.733074698318354,112,18.220313999584402,4.133169229066203,0,1
554,9.25330720531669,1,68,0,1,0,1,2,5.404520156724647,22.180234870592894,142,19.86327477866957,3.3601706690368425,0,1
555,8.306965732424795,3,69,0,1,0,0,3,3.5997202927983283,23.743360876254954,159,2.1218409989590414,1.866744291160349,0,1
556,7.768030456901282,5,57,1,1,0,0,2,3.7998185064942795,24.139624772726563,156,4.661063759697173,4.923252147290995,1,1
557,7.557565352626678,5,68,1,1,1,1,5,4.575162276103029,23.85621537016589,170,19.007595029641863,1.7336127523637226,1,1
558,9.010274511347237,9,55,0,0,1,1,5,4.65158494224462,20.194064739059012,116,19.166553729627736,1.4119561489569397,0,1
559,8.74061910270693,10,69,0,0,1,0,1,4.790300166601806,20.970643852229863,149,1.95414550773517,2.489693512039622,1,1
560,8.908159536198447,2,68,0,1,1,0,1,3.5339382586309327,22.68303754631887,131,0.2999700075427336,0.7557825682057481,1,1
561,7.925928323017821,2,53,0,0,0,1,3,5.420733549244261,24.674110202219005,121,3.222000465128445,4.903225091023058,1,1
562,7.772742951173539,6,56,1,1,1,1,2,3.589176185468288,24.174783875260584,154,19.920255667644966,3.147951003873912,1,1
563,7.529089331335764,9,53,0,1,1,1,4,3.7861239054468045,24.21267254175901,156,3.5999923322137373,3.006284412488789,0,1
564,8.201175117613193,1,61,1,1,1,1,1,3.528029035052114,21.516040968798375,112,10.050952134440463,3.4510832595487395,1,1
565,8.679835373709267,9,62,0,0,0,1,4,4.633716866588189,22.147239485393513,146,16.96835452861022,2.73660641499743,1,1
566,8.284488090199465,9,52,0,1,0,0,4,5.3645337678419445,22.353529736579688,186,0.4080322137641268,0.6442858269254371,0,1
567,8.374949844047459,9,61,0,1,1,1,2,4.831894332160928,20.78685791674955,161,12.08977964516919,3.2554007997817855,0,1
568,9.308317388987497,5,51,0,0,1,0,3,5.145314936960855,20.155340651222282,153,5.540508977392486,3.722782446303938,0,1
569,8.1965109340466,9,51,1,0,1,0,2,3.52656240691716,24.734514497302584,128,17.246698328794633,2.375370772808239,0,1
570,8.527978978319622,4,58,1,0,1,0,1,4.584030596959452,21.203562928317535,121,5.669222985281584,3.907830074320368,1,1
571,9.067306025482287,2,50,1,0,0,1,4,4.419125955011044,21.199744518618157,164,13.735114405638178,1.5215058470228928,0,1
572,8.29308556464254,6,57,0,1,1,0,2,4.497935888441586,20.4168952688438,128,13.484392648947939,1.4957446597978281,1,1
573,8.744173400455747,4,55,0,0,1,0,2,3.644426370670376,24.642538759718892,147,4.429870977192801,1.2263764445940828,1,1
574,9.22472741749349,6,55,1,1,1,0,2,4.868870722138615,22.89868557469886,104,0.6959839973670023,2.173976419051228,0,1
575,9.399041247315285,3,67,1,0,0,0,1,4.506440829717269,23.33518428562677,134,8.184991475707946,4.311554159250876,0,1
576,7.794146961858075,6,66,0,0,0,1,3,5.030297699722528,24.557884436315263,173,5.783863039317394,4.225604279670789,1,1
577,9.35317525032299,2,61,0,0,1,1,2,4.47058126812343,21.72810084450395,182,16.179554992274173,2.222708935835767,1,1
578,8.484232586159077,2,55,1,0,1,0,1,3.798763272452864,23.10753655569042,170,16.007283769106905,3.1510343119110646,0,1
579,8.016488776597917,9,57,0,0,1,0,4,4.796513908155644,20.193997273644438,145,9.14047904385251,3.7436734241371203,0,1
580,8.418271512476522,7,68,0,0,1,1,5,3.8447727242103324,20.933862641155645,134,12.13024450646438,1.5854304858261035,0,1
581,9.460065150570955,3,59,1,1,1,1,1,5.24478912670963,24.15622902544971,144,12.085190319738503,1.256634886526362,1,1
582,8.48523618798574,1,50,0,0,0,1,5,4.726232478138483,23.833841781691678,112,16.543162968552465,4.874431969455399,1,1
583,8.157503220575016,8,62,1,0,0,0,2,3.8144077671139085,21.753213457285735,109,8.50004828246395,3.2790079094432834,0,1
584,8.766801708633452,6,66,0,0,0,1,2,5.424676114962414,21.884053138871064,165,5.5089335958101815,4.916370748251487,1,1
585,7.980291237556386,7,52,1,0,1,0,1,4.536730926670641,22.667772167767897,169,5.30069836281095,2.019901942095031,0,1
586,7.651726656217328,9,57,0,1,0,0,5,3.6457969037433102,20.001205023425673,171,10.723845585644083,3.6636426498835917,1,1
587,7.757759443821298,5,63,1,0,0,1,2,4.753665808830134,21.20622168019014,199,8.98296405464425,1.5017163644355698,1,1
588,7.756091677915545,1,52,1,0,0,0,4,4.00639781402562,21.041159043041073,124,8.802415419698724,1.6754007707326082,0,1
589,7.803805387024589,10,65,1,0,1,1,3,5.107386903754605,21.252414733748818,143,1.8227467817941445,2.803559545713308,0,1
590,7.777654345298821,7,62,1,0,1,0,3,5.135644147132381,24.029529212667207,159,14.372074813803913,1.9382815647863205,0,1
591,8.78174948960643,5,69,0,1,0,1,2,5.457894711709324,21.398369282732215,146,4.274733759638214,1.25429703728263,1,1
592,7.86376016879829,3,66,0,0,1,0,5,4.503739062049007,20.957606610250743,139,3.9390726041744273,1.6829631589519671,1,1
593,8.191334566647726,9,62,1,1,0,0,2,4.409913759455474,22.52131730396516,106,8.255166405547868,0.6608677750963909,0,1
594,9.293576819812024,1,55,0,0,0,1,5,5.006951210892961,24.328225181863658,145,4.555566832356028,3.6699062966486897,1,1
595,8.447923280525744,1,66,0,1,0,1,4,3.7649413126838533,21.2067485191875,122,11.677165346160308,2.714524956886377,0,1
596,8.835115477042054,1,63,0,1,0,1,5,4.593831027586249,20.392681213963993,182,7.42926678668943,0.9240937988203652,1,1
597,7.84463974240326,3,66,0,0,1,1,2,4.592495200261702,21.782023679248322,145,8.978234451855801,1.2726229690782105,0,1
598,7.8845780376173416,6,57,0,0,1,0,4,3.678946245620774,23.73825912282489,185,10.743386432080577,0.9614054215068981,1,1
599,7.581737232532958,10,60,1,1,1,1,1,4.335968171013827,22.753452723473973,112,4.070710449636097,3.2566676372414443,1,1
600,7.837870126144329,3,69,1,1,1,1,3,5.206569597134404,24.083966847871736,120,3.115032457310596,0.9239466362562221,1,1
601,8.057180678063917,8,50,1,0,0,0,2,5.21230724398932,24.79796073804617,100,17.608438057472096,3.8942704986584724,1,1
602,7.854020968553494,10,56,1,1,1,1,2,3.6984753298393622,23.963312383758087,118,8.674474056628421,0.5922991369417603,0,1
603,7.677405067514111,2,66,0,1,0,1,2,3.681441765495662,23.019015394218766,159,8.241872192650783,1.6221910459815145,1,1
604,7.741271742201201,9,59,0,1,1,0,4,4.02539095400387,22.4667079402619,132,0.7122430054568296,4.508000041513582,0,1
605,8.421557536065452,3,60,1,0,1,1,1,5.2495321251079865,20.200345431741333,103,9.959526051747865,3.7333909315501073,0,1
606,7.912667436811585,5,58,0,1,1,1,5,3.757805170146998,24.921609894070208,102,11.083394432220002,0.8283574981655948,0,1
607,8.228539722096151,10,58,0,1,0,1,1,4.939993605254893,21.917405612875214,190,11.17681741909333,4.195067470183309,0,1
608,8.506834541709713,8,54,1,1,0,1,4,3.7023312392262064,20.761141069584333,151,14.140623386457687,2.7186580469309214,1,1
609,8.880789657258731,2,66,0,0,0,1,2,4.74627570749565,23.333544276982284,198,3.5496366998202356,4.310523622259732,0,1
610,7.578624279682198,6,58,1,0,0,1,3,4.21213459823829,21.421441445477296,127,5.044462684612377,3.2033289850267703,1,1
611,9.098820797818085,5,66,1,1,1,0,2,5.077827925931734,22.92889135465524,169,16.214609304608253,3.5682486441478645,1,1
612,8.755800778981815,10,68,0,0,0,1,5,3.9673808976507274,22.933839539222955,169,18.94341233686788,4.9707570217806865,1,1
613,7.663518063897744,9,56,0,1,0,0,3,4.7784036587799195,22.228649104514346,154,2.7186549473464128,1.5455099566580817,1,1
614,9.247157248213554,5,58,1,0,1,0,2,3.97136506915177,24.180593077725213,156,9.952991090104364,3.3077550864262477,0,1
615,9.341744801063626,2,56,1,0,1,0,3,4.927320566224307,21.324835307777214,186,4.2835250547917365,2.5714462552582926,1,1
616,7.622155919709727,5,62,0,1,0,0,1,5.247356069121498,22.24316295808867,196,1.2014633670996488,0.6775337881521115,0,1
617,8.053755296294408,4,60,1,0,1,1,4,3.75360359825352,22.68846064295486,115,6.510066762522708,0.5651178867628927,1,1
618,9.112402559586123,7,63,1,0,0,1,2,5.233191377191007,23.318123603836497,123,2.873752503684255,1.036528600180364,1,1
619,8.996519380767317,6,68,1,0,1,1,5,4.687150508828596,23.91985925252795,168,14.198661468684925,3.4209128324234666,0,1
620,7.869042038712754,2,60,0,1,0,0,1,3.754220981734048,21.97403641439128,140,10.674508273428888,3.052233895610265,1,1
621,7.918698646673421,5,62,1,0,0,1,2,4.355083710719424,23.23023472048298,176,2.8766894198062176,2.9904330252367735,1,1
622,8.240944205582764,7,63,0,0,0,1,1,3.821720586970196,20.753054765342597,146,0.18483176811028734,0.6433554313771703,1,1
623,8.469045970382043,7,62,1,1,0,1,5,4.900695777733139,24.66324050271239,175,16.163140980484254,2.6118634836200316,1,1
624,8.736509543060592,5,50,0,0,0,0,2,5.0177362688358995,21.915294032105017,168,3.5238881232849506,0.0,1,1
625,8.237827279139545,9,57,1,0,1,0,5,3.7115930405455977,23.64760710988219,130,12.12433284441532,4.660802680291378,0,1
626,8.425069432266296,4,61,0,0,0,1,3,4.512279705389289,20.10170540941089,191,6.738438261534911,2.28916341189791,1,1
627,8.994941876267513,3,68,0,0,0,0,5,5.129250112051834,21.025935714524035,191,11.709718766300712,0.0,1,1
628,7.573366405781195,4,61,0,0,0,0,3,5.372326083101993,22.43541272161789,129,6.31307253964648,0.0,0,0
629,8.004873888688042,5,57,1,1,0,1,2,4.52703573348354,24.391262338661733,117,1.7387912138450834,3.3121511140480537,1,1
630,8.926699171769105,6,57,1,1,0,0,3,5.400558447222814,22.636275749753384,143,4.459000171155072,4.009184040304146,0,1
631,9.290413675374399,3,62,1,0,1,0,2,4.571377940912059,24.649352411469394,126,3.761171329581512,4.0276637561384945,1,1
632,8.523354884231333,2,61,0,0,1,1,2,4.2883809891998155,22.41898448291398,198,8.560387048792876,2.836760370778721,1,1
633,8.564226970530632,4,65,1,0,0,0,4,5.1964062571057905,22.45224548367975,125,13.165675668523146,4.360783754310513,0,1
634,7.714344022679552,5,50,0,1,1,0,2,4.485965420916179,20.59873394250266,159,5.276121498927151,2.261201420136861,1,1
635,8.39482473364691,4,62,1,1,0,0,3,4.443805021129046,24.0132812207611,117,0.24139870601235902,4.499119466531592,1,1
636,8.565234532910047,3,56,0,0,1,0,4,4.480624978819657,21.234827062335313,196,10.378747285295137,1.581022248779954,0,1
637,7.984941007269459,8,54,0,0,1,0,4,5.193570003739491,24.498062446861574,188,12.11518978717944,1.7609738314575698,0,1
638,8.038486461898762,10,57,0,1,0,0,2,5.1638830833761045,24.55412110165198,155,19.257409880036192,0.739042808895505,1,1
639,8.254568326209245,4,63,1,0,1,0,5,4.307039984880422,24.71655055937075,130,11.789416061864937,4.080118264440273,0,1
640,7.540142395555453,2,62,1,1,1,0,5,4.1665997197410505,22.60115244551545,158,9.423451187562836,2.376748563047175,1,1
641,8.144158331166356,2,64,1,1,0,1,4,4.483856048078259,23.38546892391822,101,11.468032517954077,1.5310247626012956,0,1
642,7.922896013993089,1,66,0,0,0,1,2,4.645545019474218,23.892579400308318,196,18.55801259724054,1.5430562492746085,1,1
643,8.154994704355829,4,64,0,1,1,1,5,3.9766744212559937,20.655073093252327,138,16.567562912032926,4.5562997355315495,0,1
644,7.739524263638502,10,69,1,0,1,1,2,5.087910169431181,23.004785974987485,160,6.45957466727616,4.252624702074666,0,1
645,9.28105456147979,9,67,1,0,1,0,2,4.472965531464846,20.171489506516558,162,4.745087273142746,2.990888984107325,0,1
646,8.687184907108097,7,67,1,0,0,1,4,4.16809109683992,22.48783041694363,195,5.252672247321472,3.272498601870745,0,1
647,8.85820463828898,10,51,0,0,1,1,4,3.713641985927981,20.774213408101136,117,10.08842079430426,2.6344650674763095,0,1
648,9.078342477214676,7,53,0,0,1,0,1,3.9776903208072136,20.914614629810423,116,14.880989024571555,2.26249944295464,0,1
649,8.496884397858114,7,50,0,0,1,0,5,5.398562343511967,21.825237833463007,197,10.064384143659241,4.6196459654824915,0,1
650,7.673840576174848,8,53,0,1,0,0,5,4.110199373639054,22.162185833582516,138,1.3559279165622518,1.0652571658413592,0,1
651,8.574213083637096,1,67,0,1,0,0,5,3.8377185787340706,23.115862122660936,170,14.471614008799618,2.3830105537230257,0,1
652,8.673682236041758,10,54,1,1,0,0,3,4.421345583309987,20.37214209219258,153,16.119402573419077,2.0505285859454387,1,1
653,8.99087894836866,10,68,0,1,0,1,2,4.114175486720497,22.518458806187223,198,5.789957302394393,2.7416782411301677,0,1
654,8.363319092459358,8,64,0,0,1,0,4,3.5703185005423883,20.913125651265506,193,13.282514785667008,2.559343435453288,1,1
655,7.7551606055911275,4,57,0,1,0,1,5,4.146290434558835,22.86987587515871,175,8.531838021087868,2.8350028924298663,0,1
656,8.067551811597449,4,69,0,1,1,1,1,4.588217247878937,23.18702306130592,134,17.782387114548857,1.1296353975214735,1,1
657,8.22616459279727,4,66,0,1,1,0,5,4.603424744039934,22.78354628276427,110,16.904511163214796,2.809136756809747,1,1
658,8.791834482663202,6,50,1,0,1,1,2,4.213117842353777,23.69147755239154,160,10.508639966192845,1.5908846624924489,0,1
659,8.641556609337824,7,61,0,1,1,1,2,4.394605512505201,21.678046221204507,143,13.83011091627189,1.3294910704468608,0,1
660,8.212193451795692,6,68,0,0,0,0,4,5.431035836469533,23.825532958165653,167,17.66699402044208,0.0,1,1
661,9.47303049758596,1,64,0,1,0,1,3,4.2546969544606235,22.16383540854097,124,9.91434020156551,0.7917539845378605,1,1
