,Age,Income,EmploymentDuration,DebtToIncomeRatio,CreditScore,NumOpenCreditLines,NumCreditInquiries,LoanAmount,LoanTerm,PaymentHistory,NumDependents,HasMortgage,HasCarLoan,OccupationType,EducationLevel,label
462,67,62665.014279500516,29,0.7655467505158609,470,17,7,210144.85324932405,308,0.9116386897353035,5,1,1,10,3,0
463,44,62241.326887079194,14,1.1634755366141114e-05,458,9,9,382410.03835985454,176,0.6524847284061576,2,1,0,1,3,0
464,83,179067.74053893547,26,0.4165658284822922,500,16,0,450654.558589373,318,0.7738007485690339,3,0,0,6,5,0
465,22,99564.38728091435,2,0.5225101810855884,786,12,8,334084.9054045541,282,0.3583625356578285,3,1,0,6,2,0
466,46,79560.08533805095,0,0.054634420000972295,803,17,7,57083.67984289402,19,0.18319824512663485,1,1,1,6,3,0
467,54,100779.96328965254,19,0.9730781629723328,670,12,5,337649.7822793648,49,0.6427736616182925,2,0,0,2,1,0
468,55,140490.27226268506,28,0.22612533124967193,402,16,2,319536.8207479711,125,0.3277712058412189,2,0,1,8,3,0
469,25,46236.18228405531,15,0.30419871963628087,424,4,2,403853.13955519896,350,0.8600735189897928,5,0,0,5,5,0
470,82,100898.09033847279,1,0.30394251225502733,612,10,7,413498.08999282954,67,0.12262804997800658,5,1,0,5,1,0
471,34,125819.18679986965,1,0.2304166621173499,757,6,4,434760.5225105946,149,0.4334636997331237,4,1,1,2,3,0
472,62,190745.00387325807,2,0.001473822086311416,529,9,9,209995.0997166537,113,0.39672760046838584,3,0,1,4,5,0
473,21,65455.00077357547,7,0.7293447940879964,496,16,10,350442.87569931144,345,0.9380538535539297,0,1,0,9,2,0
474,53,84665.13462492419,23,0.9668454997992854,722,14,6,137783.9276665438,188,0.15313480060440388,5,0,0,9,5,0
475,48,88284.54618603628,27,0.22429348328504506,470,17,4,499671.45859183464,180,0.009846825012010951,1,0,1,6,2,0
476,36,128996.86837607891,14,0.6630471918034224,681,18,7,91790.44948154567,350,0.23808521280711759,1,0,1,9,1,0
477,78,84211.7695472003,6,0.7418963269587151,472,1,9,10006.643672113725,297,0.8202768597686545,1,1,0,4,5,1
478,71,116032.1465539452,5,0.8484253790905247,752,3,9,78660.31368649713,272,0.20932181604701705,5,1,1,1,4,0
479,56,160722.2593721053,8,0.4226291970136091,649,2,3,389056.7833243427,234,0.2408780637054827,5,0,0,2,4,0
480,36,146969.40694019664,19,0.30293090564042924,793,6,1,226157.9198715647,210,0.1298988045368108,1,0,0,1,4,0
481,56,100346.3563722654,27,0.3252951340230311,303,17,2,226512.622666162,222,0.7154362032765404,5,1,0,8,4,0
482,84,175558.9119813504,0,0.7126213330985128,392,9,7,477736.34520777594,298,0.06917419050541718,0,0,1,9,4,0
483,62,120465.24492689532,7,0.816779466505636,305,6,10,460219.2794738967,191,0.3312083023285216,0,1,0,10,2,0
484,30,117183.05111039824,22,0.18161396775660266,587,7,6,159041.39521298456,261,0.28249872662096454,4,0,0,6,5,0
485,75,26153.79786904847,22,0.3709410081577652,445,5,1,108483.77374652875,242,0.5551597297901548,3,0,1,2,1,0
486,37,197604.73646428908,30,0.90194019674915,723,0,5,424998.69391720113,34,0.7304162650197356,0,1,1,6,4,0
487,78,42134.74553533281,2,0.8066935196947392,756,3,8,453479.4401669598,59,0.5328764346967474,4,1,1,9,4,0
488,56,61603.56423697639,3,0.9848584027624758,501,13,3,273090.47678525106,120,0.9310259929750676,2,1,0,3,1,0
489,18,29305.430703474853,25,0.7542482596820808,511,16,8,316564.7370029648,307,0.9514426388873319,3,1,1,9,1,0
490,20,135200.53403064446,24,0.39319520102792227,305,19,1,132172.5709226852,17,0.3614653284985154,0,1,1,2,4,0
491,79,60446.2118550824,14,0.5906378339946378,675,17,1,401397.3305493697,49,0.7776803762748927,2,0,0,5,2,0
492,80,52401.87874509023,5,0.6610142542473203,746,10,8,317900.6020822664,180,0.7388013832681897,4,0,0,2,1,0
493,42,35940.00516018345,14,0.07845581631712395,405,20,6,254239.18809250832,294,0.8929645917048273,0,1,0,7,5,0
494,73,38595.61228232282,30,0.5444969591038651,700,13,6,34753.73525880593,214,0.4479436402077033,0,1,0,10,5,0
495,50,125240.72607966597,20,0.7093208284726096,395,8,0,458387.80644302105,336,0.5304731871977922,5,0,1,9,2,0
496,55,143877.41585598717,2,0.16732130400106038,687,14,10,309648.453090281,324,0.415774313581574,2,0,0,7,3,0
497,23,91528.21792359218,24,0.7806317174255571,751,11,5,100382.09187301915,284,0.8503769192997056,0,1,1,5,2,1
498,75,106381.47468657319,20,0.5837727805141116,715,9,6,305161.12790661113,255,0.22970231536213437,1,1,0,4,4,0
499,61,143474.19247693714,20,0.9522217856975946,803,18,10,340344.3603487868,338,0.2397090782424447,5,0,0,4,3,0
500,62,23128.362233386335,13,0.042422298206891695,753,18,5,265256.3166581966,58,0.37260510357707977,5,1,1,10,4,0
501,49,78163.51827265014,19,0.26532613755546697,590,5,5,360460.3602882311,260,0.23034283210235118,0,0,1,8,5,0
502,62,195157.59465266234,13,0.6015538792998241,833,19,1,292819.704224669,90,0.5610068364149208,5,0,1,10,1,0
503,78,124420.20134518425,3,0.2965599122059307,492,5,5,474145.94310591335,121,0.1344901064955023,3,1,0,10,4,0
504,64,65760.42438154879,11,0.7144241640712422,449,7,3,31580.053906656885,24,0.32018621940405534,2,0,0,10,5,0
505,38,113911.40839451837,16,0.759005282521931,814,0,8,57591.62569243245,101,0.91344469847559,3,0,1,10,2,1
506,53,81677.62786176476,6,0.10251596406647445,692,16,0,90967.46029239823,353,0.40922548019179594,4,0,1,10,4,0
507,36,115804.09798873385,8,0.5138544642067677,615,16,7,346634.6799491444,359,0.7482337164935092,3,1,0,1,5,0
508,37,42633.472125196786,2,0.5088905555910559,375,14,4,324569.9570111553,291,0.11346219170657401,1,0,1,5,1,0
509,74,43888.637687469934,27,0.36928077021554107,569,6,0,446569.13580379856,232,0.24756450814178466,5,1,1,2,4,0
510,35,45837.625167090715,12,0.9329248625696721,524,18,3,367774.3391775297,84,0.8073456212003686,5,0,0,9,5,0
511,64,189167.5625468315,14,0.8275063198732212,829,2,0,256635.96634447316,245,0.7629929362896941,1,0,1,7,4,1
512,66,151921.80530144152,17,0.6972093819096368,412,10,5,495956.737269497,271,0.38615591859382115,5,0,0,10,1,0
513,31,49228.741039217755,18,0.7143266357349976,550,19,1,136723.4383038031,124,0.9543969020334743,3,0,0,8,4,1
514,32,53902.83507780826,0,0.4617161438131191,532,18,4,417429.87159379973,57,0.9106430158345454,4,0,0,6,4,0
515,48,151549.30547675776,5,0.9209945210965759,382,8,6,216261.2342359901,285,0.9623007491122398,0,1,1,9,5,0
516,18,48109.49206259131,26,0.6945954272532854,424,9,1,326123.8937434884,54,0.4279146901877854,1,1,1,6,3,0
517,71,62221.03280026916,26,0.7289810616558164,474,1,5,364997.89287395484,219,0.19747358368568302,3,0,1,7,4,0
518,20,193402.42990767182,22,0.8616909037873453,368,0,5,318708.2731592165,360,0.626658639091341,3,1,1,7,3,0
519,33,65955.17445111772,26,0.274071589342191,346,15,4,74551.11503875368,114,0.6847731582791985,3,1,0,9,2,0
520,74,139093.82306680642,26,0.807070903866703,555,17,4,224260.7503202267,135,0.12544178445052,0,0,0,8,4,0
521,29,196153.63173209547,1,0.19524060295649204,329,16,2,282911.99707689654,21,0.7864830342959059,2,1,1,1,3,0
522,33,87373.41808516267,23,0.34534195224488784,580,5,9,425276.6607934054,340,0.018060219759960527,5,1,1,4,2,0
523,41,23152.878355171204,13,0.3356104542698427,536,13,9,224604.6456552933,198,0.48272838747678337,5,1,1,7,5,0
524,45,63946.512276027366,5,0.9785254683891406,547,14,10,459779.9158781045,42,0.3310162594948949,4,1,1,8,4,0
525,25,169557.89444150697,13,0.8565372237479268,667,13,1,222985.2403974793,167,0.7403030598990841,2,0,0,7,5,0
526,53,175629.59047190662,3,0.7011698615902597,794,2,6,276646.03033519076,71,0.31276072742181593,5,1,1,3,2,0
527,25,158333.48561428243,20,0.7270567616153901,324,18,0,399161.4130566865,260,0.8268071127810328,4,0,0,4,5,0
528,75,40359.76743378314,7,0.5620727944025711,789,11,5,293618.5037889611,281,0.5949534887808106,4,0,1,7,5,0
529,77,163191.86690535257,29,0.9470906671085191,793,1,5,480307.9458294982,228,0.793893361762072,3,1,1,8,1,0
530,67,185362.00345883076,2,0.49625875288236154,613,2,2,331866.23610449315,13,0.9893406378396238,1,0,1,7,2,0
531,45,128109.7176583225,18,0.3805177098698945,674,17,1,263741.1797634625,35,0.6791583457435568,3,1,0,6,5,0
532,58,189357.56414085167,29,0.163035336931591,324,0,1,16678.02405149395,217,0.9849503163616441,0,0,1,9,3,1
533,81,168830.99906813793,30,0.786205652261058,633,19,8,209797.78430226326,331,0.028836326921705346,5,1,0,9,2,0
534,44,140054.87305836333,13,0.7344439320755914,654,20,10,153127.96753377942,210,0.33813998848380844,4,1,0,7,1,0
535,80,123893.34260811466,26,0.3843550385241349,415,5,4,375312.30560430716,125,0.10785326456230915,1,0,1,8,4,0
536,34,82743.26010355468,19,0.02519341395922936,347,4,6,108097.44920100516,291,0.26230493138443955,5,1,0,6,5,0
537,50,48671.74014370493,16,0.8389973277180107,398,0,4,106583.94321056554,166,0.8388878991257744,4,1,0,1,3,1
538,46,128891.70608429734,24,0.011417983454073632,758,18,6,98811.92640250151,176,0.03232326532609031,4,1,0,1,1,0
539,30,77260.0796512615,7,0.703699779629051,822,0,3,67179.72851233679,233,0.5201829357323937,3,1,1,6,2,0
540,63,175958.96015497617,23,0.970257109726057,704,20,7,158948.46681708927,102,0.567128707532373,1,0,0,2,5,0
541,52,198800.64872455312,13,0.43766132814820347,513,20,10,443531.4466494954,178,0.5611511466719561,1,0,0,8,1,0
542,23,155436.99727080305,25,0.23497340499595276,802,15,9,388589.5937914477,218,0.4752970738232557,5,0,1,1,1,0
543,64,36286.705151669135,5,0.7048710100433817,747,11,10,368949.3520718628,293,0.7906029647697553,4,1,1,2,3,0
544,42,71963.40719551485,22,0.8171281420155851,557,7,9,399681.7187967315,76,0.13354308950555116,1,0,0,8,4,0
545,83,39639.733717834955,21,0.5464303160778473,420,15,6,138361.85521813796,15,0.3105770155507873,1,1,0,6,4,0
546,27,137092.09660250886,15,0.9670352752561462,353,0,9,444283.63692248147,168,0.6157260534451727,5,1,0,10,4,0
547,73,157734.35562004123,24,0.0516687216579611,630,3,4,72965.17069509417,260,0.6909513662679558,3,1,0,2,2,0
548,47,186621.46955852813,18,0.5047955983045281,540,9,10,171491.13472421307,268,0.4041484317770563,2,0,1,2,1,0
549,22,98871.02235415777,13,0.7184539473225501,829,10,5,295440.31888883474,246,0.8753712633272331,0,0,1,7,2,0
550,50,182247.61692591998,18,0.862640471149179,782,16,4,55938.018729290314,317,0.41549339669591434,2,0,0,5,1,0
551,82,178020.40862743894,2,0.17925561190779005,486,6,6,366414.4429493303,85,0.40277613434833315,1,0,1,5,3,0
552,35,77095.22901777175,9,0.8000034817636814,561,11,1,196686.79386072012,198,0.036207261487384956,4,1,0,8,3,0
553,66,176402.1125973028,18,0.5527070757185453,663,20,4,393280.80447615805,73,0.5511413361947338,0,0,1,7,2,0
554,28,87621.00533871076,8,0.3965536819899632,790,6,9,248983.66136437835,348,0.7086808385119051,0,0,1,9,2,0
555,43,73436.46942085054,27,0.13171502857909356,730,11,2,94532.8895905415,175,0.1144381635168481,4,0,0,4,3,0
556,80,136833.43858299076,19,0.8652957589089124,538,14,8,368707.09662089543,67,0.30543276608787084,0,0,0,10,5,0
557,76,79108.6210193146,12,0.15727320817971535,603,1,5,129811.25814027706,122,0.7812569537828522,4,1,0,4,4,0
558,44,133437.57469924598,6,0.30978785920909924,597,13,9,247951.0991276812,229,0.3659194354135754,0,0,0,2,4,0
559,66,129769.72498976502,13,0.2900455319624369,375,12,2,42388.96823266927,251,0.24160246204003988,5,0,1,3,3,0
560,50,121419.00692272259,30,0.8714140341908543,632,3,6,310843.9939339582,32,0.6722006635651122,5,0,1,1,4,0
561,18,88475.54676190359,8,0.672702994208898,773,13,3,334599.5942770572,152,0.19675877767165562,2,1,0,1,5,0
562,38,118729.94989726582,26,0.7966813971913723,582,13,2,192443.73393652786,276,0.8956529195831768,0,0,1,7,5,1
563,72,127367.38549737589,27,0.250467898792499,371,15,7,477439.27625893155,150,0.10559839602614096,3,0,1,5,1,0
564,23,118223.63992918521,22,0.6248740996069989,562,6,3,437713.6161336239,81,0.7065498022828269,4,0,0,3,2,0
565,22,99995.50149521627,24,0.5717459831437487,311,18,10,355430.7532912974,129,0.4995487012863752,0,1,0,7,4,0
566,20,22640.070268327487,27,0.8328303767882711,440,1,0,358257.77687440265,209,0.8699295623969936,5,1,1,2,5,0
567,70,125671.10738620718,18,0.9060870604812605,316,9,5,129938.84889636487,216,0.1261950910262366,5,0,0,3,2,0
568,40,50319.98932568954,14,0.012156771477386807,362,17,9,330123.5393887822,225,0.6778949184960879,4,0,0,1,2,0
569,70,135663.67441049413,19,0.6740199190587927,552,16,10,103112.10129158222,67,0.5720546391813814,3,1,1,8,1,0
570,54,156681.97902611588,13,0.05183579911972902,764,4,10,76281.59584031194,298,0.4800901422400464,0,1,1,2,2,0
571,34,110080.15564353346,23,0.5488586650773559,675,11,0,499736.6076302772,304,0.4914072634326684,0,1,0,7,2,0
572,18,117625.45969635289,5,0.2876327290436782,819,5,4,313076.0860792212,186,0.7219769617985308,3,1,1,9,3,0
573,68,191266.1407398784,20,0.3067765995221412,389,8,6,218338.9969653093,358,0.9377416549348221,3,1,0,6,1,0
574,62,172490.12504706337,28,0.3529585034523566,474,19,5,147641.43882755592,139,0.09125165911904809,3,0,0,2,1,0
575,21,184562.5728712646,3,0.6212924490496101,375,0,1,303940.6196128026,336,0.01950264761052023,5,0,1,2,4,0
576,79,166477.93189752556,7,0.3340499656687692,699,14,10,29548.786568942633,303,0.8057047924812035,4,0,1,9,2,1
577,82,39605.30153241166,16,0.7326990505902804,370,20,3,51867.090299873555,299,0.10816938755075933,3,0,0,10,4,0
578,49,46818.53407463505,29,0.4045273855738697,479,5,10,21264.06538149619,237,0.9866967960804238,4,1,0,8,5,1
579,51,114792.28350841273,8,0.06835320030995862,423,18,1,252089.06746501755,75,0.6193482489588372,2,1,0,9,2,0
580,56,64292.53858363968,0,0.7837598424841072,680,17,10,302300.28144765535,59,0.6508663952541407,0,1,1,4,5,0
581,43,105805.18550740865,23,0.285758324592706,592,5,0,35927.48187212132,213,0.1988917029380174,0,1,0,4,3,0
582,51,90985.75828730303,19,0.43276687959926263,494,12,2,362006.1114119637,348,0.24031231029667444,1,1,1,2,2,0
583,71,118894.5629174816,24,0.6854438832219015,527,0,2,119045.56039970937,71,0.6593503030992501,2,0,0,10,4,0
584,20,154437.6289044481,13,0.332456157148712,730,12,6,344174.7196160837,268,0.909726837934197,3,0,1,1,4,0
585,67,148788.36327786942,10,0.056585656146715624,735,6,0,491039.08431744657,76,0.9823905545175666,3,0,0,10,2,1
586,29,113822.14384736019,20,0.3739210470128136,760,14,8,347097.40567665634,250,0.19803094663109366,5,0,1,4,4,0
587,82,168030.81538707044,2,0.9444485826943034,320,11,10,442180.5611971862,300,0.13411962270979016,2,0,0,10,2,0
588,71,97555.176476846,8,0.6417343972985582,363,0,5,474358.2608378184,49,0.05640135776079047,3,1,0,10,1,0
589,22,181408.572171222,26,0.6714791486672069,464,14,3,245941.76893439618,36,0.8682970181613279,1,1,0,8,4,0
590,74,32830.4486099295,13,0.6322821536376398,326,3,2,352650.8648127549,70,0.29471484685646876,4,1,0,2,2,0
591,34,191838.80540599534,29,0.1989921389594368,610,12,2,426724.7805101417,308,0.0018120338692516613,0,1,1,8,2,0
592,64,137844.75465764268,8,0.41833386410228013,584,4,1,181521.41187282113,169,0.22381808605642883,2,1,1,1,4,0
593,40,88413.41160869696,3,0.7509397983633183,580,1,1,134391.67169739548,68,0.3404410800994184,0,0,1,1,1,0
594,31,55487.74278311792,26,0.10137289755315915,463,0,9,473566.29352527764,59,0.9909861694966853,4,0,1,4,4,0
595,83,106252.98129984799,3,0.27785277608971226,523,15,4,364520.2326825649,339,0.5235415938570817,2,0,1,7,2,0
596,68,55020.49817335417,27,0.2763191084658536,445,5,8,113742.65602103402,67,0.2047139475951013,4,1,0,9,1,0
597,55,49939.689393765584,7,0.432018927594506,329,15,1,227296.27937467615,76,0.33481834471345107,3,1,1,5,5,0
598,81,131123.31633433537,1,0.9803687409421851,344,13,1,399243.62592121563,279,0.33030768755687845,3,1,1,2,3,0
599,55,114155.25042472123,8,0.06750254668382194,770,2,5,275796.18050462886,80,0.019725746463175486,3,1,1,7,4,0
600,67,140617.28622996953,28,0.518700994380595,333,14,9,326726.2885921151,227,0.13518305417143006,4,0,1,2,2,0
601,47,187329.05793595806,13,0.17936468201221045,726,2,1,378115.2600123009,100,0.6951964597032112,4,1,0,9,1,1
602,68,115806.83840102723,21,0.9706765454097441,520,1,3,312894.54846044537,292,0.12025098657073463,4,0,0,9,1,0
603,80,124567.76958730358,8,0.1133035047274642,833,0,5,272339.2643514869,268,0.23073427660611878,0,1,0,3,5,0
604,69,36132.741047889576,23,0.40360100236159124,666,8,4,376059.07077194785,171,0.3507372984043088,4,0,0,8,4,0
605,55,149174.44146355332,30,0.7378849848346062,849,8,0,365143.70253893937,245,0.7577349445022937,3,1,1,4,1,0
606,47,91982.93722474812,30,0.7045544280274453,415,6,5,316786.83809067355,142,0.5824009648679398,1,1,1,3,5,0
607,68,195810.5429592642,22,0.42272863689393225,538,2,0,183095.75962405515,60,0.6889999849885683,4,0,0,1,2,0
608,22,168171.32280721885,15,0.34652416795271823,634,17,2,205876.98563913445,158,0.5670123254201722,1,0,0,5,5,0
609,46,114046.5872929013,28,0.39761237855287057,740,10,9,485367.0816976282,327,0.683592425221869,3,1,1,4,4,0
610,21,42180.07775098989,29,0.2642762631586393,447,6,4,60631.03648430528,13,0.0028421536639724465,4,0,1,1,5,0
611,27,174694.84279050605,16,0.2053329387067998,308,8,9,137909.9340401535,340,0.9308981443714295,0,1,0,10,1,1
612,73,163960.5971763239,15,0.48303969755889,587,0,4,248738.87080614618,156,0.11092023087480651,0,1,0,8,1,0
613,34,53225.32331666594,29,0.2685337560676073,687,13,9,419181.194641174,72,0.40624909597690484,1,0,0,8,3,0
614,34,73150.09205965581,11,0.2874616648972501,349,19,5,86019.45354621529,284,0.7710383702448548,5,1,0,8,5,0
615,51,162813.30646661072,2,0.6567560634745571,816,5,9,142092.53597168188,60,0.4352307180094239,0,1,1,3,2,0
616,23,53341.12037853374,10,0.9685373316998922,577,6,7,37570.11780864329,343,0.9468425516675159,0,0,1,6,4,1
617,70,185195.44805084792,13,0.6036372005593751,599,9,4,354462.7066951551,142,0.46758894849876675,0,1,1,7,3,0
618,83,96414.93653534514,17,0.07697946706496628,434,6,10,122913.67056042998,54,0.8749394056026714,3,1,0,9,5,1
619,60,35667.01326577856,20,0.07558361385406698,446,1,0,197394.0015821205,68,0.8108281133622709,0,1,1,5,2,1
620,40,166834.75583077056,30,0.951423220845566,789,3,4,224632.21627968558,61,0.9809863027986832,2,1,1,9,3,0
621,72,87231.74294690977,20,0.29729079030733363,777,20,2,446200.3981251955,189,0.9265477807509754,4,0,0,6,1,0
622,33,114769.85494768058,4,0.09206698608247543,458,16,3,208608.4937139622,304,0.8981238347128787,0,0,0,10,4,1
623,25,40214.781994019446,15,0.5990445871503816,683,0,7,76886.38485804829,57,0.7316043405194683,5,0,0,10,5,0
624,21,20465.12267209683,19,0.6236487782902661,462,9,6,264535.8944783599,181,0.3669981472682208,5,1,0,10,2,0
625,21,134837.33704279357,4,0.6485048201186882,740,18,10,481664.20735107164,282,0.10612541856490243,0,0,0,4,1,0
626,73,112731.53066007169,2,0.2674020278575413,488,14,4,305804.39232015144,347,0.68864505226439,0,0,0,1,3,0
627,42,126836.94244216649,11,0.015110684214475034,714,9,1,491776.67412798345,150,0.9786540813379649,2,0,1,1,4,1
628,84,162873.89306849294,0,0.9650153694544719,638,18,5,421348.1179247407,258,0.726604437331869,0,1,1,10,3,0
629,84,136389.06441611482,20,0.2508930456911025,480,11,10,22803.04932563934,159,0.9287293692773355,0,0,1,5,3,1
630,44,51459.21970892789,28,0.6760262880525475,587,15,5,330907.7997116357,241,0.8043047129555168,4,0,1,3,2,0
631,49,84939.05343990796,8,0.7066298698787096,486,8,9,146949.60439115242,291,0.16311467511667876,5,1,1,5,1,0
632,67,183060.39886179686,28,0.6100074170794857,437,14,9,282010.3435441383,136,0.2492037705912873,2,1,1,5,5,0
633,78,158590.0460453022,8,0.3129073942136482,429,16,10,143275.86951095716,203,0.34186560176235037,5,1,0,1,2,0
634,68,120194.67042860911,3,0.27109625376406576,493,13,5,177690.85621961876,91,0.16826044433800413,2,1,0,8,4,0
635,36,66016.099605669,2,0.5976682827027031,615,17,8,461968.51231831877,105,0.5816513326730067,5,1,0,5,3,0
636,38,74370.89033026311,16,0.8660956336116915,443,1,10,107288.37652139412,237,0.9754505241349513,0,1,1,5,4,1
637,22,151752.45216541423,1,0.9467337289233956,315,3,7,437684.0134227861,76,0.7614588334361586,5,0,1,9,2,0
638,59,173211.36695349874,23,0.10590580440375763,601,17,7,20076.61499489592,99,0.4233867490674619,5,0,0,8,2,0
639,78,140856.4405155106,0,0.15482861259771985,722,6,0,49983.886492975944,99,0.004504480980288661,2,1,0,1,5,0
640,39,165715.39563831952,7,0.9447362587830797,544,12,4,428064.14548521047,212,0.3132760111381787,1,1,0,3,3,0
641,38,157998.10433607307,12,0.7365352283347926,406,14,6,317125.2353000517,225,0.5267592876922153,2,0,0,7,2,0
642,18,46946.71423225239,22,0.8829938248297731,387,0,5,374881.8883295774,215,0.3242508738519706,2,1,0,1,4,0
643,22,96310.06632439436,14,0.20263263413534316,428,10,4,108661.74705681785,100,0.11103492302385953,2,1,1,1,5,0
644,29,47537.08414914128,7,0.5875858711094019,640,9,7,270856.31051710126,72,0.44276495686189454,3,0,1,5,4,0
645,63,62342.405264357265,11,0.7011395944174736,303,4,2,369923.51566779584,282,0.2532528169657162,3,1,1,9,3,0
646,51,176466.73243718946,21,0.6801118854469727,626,15,5,315520.49782007997,105,0.9092323764615015,3,1,0,6,5,0
647,66,105120.55381397279,11,0.4081516908666981,709,10,4,238490.88961114868,318,0.10175452850101574,2,0,1,10,5,0
648,62,116364.45833167895,13,0.015394891691308477,605,20,7,480092.9742866688,38,0.04915262872471038,1,0,0,2,5,0
649,44,52120.27374099898,14,0.5829260568042631,524,5,3,339697.8800594554,225,0.005314169154862047,2,0,1,9,1,0
650,43,76208.9214887833,14,0.25310153917960876,647,8,7,454336.64611941273,85,0.32806968448565776,0,0,0,6,5,0
651,64,61444.310317016585,8,0.45025424614289034,620,12,9,366236.4032289722,72,0.6603868382008886,1,0,0,5,4,0
652,73,57113.50961331675,18,0.9575810150838173,480,7,1,369054.4466558532,197,0.7304137528817927,3,1,1,5,4,0
653,80,134832.94279687462,25,0.3990353176424347,685,13,8,44609.043530051276,42,0.4532616833817231,5,1,1,3,3,0
654,65,66239.09257622866,19,0.8398016066644267,407,0,8,182934.98781770206,230,0.6843286504552667,5,1,1,6,2,0
655,78,133762.78748367532,28,0.18854060574925113,830,16,9,429892.8563262309,23,0.35991403621536344,4,1,1,4,2,0
656,43,30521.830539539704,21,0.6724604980250288,709,4,9,120138.9117636342,313,0.6678062199866169,1,1,1,10,1,0
657,53,45519.39083487833,7,0.9770069544389435,595,1,5,62175.403747450764,43,0.040595985302373405,3,0,0,2,5,0
658,18,69417.24572002256,20,0.10189310087293679,470,8,3,166422.49803620274,171,0.39075298456700414,1,1,1,3,1,0
659,25,127468.4450412245,18,0.008319942227192012,630,3,3,114116.7530218439,248,0.7908496776331791,1,1,1,9,3,0
660,69,141651.42411572766,5,0.43358279263261434,792,16,5,463017.6564226118,238,0.8030060304590013,5,1,0,9,3,0
661,64,99689.05402031488,19,0.0926254830513672,494,16,4,434643.48779105494,192,0.7161487788756946,2,1,1,6,2,0
662,73,100242.36462390122,24,0.7483843496762314,311,20,5,252343.19899003758,328,0.20423862056986442,0,1,0,10,3,0
663,31,150413.03325175127,28,0.9145486638485589,494,17,6,35365.21786951467,57,0.24720511893063324,4,0,1,10,5,0
664,45,22847.79651780484,18,0.43402097270875883,789,15,6,358708.36131611234,352,0.9960887272645123,3,1,1,9,4,0
665,19,81396.20440535969,3,0.25871164215544096,481,7,8,313588.807011451,91,0.10337800720195989,1,1,0,4,3,0
666,43,167367.27028146188,22,0.4344033190066098,615,10,7,485424.56201060547,146,0.18066269890240938,4,1,1,5,1,0
667,31,128579.493838407,6,0.723447817850001,329,20,5,281681.8539338366,271,0.1300262556501326,1,1,1,10,5,0
668,76,80700.88389597567,27,0.009054161580370979,395,20,5,171514.89308444015,319,0.3276549636836156,5,1,1,6,3,0
669,73,182994.4626193413,27,0.5894539894846972,680,17,4,261915.7383213851,258,0.21017583523392336,0,1,1,9,3,0
670,24,159072.09094088885,3,0.6132916848873791,743,9,0,489735.32924523554,170,0.4976879595477721,5,0,0,5,5,0
671,20,67681.18050261201,21,0.6376882468959355,597,12,8,349699.40410385013,214,0.4760207068801199,4,1,0,8,3,0
672,40,136152.17075462904,11,0.2420220799808772,660,16,8,337628.1882738903,123,0.9015056194513031,3,0,1,1,4,1
673,35,127235.1310740122,12,0.7140527233781268,673,17,8,124137.38691431326,303,0.03473994744478148,1,0,1,5,2,0
674,55,92213.82452701688,2,0.0913914863317764,602,9,10,373083.24619250576,321,0.31987957666776334,0,1,0,10,5,0
675,32,86052.09425686412,21,0.1992703364668008,720,15,7,376384.555588527,130,0.5966578919970902,5,1,0,1,1,0
676,81,81840.8854596267,11,0.8774700466544819,545,19,9,162058.04696907313,28,0.6048017618439638,4,1,1,10,3,0
677,45,131088.0410112164,1,0.7387231507265664,536,4,2,244438.34703340303,342,0.4801262290142092,5,0,0,6,2,0
678,56,99633.78856652051,23,0.013745554011345251,833,12,0,150828.64980552575,238,0.8156655408146337,1,1,0,7,1,1
679,74,169735.36038525598,1,0.2483762603698002,484,17,10,133059.0098105219,128,0.0627221714144588,1,1,0,5,1,0
680,34,140528.47090411314,26,0.21440648299316456,767,16,7,17818.554773495147,54,0.8154877655801359,3,1,0,1,4,1
681,61,32587.689027698143,22,0.2708063280369726,662,8,6,146179.81360339938,126,0.4947542404357036,0,0,1,6,2,0
682,42,135230.2802890699,8,0.2475597702798864,582,13,4,279215.12518974603,294,0.13376069507700217,2,0,0,10,5,0
683,34,68806.53857003327,0,0.06252629574284574,635,16,9,5792.587836769269,48,0.8857019135404777,5,1,1,5,2,1
684,30,126706.15849761608,7,0.45894051659682034,461,3,6,145193.4464857854,313,0.6492287795409635,1,0,1,6,2,0
685,42,142423.74759862124,22,0.7327334747861651,459,17,9,441298.11450000876,124,0.16354568682413928,4,1,0,10,1,0
686,85,61549.25404772217,5,0.6067317247174364,773,19,3,298856.0496281436,46,0.03364972339902661,5,0,1,7,4,0
687,27,102234.55607846635,5,0.6728716685980798,621,14,8,305892.0979200853,143,0.14110964833264927,3,1,1,7,4,0
688,84,54258.47530743221,21,0.08114917853623915,311,10,10,204665.33098804485,347,0.6087979601803936,3,0,0,2,2,0
689,35,29420.997641571495,24,0.9514907101767872,723,11,9,339853.7110287435,347,0.17929623526004845,1,1,0,3,2,0
690,51,88125.75622745643,17,0.8384918338430248,372,8,1,99016.71928402779,239,0.2257630748750281,1,1,0,6,3,0
691,25,85329.96893227856,16,0.8050903184956627,500,12,8,410279.67114017485,158,0.02513972575631418,1,0,1,3,1,0
692,57,199186.48832676627,28,0.8229838050417675,821,14,8,62761.114368270406,133,0.7229306722386036,2,0,1,2,5,0
693,59,100343.42321557559,11,0.9327105081327614,804,14,4,329720.67055328906,92,0.8103643997594371,1,0,1,4,5,0
