,Thickness,Density,Hardness,Young's Modulus,Tensile Strength,Impact Strength,Surface Roughness,Heat Treatment,Manufacturing Process,label
551,5.933414706734331,7836,267,189.0092856409183,334,16,0.6469289257226621,Hardened,Continuous Casting,0
552,5.141838705546617,7831,203,193.1538024891007,332,24,0.24519407756580136,Tempered,Sand Casting,1
553,5.791968077505343,7847,216,184.2285681578945,308,20,1.2730167460786734,Tempered,Continuous Casting,0
554,5.302584338750308,7843,250,195.34206658180815,324,16,0.7280269694446952,Hardened,Continuous Casting,1
555,5.147636311766861,7819,207,189.07959289501937,310,20,0.2062307652144902,Annealed,Continuous Casting,1
556,5.771582484598005,7834,247,190.26465031621365,302,15,0.49692408330630494,Annealed,Continuous Casting,1
557,5.094216778384024,7803,208,192.09807298271332,335,24,1.1340765049883232,Annealed,Sand Casting,1
558,5.073136943258561,7845,252,195.58303877542915,337,15,1.397709553390167,Annealed,Continuous Casting,1
559,5.659167914592803,7830,230,194.52843147588032,336,21,1.255381614754474,Annealed,Continuous Casting,1
560,5.907734428040377,7834,260,180.93256886687604,327,17,0.3776069959968449,Annealed,Continuous Casting,1
561,5.5602880962108125,7812,214,196.93779130247816,304,20,0.6526735044116456,Hardened,Continuous Casting,0
562,5.470238064901665,7836,227,188.3083295965187,312,17,0.5504763481280446,Hardened,Continuous Casting,0
563,5.976328052552162,7825,238,192.44752243886657,335,16,0.24950021189517219,Annealed,Sand Casting,1
564,5.567864139431841,7825,243,192.16077700089687,307,23,1.295046990642088,Hardened,Sand Casting,0
565,5.302983413102776,7819,213,185.61540630261845,329,19,0.9565902977955767,Annealed,Continuous Casting,0
566,5.93144885668645,7828,276,196.7074027115473,329,18,1.2455341125282697,Tempered,Sand Casting,1
567,5.572004291494934,7839,241,182.18204720129071,326,19,0.4896599476618598,Hardened,Continuous Casting,0
568,5.959834305336475,7819,273,190.72684526170667,322,19,0.6997197895723963,Annealed,Sand Casting,1
569,5.999554499139872,7815,271,199.45000427288633,339,20,0.47099833980695927,Tempered,Sand Casting,1
570,5.163707970147878,7803,228,194.00112789293408,330,18,0.39832707100429277,Annealed,Continuous Casting,1
571,5.5785844856212226,7814,215,183.78268484519663,317,20,0.47387500779301034,Annealed,Continuous Casting,1
572,5.08649241715266,7808,219,185.42905151485294,307,23,0.7223018722743275,Annealed,Continuous Casting,0
573,5.734085265554158,7832,242,184.14938327993121,305,21,1.4905934981394597,Annealed,Sand Casting,0
574,5.902093871620643,7825,273,196.2963345569977,313,16,1.369666971071275,Hardened,Sand Casting,0
575,5.033168260081136,7843,231,187.8634635256239,300,21,1.2568255039306517,Annealed,Sand Casting,0
576,5.920192487861853,7813,256,182.38859842960213,336,22,1.0827373723824276,Annealed,Continuous Casting,0
577,5.860440937674497,7820,243,196.02102730635,339,22,1.4219987506828335,Hardened,Sand Casting,1
578,5.999296513729235,7838,258,191.12082562537358,308,16,1.352013478449727,Tempered,Sand Casting,0
579,5.837225046074141,7826,200,182.04888116764553,325,21,0.4670938159944163,Annealed,Sand Casting,0
580,5.236069574189614,7839,249,186.1035549209996,301,22,0.8609191643663827,Hardened,Continuous Casting,0
581,5.882758579111181,7815,274,196.64187202775938,306,19,0.7047254885185077,Tempered,Continuous Casting,0
582,5.728664706480699,7838,212,184.15591485425549,309,17,0.2478896023551331,Annealed,Continuous Casting,1
583,5.07717835843657,7834,220,185.38286730693164,329,21,1.1394125340471268,Annealed,Continuous Casting,0
584,5.856723323204271,7849,206,194.35103604927352,332,16,0.5940505098876528,Tempered,Continuous Casting,1
585,5.893671824216417,7815,279,195.69087310251746,335,21,0.967244474651747,Annealed,Sand Casting,1
586,5.886939329678209,7836,273,180.04871479965803,310,18,1.0787728750320607,Hardened,Sand Casting,0
587,5.386698151601465,7840,222,193.14256277094887,324,19,0.9705836687433975,Tempered,Sand Casting,1
588,5.981415901859384,7815,249,183.42366249894283,313,17,0.4997787204827187,Hardened,Sand Casting,0
589,5.983224920868768,7829,241,199.0063327583704,314,17,0.6232976493491444,Annealed,Continuous Casting,0
590,5.070252170447671,7845,213,185.8933522790795,323,19,0.9007727596978197,Annealed,Sand Casting,0
591,5.975760189556924,7827,224,180.46541813952263,322,21,1.1851798337163009,Hardened,Sand Casting,0
592,5.321209917735693,7801,250,192.9414349301675,328,18,0.6244690839883452,Annealed,Continuous Casting,1
593,5.529573825294486,7824,212,186.98355077122253,300,20,0.9606064232201732,Tempered,Continuous Casting,0
594,5.510742887037592,7825,245,199.29399003088764,333,22,0.25709843546864075,Hardened,Sand Casting,1
595,5.620142270239343,7810,262,190.21286004870143,311,20,0.21913643914916106,Hardened,Sand Casting,0
596,5.1827316598157935,7831,249,189.99290519143463,317,24,1.4755948250980726,Annealed,Sand Casting,0
597,5.2456186494375,7816,279,198.13507560469418,323,24,1.0656277669968772,Hardened,Continuous Casting,1
598,5.8648806583159185,7837,216,188.31039570346658,327,19,0.6992337345647786,Annealed,Continuous Casting,0
599,5.8443145420708795,7845,222,181.44641300757618,302,16,1.1662765048400072,Tempered,Continuous Casting,0
600,5.5612057761892135,7808,242,191.88347731082854,325,15,0.7100466388544051,Tempered,Sand Casting,1
601,5.034091999248755,7814,252,193.68374080530958,313,19,0.3613059001330504,Annealed,Continuous Casting,1
602,5.29643166616578,7843,248,181.63447327966045,316,23,1.2897602413173295,Annealed,Continuous Casting,0
603,5.673803091516649,7845,225,199.42685543111867,338,24,1.064970847195706,Annealed,Sand Casting,1
604,5.934608603640779,7840,237,191.2123863906211,333,21,0.34292900378441965,Hardened,Continuous Casting,1
605,5.198526206103676,7822,277,186.87321221881743,333,18,1.0566637178986125,Tempered,Continuous Casting,0
606,5.923835102493221,7815,238,195.8753860528451,329,21,0.7312164151791369,Tempered,Continuous Casting,1
607,5.909019169220945,7847,220,185.64185544019418,307,19,0.4240741011308319,Annealed,Continuous Casting,1
608,5.572286313269354,7845,204,186.21209339535102,316,15,0.29350342612598435,Annealed,Sand Casting,0
609,5.113125660260208,7823,209,192.75381853989953,320,15,0.7853166068653845,Annealed,Sand Casting,1
610,5.30564661235389,7801,270,196.31522799530268,320,22,0.8145043907345355,Annealed,Continuous Casting,1
611,5.263413331299685,7817,251,193.77710059936084,325,21,1.0425124839777231,Annealed,Sand Casting,1
612,5.960375679819303,7848,239,197.31302377103336,313,19,1.4938463741980732,Hardened,Sand Casting,0
613,5.6075000661115615,7815,203,194.4995181383211,301,24,0.5658042785353257,Tempered,Sand Casting,0
614,5.9497177027534915,7810,255,180.98356588008002,332,24,0.332829177885715,Annealed,Continuous Casting,1
615,5.7466415467750664,7842,243,186.53810087212827,333,16,0.26826760349096884,Hardened,Sand Casting,0
616,5.360126140278001,7825,277,199.27637966605943,315,20,0.3992924922269079,Tempered,Sand Casting,0
617,5.965903137081808,7816,263,185.42265874299764,317,15,0.937327336687988,Hardened,Sand Casting,0
618,5.119204447436192,7823,212,180.17202495449703,311,16,0.7969354307237668,Annealed,Continuous Casting,0
619,5.32402766732046,7812,268,183.92508593556857,337,19,0.7167647801186894,Annealed,Sand Casting,1
620,5.734565846486047,7841,217,183.5246478374105,326,24,0.6411952579311055,Hardened,Sand Casting,0
621,5.111844631955079,7811,260,185.800616898472,332,23,0.3262559260119757,Annealed,Sand Casting,1
622,5.851602582034948,7821,255,180.04202625355137,330,20,1.332372183020906,Annealed,Continuous Casting,0
623,5.037074406640852,7805,247,195.43015975946952,301,24,0.6017114930951253,Tempered,Continuous Casting,1
624,5.48530738016884,7843,214,185.33115183922328,319,23,0.21374853138665456,Tempered,Continuous Casting,0
625,5.547491162673928,7820,264,199.04598237816845,315,17,0.577874823629704,Tempered,Continuous Casting,0
626,5.382374310800438,7847,253,190.43647285184565,315,24,0.5835440780419022,Hardened,Sand Casting,0
627,5.647489642931836,7809,267,183.8731280137502,338,20,0.5337776893507912,Annealed,Sand Casting,0
628,5.909733700283144,7815,233,187.11613211493724,303,21,0.8923136926479238,Annealed,Continuous Casting,0
629,5.349240575011378,7807,250,185.03190314067427,302,15,0.2934050305810555,Annealed,Continuous Casting,1
630,5.843770560378747,7841,277,193.87025127665976,303,22,0.3729742887989192,Hardened,Continuous Casting,0
631,5.446306316295896,7829,213,183.82115888637483,327,21,1.2738381914573047,Hardened,Sand Casting,0
632,5.105627582786784,7806,232,182.85308995071776,319,22,0.9020637887104823,Hardened,Sand Casting,1
633,5.789809529395933,7840,224,196.83079810111155,309,15,0.7734659890759785,Annealed,Sand Casting,0
634,5.515025467119832,7844,216,180.3910969493208,307,17,0.9711139992346216,Hardened,Sand Casting,0
635,5.783221814210552,7822,235,189.85269629216637,325,16,0.620822095732166,Tempered,Continuous Casting,0
636,5.2666097808454895,7817,201,196.57754389471566,318,22,1.3091063089141315,Annealed,Continuous Casting,0
637,5.680859003266906,7826,215,185.41102076356023,329,24,1.0627950686751362,Annealed,Sand Casting,0
638,5.8236707065442985,7801,252,199.42034009557418,311,17,1.228339659968881,Annealed,Sand Casting,0
639,5.694106442885013,7806,273,199.6511319666468,337,17,0.4646560814717445,Hardened,Continuous Casting,1
640,5.584734376978449,7819,205,190.84386992995016,320,17,1.359486802037269,Hardened,Continuous Casting,1
641,5.037407080372686,7838,205,193.66835864891559,332,23,1.0963968051473125,Tempered,Sand Casting,1
642,5.799318117279729,7816,239,190.14794073080554,314,19,0.7723001438170762,Annealed,Continuous Casting,0
643,5.933655559358001,7819,240,196.08001504840325,313,15,0.6557211330916861,Tempered,Sand Casting,0
644,5.6367192294608985,7824,249,188.1140767059314,306,16,0.9301241732637928,Hardened,Continuous Casting,0
645,5.031892258367032,7805,269,188.41028926835688,324,24,0.31874655354412346,Tempered,Sand Casting,1
646,5.6758074353945105,7812,257,185.04242581429293,311,18,0.5952091686936236,Tempered,Sand Casting,0
647,5.903045809182042,7804,241,190.40148317589438,322,23,1.0785549090737934,Tempered,Continuous Casting,1
648,5.16862049030779,7820,264,187.63794045424532,335,20,0.951057630254498,Annealed,Continuous Casting,1
649,5.219247210711171,7823,275,192.07085710758912,337,21,1.3309606018338447,Annealed,Sand Casting,1
650,5.212940301133646,7814,244,195.56282276977262,317,17,1.1947265260184987,Annealed,Sand Casting,1
651,5.069726687147445,7828,221,194.69087536997617,310,20,0.6790870098587025,Hardened,Continuous Casting,0
652,5.193270771199915,7845,232,192.34745853665308,304,24,0.586631125031893,Tempered,Continuous Casting,0
653,5.671759051082443,7804,215,195.39451308873063,324,19,1.2485760574329905,Hardened,Continuous Casting,1
654,5.476547691240857,7821,247,185.95172829167876,331,17,1.3168057037175365,Hardened,Continuous Casting,0
655,5.633950132868373,7803,213,193.87878210987182,306,19,0.6862073902051669,Annealed,Sand Casting,0
656,5.846077279842627,7845,234,199.35739643751722,307,17,1.0113744496238313,Tempered,Continuous Casting,0
657,5.349767986565552,7821,212,190.56549371729136,328,18,1.310284078034279,Tempered,Continuous Casting,1
658,5.590483255396319,7809,252,188.39654386466225,312,23,0.9237723086033194,Annealed,Sand Casting,0
659,5.827179405860367,7825,223,192.4891247775514,326,15,1.2012728923485299,Hardened,Sand Casting,1
660,5.7630989057177295,7843,206,194.38120999906351,310,15,1.0502042053552878,Annealed,Continuous Casting,0
661,5.326828490242333,7815,250,189.3690232001942,309,15,0.23768765333969127,Annealed,Continuous Casting,1
662,5.207403578065888,7809,220,190.69823715605048,327,16,1.1608301470150701,Annealed,Sand Casting,1
663,5.164730003116409,7839,276,187.7234108052713,337,20,0.30345318693346485,Annealed,Sand Casting,0
664,5.523642853482698,7803,222,192.89213159647394,327,17,1.103806796986158,Tempered,Continuous Casting,1
665,5.435967983662736,7830,246,194.3254671039238,319,22,1.1592479173526313,Annealed,Continuous Casting,0
666,5.1737293174933745,7845,277,186.60518560920852,320,15,0.23538536726838105,Annealed,Continuous Casting,1
667,5.760553635473315,7815,251,181.9860793769923,317,21,0.5329715980768359,Tempered,Sand Casting,0
668,5.044917648697354,7812,252,196.4353827495647,315,19,1.1936001263022127,Hardened,Continuous Casting,1
669,5.508675454858006,7813,253,187.07457036864182,304,20,0.36711391902872614,Annealed,Sand Casting,0
670,5.483830790156014,7826,261,188.92899077289889,300,23,0.6165616139490719,Annealed,Continuous Casting,0
671,5.783498419057131,7820,278,194.92769792818723,313,20,0.23808564722909425,Tempered,Sand Casting,0
672,5.497420684891164,7821,207,182.0661841581548,307,20,0.6939687731057413,Annealed,Continuous Casting,0
673,5.738796818700354,7809,272,188.85498101839295,304,23,0.947888938542641,Annealed,Continuous Casting,0
674,5.087426569194503,7821,219,190.8190583840934,318,18,0.38316907284732105,Hardened,Sand Casting,0
675,5.859710907046734,7843,241,185.37459912369536,330,20,0.7956189853377871,Hardened,Continuous Casting,0
676,5.780866911729133,7814,217,197.77511553726328,302,24,1.3060483115994344,Hardened,Continuous Casting,0
677,5.759156172868491,7826,211,186.8464581758493,317,15,1.2367823420024033,Hardened,Continuous Casting,0
678,5.904815404389156,7820,263,194.65793335306833,300,18,1.0633340955264337,Annealed,Continuous Casting,0
679,5.895127278204207,7813,235,180.95049721451747,329,23,1.017944205345585,Hardened,Sand Casting,0
680,5.097021535333946,7838,213,199.51218086343596,324,16,0.36226389345760146,Tempered,Sand Casting,1
681,5.434814858192747,7808,250,188.69258546943476,318,17,0.42287543022880125,Hardened,Sand Casting,1
682,5.111606941382147,7806,234,180.81597187440565,331,21,1.2600234219641862,Tempered,Sand Casting,1
683,5.896761285006712,7817,206,188.3824140726425,302,23,0.9332471686571646,Tempered,Continuous Casting,0
684,5.177560094675889,7844,231,193.32175228094405,318,15,0.3563654351085932,Annealed,Sand Casting,0
685,5.112774062507066,7833,219,180.70048329614013,322,22,0.7094354211720437,Hardened,Continuous Casting,0
686,5.661550269448213,7845,246,196.6774693261572,301,24,1.305660653165742,Hardened,Continuous Casting,0
687,5.18175558150529,7804,273,199.76309257165812,336,16,0.5681724844175257,Tempered,Sand Casting,1
688,5.93593023925343,7816,249,196.65378221930143,309,16,0.4095346438274945,Hardened,Sand Casting,0
689,5.013315980182725,7812,210,199.30952674943111,330,22,0.6256418977254355,Hardened,Sand Casting,1
690,5.573849056464165,7809,226,195.82850067336534,315,23,1.280505226517663,Hardened,Sand Casting,0
691,5.265640565244086,7817,266,182.3968789551353,322,18,0.5667418738297911,Tempered,Sand Casting,1
692,5.035665140306997,7807,227,185.0936452091538,337,19,0.8426055902903788,Annealed,Continuous Casting,1
693,5.317948685851415,7844,219,187.41059020457104,336,17,1.038621014858239,Annealed,Continuous Casting,0
694,5.412303863345821,7815,202,196.4488980752186,307,21,0.2944959175009635,Tempered,Continuous Casting,0
695,5.248395381800135,7801,227,184.22249522536495,310,15,0.6992319213082501,Hardened,Continuous Casting,1
696,5.7366331087461,7832,240,196.42455319882956,336,20,1.4217995622417816,Hardened,Sand Casting,1
697,5.268971518438845,7846,268,196.96277967675357,325,16,1.4570643325195993,Annealed,Sand Casting,1
698,5.357826688814245,7813,269,188.55872902341838,322,18,0.6576618522283737,Tempered,Sand Casting,1
699,5.547967222524269,7836,265,198.36496689690338,309,22,0.8746622393682904,Annealed,Sand Casting,0
700,5.622165170936253,7845,205,187.73157855217207,301,24,0.39054210723213045,Hardened,Sand Casting,0
701,5.266781499680179,7806,221,192.9393871908851,339,16,0.4125667667534546,Annealed,Continuous Casting,1
702,5.550038956793176,7838,272,188.32064368849447,304,20,1.1942008774224309,Hardened,Continuous Casting,0
703,5.747606444073801,7838,241,191.96801948468453,326,20,1.1013834148397825,Tempered,Sand Casting,1
704,5.674192793280791,7813,255,199.99602886399038,325,17,0.9720675688965497,Annealed,Continuous Casting,1
705,5.40463413208843,7807,249,193.393626350682,322,19,0.5245457220862783,Annealed,Continuous Casting,1
706,5.106844749831314,7805,244,192.10523359897823,337,17,1.1184539782568996,Hardened,Continuous Casting,1
707,5.841622173601618,7811,211,191.20797168427745,331,23,0.33205680448958086,Annealed,Continuous Casting,1
708,5.037121804779891,7811,259,197.49463338932154,324,15,1.3580712944898028,Annealed,Sand Casting,1
709,5.036399563206157,7805,251,197.11681021520528,330,15,0.8971560155030422,Tempered,Continuous Casting,1
710,5.322942947771858,7824,220,190.5058839085288,307,16,1.129964425238621,Hardened,Continuous Casting,0
711,5.979128737170029,7846,260,191.35276796881493,304,24,0.5595770965163261,Annealed,Sand Casting,0
712,5.882132994759932,7840,237,192.94503076664816,321,16,1.2733008833074602,Annealed,Sand Casting,1
713,5.009662488139223,7841,234,197.0370395752443,320,19,1.1854946409935123,Annealed,Continuous Casting,1
714,5.996545535348998,7842,250,180.3884337084741,320,24,1.2008313888688846,Tempered,Sand Casting,0
715,5.199335916034001,7817,222,197.36834391669103,337,15,0.2702306929614239,Tempered,Sand Casting,1
716,5.548012999948429,7826,231,189.1998951233921,334,24,1.0238149685771953,Annealed,Continuous Casting,0
717,5.535366152390984,7823,221,197.03810059849835,301,15,0.887276130928742,Hardened,Continuous Casting,0
718,5.430044471645107,7839,246,189.79127050610504,320,24,0.714368224639377,Tempered,Sand Casting,0
719,5.433609061187318,7802,255,193.27100796009339,319,15,1.446285698486564,Tempered,Sand Casting,1
720,5.382467616919955,7804,226,195.68872452249775,324,17,0.8155568057221461,Tempered,Continuous Casting,1
721,5.9571199959649626,7826,236,184.27995764854714,330,18,1.3812769986927746,Hardened,Sand Casting,0
722,5.429930607992901,7818,214,196.6240631768637,307,24,0.8459485546810455,Annealed,Sand Casting,0
723,5.390214020289136,7825,244,185.2525093730272,302,19,0.37131688743666846,Tempered,Continuous Casting,0
724,5.72509104799351,7842,214,190.3975366231605,310,15,0.6281649692803644,Annealed,Sand Casting,0
725,5.5349168508125555,7845,208,197.68284569909218,314,19,1.4125832028309413,Tempered,Sand Casting,0
726,5.042098135598786,7815,238,183.79318990292734,336,21,0.4430658880130218,Tempered,Continuous Casting,1
727,5.632754657251842,7816,241,182.7226167049831,325,24,0.38704742308646145,Annealed,Continuous Casting,1
728,5.432050393739794,7816,219,198.463682153347,317,20,1.1927114890451735,Hardened,Sand Casting,0
729,5.356712341239642,7806,203,186.7205434740964,304,24,1.1604396541730095,Tempered,Sand Casting,0
730,5.8962865682444825,7847,222,181.00844707994995,325,24,1.477138478660445,Tempered,Sand Casting,0
731,5.582616658460373,7823,219,195.14544147608177,327,18,1.3258189746562656,Hardened,Continuous Casting,1
732,5.9672928531134595,7837,210,193.06561538408855,309,24,1.1049960108353005,Annealed,Continuous Casting,0
733,5.325685446456072,7821,233,193.08109140350405,332,24,0.5506755022409475,Hardened,Sand Casting,1
734,5.975474349813704,7829,231,192.9900997238485,308,24,0.8008155793434613,Annealed,Sand Casting,0
735,5.8687341426533886,7849,201,183.19940351098222,301,20,1.1212179526253658,Tempered,Sand Casting,0
736,5.779964919232778,7811,257,190.98612840636736,329,18,0.867714251894625,Tempered,Continuous Casting,1
737,5.463299979928863,7800,263,197.12622893725705,300,18,0.4843160450437801,Annealed,Continuous Casting,1
738,5.7834779939517755,7849,209,182.52765135921035,311,20,0.9913282304551112,Annealed,Continuous Casting,0
739,5.389615770371687,7812,213,184.63440594080785,316,24,0.24522967310514024,Annealed,Continuous Casting,1
740,5.719986222676395,7847,223,181.19382098669828,318,22,0.6644480090033584,Hardened,Sand Casting,0
741,5.10420351125933,7807,275,189.1663457957612,326,21,0.6734175051884104,Annealed,Sand Casting,1
742,5.328851451196827,7838,230,185.6437294106487,328,24,0.3767795692419469,Tempered,Continuous Casting,0
743,5.124370003035975,7846,200,185.30663226477012,319,24,0.5812186417632452,Tempered,Sand Casting,0
744,5.984419170169234,7848,240,190.57700913941778,322,16,1.2168870301354906,Tempered,Sand Casting,1
745,5.12309327630502,7831,252,180.11898149107358,336,24,1.2229890180198644,Annealed,Continuous Casting,0
746,5.479101346257818,7849,267,186.2258855942021,307,17,1.0423531996526656,Hardened,Sand Casting,0
747,5.179144136711382,7811,271,185.31905018631872,307,24,0.4513213042537407,Annealed,Continuous Casting,1
748,5.155766813245528,7842,229,187.87487656927976,334,19,0.5147052672332938,Annealed,Continuous Casting,0
749,5.162433837124994,7837,267,185.5461513772372,339,19,0.2746484905115245,Annealed,Sand Casting,0
750,5.010320182908147,7814,263,180.34474747761644,338,15,0.835287333462545,Tempered,Continuous Casting,1
751,5.370505013541654,7813,248,182.18428789601674,335,21,1.4466094227681097,Annealed,Sand Casting,1
752,5.851894391741801,7842,249,189.20922851582145,320,24,1.1016237348997089,Annealed,Continuous Casting,0
753,5.871297158006002,7830,245,199.84406836335236,311,22,0.9481980165255266,Annealed,Continuous Casting,0
754,5.679046639072495,7808,264,198.32888077213397,327,22,1.3645351736449405,Hardened,Sand Casting,1
755,5.933256899140185,7836,270,182.29636567093175,303,19,1.3532489026246397,Hardened,Sand Casting,0
756,5.040064379504402,7804,258,183.81559398660067,337,16,1.2377639245652978,Tempered,Sand Casting,1
757,5.7342845809551,7822,231,187.7521354840167,336,17,0.6354923127745328,Annealed,Continuous Casting,0
758,5.1684826153005705,7846,206,185.0314070481198,327,18,1.1569576140971238,Hardened,Sand Casting,0
759,5.663485351135989,7818,211,199.02699363038158,309,21,0.7430047077855213,Hardened,Sand Casting,0
760,5.060039499328074,7815,257,197.73369760844975,337,17,0.9344159642694829,Annealed,Continuous Casting,1
761,5.725460154880876,7846,246,195.00059390107293,323,20,0.8483043118289668,Annealed,Sand Casting,1
762,5.974313330687254,7849,226,196.12298823389338,330,20,0.8027273977923686,Tempered,Continuous Casting,1
763,5.072268204271813,7819,213,190.5566126470269,312,24,1.334262263915411,Tempered,Continuous Casting,0
764,5.597699918901519,7801,238,183.2802995758815,311,18,1.2875636127025616,Tempered,Continuous Casting,0
765,5.95093514197219,7814,223,193.9800382663708,332,22,1.4670651509168369,Annealed,Sand Casting,1
766,5.466854335207748,7830,214,196.80666792332647,325,16,1.1968019625018593,Tempered,Sand Casting,1
767,5.549908107158512,7846,234,197.50558963624817,323,20,0.6509723907655418,Hardened,Sand Casting,1
768,5.060808669891545,7806,265,187.9799063425528,307,22,1.4947347486638638,Annealed,Continuous Casting,1
769,5.17643372930153,7832,202,190.93157455077352,324,23,1.2234561359209566,Tempered,Sand Casting,1
770,5.3323773436038895,7849,241,198.70004953861562,333,22,1.0911060756001143,Annealed,Continuous Casting,1
771,5.085682787813974,7803,264,193.67584518072394,310,23,0.5809186469048151,Annealed,Continuous Casting,1
772,5.332636212969575,7835,271,197.62468724016026,321,19,0.9338376823813757,Annealed,Continuous Casting,1
773,5.180775028763861,7817,267,187.40024079274417,308,16,0.6968898950951271,Annealed,Sand Casting,1
774,5.963698431118488,7845,261,189.628336054898,326,18,0.9289369752487318,Hardened,Continuous Casting,0
775,5.347079050194751,7848,248,182.2225017565997,310,22,0.6195374517699226,Annealed,Sand Casting,0
776,5.480539532703723,7820,273,196.4400441083577,324,17,1.0589053421904508,Hardened,Continuous Casting,1
777,5.421498051958388,7827,248,194.19736568368367,337,21,0.5048784794195431,Tempered,Continuous Casting,1
778,5.383183509424784,7811,265,194.7818894891449,326,23,0.34206857107556876,Annealed,Sand Casting,1
779,5.017922286173662,7838,217,197.917097218681,303,15,1.12149933756136,Tempered,Sand Casting,0
780,5.902397582783277,7820,268,182.18745510878733,338,23,0.978648211954263,Hardened,Continuous Casting,0
781,5.113129881859634,7829,241,182.17451808648602,304,23,1.0864656848983887,Annealed,Continuous Casting,0
782,5.002275480872869,7809,249,187.84112329642045,337,21,0.8840866622236094,Hardened,Continuous Casting,1
783,5.378101143704347,7828,227,197.52951994676962,310,21,0.2502336400890076,Tempered,Continuous Casting,0
784,5.394305532045972,7848,204,190.02107116134243,326,20,1.322563475337741,Hardened,Sand Casting,1
785,5.032454538284875,7845,210,190.13458210013053,318,20,0.7075277480069118,Tempered,Continuous Casting,0
786,5.88080024981285,7803,226,198.10212298497504,303,23,0.9869235569761552,Annealed,Continuous Casting,0
787,5.600021938926979,7829,237,186.69550719420653,324,19,0.79840644446962,Tempered,Continuous Casting,0
788,5.903444976653152,7815,241,194.4980482513176,338,22,0.9036588192995296,Annealed,Continuous Casting,1
789,5.419721560820337,7844,221,191.75278426011596,327,15,0.4310902189956232,Annealed,Continuous Casting,1
790,5.84504468015079,7809,249,195.8221285086711,310,16,0.4229464079480503,Tempered,Continuous Casting,0
791,5.943997158019518,7848,232,184.2988412576062,304,22,0.8388651042617876,Tempered,Continuous Casting,0
792,5.125948525261313,7837,258,186.0023399799148,324,23,0.6294124542111397,Annealed,Continuous Casting,0
793,5.129645699595028,7811,230,186.8591835681562,316,22,0.8763256205150616,Hardened,Continuous Casting,1
794,5.49253215525847,7819,227,198.36784634512316,335,23,1.2937273700299181,Hardened,Sand Casting,1
795,5.844042384479939,7806,254,186.32959295635584,302,21,0.7048287041557466,Hardened,Sand Casting,0
796,5.46384432814507,7808,277,184.33309095658842,329,20,1.312140477235402,Annealed,Sand Casting,1
797,5.911840818240733,7827,273,199.15412798342,332,16,0.5965476308698124,Tempered,Sand Casting,1
798,5.216458010377548,7815,232,189.8233665496547,316,16,1.4460322523326465,Annealed,Continuous Casting,1
799,5.955518900882632,7845,237,189.83668952643126,319,20,0.9593381323670156,Tempered,Continuous Casting,0
800,5.484308914240305,7809,208,190.4366713151231,329,19,0.8846359226193568,Hardened,Continuous Casting,1
801,5.869630753784422,7824,238,191.05687651396033,335,23,1.3056688315390845,Annealed,Continuous Casting,1
802,5.747985987789646,7818,213,189.77784090789208,339,21,0.3613218098609706,Annealed,Sand Casting,0
803,5.222267479782442,7831,266,181.711406628255,304,15,0.41019987055623797,Hardened,Sand Casting,0
804,5.042088935649764,7828,220,188.09484502222142,318,18,0.8309521540390432,Annealed,Sand Casting,0
805,5.028483913680727,7848,249,185.0876689966577,306,23,0.9461453192573932,Tempered,Sand Casting,0
806,5.717872248252247,7818,232,198.92330557123537,317,16,1.0045933108023233,Tempered,Sand Casting,0
807,5.0902555402146366,7803,224,197.66617530695015,309,20,0.7803875483869849,Hardened,Sand Casting,1
808,5.051196096371781,7804,242,181.78090266342124,334,20,1.0231652927075363,Tempered,Sand Casting,1
809,5.1972889523939845,7848,209,196.60880475440575,334,21,0.8478312782964268,Annealed,Sand Casting,1
810,5.1703880600572765,7848,258,190.42943192073002,319,23,0.39556206484388323,Annealed,Continuous Casting,1
811,5.313230936770576,7819,201,193.1241147455247,335,23,0.5971607780805781,Tempered,Sand Casting,1
812,5.758016443098659,7802,201,186.20878099394665,309,22,0.8254330477639586,Hardened,Continuous Casting,0
813,5.094645930225308,7800,230,194.69203783189113,316,23,0.662008031797898,Hardened,Sand Casting,1
814,5.68416283833839,7803,244,190.9793028952688,318,18,0.6965430746665024,Annealed,Continuous Casting,0
815,5.398358747232773,7806,238,191.95210116168045,310,19,1.1637225214281053,Tempered,Sand Casting,1
816,5.501054860922048,7823,258,187.4076913678902,306,19,0.5174282798812043,Tempered,Continuous Casting,0
817,5.355583532452595,7804,201,187.55211418774735,321,20,0.5814408945808578,Hardened,Sand Casting,0
818,5.636050638925923,7840,226,181.93448111659785,326,18,0.23402352485836875,Hardened,Sand Casting,0
819,5.60892573205655,7817,245,187.9595747173267,337,18,1.3253196875515216,Hardened,Continuous Casting,0
820,5.901837227770749,7849,257,189.5436433636371,323,18,0.8851548812275405,Annealed,Sand Casting,0
821,5.796718105521593,7800,203,198.8876371572431,325,22,0.8689608561009499,Hardened,Sand Casting,1
822,5.07133502158725,7813,252,193.7392100958428,334,23,1.4423287871335513,Hardened,Sand Casting,1
823,5.73761762487577,7827,269,194.6618070568433,315,20,1.0222970567266954,Annealed,Sand Casting,0
824,5.37382742845845,7805,238,196.85738159939453,334,16,1.1911766049770687,Hardened,Continuous Casting,1
825,5.604917941039832,7802,241,183.95646604712056,303,19,1.1066688823776507,Tempered,Sand Casting,0
826,5.02794604242283,7828,230,198.5620466447289,322,17,1.0966603310446261,Hardened,Sand Casting,1
