,Average student grade,Number of office hours,Number of student complaints,Average student satisfaction,Years of experience,Teaching method,Conciseness of lectures,Clarity of explanations,Ability to engage students,label
531,2.331647559046761,3.092669376031653,4,4,9.987015521983558,Flipped classroom,45.1535749569828,4,3,1
532,2.3093472245216073,4.249194688319664,0,1,3.8004645776479196,Flipped classroom,172.55468318325512,3,1,0
533,3.6906207778568643,1.843779769693259,1,3,5.505192826624904,Online learning,80.76633033753684,3,3,1
534,1.0601513354464114,5.443173399260374,0,2,8.655376666343527,Online learning,89.20414413693827,1,5,1
535,2.670758986604008,8.217384946755674,4,4,3.9623555096506258,Flipped classroom,47.398373782116934,1,3,0
536,1.4974870769304474,3.410250485807408,0,2,3.0893271430691236,Online learning,112.29817287720232,2,3,0
537,2.6089695272282043,1.768654361109373,1,4,9.556118778934481,Online learning,118.58784838804806,3,4,1
538,3.5945085144506934,8.473484711980886,0,1,8.421220279825727,Online learning,71.50380910207221,2,5,1
539,3.2413702862155813,7.884056852967173,2,1,2.9012257367179375,Flipped classroom,172.11560367025447,5,1,0
540,1.1511706844353684,6.104470431069968,1,4,9.306065574840696,Flipped classroom,19.645418420024473,1,3,1
541,3.0027110567131827,9.682388392665867,4,2,5.134287488027216,Online learning,143.3322679905106,3,2,1
542,3.6237301903252455,4.251206382446551,3,2,3.913084340571469,Flipped classroom,155.4606681358685,1,3,0
543,1.2590168092359986,0.761433681284639,1,1,7.461532717932254,Online learning,76.43404740244357,2,3,1
544,1.077812855929948,4.549626065491125,0,5,9.373411559967122,Flipped classroom,10.536860713283547,5,3,1
545,4.565451253625202,1.9765709000401,3,5,1.3797653504991003,Traditional lecture,86.5945905421876,4,2,0
546,4.510976290160249,7.093413761967947,3,5,7.286714751462493,Flipped classroom,42.30033567616296,3,1,1
547,2.649251955968149,2.6742037782913766,3,3,9.29568242665135,Flipped classroom,97.8208865008226,3,3,1
548,3.5127680292286403,9.139430317679933,4,4,9.542995564665826,Traditional lecture,74.9172302786968,1,2,0
549,1.3912624963594853,7.609463096466421,3,5,6.608741473625993,Flipped classroom,190.97615680052928,1,5,1
550,2.6361244134919,5.799938920234205,3,3,3.4576403199435135,Flipped classroom,102.50570194968745,2,1,0
551,3.591734557841588,4.630446641371502,4,1,7.484317188545569,Traditional lecture,161.37025411002887,3,1,0
552,3.4091622012561054,5.725576537550747,2,2,6.921285861049555,Traditional lecture,85.94214690395634,5,2,0
553,1.8144499134042218,2.3091323922236917,4,5,8.781429987477601,Flipped classroom,111.94830065733596,1,1,1
554,3.7931532832847643,1.0342398942262954,2,1,4.128164293342566,Online learning,118.55778489404997,3,5,0
555,4.763111356297038,8.754618108109982,0,2,4.434671565545749,Flipped classroom,199.63568599684197,2,2,0
556,1.6703432117329196,6.239079986974012,2,4,4.771235215591477,Flipped classroom,74.33263899416566,5,4,0
557,1.1742652902478938,6.169451374777342,3,4,6.183669102000597,Online learning,166.7684438645512,2,5,1
558,3.728937799767443,6.095937831562598,2,1,0.9211563302916048,Traditional lecture,80.80624714444313,5,2,0
559,2.2851748844126987,1.9752150717033334,4,2,3.8330097691786094,Online learning,33.49406464341447,1,3,0
560,2.1579924703832134,0.8405795573343178,2,3,0.8774973012295717,Traditional lecture,142.86857611434866,5,1,0
561,2.8741691914040723,5.395997393733286,0,4,8.39700704177248,Traditional lecture,107.95483874822523,1,5,0
562,1.070141788319475,4.65425372844124,2,3,3.796997894164673,Traditional lecture,93.56590430628435,1,2,0
563,1.3115419861923923,3.606539648312533,3,5,4.958519892762654,Traditional lecture,16.905559303306283,1,3,0
564,4.952579117534817,1.6278263775511659,0,2,5.284521289313597,Traditional lecture,47.72792460546855,3,1,0
565,2.0059389103518797,6.397817529159001,4,1,9.416016972531127,Online learning,54.529532072805594,3,1,1
566,4.417545021520619,7.135424421050298,4,1,6.910173586581314,Flipped classroom,113.75149469475083,2,4,1
567,2.084894888720337,4.440853109373376,0,2,3.156025335405878,Online learning,99.66046262298826,2,4,0
568,2.5048522425163413,1.83155777033151,1,4,5.480144613297827,Flipped classroom,186.30051290299184,2,5,1
569,1.4817952023132546,4.623241295944811,0,3,5.734101139622004,Flipped classroom,160.0133758378793,2,4,1
570,2.7218328174337767,1.6179150685574384,3,3,8.13076126996103,Traditional lecture,138.4089994406285,2,4,0
571,4.9005394549870935,2.792087347302531,2,2,3.6772351650206225,Flipped classroom,135.02557216954904,1,3,0
572,4.827612905708842,0.07222441675642788,2,3,1.266879877680227,Online learning,157.95391428286155,5,2,0
573,3.5140433700023053,4.009626119858368,3,2,6.251971987872183,Online learning,172.63755739950125,1,1,1
574,3.7366611476296687,8.483380708439807,3,2,4.426841770386105,Flipped classroom,117.96855351829424,4,3,0
575,2.8686781761009006,3.2224469154452873,1,4,3.5103506261360353,Online learning,7.8366915763119716,3,4,0
576,3.4514665664709048,7.363367377732965,4,4,3.22612177313189,Traditional lecture,30.468693013467796,1,2,0
577,2.726521866666443,3.49777973702318,3,5,4.679699946067737,Online learning,36.29161962314558,3,1,0
578,4.940857769329506,2.7118940293847094,4,3,3.2436119475769063,Online learning,17.84200085077878,2,3,0
579,1.7727645965438898,1.7196206703955563,1,5,1.568117677525659,Online learning,118.97243823208868,4,1,0
580,4.009884641072031,9.18600810243296,3,2,9.471241806862338,Online learning,27.145752201864283,5,1,1
581,4.684551862042277,6.15405834027012,4,1,9.788928471535538,Flipped classroom,102.10102751051322,4,3,1
582,1.6486127247065148,1.9911947159105203,1,3,5.45148172371843,Flipped classroom,165.9267826003051,2,3,1
583,1.2163316188287934,9.196571615597973,2,3,5.2641253142545805,Flipped classroom,158.87246383499613,1,5,1
584,4.645337128398241,6.837075714561072,3,2,9.213219000920343,Online learning,53.64916259141626,5,1,1
585,1.1947874305236041,5.735154176238898,1,3,9.21751754581572,Online learning,124.79204736349703,4,5,1
586,1.7990246079232026,9.849667013288748,4,5,3.2986382047135265,Flipped classroom,63.63955968837558,3,1,0
587,1.5323976865097246,8.136600141187536,0,1,0.9566229957758488,Flipped classroom,48.13658876618534,5,3,0
588,3.938498117638071,5.573046236577364,0,1,1.5858445456321468,Traditional lecture,184.92778393870518,3,2,0
589,3.238853317593374,1.1718192045600506,2,4,4.307690486466856,Online learning,150.17514261065824,2,5,0
590,3.8984947051189227,1.6892936712157436,4,5,0.5562464220980745,Flipped classroom,134.85961771734304,5,4,0
591,1.367716293811446,4.8325329024932095,4,5,1.2607213440899656,Traditional lecture,13.920368483623058,2,4,0
592,3.6002946540528145,9.907340941343959,3,4,2.170830731075819,Flipped classroom,111.26542546292461,5,5,0
593,2.2693043727879973,5.0804829371373526,4,2,8.988716516192316,Traditional lecture,8.49915729174473,1,4,0
594,3.6883641258346263,1.2541102558655681,1,1,4.1535246532177705,Online learning,22.099321377566184,2,3,0
595,1.3291404377437246,6.286110393663344,1,4,2.6568326615229285,Online learning,93.86390389131303,3,3,0
596,4.714865477014557,2.2321771290529213,3,2,4.275889513743076,Online learning,183.9432724066831,4,5,0
597,3.7577191245020996,4.466360674706494,0,4,7.752156638467716,Online learning,161.1038379129,2,3,1
598,4.103701398018196,6.038920806494152,0,1,3.1082971573353033,Traditional lecture,28.539348706725853,4,3,0
599,1.7795237828732176,6.893233651312465,1,4,5.5107789622603045,Flipped classroom,108.73047100440387,5,2,1
600,2.9749730052922825,3.071274883412408,3,3,8.549210123768292,Online learning,60.57227938450191,2,4,1
601,1.8447385344708191,1.4425511668064173,2,1,5.291412649373192,Traditional lecture,180.0752108764552,5,2,0
602,2.12598257422063,5.728258811130004,1,5,4.863069313388673,Flipped classroom,114.23871238176685,4,3,0
603,3.296860661433915,1.5849911097342617,0,4,8.871561708251505,Online learning,193.09274927034085,2,4,1
604,1.5305483013811862,2.974583938042541,4,3,2.126715875534897,Flipped classroom,45.10861409187099,5,1,0
605,1.5120083467639538,0.7531531467356978,4,2,0.23870008322107394,Online learning,11.422120113502498,5,2,0
606,1.4105214664003527,7.045026067723135,4,2,3.613460279358207,Flipped classroom,59.965311443420944,2,1,0
607,4.161696543022165,6.420654715386684,4,2,3.6163560385937297,Online learning,187.60227010856988,2,1,0
608,3.592865949969653,9.296494482108056,3,3,3.160561232518333,Traditional lecture,16.7019481476244,5,4,0
609,2.25942093824236,7.916900029308835,3,5,4.987256635959273,Traditional lecture,9.19835162006386,3,4,0
610,2.664759850473451,0.4670142625034779,0,4,2.725392105918083,Online learning,167.04188655846926,5,5,0
611,3.4510177427113136,2.234863231656937,3,3,5.948287519131783,Online learning,83.84263948545137,4,4,1
612,4.206562328286989,3.4589844734116317,0,1,2.5949756924538283,Traditional lecture,194.18676059165728,4,2,0
613,3.3807423744256186,5.158558959868829,1,1,7.256632618149644,Flipped classroom,41.36660630536093,4,4,1
614,1.8051218391704853,9.547245241857848,1,5,0.6048045418944115,Online learning,54.40661089894003,3,2,0
615,3.5573581927507836,2.072476911799339,0,3,0.01572205956169026,Online learning,147.82793609379328,5,4,0
616,1.173103287848623,6.282685648075157,0,2,1.2297992775922972,Online learning,146.56124602772917,3,3,0
617,1.462645415119836,8.868513633896502,4,2,2.591091062519509,Flipped classroom,26.47746780811282,4,1,0
618,4.659992733923627,4.393069700906105,0,3,2.87131423583205,Online learning,179.33261093254575,4,4,0
619,1.0073738956034215,7.350135787321641,4,5,3.9038726866701214,Online learning,188.99624327758937,3,2,0
620,1.760912724539649,7.238799252908508,1,5,8.274869555014924,Traditional lecture,156.46535719803177,4,5,0
621,2.5303827467137228,2.2438010433361413,2,5,1.8823573621101453,Traditional lecture,61.58763584286775,2,3,0
622,2.3644158428589828,3.809203862195231,0,3,2.7358702681795357,Traditional lecture,13.951574036532332,4,2,0
623,3.1916959383968995,6.141825034989248,4,4,1.8549780981412556,Flipped classroom,104.99969863937233,2,3,0
624,1.0503340662911858,4.085411411109728,1,3,7.499325282433052,Flipped classroom,34.20303114639505,1,2,1
625,4.092215509294034,6.841711124980358,4,4,9.874583076745374,Traditional lecture,145.72165976729633,3,4,0
626,3.3253104693837896,5.310702462026519,1,1,4.225484177353156,Online learning,51.72313502719532,2,4,0
627,1.2256748764802832,5.3751033375634645,3,1,4.885182480056129,Traditional lecture,33.13295142081583,4,4,0
628,1.9126658306071573,4.667269000347677,4,1,0.842855095650541,Flipped classroom,16.276198766311456,4,5,0
629,1.4025356735919097,2.2313009129863115,3,1,5.224431604662135,Traditional lecture,33.78891618600031,1,2,0
630,3.082282552707187,5.734727357981071,2,2,3.8041442158991154,Online learning,29.535725852116435,5,5,0
631,1.366021909358576,0.7323929475015012,3,4,2.75213117129634,Online learning,137.91871420656267,1,5,0
632,3.0157593854254516,1.3549604393949521,2,2,4.6031097054275785,Flipped classroom,192.86458025562678,2,1,0
633,3.1246105548067384,0.3974990338557527,0,2,9.42241267952092,Online learning,56.91202845899457,4,2,1
634,4.370988188922649,0.6583213759921702,1,2,2.3590640091885353,Traditional lecture,117.74028493008517,3,3,0
635,3.576437858587603,8.051280551085298,3,4,3.227104830159675,Flipped classroom,58.68999829528008,3,4,0
636,3.928936375914713,8.617760713092427,2,1,4.128675909890006,Flipped classroom,75.93965336800372,4,4,0
637,1.741463566410785,1.8159022006315906,1,2,0.09485383705441608,Traditional lecture,197.44035751694304,2,5,0
638,2.2716670623967867,2.6850584358425156,1,3,1.1019480498387002,Online learning,71.43075213106249,5,2,0
639,3.954151521915966,4.061525410590648,3,3,5.410549231759717,Traditional lecture,199.9263845377181,5,3,0
640,1.0465149261544235,9.510836476492845,2,2,0.14885493330489052,Traditional lecture,105.66585733684406,4,5,0
641,4.483164753331993,0.8728607231911134,1,4,7.913089516976038,Online learning,171.48347418804823,3,4,1
642,2.569394091386331,2.825095778929291,4,3,5.240654782730805,Online learning,105.33092305906844,3,5,1
643,1.2366853446039818,5.445717075636544,1,4,3.2191133036477826,Online learning,105.65436512245508,2,3,0
644,4.498892944915225,0.29075979119521533,0,2,4.685908378647088,Traditional lecture,2.838207935477466,3,3,0
645,3.7299414733883767,8.890047270655785,3,5,8.81018340263373,Flipped classroom,47.31811849244802,1,2,1
646,4.006151375787393,0.1917773656272459,1,4,6.1995901163105,Traditional lecture,14.183450921824603,1,1,0
647,3.9921210277194215,6.361909510182702,1,4,2.6498316958985213,Traditional lecture,199.49008902491872,1,4,0
648,3.279633114728017,3.5790058973962346,3,5,8.417280890993156,Flipped classroom,146.03491242101612,1,2,1
649,3.0813044679775627,9.755033645454146,1,5,8.879399133183455,Online learning,121.73549238173234,2,1,1
650,2.8621400414962737,0.4783453662127912,4,1,5.171068364087011,Online learning,92.12011725498093,1,4,1
651,4.569719166639383,4.548616618185228,2,1,0.27615802901817754,Traditional lecture,90.4746844988699,3,1,0
652,1.0298607848290597,8.756296342292364,2,5,6.78733350013426,Online learning,78.76261576086598,1,2,1
653,3.528187707687429,2.172962039310413,2,4,1.089762629663239,Online learning,54.61564809207773,5,1,0
654,1.10774808773165,7.22418102983946,0,2,2.8648806722760667,Flipped classroom,81.16352642141757,5,4,0
655,2.860516087558757,0.6976774981025136,4,2,7.153917269432992,Flipped classroom,154.34798063215163,1,4,1
656,1.912572604372273,2.6703524064735715,0,2,5.9570287858534945,Traditional lecture,136.69842073472412,4,2,0
657,4.128031813793228,5.919926602013409,1,5,6.413641501488461,Traditional lecture,124.66154431988355,1,3,0
658,3.989043207936773,9.429257248322996,0,5,6.211319863536255,Flipped classroom,23.126632470803933,4,2,1
659,2.993126207788278,7.8039674673326065,2,2,7.341883493480109,Flipped classroom,135.18606690573066,1,4,1
660,4.130726940568399,0.7822575698706391,0,5,2.09571303073714,Online learning,89.44774068430903,3,4,0
661,3.6300845956062044,5.039773123010022,1,5,9.664340159397154,Flipped classroom,159.73400526445084,3,3,1
662,4.347473826009552,5.909250609480764,4,5,8.670734689402012,Flipped classroom,112.93642448533151,1,5,1
663,2.7191558973665537,6.7016764685666965,1,4,9.482661308470922,Traditional lecture,157.33976488926584,2,3,0
664,3.672863534088025,2.63880168666506,0,3,4.7503918948818775,Flipped classroom,191.67170598072147,3,4,0
665,4.457773977668438,0.9006944709013165,2,4,5.766101140617225,Flipped classroom,103.50633465616501,5,5,1
666,4.275620750799106,0.8497978362151515,2,5,5.923433609748589,Traditional lecture,149.34867844387213,2,3,0
667,4.459731856208065,4.704552093395581,2,1,7.135571638511971,Online learning,123.9145865658467,5,4,1
668,2.6555242488517354,4.541319770520719,4,3,5.684467570808394,Flipped classroom,195.06361867552917,3,1,1
669,2.986443102670258,1.1314649684453482,2,4,9.745488727606714,Online learning,113.30913194728443,5,4,1
670,2.1419867188610984,0.023449429238671105,4,3,9.140891667160044,Traditional lecture,92.45337670500228,4,4,0
671,4.7272574373306515,2.0072585419025413,4,3,1.6291715450028244,Flipped classroom,0.41494342385830496,3,5,0
672,4.89216782841666,1.5252371861176728,4,2,0.43767745998361307,Traditional lecture,25.691945161201147,5,3,0
673,1.4116797739812283,8.181943049791512,1,2,7.386260960667951,Online learning,36.58627198434965,1,1,1
674,4.550891269878316,4.7653706533938625,2,4,0.47618993669984677,Flipped classroom,172.7729911621474,3,3,0
675,3.239128298379767,1.7896628152726246,1,2,9.940139845153857,Online learning,166.00252587050466,4,3,1
676,1.369464289218679,4.017962951885805,3,3,9.271679895547805,Online learning,66.32266283616923,4,3,1
677,2.4837510784721553,7.5980697606251,0,1,4.228531714421376,Flipped classroom,125.54060143941838,4,3,0
678,3.165102251798143,4.954216676242783,0,4,7.059334128344571,Online learning,2.023833558498289,4,3,1
679,1.090036893638394,8.146352005745065,0,3,5.456781090782471,Traditional lecture,2.9109414683302193,3,2,0
680,2.8922210597642426,7.1860583545473355,2,2,0.33110039623196585,Traditional lecture,104.78930118878293,3,1,0
681,1.0325819816345496,4.491302084090486,1,5,4.10655712465692,Traditional lecture,134.74839740134826,3,4,0
682,1.0494322658789446,4.1595394164954635,3,5,3.942816268281425,Online learning,147.43962908377998,4,1,0
683,4.513573110611549,9.6154136433466,1,3,4.330689770321481,Flipped classroom,80.07937717458032,3,5,0
684,4.139413863779345,8.427357208454447,3,4,3.1074711233830046,Traditional lecture,46.066464044603464,4,4,0
685,3.667674135716595,2.569442013575248,2,3,1.9609090553847552,Traditional lecture,110.68705309444489,2,4,0
686,2.197947962599012,1.4019110061638917,2,4,6.48417500053853,Flipped classroom,126.07431807445559,1,1,1
687,1.501923104995031,2.7795987962101187,0,3,3.2478181682164706,Online learning,81.46488889461313,4,5,0
688,1.2727442707716685,6.925630506943459,2,3,0.3623517358577222,Traditional lecture,13.344837211294713,1,3,0
689,2.080357108339641,3.9383746307454848,3,2,8.997308152796823,Traditional lecture,106.23027736301044,1,4,0
690,2.9038342717685524,4.240785338996693,3,1,3.7428697273024603,Online learning,140.90545090625503,4,5,0
691,3.5255255165390413,2.7253827263128585,2,1,5.0669163442994725,Traditional lecture,155.40807302544556,2,5,0
692,2.3489808340182954,2.17436939897567,1,4,4.075647966783077,Online learning,136.25142740580972,4,3,0
693,3.1838261441290108,7.6638843887589445,4,5,4.186117718598895,Flipped classroom,6.01754060992179,4,5,0
694,2.7376057116830026,1.196887886773187,4,4,5.3488333044379335,Online learning,85.83153794828984,4,1,1
695,3.217404416955244,5.146773979185059,3,1,3.2467301724364015,Online learning,174.475439126831,2,5,0
696,4.155414216365029,5.592714615897338,1,5,7.5002117516413005,Online learning,193.26123121715793,1,1,1
697,4.736525824480366,2.8671520656533342,0,3,2.563111733135297,Flipped classroom,59.8048886350836,5,3,0
698,4.983301821960394,6.757619172930777,2,4,4.021812649089506,Flipped classroom,196.64020256204606,3,1,0
699,2.652343061363162,2.2470436775335987,3,2,3.184324596136072,Traditional lecture,15.434636262996303,4,3,0
700,1.0630221539441633,9.957095492683703,4,5,9.741647044140919,Traditional lecture,134.59114942296208,2,4,0
701,2.6249502159690166,8.736693553235146,3,2,9.490043283575208,Flipped classroom,154.16565891014523,4,3,1
702,4.114147021485671,4.851015081163185,0,3,9.706833638486177,Online learning,84.14103555719556,3,2,1
703,4.841988610219493,3.412841220443261,0,5,0.5799823157642503,Online learning,64.23893112248213,2,2,0
704,2.2650708624679914,5.015878290021617,0,4,4.680821098006877,Flipped classroom,172.49948530905988,1,4,0
705,4.705775597642239,6.011679594972792,4,3,9.634334733800232,Online learning,32.19680148051835,3,2,1
706,2.9629605337744995,7.3351211801422265,2,5,5.323516099843831,Flipped classroom,83.27775485764344,5,5,1
707,4.229381158055057,6.848673211969608,0,4,7.5822817428194265,Flipped classroom,109.73250693496345,4,3,1
708,3.7253374707084417,6.532312200964459,0,1,4.986894790699113,Online learning,63.20156443275182,4,2,0
709,1.5146234046328888,2.535507203492595,1,4,1.858771939515168,Flipped classroom,87.90206409470969,3,3,0
710,1.9595996729992673,2.6699241969927856,3,5,3.529327926068394,Flipped classroom,101.95975906597911,5,3,0
711,1.1117375163927892,2.3623550556645556,1,5,0.5588625075292519,Traditional lecture,25.340602959121995,5,2,0
712,3.570705373935576,2.7458981794437176,2,4,0.5318814621403811,Flipped classroom,31.020431362629598,4,4,0
713,1.0209708642985618,6.607392636750832,1,5,7.3386722054151345,Flipped classroom,163.2928256662143,1,1,1
714,3.632357674324501,4.312165898587552,3,2,7.839402383453572,Online learning,32.471819823728175,5,3,1
715,1.7379607638882408,8.516826015754651,3,1,9.967291960076325,Flipped classroom,180.69440800320774,5,5,1
716,1.7349198875307046,1.094432032687177,2,4,5.686596198507582,Online learning,167.01653237009265,4,2,1
717,1.7715503718682921,5.289571373422514,3,1,9.675821196352128,Traditional lecture,40.92978447406552,1,2,0
718,4.559852873729419,8.57211885867223,4,5,7.4553549907608225,Online learning,10.443167173576295,3,5,1
719,3.0277255466196253,0.8869510260886959,1,5,2.178482702112048,Traditional lecture,113.93523109669613,3,5,0
720,3.249256280300301,1.307786427232931,0,4,4.158017999385289,Online learning,104.7074598814653,5,5,0
721,4.331501049975839,5.401836093484626,2,3,1.4426890222869426,Traditional lecture,60.515325436086265,2,2,0
722,3.720066473130244,2.7440336495085207,3,4,9.835788781486581,Flipped classroom,82.33179048978087,4,1,1
723,1.3418922029331175,0.4618632585645821,3,3,3.430592148917172,Online learning,153.95667027106362,5,5,0
724,4.098763392328062,5.28289399847802,1,5,4.38909879263349,Traditional lecture,58.2669898108434,2,4,0
725,4.265775651214419,7.205558002834583,1,3,9.644648306528202,Online learning,159.19658245475745,5,5,1
726,3.1652418632096966,4.039270329726655,4,1,8.232057596242528,Online learning,17.266842865739342,5,1,1
727,2.623933004916115,6.282827703588366,1,3,3.568919091067868,Online learning,183.54869924809546,4,1,0
728,3.9809240588484616,5.534864268063265,3,1,3.465902470242198,Flipped classroom,73.93321694199619,3,3,0
729,4.245108908326243,7.6409051998577056,4,1,6.510532751711891,Online learning,89.20348365343045,1,3,1
730,4.9487100690622015,1.4897167277470125,1,2,4.893048190421232,Traditional lecture,66.32678942669243,5,1,0
731,4.970905809356877,1.2915321528332235,1,3,6.1721554762302775,Flipped classroom,51.35682123075394,2,2,1
732,3.463168345089786,5.446270511614161,1,1,5.377667202513755,Flipped classroom,152.610891857334,5,4,1
733,3.4626370335130434,8.136571524619088,1,4,9.167350088414617,Traditional lecture,49.2951289039709,4,5,0
734,4.968573801317254,2.9111251867904864,4,5,0.8174242082534822,Traditional lecture,80.05784601152499,4,2,0
735,1.3015196418837585,5.95519598266601,0,2,8.148167509681025,Traditional lecture,47.85372915300623,5,4,0
736,4.735434264578711,8.635515487931592,4,3,4.6953524609328925,Flipped classroom,156.05768763976434,3,1,0
737,3.618550861380218,6.159104474244614,0,1,6.140484564525055,Traditional lecture,7.662237300468955,5,3,0
738,4.667226361026136,1.147214416522041,4,3,5.50527437312875,Traditional lecture,96.72564159618054,4,3,0
739,3.463570385486525,5.6278566018647425,2,1,3.6150161390331537,Flipped classroom,178.4991850946868,4,3,0
740,3.9027732670724413,1.648325403444001,4,1,2.046997121751717,Traditional lecture,33.95069633169749,4,5,0
741,4.596230532950143,0.19093484306775266,1,5,9.396114919099483,Flipped classroom,105.53118532304151,5,3,1
742,3.5538497618263096,0.7086823672288078,4,1,5.779036555230091,Traditional lecture,19.036003857387705,5,3,0
743,1.5375515088636198,9.327822156240838,4,3,9.312934311163207,Online learning,109.82407768933274,5,2,1
744,1.3683468097315883,7.2570523886182015,3,4,8.568698980953117,Online learning,111.99566734231685,1,1,1
745,2.6690806244903054,5.795906377472128,1,1,5.500535325128606,Flipped classroom,30.837856116044616,1,4,1
746,3.918790793072238,1.8553231204122622,3,2,9.913025032741794,Flipped classroom,21.50303513705023,4,1,1
747,4.022855327831463,8.730760476046983,0,2,1.0101777744694007,Traditional lecture,116.59484975523664,2,3,0
748,3.0227709641046485,7.969163872252127,2,1,4.870593251107476,Traditional lecture,148.3065966080542,3,1,0
749,2.594275517981866,2.642249093828494,4,5,3.4432906980603306,Online learning,106.95421122721423,5,5,0
750,3.579576658711918,1.6845035658924024,1,4,1.149529229888534,Online learning,144.39597000016798,1,1,0
751,1.621053611634526,8.142884963893133,0,3,8.042267094770581,Traditional lecture,176.8583711485996,1,4,0
752,3.1785638879374645,9.496979777688576,0,2,9.274782577621105,Flipped classroom,30.451076782439014,2,1,1
753,1.5660732645751114,0.739400256359587,4,3,3.3626764249511343,Flipped classroom,149.96783605972524,3,4,0
754,2.2387665001327153,0.34347396890290316,4,4,1.040055651590801,Flipped classroom,66.7089844014557,1,1,0
755,2.3606416425871064,0.42168633826201507,1,3,8.029640553818796,Online learning,138.7072479843022,4,3,1
756,3.7312961349766582,6.94972311726477,2,2,5.250610157298253,Traditional lecture,127.44440981483838,1,1,0
757,2.2455019555217497,5.352850025344001,2,5,3.339781724932762,Online learning,129.4721609666555,4,2,0
758,3.553641883080238,6.774456106958068,4,1,8.091981161027814,Traditional lecture,5.648795129426243,5,4,0
759,4.719754191371603,3.6064730185218474,4,1,4.496166369049507,Online learning,178.93664246762583,4,5,0
760,3.6818496079723286,6.0903827500375645,4,4,4.5652446079177045,Traditional lecture,187.10112375750168,3,4,0
761,2.857436783119222,2.8356445529026075,3,3,3.0880864839841973,Flipped classroom,145.77420792087733,4,5,0
762,1.3612527704729396,0.828164794352374,3,4,8.488244127081567,Flipped classroom,150.00773990320627,5,1,1
763,4.332363203943284,5.848976914230947,1,5,0.18009675359991206,Flipped classroom,69.14585397218073,5,3,0
764,3.3047706438271494,8.465392315870448,4,5,6.913835626372018,Flipped classroom,153.72964342241679,3,3,1
765,3.050138923035176,9.477550951248,1,4,8.575644950711048,Online learning,26.439217291974735,4,4,1
766,3.108023951062768,2.9982872519832138,0,3,1.4105465807658446,Flipped classroom,97.9183074483751,5,2,0
767,1.230282919339594,8.664649898438029,3,2,4.182326047702329,Flipped classroom,158.85338645508733,5,1,0
768,1.187608009232092,6.474549180043763,4,1,8.392358651551959,Online learning,23.884558342115312,4,5,1
769,4.759162593081236,6.875824276562178,4,2,7.228080550737931,Flipped classroom,179.15780122035474,4,5,1
770,3.296755331999099,1.530462467395326,3,1,7.796785847852331,Flipped classroom,98.66934818667362,2,2,1
771,2.2662654131972615,4.9126386247766405,1,4,6.495927980926775,Online learning,33.29133356742731,1,5,1
772,1.0249804733049004,5.296490385417771,0,3,8.882588753157657,Traditional lecture,52.18057444406992,1,2,0
773,3.959172823270205,9.278079472554042,4,2,5.78881229574178,Online learning,54.957545529290556,2,3,1
774,1.134730465997861,4.49137311848827,0,5,3.756225185584613,Traditional lecture,92.27042558203715,4,4,0
775,2.9728487858538784,5.338911370780485,2,2,5.306008415484243,Traditional lecture,23.770213304794474,2,4,0
776,3.7962607628928193,4.442756036663287,1,3,4.630251443008419,Traditional lecture,130.42844205487143,1,2,0
777,2.561650601975003,6.195391661668764,3,5,7.235248107382644,Traditional lecture,113.21985027982993,4,4,0
778,1.0485770326217536,3.652718230679599,3,3,2.863638120969232,Flipped classroom,115.98012220420483,3,3,0
779,4.95070714158177,6.2928216789836995,2,1,4.506895879156334,Traditional lecture,187.73222515979054,4,1,0
780,1.7956496735771914,5.528930917697777,3,1,3.9320396569105007,Online learning,74.95116167449297,3,5,0
781,1.781348017739834,3.506786389419844,3,2,6.901749674913015,Flipped classroom,102.79927440928019,2,3,1
782,2.9501463023157886,9.588273146333494,2,5,8.006289136730096,Flipped classroom,95.16002069512058,1,1,1
783,2.1571936115700443,6.705094656394589,3,1,0.4767165852629618,Traditional lecture,77.08342467733355,5,4,0
784,4.3373142980258095,7.203064408908001,4,3,5.770479475828438,Online learning,111.32718743300241,4,3,1
785,2.8940231478536553,1.4159956526807693,3,4,2.604542905993379,Online learning,65.6977780506989,4,3,0
786,2.6314459251380242,6.956683202533336,1,5,8.929599477331463,Online learning,48.57302638439718,5,4,1
787,1.7662586963182165,7.477508251253781,3,1,2.00227720516604,Flipped classroom,155.00545732970977,3,5,0
788,1.9553330647140714,9.795878052167417,3,3,1.5439442145912374,Flipped classroom,190.6888768971367,2,1,0
789,3.841975174250363,2.9203176121365395,0,5,7.573219009997086,Traditional lecture,157.67620907168455,5,3,0
790,4.963184023549458,9.537732876984224,1,3,0.7178250583913082,Traditional lecture,25.347668872848182,5,3,0
791,2.532141357693661,4.331271903430281,3,5,0.27100858167108277,Flipped classroom,188.73110497803182,3,5,0
792,4.058963513234888,2.1803056547737496,3,1,7.972179259951102,Online learning,33.69620017415495,1,2,1
793,4.130598629548706,0.33083381864773886,4,1,8.643909016232202,Online learning,9.436309569206514,5,4,1
794,4.523698884635371,4.99574662325034,4,4,6.73066409381864,Online learning,44.108607624338504,2,2,1
795,2.2096445236495588,8.764640053578985,1,4,8.360974062680654,Online learning,4.086762909516484,1,5,1
796,2.7163307734687505,9.672416630909165,0,4,7.869584245118841,Flipped classroom,117.12303691507189,1,2,1
797,3.814859566409063,6.145810046263839,1,3,9.506579026292833,Flipped classroom,70.10642579959176,1,5,1
