,Molecule_ID,Molecular_Weight (g/mol),Lipophilicity (LogP),Polar_Surface_Area (Å²),Hydrogen_Bond_Donors,Hydrogen_Bond_Acceptors,label
803,804,495.49182411908504,1.4826779064382762,192.8244087929805,0,0,0
804,805,400.54794907724073,1.7485161487292478,113.86273496986495,0,8,0
805,806,562.9510025248559,3.8732676559059094,195.91542343847067,3,1,0
806,807,665.8708476798877,3.306853055352072,156.315837284199,0,8,0
807,808,661.2956267115237,0.9259778393373397,49.10085852265314,0,9,1
808,809,414.43647313014867,0.8705466766704217,105.8420191642346,3,1,0
809,810,238.88378383719274,0.4919782485669866,149.29961156696072,2,8,1
810,811,692.117423460414,3.301513598506691,64.521256847435,2,5,1
811,812,616.2270049518858,3.8218633111086797,135.31073303879973,1,8,0
812,813,244.82459422569877,1.3252321416250201,139.98808622839147,0,5,1
813,814,658.8377789610336,0.10472480515456406,49.28595388554186,3,5,0
814,815,632.3461082723068,0.41085833738213673,121.71535624149612,0,1,0
815,816,449.7957897055575,4.839300174225152,158.89284397614938,4,7,1
816,817,487.4632265873632,1.4772238873871013,109.80121961646955,0,2,0
817,818,387.48140601246774,3.846115739190668,22.178561019699337,0,6,1
818,819,208.4760521874563,3.1233178442713188,21.626924434272592,2,4,1
819,820,354.3025656558685,1.9096981982644796,84.2652819146022,3,2,1
820,821,597.483793270966,1.0284363109777757,186.71493231772075,0,0,0
821,822,182.4086519623935,0.6069320907970321,61.161820328649576,2,7,1
822,823,353.419569279395,3.075064840194333,134.1854639969037,1,2,1
823,824,387.0477206672905,3.87316890318894,59.973656724797706,2,1,1
824,825,459.4457135277199,3.2195212677056535,77.90059813871875,2,0,1
825,826,658.3249205346355,2.6515106662457915,172.6475761282671,2,3,0
826,827,360.09991707029985,0.20975611715818132,151.19505960859044,0,7,1
827,828,360.4156649860384,4.842443887971919,37.171869916377915,0,2,1
828,829,563.5006490170692,3.9935709582728727,97.16636377755805,1,0,1
829,830,415.1533292626997,1.4641101835048236,25.250557456147604,4,3,0
830,831,296.7945079287906,4.899851646794254,106.56022638854162,4,8,1
831,832,415.26854838900056,3.0094079481816105,139.23812210619224,4,0,1
832,833,253.2456505974959,2.912113291036232,41.33047224766728,1,1,1
833,834,271.7212329832361,3.7403658971476608,71.99928900364982,4,8,1
834,835,439.15124182452945,4.058848940450687,91.61059259038825,4,1,1
835,836,397.8412337423649,3.2823930366575134,185.51558443808895,2,2,1
836,837,655.719868555412,0.6404787318310001,198.78590277613353,0,6,0
837,838,368.4448275406492,1.691337529972492,28.084033819210852,0,2,1
838,839,481.9059421445826,4.640418201630249,156.98142622917058,2,8,1
839,840,508.7774297181558,1.1230780592192597,86.91033195242179,2,5,1
840,841,186.8091174259335,1.8608351191875667,90.6424735213064,2,2,1
841,842,525.0394334486896,2.16038441472098,155.7676952024641,0,8,0
842,843,272.57870277227073,2.197024948472261,185.31675778617355,4,0,1
843,844,679.7565650841167,3.0646979124726275,191.1671470104587,2,9,0
844,845,257.30461843161874,4.715379188723538,123.88206548689774,1,2,1
845,846,395.60454433805234,1.203463559162525,84.28180867409051,2,0,1
846,847,224.3818274008948,0.6075068815045903,161.75883545458026,3,1,1
847,848,698.3746109598926,0.9873524492996866,65.18024898721404,2,7,1
848,849,441.14140537224614,4.434624501046348,121.5333251900332,0,6,1
849,850,489.60020900642274,3.2290540632760303,84.54412307447717,2,1,1
850,851,214.87976824198228,1.4295339461958005,138.1935932674177,3,1,1
851,852,569.9794446075725,4.079734694843086,63.271804320831244,1,8,1
852,853,289.1509084097046,4.30684998181718,54.48673023226864,4,5,1
853,854,646.9882305091712,4.232571693451391,185.28303560157866,2,4,0
854,855,286.67261305064375,4.5946326681977725,38.324662930916645,3,9,1
855,856,279.1576147451066,1.261205100866808,111.0724233922877,3,5,1
856,857,199.00582728100935,3.7752096437313916,59.753500933341606,1,8,1
857,858,425.4748114571996,2.3026974863707,27.00739339862014,0,6,1
858,859,473.71738929656055,4.209992764450307,26.48338729245675,2,9,1
859,860,214.16849250274322,3.642453385808066,51.53991897904892,3,9,1
860,861,583.2743606814055,3.882237232498623,176.01866381108005,1,8,0
861,862,415.7101940689744,3.2808091884053576,70.8461739158648,4,3,1
862,863,452.68294005034164,0.8871438473485344,191.08265070355324,3,1,0
863,864,409.1966284078786,2.7251345944846914,124.69201273805484,1,7,1
864,865,388.3967916551695,4.923348697622541,98.5905541583779,0,3,1
865,866,471.0129722802733,4.6869403324855945,124.41599024050183,0,8,1
866,867,260.7249278839705,0.21586867898505835,113.0057093407282,3,3,1
867,868,274.602627857541,0.8240740786471856,156.57972567631853,3,7,1
868,869,628.128522927029,0.6586438672728095,70.84929187511341,2,8,1
869,870,671.980040309489,3.6298995499264777,83.54907048805443,1,8,1
870,871,374.1208444654715,4.088926649284725,180.93697445598514,3,9,1
871,872,320.78723003464796,1.0675568315533597,190.362172367073,2,3,1
872,873,514.8797624842882,2.529263464759145,180.66048094756542,2,0,0
873,874,392.54176897101013,4.203515140056,95.50063891231645,3,2,1
874,875,193.20090494337933,3.664007723831253,160.4657905412387,0,8,1
875,876,261.19935063041896,2.7111860274592416,105.74043199419778,1,3,1
876,877,552.3055590006468,2.9517384522938643,109.55717338629839,1,4,0
877,878,522.6404497932788,2.5418027345814,56.84241963031111,0,6,1
878,879,194.0899161018114,1.4877422565941028,126.40345458653296,3,4,1
879,880,295.4255242051337,2.8251099642950805,53.50446159560263,1,3,1
880,881,300.1588942257971,3.4444265102504534,79.68164583209489,3,1,1
881,882,529.3842266713388,4.366614579304039,173.90543629158833,3,1,0
882,883,190.24947963226936,3.1814567698962404,57.27364565795394,2,3,1
883,884,234.1364626319784,3.80560768521579,32.80849133121791,0,9,1
884,885,595.9563643940585,0.800358174772865,32.42136667030694,3,9,0
885,886,272.8432242682535,2.3077873720989492,189.3412136905594,4,8,1
886,887,519.4279760829749,0.04665809913546648,111.24567883313023,0,7,0
887,888,303.8550461442978,1.233394322608115,93.6941729270633,1,2,1
888,889,231.7095242348595,3.632308575565024,165.95814458142533,2,8,1
889,890,306.4495393197161,4.9590497567468175,170.44866702389288,1,4,1
890,891,555.5788045649427,0.49589049793607953,79.79438596080882,1,2,1
891,892,624.9621634152686,2.0074715793064413,144.85125034528315,0,4,0
892,893,611.7143295748356,4.000354843495797,158.80210685333958,1,9,0
893,894,386.5354354015965,1.0201781731444943,137.83712363587182,3,3,1
894,895,527.404271016736,2.7754247465114315,47.287113464017885,1,7,1
895,896,286.5918336162269,3.665356480148374,177.65895503307027,2,4,1
896,897,332.4368197357269,3.0799272513008953,117.03701949248156,2,9,1
897,898,646.0946256309823,0.9401236730770807,70.84503674660067,4,7,0
898,899,186.76100022558273,1.776922843428697,96.5410733787849,2,8,1
899,900,224.4644360443234,3.9189589224269863,26.762796271803328,1,3,1
900,901,288.1008526759342,2.7711325706600833,43.01602422003516,2,6,1
901,902,193.79674601438626,0.026148067714563683,157.79841509285495,0,1,1
902,903,274.3464262466946,3.8049538001404692,20.002094255965904,2,5,1
903,904,483.1816117042399,0.17655677470119535,94.98184912681259,3,7,0
904,905,399.14076630809893,3.728668913656161,114.05183259540593,0,6,1
905,906,644.1892897600269,1.012402800826187,29.834195600175015,4,6,0
906,907,605.0706521039892,4.790367400596901,195.15406933501993,3,7,0
907,908,357.7450228828955,1.8397037565104224,60.702559624940946,1,6,1
908,909,314.90018538427205,1.6346580816903955,74.75576953453056,1,4,1
909,910,377.4400522469788,0.7444402516622234,74.70965220590492,1,6,1
910,911,486.95337010770004,1.5280210774510743,61.47499918112298,3,9,0
911,912,319.39309322789563,4.383253809141003,20.265287975536054,3,2,1
912,913,504.5574320815497,4.981671688136236,151.28206293583935,3,4,0
913,914,392.89405913944506,1.8415476525342416,194.03218996387136,0,6,1
914,915,467.0645340430297,2.2430531547727126,60.37282699130811,0,8,1
915,916,406.78579515036466,3.6103546910136854,139.34849452461603,1,1,1
916,917,333.12219496179716,4.430978902325372,153.5413388525687,2,3,1
917,918,673.1957196203215,2.9652216709339205,172.71656823629445,1,6,0
918,919,577.0750129630756,1.9576284908891468,96.07325546244964,4,0,0
919,920,252.85885139855532,2.0631092042431187,74.52756301527727,0,1,1
920,921,631.6033474669147,3.478090732484034,78.5531241241456,3,8,0
921,922,433.46422308974707,0.016091318021393408,148.2718399577323,0,9,0
922,923,645.1671579849276,3.0979466872992036,167.0203039710145,3,6,0
923,924,595.9247330926039,1.777465052206787,52.69051419618848,4,9,0
924,925,401.1110223240014,3.9709866563854215,86.76938146839774,4,6,1
925,926,191.68404032646106,0.4649531991156608,182.34923541484702,0,5,1
926,927,319.71222688017195,2.9410113347419524,165.20483354505305,3,2,1
927,928,461.6497916236508,2.404864449430619,197.27451249724564,4,9,1
928,929,509.40867430959656,3.211627629526137,155.76468674277453,1,2,0
929,930,314.1015964252652,0.32426797241484173,90.77513618502601,1,1,1
930,931,252.46515851786853,2.899918937140656,126.3148101190348,3,5,1
931,932,614.1637231356356,2.8074229397976187,138.98256576451766,0,3,0
932,933,691.8891339658471,2.8033004720808545,34.12204693708231,4,4,0
933,934,453.3588947973966,3.017438332982274,118.00945263869572,0,2,1
934,935,269.27322864111784,3.382339686131811,147.67774912506974,1,5,1
935,936,321.59980979007184,4.024944998403849,50.11783472019087,4,2,1
936,937,189.5631518046827,1.3491036006410717,160.51370913660028,0,7,1
937,938,655.4353794114595,4.1252470509003105,125.07910049254009,2,8,0
938,939,241.2305631028734,2.491278411317268,191.39992142556704,3,3,1
939,940,479.78856726741185,0.3852913956716558,27.636013677240506,3,8,0
940,941,322.5087147573471,0.292754646219896,67.75870475998406,2,6,1
941,942,468.17256130821255,1.6711915934803039,128.27969827396834,1,2,0
942,943,518.7386019429694,3.9244848855573378,73.38078419706753,4,6,0
943,944,611.4657379277448,3.5384046737045787,148.5963495328236,3,0,0
944,945,287.3390613155137,3.943074823362032,156.6209508539476,2,2,1
945,946,185.71783090240984,2.586345282208047,38.4528735319654,2,5,1
946,947,251.18052763577978,2.2009949897774526,112.49380355721819,1,3,1
947,948,648.0096937610147,0.7372626335314197,111.60030000639006,1,6,0
948,949,634.4228403325079,1.6409637680465576,86.4705386387974,0,2,1
949,950,490.6548131285603,2.1700968308693764,187.92647526254098,3,0,1
950,951,492.26876742549973,0.44300214839808616,168.95113757717982,0,8,0
951,952,525.8190707640529,1.1030597635560562,145.4976887437346,2,5,0
952,953,271.1930648841938,2.991126470318694,148.57879443229956,4,7,1
953,954,655.494211880979,3.678315571195949,103.10890588636144,4,2,0
954,955,397.76067294387803,4.991737556964749,185.77901379738367,1,7,1
955,956,379.23203468973867,4.665566656717789,145.02717690559138,4,1,1
956,957,449.8372067470755,3.2128259976759574,151.21659109804696,4,3,1
957,958,204.42230272302862,2.10624026647036,175.10436268172214,4,2,1
958,959,266.4673517531613,3.1808868235411634,69.33288608159438,2,9,1
959,960,563.7774805417126,3.92825809040116,165.27276269600654,4,0,0
960,961,223.05530732106575,0.5916809546169366,55.14330853216857,4,6,1
961,962,493.63909692252184,2.049524448481441,82.1615514040798,4,9,1
962,963,307.5815370342869,4.199011428178086,80.4098817685717,0,1,1
963,964,382.4337193018278,1.91916475966522,196.1345843100453,2,3,1
964,965,330.1207431207639,2.8593613561359326,174.17670027462682,1,8,1
965,966,364.94981256177357,2.938846804310991,146.21057508624676,0,5,1
966,967,553.9038706958077,0.9223812656681968,150.8702170907702,3,7,0
967,968,334.503292124051,1.811177208261442,121.17310299246279,2,1,1
968,969,474.5304129543865,1.6725564437096607,190.47632007953342,2,6,0
969,970,427.5462091435318,0.13098354266032397,109.32657551882508,3,5,0
970,971,525.1090059885771,0.12095881945677622,88.49318777658101,3,8,0
971,972,667.1514644488741,4.158485218378868,49.34636064768638,3,6,0
972,973,560.9374905493302,1.3653540498640622,161.51701740699045,1,0,0
973,974,291.76899686719355,2.5903938311940773,152.19990777360647,4,7,1
974,975,196.21523023186802,1.4936278679438653,89.18390693434428,2,9,1
975,976,316.37730303590905,4.703396225576703,24.534814512661285,4,2,1
976,977,489.4405239641325,1.2964837943288687,171.01951898924193,4,1,0
977,978,206.74142301181018,2.1482840636946756,22.055237021733255,3,2,1
978,979,438.1104485446429,4.3636512524230096,146.66596033322918,1,5,1
979,980,490.35828143678236,4.209667833959044,194.64627975069027,0,2,1
980,981,353.8068232248196,0.9305070892313866,98.77903906667662,1,9,1
981,982,580.8743459478274,4.013216548978552,62.2952128992715,4,4,0
982,983,235.43109162956134,2.290934433689463,146.8767818078087,1,5,1
983,984,219.07164650262055,2.414844360426776,167.08306556280533,3,7,1
984,985,558.6581532258738,0.6673998620797189,118.35745689401251,0,6,0
985,986,437.6554844272232,0.40300756878562327,194.06634954610632,3,7,0
986,987,537.9692461424227,3.639696534868826,29.300369898432997,0,2,1
987,988,406.11021607394804,2.482305761776499,110.86320769481506,4,3,1
988,989,308.12905728433554,2.1842535130758978,149.321710518059,0,5,1
989,990,605.9332051905839,3.6475411432619835,175.27528480685223,0,6,0
990,991,595.6962570638692,3.8275644949555487,52.266010143402205,0,8,1
991,992,541.2421648443019,0.7945408383467678,164.00062671746267,1,0,0
992,993,321.5154713595806,3.0511257473882063,119.48727362933815,1,7,1
993,994,486.9199467719253,0.6767704113884276,91.37966275819338,4,7,0
994,995,367.70642640881397,3.7568754301452283,43.708705144236845,0,5,1
995,996,227.62267812984976,3.2847757813356977,175.75323660360422,2,3,1
996,997,657.0030592403663,4.78307310541729,48.309177472348765,4,2,0
997,998,251.14568807785992,0.3447900817821059,75.76181465763787,0,2,1
998,999,674.1234239868172,0.2852736057562716,72.20819575323864,0,5,1
999,1000,411.92300193813696,1.4109353734660006,176.85452615435378,1,7,0
