,Transaction Amount,Transaction Date,Transaction Time,Card Type,Card Holder's Age,Card Issuer,Card Location,Card Location Type,Card Location Category,Card Location City,Card Location State,Card Location Country,Card Location Latitude,Card Location Longitude,Card Location Zip Code,label
377,33.03921637846761,2014-04-28,afternoon,Visa,28,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
378,816.3237977630464,2016-04-23,evening,MasterCard,49,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
379,289.03622702566594,2013-04-03,afternoon,MasterCard,27,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
380,126.9831793454397,2022-11-24,evening,Visa,39,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
381,699.7697937105091,2013-11-07,morning,Visa,74,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
382,632.6534183120851,2020-07-29,afternoon,MasterCard,34,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
383,878.6972933917824,2015-03-20,afternoon,MasterCard,21,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
384,737.720333365847,2016-12-19,morning,MasterCard,65,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
385,805.4461210810001,2019-12-30,morning,MasterCard,69,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
386,289.21422684559343,2014-12-23,morning,Visa,64,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
387,185.6651483419256,2018-01-04,afternoon,Visa,42,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
388,753.1086041244497,2014-03-28,evening,Visa,76,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
389,808.7663918745914,2018-04-27,afternoon,Visa,38,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
390,990.6000905806666,2020-05-03,evening,Visa,54,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
391,418.4915001423122,2014-05-13,afternoon,MasterCard,55,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
392,378.29790493485535,2014-07-14,afternoon,Visa,66,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
393,778.6488311345769,2013-05-03,morning,MasterCard,18,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
394,347.39550485048767,2018-09-22,evening,Visa,42,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
395,931.449752347529,2015-01-27,afternoon,Visa,68,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
396,859.8286243245817,2013-07-19,afternoon,Visa,53,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
397,434.70408710126816,2015-05-08,morning,Visa,34,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
398,753.3623571135824,2013-05-22,morning,Visa,58,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
399,756.9974453438356,2020-04-18,evening,MasterCard,41,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
400,112.09263014757329,2022-12-12,afternoon,MasterCard,19,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
401,903.527377612771,2016-07-26,evening,MasterCard,57,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
402,510.1998487233786,2020-08-16,afternoon,Visa,32,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
403,828.1928914466642,2022-10-10,evening,Visa,49,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
404,326.8491050203056,2018-05-25,morning,MasterCard,56,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
405,896.5679962112384,2017-08-04,afternoon,Visa,76,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
406,395.3096619468215,2013-05-09,evening,Visa,23,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
407,20.729274965495378,2019-02-21,morning,MasterCard,18,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
408,906.328156655071,2018-10-24,morning,Visa,64,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
409,100.37381001827222,2013-11-21,evening,MasterCard,40,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
410,326.12050121451074,2021-06-11,afternoon,Visa,75,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
411,950.5613473802969,2020-06-12,afternoon,MasterCard,56,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
412,951.1010754681805,2013-02-24,morning,Visa,78,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
413,577.7035092420532,2014-02-24,afternoon,Visa,79,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
414,635.5188400481013,2017-07-31,afternoon,MasterCard,74,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
415,453.96106675853656,2014-02-23,afternoon,Visa,34,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
416,300.27866398108387,2017-12-03,morning,Visa,51,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
417,335.3778999162168,2014-08-20,evening,MasterCard,76,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
418,675.7932715162681,2020-10-31,afternoon,Visa,58,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
419,754.8507841433033,2020-11-01,morning,MasterCard,46,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
420,793.66325328859,2013-02-27,morning,Visa,26,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
421,791.7219613666083,2018-01-18,evening,Visa,30,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
422,100.29404201820347,2019-06-17,afternoon,Visa,23,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
423,499.4761016555557,2016-01-19,afternoon,Visa,23,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
424,66.98317241647784,2016-10-29,evening,MasterCard,37,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
425,554.0335935004982,2013-02-12,evening,Visa,69,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
426,447.1151963596432,2018-08-08,morning,MasterCard,70,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
427,888.8271409307167,2020-01-14,morning,Visa,20,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
428,357.4058624265579,2016-03-21,evening,Visa,34,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
429,125.8963462633298,2020-04-22,afternoon,Visa,66,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
430,151.5617652323075,2018-05-27,morning,Visa,29,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
431,763.8955254002975,2013-09-30,morning,MasterCard,65,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
432,622.0358826830984,2021-07-31,afternoon,MasterCard,64,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
433,110.11144936156234,2021-05-21,morning,MasterCard,62,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
434,93.26573805384746,2020-02-16,afternoon,MasterCard,72,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
435,703.9594401445288,2018-04-28,afternoon,Visa,18,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
436,82.03537630055159,2013-01-20,afternoon,MasterCard,34,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
437,823.6414586974527,2017-06-06,evening,MasterCard,20,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
438,709.1798048849313,2016-11-07,evening,Visa,43,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
439,90.53529283548076,2016-05-03,evening,Visa,32,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
440,93.98933694434,2022-01-18,afternoon,Visa,53,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
441,986.7731827161637,2020-05-17,afternoon,Visa,49,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
442,380.5280877985591,2017-08-17,evening,MasterCard,49,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
443,376.935725596222,2021-02-08,morning,MasterCard,21,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
444,814.6715715849275,2018-09-25,afternoon,Visa,35,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
445,947.7760916100201,2021-12-20,morning,Visa,66,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
446,986.1410531846421,2014-12-08,morning,Visa,36,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
447,755.8444034063522,2014-11-21,afternoon,MasterCard,60,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
448,382.4969896756066,2013-01-24,afternoon,MasterCard,69,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
449,92.66570953168208,2021-07-24,morning,Visa,52,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
450,779.3754467681624,2014-03-05,morning,Visa,57,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
451,562.820207238447,2015-05-22,evening,MasterCard,31,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
452,429.97978915450653,2016-10-31,evening,Visa,75,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
453,907.2908412437886,2016-02-25,afternoon,Visa,50,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
454,120.08550748308983,2013-11-05,evening,MasterCard,31,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
455,497.6988532479506,2019-07-22,evening,Visa,51,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
456,21.240108319744877,2017-11-13,evening,MasterCard,78,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
457,473.974035574185,2018-03-05,evening,Visa,72,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
458,65.74024292501898,2021-07-30,morning,Visa,21,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
459,127.6297371053912,2018-05-06,afternoon,MasterCard,41,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
460,126.35098430933384,2020-03-21,evening,MasterCard,76,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
461,652.718199094903,2014-10-12,morning,Visa,46,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
462,748.5844304727691,2015-05-30,morning,MasterCard,36,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
463,587.535077446188,2020-03-24,morning,Visa,23,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
464,962.5508229897965,2016-01-10,evening,Visa,74,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
465,381.121873728467,2022-09-07,evening,MasterCard,50,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
466,292.8549654190421,2016-05-04,afternoon,Visa,66,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
467,869.9131369075657,2019-04-05,evening,Visa,57,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
468,231.3598801342581,2021-05-28,evening,MasterCard,36,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
469,963.5903140462052,2021-12-03,morning,MasterCard,70,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
470,22.03292994291818,2020-01-10,afternoon,Visa,18,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
471,970.1800384405626,2015-06-04,evening,MasterCard,22,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
472,52.728312831070355,2022-10-22,evening,MasterCard,44,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
473,892.2316825610903,2022-04-03,morning,MasterCard,33,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
474,532.4240979954369,2017-06-28,morning,MasterCard,23,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
475,993.0351481581073,2019-04-29,evening,Visa,57,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
476,83.05859908804487,2022-01-29,afternoon,Visa,30,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
477,558.3157415573075,2019-03-14,afternoon,Visa,65,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
478,969.609510262908,2013-03-28,morning,MasterCard,79,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
479,527.8668657284474,2021-05-05,morning,MasterCard,52,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
480,633.1046517539099,2022-07-20,evening,MasterCard,36,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
481,698.791202094771,2018-09-17,morning,MasterCard,29,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
482,459.9956541200955,2017-05-14,evening,MasterCard,33,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
483,631.2824992832228,2019-05-18,afternoon,MasterCard,76,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
484,588.4711688038692,2021-01-03,afternoon,MasterCard,60,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
485,902.1464303860791,2015-03-16,evening,Visa,27,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
486,54.99191653804329,2017-05-29,morning,Visa,42,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
487,288.15355769630804,2022-09-22,afternoon,MasterCard,37,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
488,950.9073692357931,2013-06-06,morning,MasterCard,48,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
489,891.3611460520071,2019-02-16,afternoon,MasterCard,21,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
490,461.1001852578558,2020-11-14,evening,Visa,61,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
491,623.9312718235213,2022-06-02,evening,Visa,40,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
492,284.60737115132133,2019-12-17,evening,MasterCard,19,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
493,196.2399481265237,2018-09-08,afternoon,MasterCard,73,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
494,469.0614208905823,2016-04-19,morning,Visa,39,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
495,359.8187057457923,2015-10-15,morning,Visa,68,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
496,587.8195507323634,2014-12-18,morning,Visa,74,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
497,86.957290595335,2014-06-20,afternoon,Visa,54,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
498,974.6508595895049,2018-05-12,afternoon,MasterCard,25,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
499,986.3486370348069,2013-04-29,afternoon,Visa,24,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
500,701.1800968795477,2021-05-20,afternoon,Visa,31,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
501,540.7354026806792,2019-05-09,afternoon,MasterCard,73,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
502,316.4323401234645,2019-12-19,morning,Visa,72,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
503,815.6570695098792,2017-02-22,afternoon,Visa,20,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
504,687.8838608283405,2015-07-22,afternoon,Visa,67,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
505,170.9907699514424,2021-01-18,morning,MasterCard,33,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
506,911.8179126489041,2020-06-10,afternoon,Visa,72,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
507,824.3118704939372,2017-08-29,morning,MasterCard,36,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
508,950.3019141590048,2022-05-05,morning,MasterCard,68,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
509,728.4623133044764,2017-05-29,evening,Visa,35,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
510,617.281043976432,2022-12-31,evening,Visa,69,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
511,424.0606059277127,2016-10-12,evening,Visa,33,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
512,933.4011985204731,2015-03-16,evening,Visa,25,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
513,867.4032506054043,2018-02-28,afternoon,MasterCard,77,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
514,54.76648340512752,2017-08-31,evening,Visa,50,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
515,36.103304752279485,2015-10-14,morning,Visa,66,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
516,382.6987332092691,2017-01-29,afternoon,Visa,29,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
517,812.4477974740146,2020-06-28,evening,MasterCard,79,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
518,987.403368021795,2014-04-24,morning,Visa,70,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
519,158.9127221924929,2016-11-12,afternoon,Visa,28,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
520,598.1894081986138,2014-02-20,afternoon,MasterCard,22,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
521,387.0819480647113,2015-01-05,evening,MasterCard,44,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
522,970.2152538364571,2022-10-04,afternoon,Visa,29,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
523,843.6977339043516,2018-04-28,morning,Visa,34,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
524,839.9454176640264,2017-01-23,afternoon,Visa,23,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
525,474.00622819702056,2022-08-12,morning,Visa,50,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
526,420.6713073142885,2014-09-04,afternoon,Visa,22,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
527,280.6730012113992,2022-09-18,evening,MasterCard,74,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
528,65.81174168441785,2020-07-29,morning,MasterCard,45,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
529,866.0751524925026,2021-10-31,afternoon,Visa,31,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
530,814.7719990387768,2019-05-14,afternoon,Visa,22,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
531,999.7204965532693,2017-10-24,afternoon,MasterCard,71,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
532,996.6704687031663,2017-07-17,morning,Visa,73,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
533,559.8773885466012,2022-02-19,morning,Visa,76,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
534,771.2975410287054,2017-07-25,morning,Visa,50,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
535,945.3180725836038,2021-04-07,evening,Visa,79,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
536,851.1509167706373,2017-09-24,evening,Visa,67,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
537,254.87462072576568,2017-05-16,morning,MasterCard,65,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
538,456.0386939569926,2015-04-12,afternoon,Visa,58,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
539,137.86782099998004,2014-05-24,evening,Visa,36,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
540,954.5105169861351,2013-08-11,morning,Visa,39,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
541,610.1128881063712,2016-10-14,afternoon,MasterCard,22,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
542,236.3563774484281,2019-01-23,evening,MasterCard,76,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
543,674.9836775617981,2021-06-28,afternoon,MasterCard,19,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
544,621.9469580533168,2013-07-31,afternoon,MasterCard,47,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
545,364.5810908525121,2021-01-16,afternoon,Visa,64,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
546,122.42201627763274,2019-06-24,afternoon,MasterCard,56,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
547,674.8574636368716,2018-04-24,evening,Visa,21,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
548,525.1046238947554,2017-11-05,evening,Visa,50,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
549,774.5952078182829,2013-09-21,evening,MasterCard,30,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
550,524.9618661008734,2019-12-21,morning,MasterCard,37,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
551,853.6596853153547,2019-05-01,evening,MasterCard,71,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
552,556.3877703867407,2022-09-13,afternoon,MasterCard,24,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
553,565.3285918200324,2022-04-26,evening,MasterCard,32,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
554,877.8870666317616,2016-05-07,afternoon,Visa,40,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
555,409.44803755027306,2017-05-18,morning,MasterCard,31,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
556,142.67507616613432,2021-09-30,afternoon,MasterCard,40,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
557,38.494849550205586,2019-12-21,afternoon,MasterCard,36,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
558,757.5858831168828,2022-06-08,afternoon,Visa,71,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
559,624.10645583993,2020-07-16,morning,MasterCard,46,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
560,707.0389704182313,2013-07-11,evening,Visa,73,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
561,220.83451989382164,2013-09-25,evening,MasterCard,37,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
562,145.00776083090207,2022-12-11,morning,MasterCard,46,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
563,24.399219011203108,2021-11-18,afternoon,Visa,41,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
564,357.081683218531,2020-07-21,evening,MasterCard,35,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
565,594.0185099860868,2021-08-05,morning,Visa,27,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
