,age,years_of_experience,education_level,interview_score,offer_salary,job_offer_duration,previous_jobs,distance_to_company,candidate_rating,industry_match,label
721,21,4,1,57,59695,5,0,6,3.49107094333162,0.701724391040022,0
722,23,7,1,81,91296,14,1,26,2.096190551283625,0.7669869585781017,1
723,34,7,4,79,71273,19,0,11,3.83693386652119,0.5548191976223342,1
724,31,2,3,72,72573,27,2,33,4.148521630869292,0.8882041860381797,1
725,29,8,4,64,56100,11,0,11,3.2502471818721594,0.6640025929987969,0
726,30,3,3,91,70452,4,2,7,4.2718867162135785,0.5927535496638551,1
727,32,7,2,100,64602,21,1,22,2.6810038980152617,0.7203372895539383,0
728,27,6,3,68,68924,5,1,11,2.663829773198552,0.9193225013619626,0
729,26,11,4,66,73627,12,1,7,2.484250963062722,0.8164589913741085,1
730,31,4,4,82,84578,13,0,10,3.1159842793674857,0.3260085348478308,1
731,25,4,4,70,77076,15,1,15,4.541036106167251,0.5160014419809738,1
732,32,5,2,73,78077,20,3,28,4.483736186447193,0.6058540452182948,1
733,21,4,3,86,64045,10,0,-4,3.1484726238905116,0.5044364219359183,0
734,35,7,3,46,66192,13,2,15,3.7673562079407095,0.7551219145397967,0
735,32,0,4,95,92987,15,2,21,4.162448949424746,0.8370749474106776,1
736,31,2,3,76,67648,16,0,17,2.723620323884069,0.7753743118704264,0
737,35,2,1,69,91562,16,0,28,2.504423257684241,0.9430666364383788,1
738,38,8,1,74,72569,18,1,14,4.916287979636933,0.47715597113046887,1
739,35,10,1,74,75023,21,0,13,3.8526719396288556,0.8687431717658738,1
740,21,5,3,49,85704,18,3,21,4.944247165500991,0.7983047323634159,1
741,24,4,2,97,87719,18,1,16,3.0132679613966875,0.5354161924127949,1
742,27,5,2,76,73892,4,0,11,4.109095099922395,0.7771809533770295,1
743,30,8,2,82,71118,15,0,20,2.667810909623713,0.3676493716718605,1
744,33,2,2,89,74441,18,2,8,2.783600513821739,0.8130667635213589,1
745,26,6,1,60,78380,20,0,9,3.535706363808872,0.6460148916816166,0
746,31,8,1,82,83913,10,1,10,2.9588543765242137,0.48998861226101453,1
747,26,7,4,71,75042,10,2,29,2.5028646915217534,0.726255246159717,1
748,27,6,3,88,81189,11,1,-17,2.788642105967978,0.7170529991643657,1
749,23,8,3,43,91384,19,1,19,2.107245183397594,0.4361660447677398,0
750,25,-3,2,74,78813,22,1,15,4.11327086443246,0.31975831962749196,1
751,23,7,1,66,78117,12,2,-2,3.476349971257585,0.581854681486088,1
752,25,3,2,81,59811,21,2,18,2.282729199213577,0.6701827150738737,0
753,35,0,4,82,48693,16,1,20,2.5150819793854735,0.8697934309408888,0
754,25,7,3,64,78884,14,1,21,2.307603614337932,0.9033409171709363,0
755,43,9,3,64,74052,14,1,-12,3.837778424827629,0.6437233918018981,0
756,32,5,2,73,69852,20,0,29,2.2826310908374814,0.7899722644495542,0
757,31,8,4,62,77435,17,1,8,4.262846999105648,0.585547127013198,0
758,26,10,3,88,74396,31,3,22,2.0615327579611735,0.7849534017723804,1
759,34,9,4,69,86278,9,0,22,2.748127363987676,0.43312099121045844,1
760,27,10,4,31,75861,19,0,6,4.672000027675722,0.5411920776222954,1
761,31,7,2,69,67531,11,0,22,4.155593954366738,0.7122481992288496,0
762,43,5,1,59,84902,9,2,11,2.218904998777063,0.31180267764460123,0
763,30,0,2,51,72829,15,1,-6,4.463378313455539,0.76959985172032,0
764,36,4,1,56,80265,16,1,27,3.4791053646206143,0.8430980758243083,0
765,26,2,4,77,70226,35,0,7,4.540349081506488,0.5594420797110684,1
766,30,12,1,95,68502,14,1,6,3.80221932335118,0.5911625711651567,0
767,39,4,4,80,75842,7,-1,11,4.045499096098576,0.8533334379407451,1
768,27,5,3,66,75128,17,1,18,4.980504681187124,0.8041755129619217,1
769,39,7,3,82,79798,0,2,14,2.6970066377720547,0.48729716787169375,1
770,34,5,3,68,72314,14,0,20,3.871836724284165,0.5105844692650003,1
771,27,10,2,65,56636,15,-1,2,3.380964170172195,0.7412708510538877,0
772,33,3,2,58,70672,21,3,8,2.118355858768074,0.6660787600913047,0
773,35,6,4,49,82938,22,0,14,2.043411924508595,0.405449221212723,0
774,33,3,3,69,72026,11,2,34,2.357685733453576,0.5014544409989581,1
775,22,1,2,77,72536,14,1,14,3.9472752216156444,0.884989129971125,1
776,26,3,3,74,84864,10,1,26,3.701489263740177,0.7473133838694712,1
777,29,5,2,69,67880,7,1,15,3.6602886834911823,0.9408833064955875,0
778,30,4,1,61,59572,17,0,10,2.0955702875847804,0.7985581444875001,0
779,33,3,1,84,73394,6,1,13,3.4079089890800214,0.9122833808933335,1
780,31,1,3,55,70158,12,1,13,4.7738684535275855,0.440522573015809,1
781,23,5,4,87,65338,8,0,21,3.1927756079319396,0.8014651686310017,0
782,32,0,2,60,73246,19,1,29,3.874767409365369,0.31314138809606834,0
783,33,7,2,64,79915,28,1,19,4.33945602686943,0.735994014112497,0
784,33,5,1,53,74907,6,1,27,4.351775837425663,0.6050334807781568,0
785,35,1,1,67,78070,2,0,5,3.557840247185814,0.5253940467480446,1
786,34,4,4,90,93134,14,3,11,4.573855836207009,0.8605628289905078,1
787,32,3,4,83,71571,15,2,8,3.174134280091241,0.8552740002273949,1
788,30,6,4,90,77783,17,2,18,4.6660796443543955,0.31449610818411833,1
789,22,9,3,83,69908,12,1,11,2.720681499186636,0.6961783295921301,0
790,32,-1,1,58,66536,14,-1,22,2.840649220971713,0.5390909458086216,0
791,31,5,3,70,69151,18,3,6,2.159361872597003,0.5701796509752919,0
792,31,5,1,63,70212,22,1,15,4.386745509626849,0.8408264804922043,0
793,24,7,1,95,78595,1,0,22,3.2511657086981165,0.5013958514929908,1
794,25,6,2,57,98491,12,1,-6,2.687349841734197,0.9129817269144529,0
795,35,3,1,88,67840,16,2,36,2.695370832849739,0.4167619871418915,0
796,30,4,1,88,70834,9,1,12,4.704199823687699,0.7307695751893155,1
797,33,3,3,102,74369,27,2,-5,4.501749801383111,0.736868293558947,1
798,30,8,1,69,78958,11,2,17,3.66059265607155,0.4639268549281468,1
799,30,5,3,86,77636,15,0,15,3.848332401247163,0.5110878958286813,1
800,35,11,4,109,87841,19,0,14,3.422976711650873,0.8426190201769612,1
801,27,5,1,66,50736,11,2,25,3.1749996286364266,0.795173415720719,0
802,30,3,1,52,51131,2,-2,22,4.746430643654994,0.5139123222045937,1
803,28,0,3,47,70041,12,1,18,2.3768381105609064,0.647071755507707,0
804,28,0,4,86,85973,22,0,20,3.255340369148684,0.340092192564512,1
805,28,0,2,47,59344,13,1,14,3.033685723963626,0.435684823559109,0
806,31,6,4,69,44924,9,1,33,3.494452160753445,0.6157833632592593,0
807,28,7,3,82,80712,21,1,0,3.372895623635525,0.3558829279314875,1
808,36,0,4,78,77437,13,0,16,3.556668594953244,0.8481660306797594,1
809,26,8,3,81,64098,11,0,16,2.419756931680982,0.7667040365699711,0
810,29,4,3,78,65145,16,3,23,3.539424504539831,0.9133618859215216,0
811,28,5,2,94,65303,20,3,7,2.7272564416616327,0.7507534888766176,0
812,37,10,1,61,76105,32,0,-2,2.5529940469645735,0.9112608919704206,0
813,31,8,3,65,68737,21,3,17,2.1945026563585737,0.6604331611991272,0
814,35,4,3,63,79941,23,1,18,4.287957676268423,0.6901420971902801,0
815,23,2,2,87,46454,11,1,30,3.28232576256968,0.9350311855070694,0
816,31,-1,3,89,66431,8,1,2,3.879931049935275,0.7173839454617692,0
817,34,3,1,82,63739,15,0,27,4.18278002991423,0.3200112697594853,0
818,30,4,2,93,72437,16,2,39,4.037949995940661,0.77047180480984,1
819,35,2,1,57,69620,7,1,11,3.4115021572690467,0.88855464988932,0
820,27,5,1,100,82978,14,1,2,3.1636955868551895,0.8171271623663123,1
821,37,5,2,98,56407,18,0,11,3.1278797289219913,0.6794916272065246,0
822,41,4,3,86,75455,18,0,15,3.920146390790169,0.7363472835107856,1
823,28,3,1,102,80583,19,-1,21,3.48438306482562,0.9436246630135865,1
824,28,6,1,50,93566,17,1,9,4.547396743965532,0.3589303575310699,0
825,37,6,1,67,70182,11,0,31,4.624105952980136,0.7337091386116057,1
826,38,2,1,64,78245,11,1,4,2.5116811340195553,0.48420850147088595,0
827,27,9,2,86,56961,7,2,-2,2.408700954637177,0.7160587577810105,0
828,28,5,2,59,51080,27,2,26,3.8912027781079983,0.6949553243245601,0
829,29,5,4,86,83448,15,1,-8,2.9036772441868384,0.3997469408703053,1
830,23,7,4,96,74944,13,1,13,2.0557121562952965,0.43438531973115546,1
831,25,6,1,85,86785,8,3,46,4.665928008088866,0.7040592257280887,1
832,25,8,3,79,61266,36,2,15,2.680702301731425,0.38334946574745316,0
833,26,6,1,60,80199,7,1,4,4.787841955057427,0.4723675688347098,1
834,30,3,3,62,93688,12,0,14,4.15230335263476,0.8429096060297014,0
835,31,6,1,94,79197,18,1,14,4.287960469734453,0.5126094789010651,1
836,38,2,4,87,77766,19,2,17,2.6043844873794813,0.6172391015752808,1
837,25,5,4,74,75086,22,0,22,2.7025832768504388,0.9117412178447961,1
838,35,5,3,69,59291,28,1,5,3.5638032614721973,0.44764690774401505,0
839,29,4,1,45,88556,19,1,32,2.5162995579495866,0.5532569112827067,0
840,30,5,3,59,68891,8,1,17,2.916295078049097,0.6941975541033045,0
841,33,-1,4,104,80045,13,-1,22,2.9643874338434135,0.7909703041775819,1
842,24,3,1,56,59370,17,1,9,2.478889799758292,0.8860747013632582,0
843,32,5,1,78,63205,29,2,28,2.6155485001854824,0.8950574419227848,0
844,31,5,3,90,89351,5,0,12,4.36565552602477,0.8048160483422049,1
845,32,2,2,56,71527,23,1,18,2.501587563641805,0.4484150437856518,0
846,31,9,3,78,89533,16,0,6,2.0853721755317673,0.3161260645276678,1
847,42,2,4,89,74218,21,1,5,3.888064827886815,0.5494530547311554,1
848,27,8,4,75,56581,14,1,22,4.92794935817735,0.3920067531420851,1
849,27,6,4,118,83921,9,0,11,2.993641443869364,0.7617519708348937,1
850,27,3,4,50,69101,20,2,6,2.355967109588757,0.7297348814367158,0
851,27,10,4,91,81987,20,2,9,3.7111619761025922,0.32858156705394564,1
852,27,1,2,72,75252,22,0,22,4.7190626332869385,0.8437859564351182,1
853,36,8,1,87,59569,15,1,9,4.352185339485437,0.4616831230892684,0
854,37,8,3,82,76643,11,2,14,3.867547605238148,0.5809475990691775,1
855,27,3,3,64,96962,4,2,15,2.9451694898227982,0.7341569280462326,0
856,26,9,4,78,79930,21,-1,-4,3.62564051982866,0.5791222114539646,1
857,32,4,3,47,74425,18,2,0,2.273734523912766,0.5868370718199631,0
858,27,6,4,84,85753,8,0,18,4.0368362728420095,0.34265819696823124,1
859,33,6,2,79,77107,11,1,8,4.175288056692953,0.5609383070190024,1
860,31,5,2,85,77095,12,4,26,4.895094868729757,0.7971511305929893,1
861,22,7,1,91,64084,5,1,25,2.781192076235215,0.8948646191712883,0
862,38,7,2,81,77338,9,1,22,2.055369257129068,0.5687731390911916,1
863,39,0,2,77,85354,7,-1,33,3.636825393281452,0.5753307874714012,1
864,27,9,1,62,66639,12,2,14,4.1203715131904435,0.7567076191103739,0
865,28,0,3,64,89245,10,0,21,4.371222427648964,0.9128018007184298,0
866,31,8,4,93,74083,4,0,9,2.581216799074432,0.4735896111555841,1
867,32,8,4,97,66122,29,1,40,2.785258607111071,0.5860937342496588,0
868,33,2,3,71,84976,24,2,35,3.537772775801889,0.8173826083089957,1
869,40,4,1,76,72132,10,2,15,2.9918024299100057,0.696300820093125,1
870,29,2,3,61,82595,17,1,19,4.581534459762335,0.37188112357657055,0
871,26,4,2,93,72082,18,1,29,3.4212804612161607,0.7080262781154727,1
872,23,4,1,85,74402,23,0,14,4.398735932306009,0.42138508498826244,1
873,26,7,1,104,79936,9,1,8,3.741859281447061,0.6316403571509626,1
874,30,9,1,62,77909,23,1,24,4.319270424851336,0.6439171239792849,0
875,39,9,4,69,55045,11,2,16,2.9980189595909716,0.8695321854462401,0
876,27,3,3,78,63788,6,2,17,4.494249865790934,0.6006212781080847,0
877,31,4,1,85,84294,20,1,7,2.8237169466530645,0.4816375744533312,1
878,30,0,1,72,73679,24,1,-2,3.6382964240098725,0.4501281263404205,1
879,36,3,1,62,69763,33,2,17,2.6420213395216225,0.8682637198448184,0
880,43,8,3,88,61414,7,1,24,3.42657956487858,0.41115705537184843,0
881,27,10,4,86,64203,20,0,13,2.9545256285261097,0.5768145645740435,0
882,28,1,2,61,54782,12,1,29,2.8001102919116425,0.42166252470251553,0
883,35,3,4,95,73987,20,1,8,4.900955054084113,0.8026476260743438,1
884,33,5,1,93,69016,5,2,4,2.4802223164601918,0.6083422159835024,0
885,39,6,4,77,65334,6,1,14,4.361977512372186,0.5282433988619277,0
886,33,3,4,76,74319,10,0,14,4.952494878449645,0.5347147664072034,1
887,28,6,2,83,78640,16,1,23,2.0597044512202336,0.8539392343699366,1
888,33,4,3,62,95932,11,1,7,4.097082242126286,0.6599530702913847,0
889,36,5,3,75,59881,20,1,29,2.7587354166688614,0.7666141032353213,0
890,34,7,4,43,86594,22,2,35,2.1214634729849133,0.8830750355629449,0
891,33,5,4,88,84731,19,2,15,3.2086687368698925,0.8861320894264173,1
892,35,4,3,52,67209,26,0,27,4.805653430512625,0.513530885319611,1
893,36,5,3,98,77032,18,0,4,2.035295283100993,0.9190933210451504,1
894,37,5,2,70,70424,6,0,26,3.763657075789345,0.31616932330949354,1
895,33,4,1,72,76857,25,2,25,3.504189435785973,0.5449431146605076,1
896,29,4,4,66,90091,11,2,24,4.620152493113142,0.8822692573807469,1
897,31,10,3,71,81056,21,1,15,2.252005143561877,0.47851397188103884,1
898,36,7,4,96,80086,26,1,-15,4.044578089659951,0.4775029427088569,1
899,26,4,4,38,70697,18,2,9,4.040329095299832,0.49670448530322764,0
900,32,7,3,94,60159,5,2,9,4.00724005058685,0.6980037001504994,0
901,28,4,2,80,72915,9,1,5,4.827003484805111,0.5849163041493299,1
902,30,9,4,57,87066,24,0,16,4.4692625870206415,0.7723776436296725,0
903,36,6,2,59,59728,14,2,11,2.125918178730518,0.8816919176670326,0
904,31,5,3,100,64449,16,0,7,3.4132485521135396,0.7382295937128593,0
905,30,6,1,61,76263,20,0,4,3.1938591686040003,0.43290336812842406,0
906,23,0,1,58,65153,20,1,8,2.930441663272406,0.9062432365343263,0
907,34,2,4,92,67075,17,0,26,3.354010175462292,0.471920367675861,0
908,33,1,3,80,70764,14,1,8,3.1525825547779323,0.39743129196330274,1
909,41,5,2,61,61344,13,0,10,3.297001699635996,0.3584787312596246,0
910,28,10,4,78,65259,21,2,10,4.937785596825927,0.6661994314330075,1
911,31,12,3,60,82034,19,2,18,2.2658989242487424,0.37394560061242366,0
912,31,7,3,92,61926,13,-1,20,4.7666926095161894,0.39020432467321,1
913,38,7,2,91,59021,23,2,-15,3.44071014041308,0.49501981238707277,0
914,30,0,4,83,68700,14,0,25,3.8712267364986235,0.4830744562949014,0
915,31,3,3,80,82320,9,2,29,4.490548899853081,0.6927556817158924,1
916,33,3,3,101,73031,10,1,4,3.0813890874477665,0.8308844316572428,1
917,31,3,3,75,70354,8,1,5,3.2912657242639005,0.79487727653188,1
918,28,4,2,57,75444,13,1,10,3.228555440836142,0.47061489556570985,0
919,31,4,4,82,57543,24,2,7,3.1241930676072798,0.4594518236908869,0
920,35,-1,4,106,79947,9,0,17,4.776587964940685,0.9277644945695289,1
921,25,7,4,60,78834,16,2,-4,4.486789673579036,0.30535355703477407,0
922,31,2,4,70,70907,10,2,4,2.326999969588928,0.8718183464891403,1
923,26,6,1,81,85059,13,2,30,2.324370057431288,0.4298235374295632,1
924,36,11,1,74,63725,4,3,6,3.2836085445589736,0.9157348100083491,0
925,22,2,4,60,86279,13,0,27,2.295972130198427,0.5224997351378877,0
926,27,-3,2,92,76545,14,2,19,3.857279285813359,0.586228653030614,1
927,32,4,1,110,71634,19,1,-3,2.431074821785202,0.7596283990638475,1
928,38,8,3,78,74801,17,2,21,3.567119791900403,0.6819848834576192,1
929,30,11,1,61,73927,7,1,14,2.0216598410111533,0.5066605643094348,0
930,27,1,3,52,87203,23,1,10,2.94978904523794,0.6599900953140851,0
931,39,6,4,79,64233,16,2,17,4.031572171017967,0.7749594748358759,0
932,23,4,1,92,67375,16,1,20,3.4521168206835453,0.32751771483661984,0
933,19,5,2,82,85363,15,0,22,4.934808457996964,0.30727954841620764,1
934,32,13,1,75,69045,11,0,27,4.622311388198632,0.5977435103973793,1
935,27,0,1,66,84005,17,2,19,3.0772123371294535,0.38569380157228417,1
936,25,6,1,59,91994,18,2,1,2.136459624416824,0.7318237894520643,0
937,34,6,4,88,70982,3,1,10,4.536878900345057,0.4391340965478322,1
938,31,8,2,89,81814,11,2,44,4.733702930944014,0.5813532194171861,1
939,27,5,1,52,63463,13,0,22,4.46188218025711,0.42848610896827477,0
940,24,6,2,99,82547,17,1,39,2.3838498227592946,0.6565143307369308,1
941,34,4,4,84,76994,23,1,29,4.993745403236863,0.3754347485999698,1
942,33,6,3,96,79730,10,1,17,2.7757526646583215,0.3150194543118622,1
943,30,4,1,55,68544,12,1,18,4.172614738425111,0.3332355647693532,0
944,39,7,2,55,58389,11,2,15,4.724104629007165,0.9202679869849513,1
945,25,4,2,73,80033,9,1,-2,2.7070613429921284,0.39248604209710825,1
946,22,6,4,83,54366,13,1,15,4.724775664031198,0.7605108645389428,1
947,27,5,1,102,71826,20,1,27,2.9284447375846008,0.344152032744837,1
948,30,8,3,86,84412,8,0,9,4.929239667152169,0.3703042289528684,1
949,31,5,2,71,76919,18,1,19,2.8437800611414237,0.6307695634160675,1
950,29,0,1,60,94483,3,1,24,4.8603074742735055,0.6021661046003233,1
951,32,9,3,93,85251,11,1,6,2.1606339526780247,0.9185272011359151,1
952,24,2,2,61,68461,13,1,10,4.127816035009439,0.9141430444634793,0
953,37,3,2,99,75273,27,1,5,3.596333401511011,0.8067456176526022,1
954,30,3,3,71,74526,13,1,7,3.433631231368192,0.6913661895827773,1
955,36,9,3,99,59178,0,2,2,2.67048294276752,0.5957242063054571,0
956,32,-1,4,85,65596,1,0,6,4.116787369329476,0.5315160473134737,0
957,32,14,1,73,69392,15,0,29,2.5724284743389214,0.915606905534111,0
958,33,8,1,67,54638,19,4,6,3.6585253879543047,0.6918907274260455,0
959,32,6,4,70,75475,18,0,16,2.7597360891207523,0.6763971429958964,1
960,33,5,2,81,72509,16,0,10,4.866864139344068,0.45073572914979465,1
961,37,6,3,76,58271,23,2,27,2.0858935815069586,0.33035358162532347,0
962,31,7,3,66,79042,11,-1,28,2.5991848403337094,0.9143725768437037,1
963,34,7,3,73,82159,21,1,24,2.7269318191623433,0.503927918249025,1
964,30,7,2,76,77270,4,3,18,3.242203477303449,0.5876828651608981,1
965,37,5,3,43,71759,9,-1,13,2.6981907256101607,0.3745159633307094,0
966,27,4,3,82,80914,2,-1,3,3.4740472708063557,0.8440008144410398,1
967,39,5,4,60,81802,13,0,34,4.617396569775617,0.3179606913563549,0
968,30,4,2,58,78074,15,2,7,4.136190264227512,0.8420939953644127,0
969,23,8,1,50,66754,16,2,22,3.7398859416053334,0.3911852583121784,0
970,31,7,4,48,77766,15,0,26,2.267009533948039,0.8762666732102489,0
971,27,-4,4,55,86955,9,2,9,4.081976325167827,0.7743522142685022,0
972,34,7,1,64,69034,14,2,25,2.4992428529328197,0.40703567062974827,0
973,27,6,4,104,95979,5,3,23,4.3591021578850935,0.6677816953586542,1
974,28,5,2,67,69744,25,1,32,2.7501702755304596,0.5032266043308926,0
975,21,4,3,78,75324,13,-1,10,3.251146184962703,0.4158515142925292,1
976,28,8,2,81,68275,12,0,2,3.051410606953784,0.8584684296172205,0
977,18,8,1,77,77233,26,1,10,4.576441744024571,0.562289798229699,1
978,22,3,1,74,57578,6,1,17,2.3796333761402244,0.5590534143374986,0
979,34,6,4,57,69540,7,1,16,3.696934647154366,0.410426338624303,0
980,34,2,2,97,64079,7,2,11,2.4261848283291867,0.5489926894557561,0
981,32,1,2,102,76353,15,2,-4,4.11438750839656,0.8665509501137525,1
982,25,3,1,50,84944,18,1,20,4.715234383383443,0.5360336618182633,1
983,30,8,2,60,81460,20,2,35,3.3038229616017603,0.9185423156248622,0
984,30,8,1,71,51283,33,1,20,3.4642767807949277,0.9151007844854517,0
985,24,7,2,61,95421,-1,1,21,4.782268509448286,0.3941841285497749,1
986,38,7,2,83,77953,19,2,21,3.5629741659480714,0.41525231478971913,1
987,34,7,2,64,67235,11,1,19,3.462795314148683,0.8607381457157279,0
988,29,3,1,107,76571,11,3,24,3.7349873081129124,0.5552945973010674,1
989,30,6,4,93,76762,11,0,19,4.067689209088856,0.3028430884839561,1
990,31,7,2,78,68332,9,0,12,2.320650125261094,0.4780166828084911,0
991,20,7,1,90,76979,27,1,7,4.463331583224548,0.6884588455771139,1
992,29,9,1,92,68925,21,1,13,3.3065150823597778,0.8195228778739791,0
993,27,7,2,67,70956,15,2,18,2.2170455296924567,0.3867026011106187,1
994,25,6,2,63,68137,24,1,12,4.3585480075946395,0.37185188687087795,0
995,29,8,4,76,60673,4,0,18,3.1308499150588163,0.8993602248220154,0
996,39,5,1,88,76458,6,2,19,2.3011024852851616,0.7882464390846786,1
997,33,2,1,77,80853,0,2,23,3.9013371186297516,0.6833567405057509,1
998,27,5,3,51,80149,10,-1,28,4.640394060300925,0.7999714134973531,1
999,33,3,1,63,83199,16,1,16,4.663260528241959,0.578755334849315,1
