,customer_id,age,months_as_customer,total_charges,monthly_charges,contract_type,internet_service_type,payment_method,monthly_usage_minutes,num_support_tickets,last_login_days_ago,has_promo,is_active,label
619,1619,31,11,3626.47,79.27,Two year,Fiber optic,Credit card,962,1,7,0,0,1
620,1620,31,67,5163.03,63.01,One year,DSL,Credit card,776,10,186,1,1,1
621,1621,62,78,6432.02,82.71,One year,Fiber optic,Credit card,825,5,31,0,1,1
622,1622,52,113,8593.25,86.73,Month-to-month,No,Electronic check,716,17,161,0,1,1
623,1623,71,77,3310.27,35.86,Two year,DSL,Electronic check,965,13,335,1,0,1
624,1624,37,75,6371.19,70.44,Two year,No,Electronic check,601,19,157,0,0,1
625,1625,19,119,2793.28,52.86,Month-to-month,No,Credit card,208,18,66,0,0,1
626,1626,79,116,3645.84,25.08,Two year,Fiber optic,Credit card,112,14,257,0,0,1
627,1627,65,69,8345.02,116.63,Month-to-month,DSL,Credit card,45,7,276,0,0,1
628,1628,33,3,4865.71,50.38,Month-to-month,DSL,Credit card,221,19,85,0,0,1
629,1629,63,46,7664.15,74.42,One year,Fiber optic,Credit card,577,1,305,1,1,1
630,1630,68,24,7587.56,93.42,Two year,No,Mailed check,99,9,185,1,0,1
631,1631,41,119,5520.96,48.34,Month-to-month,DSL,Credit card,867,16,326,1,1,1
632,1632,76,112,2473.18,96.61,Two year,DSL,Electronic check,816,17,334,1,1,1
633,1633,70,82,5316.93,49.8,One year,Fiber optic,Bank transfer,66,9,8,0,1,0
634,1634,82,86,928.7,27.42,Two year,No,Mailed check,412,13,237,1,0,1
635,1635,82,44,7885.97,79.14,Month-to-month,No,Bank transfer,19,0,140,1,0,1
636,1636,45,43,8155.27,56.49,One year,Fiber optic,Mailed check,691,5,249,1,1,1
637,1637,47,44,7451.51,64.59,One year,DSL,Mailed check,7,19,156,0,1,1
638,1638,33,46,1257.76,31.29,One year,Fiber optic,Mailed check,113,2,62,0,1,1
639,1639,27,12,2189.7,73.07,Month-to-month,DSL,Mailed check,447,12,230,1,0,1
640,1640,74,16,9042.94,61.12,Two year,Fiber optic,Mailed check,236,11,161,0,1,1
641,1641,42,44,1907.19,44.55,One year,DSL,Credit card,629,8,64,0,1,1
642,1642,31,39,5810.57,110.24,One year,DSL,Mailed check,174,18,131,1,0,1
643,1643,33,69,3126.85,112.83,Two year,DSL,Bank transfer,375,9,161,1,1,1
644,1644,68,61,4076.69,88.24,Month-to-month,Fiber optic,Credit card,633,16,64,1,1,1
645,1645,41,20,7988.91,118.91,Two year,No,Credit card,791,10,304,1,0,1
646,1646,60,31,6406.32,76.9,Two year,Fiber optic,Electronic check,632,20,133,1,1,1
647,1647,75,103,1881.95,63.42,One year,DSL,Credit card,671,1,26,0,1,0
648,1648,23,95,2762.86,79.95,One year,Fiber optic,Electronic check,723,10,115,1,1,1
649,1649,28,96,3841.64,51.25,Month-to-month,DSL,Credit card,800,11,275,1,1,1
650,1650,82,101,664.12,103.41,Two year,Fiber optic,Bank transfer,131,4,365,0,0,1
651,1651,63,46,7594.84,69.54,One year,No,Bank transfer,514,13,206,0,1,1
652,1652,49,69,4961.28,28.31,Month-to-month,DSL,Bank transfer,125,0,162,0,0,1
653,1653,77,93,5646.21,95.8,One year,DSL,Electronic check,448,3,122,1,0,1
654,1654,34,82,4248.83,30.65,One year,No,Electronic check,392,18,251,1,1,1
655,1655,76,53,4000.95,106.32,Month-to-month,Fiber optic,Credit card,803,10,113,0,0,1
656,1656,59,113,278.98,52.07,One year,No,Credit card,59,13,43,1,0,1
657,1657,29,24,4365.14,53.73,Two year,Fiber optic,Mailed check,583,5,14,1,0,1
658,1658,35,86,4488.64,98.46,One year,Fiber optic,Electronic check,114,8,203,0,0,1
659,1659,41,91,2119.52,46.08,Two year,DSL,Bank transfer,566,13,253,1,1,1
660,1660,66,56,7755.22,95.5,Month-to-month,Fiber optic,Credit card,390,1,71,0,1,1
661,1661,69,27,178.74,49.16,One year,DSL,Mailed check,360,13,198,0,1,1
662,1662,83,12,999.68,110.61,Month-to-month,No,Electronic check,444,9,356,1,1,1
663,1663,62,107,2121.74,37.94,Month-to-month,DSL,Mailed check,573,9,312,0,0,1
664,1664,70,107,4088.11,45.98,Two year,No,Mailed check,16,11,149,0,0,1
665,1665,74,50,1403.25,75.87,Two year,No,Credit card,361,8,297,0,1,1
666,1666,43,77,7702.69,76.4,Month-to-month,DSL,Credit card,29,7,188,1,0,1
667,1667,44,83,3726.31,78.66,One year,No,Credit card,767,13,225,0,0,1
668,1668,64,1,5177.95,84.76,Two year,No,Electronic check,587,12,174,0,1,1
669,1669,40,49,7297.24,81.39,Two year,DSL,Credit card,35,14,231,1,0,1
670,1670,34,30,9198.62,82.03,Two year,No,Bank transfer,624,10,39,0,1,1
671,1671,56,46,8118.57,101.54,Month-to-month,Fiber optic,Bank transfer,975,11,59,1,1,1
672,1672,73,112,2542.41,118.42,Two year,No,Electronic check,210,0,23,1,1,0
673,1673,64,46,916.55,46.99,Month-to-month,DSL,Bank transfer,807,14,246,1,1,1
674,1674,22,29,1870.79,99.25,One year,Fiber optic,Mailed check,160,10,174,1,1,1
675,1675,49,89,9824.11,30.62,Month-to-month,No,Credit card,699,9,310,1,1,1
676,1676,36,12,6742.88,46.95,One year,No,Bank transfer,333,18,200,1,0,1
677,1677,40,108,6119.2,42.18,Month-to-month,Fiber optic,Credit card,913,10,63,0,1,1
678,1678,28,38,4356.89,103.21,Two year,DSL,Credit card,460,7,194,1,0,1
679,1679,60,44,5348.77,54.71,Two year,No,Electronic check,737,12,244,0,1,1
680,1680,32,50,6630.89,94.71,One year,Fiber optic,Credit card,376,17,116,0,0,1
681,1681,45,94,436.15,106.33,One year,Fiber optic,Credit card,17,0,332,0,1,1
682,1682,41,11,503.97,64.99,One year,Fiber optic,Electronic check,159,20,360,0,1,1
683,1683,66,40,6181.43,109.6,Month-to-month,DSL,Credit card,506,9,340,0,0,1
684,1684,37,109,1293.24,56.61,Two year,Fiber optic,Electronic check,223,5,250,0,0,1
685,1685,32,5,947.62,81.2,Month-to-month,DSL,Electronic check,245,4,168,0,1,1
686,1686,77,99,2150.1,39.2,One year,No,Credit card,872,7,351,0,1,1
687,1687,28,10,5034.86,25.75,Two year,No,Bank transfer,112,3,211,0,0,1
688,1688,43,17,3777.18,68.91,Two year,No,Bank transfer,258,20,160,1,0,1
689,1689,77,7,5030.87,85.5,Two year,DSL,Mailed check,455,14,95,1,1,1
690,1690,46,84,7699.05,42.25,One year,DSL,Credit card,213,4,21,0,0,1
691,1691,28,41,3217.6,30.27,Month-to-month,Fiber optic,Mailed check,440,6,31,0,0,1
692,1692,22,87,4671.98,98.32,Month-to-month,DSL,Bank transfer,353,4,274,1,1,1
693,1693,59,19,6342.03,55.8,One year,Fiber optic,Mailed check,308,3,111,1,1,1
694,1694,55,66,1131.63,74.81,One year,DSL,Credit card,986,0,187,1,0,1
695,1695,59,82,9125.83,41.6,Two year,Fiber optic,Credit card,373,7,13,1,1,0
696,1696,42,66,4494.53,86.4,One year,No,Credit card,206,0,104,0,1,1
697,1697,18,78,5132.53,111.82,Two year,No,Credit card,302,8,175,0,0,1
698,1698,44,98,543.46,80.13,One year,Fiber optic,Electronic check,36,10,207,0,0,1
699,1699,50,38,341.44,46.26,Two year,Fiber optic,Electronic check,152,12,314,1,0,1
700,1700,83,56,5959.68,53.02,Month-to-month,Fiber optic,Electronic check,894,20,349,0,0,1
701,1701,79,26,6828.15,86.57,One year,No,Credit card,114,5,322,1,0,1
702,1702,29,88,8408.91,72.14,Month-to-month,No,Electronic check,817,5,96,1,0,1
703,1703,39,60,8494.75,85.59,One year,DSL,Credit card,573,7,105,1,1,1
704,1704,71,18,9724.49,97.24,Two year,DSL,Bank transfer,743,2,241,0,0,1
705,1705,26,76,7216.79,38.34,Two year,Fiber optic,Electronic check,571,5,242,0,0,1
706,1706,56,85,6749.61,92.27,One year,No,Bank transfer,821,2,169,1,0,1
707,1707,32,91,4803.27,70.3,Month-to-month,No,Electronic check,438,16,244,1,0,1
708,1708,81,28,5711.6,36.87,Two year,Fiber optic,Bank transfer,725,17,63,0,1,1
709,1709,40,117,4250.52,58.66,Month-to-month,DSL,Mailed check,229,17,314,1,1,1
710,1710,77,58,8566.0,72.15,Two year,DSL,Bank transfer,317,1,321,0,1,1
711,1711,26,14,7509.34,28.62,One year,DSL,Mailed check,219,6,261,1,0,1
712,1712,60,118,9014.75,82.67,Month-to-month,Fiber optic,Mailed check,129,13,307,0,1,1
713,1713,32,23,3695.13,35.99,Month-to-month,DSL,Mailed check,800,5,115,0,0,1
714,1714,36,29,6814.84,107.09,One year,Fiber optic,Credit card,655,16,281,0,1,1
715,1715,28,63,9802.41,113.6,Two year,DSL,Electronic check,806,20,354,0,1,1
716,1716,20,61,8675.61,89.55,Two year,DSL,Electronic check,491,12,173,1,1,1
717,1717,57,117,4434.3,63.66,One year,DSL,Bank transfer,918,0,229,0,1,1
718,1718,73,54,1453.89,25.43,One year,No,Mailed check,815,12,260,0,1,1
719,1719,59,108,6658.95,25.25,Month-to-month,DSL,Electronic check,284,19,98,0,1,1
720,1720,34,58,8776.09,117.45,Month-to-month,No,Bank transfer,520,1,74,1,1,1
721,1721,47,70,5590.14,76.86,One year,DSL,Credit card,949,12,68,1,0,1
722,1722,71,4,9524.3,31.14,One year,DSL,Mailed check,826,14,61,1,1,1
723,1723,27,67,2108.06,88.8,One year,Fiber optic,Bank transfer,102,11,51,1,0,1
724,1724,37,70,3593.66,30.23,One year,No,Mailed check,999,0,324,0,0,1
725,1725,53,91,3963.24,118.0,One year,No,Bank transfer,532,13,292,1,1,1
726,1726,20,97,6318.17,79.43,Month-to-month,No,Bank transfer,421,19,183,0,1,1
727,1727,63,51,5740.56,89.94,Month-to-month,DSL,Mailed check,38,20,97,1,0,1
728,1728,21,70,1089.78,76.97,Two year,Fiber optic,Bank transfer,372,11,221,1,0,1
729,1729,37,9,4803.47,77.62,Month-to-month,DSL,Bank transfer,785,20,127,0,0,1
730,1730,45,81,1722.21,65.19,One year,Fiber optic,Mailed check,126,8,254,1,0,1
731,1731,21,17,8016.67,46.02,Month-to-month,DSL,Electronic check,73,9,60,1,1,1
732,1732,55,117,4527.62,34.0,Month-to-month,DSL,Mailed check,558,12,197,1,0,1
733,1733,19,89,4607.57,48.66,Two year,DSL,Bank transfer,262,8,25,1,1,0
734,1734,83,48,2345.98,106.36,Two year,Fiber optic,Electronic check,38,9,244,1,0,1
735,1735,83,57,4832.74,37.57,Month-to-month,Fiber optic,Mailed check,901,6,26,1,0,1
736,1736,33,3,9799.16,81.87,One year,No,Bank transfer,886,2,206,1,0,1
737,1737,62,90,8595.53,81.89,One year,DSL,Bank transfer,117,14,170,0,1,1
738,1738,49,113,9201.96,90.82,One year,No,Bank transfer,978,20,81,0,1,1
739,1739,35,99,2813.31,44.15,One year,No,Credit card,35,6,179,1,0,1
740,1740,57,5,8308.97,80.97,Two year,Fiber optic,Electronic check,398,14,214,0,1,1
741,1741,31,12,4912.29,74.63,Month-to-month,Fiber optic,Credit card,33,10,365,0,0,1
742,1742,41,29,992.8,78.44,Two year,No,Mailed check,639,20,349,0,0,1
743,1743,73,56,2230.31,68.03,Two year,Fiber optic,Credit card,865,20,110,0,1,1
744,1744,67,61,94.23,85.86,Two year,Fiber optic,Credit card,292,18,86,1,0,1
745,1745,72,3,4830.84,80.37,One year,No,Mailed check,290,2,111,1,0,1
746,1746,71,25,1822.09,77.31,Month-to-month,Fiber optic,Credit card,700,6,8,0,1,0
747,1747,61,93,1540.75,26.26,Month-to-month,Fiber optic,Electronic check,18,3,112,0,1,1
748,1748,85,72,1959.95,60.63,One year,Fiber optic,Bank transfer,943,5,226,1,1,1
749,1749,57,71,723.92,42.35,Month-to-month,DSL,Mailed check,927,16,15,0,0,1
750,1750,70,83,1178.49,89.14,Month-to-month,DSL,Electronic check,769,12,68,0,1,1
751,1751,52,34,2517.75,97.95,Two year,DSL,Credit card,925,12,159,0,0,1
752,1752,64,37,4373.24,55.89,Two year,No,Electronic check,452,5,219,1,1,1
753,1753,43,64,8579.82,112.82,Month-to-month,Fiber optic,Electronic check,513,12,331,1,1,1
754,1754,82,33,7945.2,42.51,One year,No,Electronic check,206,11,120,0,1,1
755,1755,29,98,8605.67,25.48,Two year,DSL,Bank transfer,104,6,67,0,0,1
756,1756,23,58,3318.38,63.09,Month-to-month,Fiber optic,Credit card,744,5,335,0,0,1
757,1757,56,47,2139.23,53.24,One year,No,Bank transfer,245,20,178,1,1,1
758,1758,59,44,4789.49,116.9,One year,No,Bank transfer,608,15,231,1,1,1
759,1759,57,26,9235.01,116.82,Month-to-month,Fiber optic,Mailed check,396,2,96,0,1,1
760,1760,39,112,429.66,113.23,Month-to-month,No,Electronic check,356,5,261,1,1,1
761,1761,63,111,3519.63,88.51,Month-to-month,No,Bank transfer,500,2,142,0,1,1
762,1762,53,111,6392.95,104.98,One year,No,Bank transfer,882,20,21,0,0,1
763,1763,19,35,1166.72,28.21,One year,Fiber optic,Mailed check,884,11,273,1,1,1
764,1764,69,14,7245.24,76.02,Month-to-month,DSL,Bank transfer,491,18,312,1,1,1
765,1765,61,62,1698.55,101.08,One year,No,Bank transfer,508,0,336,1,1,1
766,1766,39,46,1315.61,96.67,Two year,Fiber optic,Credit card,805,14,32,0,1,1
767,1767,63,100,3973.42,52.3,Month-to-month,DSL,Credit card,290,0,239,1,0,1
768,1768,26,119,4677.97,102.71,Month-to-month,DSL,Electronic check,825,3,244,0,1,1
769,1769,60,20,5683.45,28.83,Two year,No,Mailed check,758,4,157,1,1,1
770,1770,64,43,3807.32,44.16,Two year,DSL,Credit card,782,3,301,0,0,1
771,1771,26,20,5663.22,96.97,One year,DSL,Bank transfer,478,7,114,1,1,1
772,1772,68,89,4901.04,64.27,Month-to-month,Fiber optic,Bank transfer,572,20,260,1,0,1
773,1773,37,50,6866.27,61.61,One year,Fiber optic,Bank transfer,212,20,341,0,0,1
774,1774,52,99,1509.86,93.49,Two year,Fiber optic,Bank transfer,840,5,323,0,1,1
775,1775,65,41,6616.9,44.22,Two year,DSL,Credit card,185,8,269,1,1,1
776,1776,62,69,8964.3,41.93,Two year,DSL,Electronic check,928,6,83,0,0,1
777,1777,61,27,6311.45,73.22,One year,No,Mailed check,583,4,132,0,1,1
778,1778,55,111,8679.33,68.05,One year,DSL,Mailed check,820,19,315,1,1,1
779,1779,51,92,5811.15,84.86,Two year,No,Mailed check,606,7,287,0,1,1
780,1780,47,37,7356.05,107.01,Month-to-month,DSL,Credit card,484,5,105,1,0,1
781,1781,79,90,6760.37,109.88,Month-to-month,DSL,Credit card,127,18,161,1,0,1
782,1782,52,90,5743.78,38.49,Month-to-month,DSL,Electronic check,495,4,249,0,0,1
783,1783,61,107,3277.67,110.8,One year,DSL,Mailed check,85,1,338,0,0,1
784,1784,75,14,1566.08,86.14,Month-to-month,DSL,Electronic check,538,14,292,0,1,1
785,1785,67,16,4202.34,73.94,One year,DSL,Mailed check,72,16,225,0,1,1
786,1786,63,51,6874.02,58.63,One year,No,Mailed check,338,12,217,0,1,1
787,1787,78,5,4683.62,84.25,One year,Fiber optic,Credit card,598,3,207,0,1,1
788,1788,72,60,3844.33,54.21,Two year,DSL,Electronic check,810,9,106,1,1,1
789,1789,36,44,1944.49,27.09,One year,No,Mailed check,674,19,43,1,1,1
790,1790,64,97,1034.52,110.44,Two year,Fiber optic,Electronic check,513,8,111,0,1,1
791,1791,36,25,9905.18,62.94,One year,Fiber optic,Electronic check,743,9,362,0,0,1
792,1792,77,61,4728.47,116.85,Two year,Fiber optic,Mailed check,501,3,206,0,1,1
793,1793,70,61,8689.16,109.0,Two year,DSL,Credit card,244,14,66,1,0,1
794,1794,55,85,43.92,62.75,Two year,DSL,Bank transfer,77,5,318,0,1,1
795,1795,39,78,1723.82,102.58,Month-to-month,Fiber optic,Electronic check,983,17,281,1,0,1
796,1796,59,109,7151.65,116.58,One year,Fiber optic,Mailed check,728,7,302,0,1,1
797,1797,31,85,7396.46,65.82,One year,DSL,Electronic check,806,2,164,1,1,1
798,1798,81,39,766.51,35.62,Month-to-month,Fiber optic,Credit card,0,5,344,1,0,1
799,1799,85,72,2929.51,104.69,One year,DSL,Bank transfer,892,13,78,0,1,1
800,1800,18,76,7912.97,94.27,One year,DSL,Bank transfer,517,13,2,0,1,0
801,1801,24,106,5631.71,73.01,One year,No,Mailed check,733,0,213,1,0,1
802,1802,62,82,5678.73,102.21,One year,Fiber optic,Mailed check,165,19,224,0,1,1
803,1803,59,114,7153.98,50.45,Month-to-month,DSL,Credit card,413,13,120,1,1,1
804,1804,55,27,2823.91,55.18,Month-to-month,No,Credit card,226,15,101,0,0,1
805,1805,31,25,1469.57,31.21,Month-to-month,No,Bank transfer,83,13,268,0,1,1
806,1806,78,8,1464.27,44.44,Two year,No,Electronic check,171,20,88,0,1,1
807,1807,39,101,8091.0,98.08,Two year,No,Credit card,434,19,104,0,0,1
808,1808,29,16,66.46,34.4,Two year,No,Bank transfer,863,6,339,1,1,1
809,1809,64,35,8617.81,60.19,Month-to-month,No,Bank transfer,359,11,88,0,1,1
810,1810,41,29,5999.69,80.36,Month-to-month,DSL,Electronic check,511,9,249,0,0,1
811,1811,23,71,1917.42,26.83,Month-to-month,DSL,Mailed check,734,5,97,0,1,1
812,1812,19,16,8512.76,119.52,Month-to-month,Fiber optic,Mailed check,644,7,283,1,0,1
813,1813,82,19,5084.89,39.38,Month-to-month,No,Mailed check,201,15,56,1,1,1
814,1814,62,98,6000.63,57.68,One year,No,Electronic check,619,14,301,1,1,1
815,1815,36,6,5079.24,28.51,Two year,No,Electronic check,170,18,254,0,1,1
816,1816,62,91,8317.8,57.57,One year,DSL,Mailed check,208,15,99,0,0,1
817,1817,59,68,6263.89,23.85,Month-to-month,No,Mailed check,114,10,104,0,1,1
818,1818,31,86,8097.94,106.07,Month-to-month,Fiber optic,Bank transfer,666,12,285,1,1,1
819,1819,18,107,2538.32,97.59,Two year,DSL,Credit card,383,6,222,0,0,1
820,1820,74,85,4632.45,41.5,One year,Fiber optic,Electronic check,759,10,337,1,0,1
821,1821,58,97,5487.01,49.48,Month-to-month,No,Credit card,731,13,39,0,0,1
822,1822,40,32,9627.06,84.92,One year,No,Credit card,130,18,69,0,1,1
823,1823,38,88,4321.67,82.35,Month-to-month,DSL,Bank transfer,731,19,317,1,1,1
824,1824,24,100,1523.57,88.92,One year,Fiber optic,Bank transfer,994,13,217,0,1,1
825,1825,26,67,2598.54,39.03,One year,No,Credit card,481,17,290,1,1,1
826,1826,85,80,2202.59,83.25,One year,Fiber optic,Electronic check,0,20,254,1,1,1
827,1827,28,98,7237.71,27.42,Month-to-month,DSL,Bank transfer,294,7,201,1,0,1
828,1828,26,118,2467.72,59.27,Month-to-month,Fiber optic,Credit card,451,13,3,0,0,1
829,1829,74,115,9244.83,91.37,Month-to-month,Fiber optic,Electronic check,182,11,63,0,1,1
830,1830,73,83,7370.29,53.56,Month-to-month,No,Electronic check,488,19,79,0,1,1
831,1831,30,15,699.75,69.58,Two year,No,Bank transfer,867,12,328,1,0,1
832,1832,26,84,6490.43,74.03,Two year,No,Electronic check,334,9,25,0,0,1
833,1833,35,98,5880.63,85.81,One year,DSL,Electronic check,59,7,161,0,1,1
834,1834,21,106,8381.59,112.3,Month-to-month,DSL,Mailed check,620,10,257,0,0,1
835,1835,24,57,8704.69,115.34,Month-to-month,DSL,Mailed check,315,14,278,0,1,1
836,1836,57,57,3112.02,111.13,Two year,Fiber optic,Bank transfer,966,18,68,1,0,1
837,1837,43,90,5105.57,68.73,Month-to-month,No,Bank transfer,232,11,20,0,0,1
838,1838,53,34,3462.9,38.7,One year,DSL,Bank transfer,513,5,189,1,1,1
839,1839,39,116,2279.28,72.04,Month-to-month,DSL,Mailed check,817,5,37,0,0,1
840,1840,61,6,7794.25,94.92,One year,No,Bank transfer,269,0,120,0,1,1
841,1841,46,72,7762.82,39.47,Month-to-month,DSL,Credit card,387,4,124,0,0,1
842,1842,47,70,7821.41,37.37,One year,No,Mailed check,46,4,221,1,1,1
843,1843,50,72,5204.11,103.32,Month-to-month,DSL,Bank transfer,652,16,241,0,0,1
844,1844,24,104,3479.58,71.87,Two year,DSL,Bank transfer,183,2,307,0,0,1
845,1845,49,37,4887.33,82.87,Month-to-month,Fiber optic,Electronic check,975,17,111,1,1,1
846,1846,72,113,6566.35,54.76,Month-to-month,No,Credit card,946,5,93,0,0,1
847,1847,72,85,480.86,42.22,Two year,DSL,Bank transfer,437,6,112,0,0,1
848,1848,62,88,4174.41,80.49,One year,No,Mailed check,529,8,12,0,1,0
849,1849,21,22,2339.55,79.72,One year,No,Mailed check,943,7,75,1,0,1
850,1850,40,13,1608.27,46.35,One year,DSL,Mailed check,785,11,108,0,1,1
851,1851,64,73,70.02,52.87,Month-to-month,No,Electronic check,109,14,238,1,1,1
852,1852,62,9,4170.12,117.04,Month-to-month,DSL,Electronic check,130,0,221,0,1,1
853,1853,83,8,3475.33,51.22,Month-to-month,No,Credit card,797,5,102,1,1,1
854,1854,67,111,9451.32,84.95,Month-to-month,Fiber optic,Mailed check,363,14,304,1,1,1
855,1855,61,1,546.18,96.0,Month-to-month,Fiber optic,Bank transfer,359,2,224,1,1,1
856,1856,66,5,7321.48,115.54,Month-to-month,No,Mailed check,699,11,312,1,0,1
857,1857,62,30,7096.62,96.93,Month-to-month,No,Credit card,604,11,81,1,1,1
858,1858,65,27,6434.29,80.46,Two year,DSL,Bank transfer,588,12,190,1,1,1
859,1859,66,107,7139.67,100.78,Two year,Fiber optic,Mailed check,469,16,221,1,1,1
860,1860,67,114,3045.91,82.69,Two year,No,Bank transfer,792,1,188,1,1,1
861,1861,81,104,444.76,110.3,One year,DSL,Bank transfer,327,15,270,0,0,1
862,1862,41,103,803.41,20.33,Two year,DSL,Electronic check,409,13,244,1,0,1
863,1863,77,112,2024.56,23.11,Two year,DSL,Credit card,413,8,60,1,1,1
864,1864,68,45,2116.17,76.57,One year,Fiber optic,Electronic check,79,12,151,0,1,1
865,1865,44,65,7830.35,83.28,One year,Fiber optic,Electronic check,107,13,122,1,0,1
866,1866,78,25,8259.69,22.07,Month-to-month,Fiber optic,Bank transfer,609,8,75,0,0,1
867,1867,56,68,8418.01,20.94,Two year,Fiber optic,Bank transfer,738,9,63,1,0,1
868,1868,77,87,686.83,52.34,Month-to-month,No,Bank transfer,756,0,247,1,1,1
869,1869,56,9,1383.92,39.0,Month-to-month,DSL,Credit card,918,12,34,0,1,1
870,1870,21,60,8131.69,20.32,One year,No,Credit card,729,3,195,1,0,1
871,1871,35,57,761.89,73.42,Two year,No,Bank transfer,147,2,193,0,1,1
872,1872,73,2,6836.72,111.8,Two year,DSL,Mailed check,255,15,360,0,1,1
873,1873,75,34,6421.25,117.6,Two year,DSL,Bank transfer,172,7,138,0,1,1
874,1874,78,67,9702.13,102.28,One year,Fiber optic,Credit card,680,18,345,1,1,1
875,1875,27,110,8561.77,85.32,Month-to-month,DSL,Bank transfer,813,1,228,1,0,1
876,1876,59,98,7839.61,42.21,Two year,DSL,Credit card,371,3,58,1,0,1
877,1877,60,11,6735.0,60.66,One year,Fiber optic,Credit card,861,5,288,1,1,1
878,1878,47,111,3892.47,64.91,One year,No,Electronic check,954,2,232,0,0,1
879,1879,82,71,8166.7,98.05,Two year,No,Credit card,788,6,36,0,0,1
880,1880,27,20,9329.59,20.17,One year,Fiber optic,Credit card,980,9,12,1,1,0
881,1881,69,60,3259.9,50.6,Month-to-month,No,Electronic check,492,15,232,0,1,1
882,1882,56,43,6208.19,30.02,Two year,Fiber optic,Electronic check,957,0,77,1,1,1
883,1883,80,55,8261.51,63.72,One year,Fiber optic,Electronic check,469,8,52,0,0,1
884,1884,44,41,9853.44,60.43,Two year,No,Credit card,454,10,168,1,0,1
885,1885,71,1,709.77,79.25,Month-to-month,No,Electronic check,743,12,157,1,0,1
886,1886,53,81,4658.78,70.14,Month-to-month,DSL,Bank transfer,843,16,347,1,0,1
887,1887,47,46,1424.48,29.9,Month-to-month,DSL,Bank transfer,707,13,239,1,0,1
888,1888,37,63,4127.67,23.31,Two year,No,Bank transfer,911,2,339,1,1,1
889,1889,83,98,461.41,105.04,Month-to-month,Fiber optic,Mailed check,315,3,23,1,1,0
890,1890,85,10,5953.12,115.23,Two year,DSL,Electronic check,896,18,350,0,1,1
891,1891,60,75,6889.41,73.28,Month-to-month,No,Mailed check,283,0,200,0,1,1
892,1892,21,96,2318.6,106.43,Month-to-month,DSL,Mailed check,262,4,192,1,0,1
893,1893,57,40,2627.67,100.05,One year,DSL,Bank transfer,396,6,143,0,1,1
894,1894,66,29,6579.27,49.22,Month-to-month,Fiber optic,Credit card,798,4,94,1,1,1
895,1895,74,75,6202.04,32.36,One year,Fiber optic,Electronic check,554,2,350,0,1,1
896,1896,40,32,9528.28,100.46,Month-to-month,Fiber optic,Electronic check,309,6,78,0,1,1
897,1897,79,57,8415.43,108.16,Two year,No,Bank transfer,738,20,158,1,1,1
898,1898,46,14,2030.42,103.82,Month-to-month,DSL,Credit card,742,18,322,1,1,1
899,1899,79,120,3425.26,92.31,Month-to-month,DSL,Credit card,513,8,179,0,0,1
900,1900,64,16,8202.88,63.53,One year,DSL,Bank transfer,890,16,51,0,0,1
901,1901,47,115,666.28,97.54,Month-to-month,No,Bank transfer,611,14,362,1,1,1
902,1902,36,117,7961.4,109.18,Month-to-month,DSL,Electronic check,937,2,245,1,1,1
903,1903,64,118,4030.09,110.21,One year,No,Credit card,181,11,94,0,0,1
904,1904,41,63,805.69,100.06,Two year,Fiber optic,Credit card,649,8,5,0,0,1
905,1905,53,117,6611.95,79.4,One year,No,Mailed check,368,12,309,0,1,1
906,1906,40,39,4808.59,82.28,Month-to-month,No,Electronic check,566,14,357,1,0,1
907,1907,30,44,2251.86,37.9,One year,Fiber optic,Electronic check,174,11,131,0,0,1
908,1908,29,59,7115.07,114.6,One year,No,Mailed check,521,15,49,1,0,1
909,1909,25,120,4314.11,64.43,Two year,No,Electronic check,654,17,151,0,1,1
910,1910,37,78,4641.98,44.96,Month-to-month,Fiber optic,Credit card,567,14,361,0,0,1
911,1911,72,1,9327.15,46.78,Two year,No,Bank transfer,332,2,123,1,0,1
912,1912,21,61,9187.3,98.88,Two year,Fiber optic,Bank transfer,868,11,221,0,0,1
913,1913,37,16,9609.21,68.39,Month-to-month,Fiber optic,Mailed check,853,10,3,0,1,0
914,1914,31,75,2109.17,45.78,One year,DSL,Credit card,505,16,314,1,1,1
915,1915,49,45,5085.25,104.17,Month-to-month,No,Mailed check,916,7,292,0,1,1
916,1916,79,35,3767.13,103.7,Month-to-month,No,Electronic check,376,4,37,1,1,1
917,1917,77,113,3228.81,56.81,Month-to-month,Fiber optic,Mailed check,936,18,127,1,1,1
918,1918,78,68,7307.94,105.12,Two year,DSL,Bank transfer,135,0,359,0,1,1
919,1919,68,109,1272.17,30.21,Two year,Fiber optic,Mailed check,466,17,4,1,1,1
920,1920,42,5,452.88,81.37,One year,No,Mailed check,530,7,14,0,0,1
921,1921,22,63,5654.07,25.58,Month-to-month,DSL,Credit card,226,5,53,0,1,1
922,1922,31,100,1948.11,32.18,One year,Fiber optic,Bank transfer,769,9,8,0,1,0
923,1923,30,79,4728.39,73.95,One year,No,Mailed check,981,7,340,1,0,1
924,1924,41,69,4920.92,36.35,One year,DSL,Credit card,54,1,193,0,1,1
925,1925,63,46,3135.08,84.66,One year,No,Electronic check,453,15,77,1,0,1
926,1926,63,28,2484.79,88.7,One year,Fiber optic,Bank transfer,970,2,45,0,0,1
927,1927,50,110,3227.64,100.52,Month-to-month,No,Credit card,974,14,242,1,0,1
928,1928,73,7,810.51,77.08,Two year,DSL,Mailed check,667,20,313,1,1,1
