Date,Primary Type,Description,Location Description,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,target
01/23/2025 12:43:00 PM,NARCOTICS,POSSESS - CRACK,ALLEY,0,2532,25,37,25,18,1141328.0,1910138.0,2025,41.909494306,-87.756260918,1
01/08/2025 03:30:00 PM,THEFT,DELIVERY CONTAINER THEFT,WAREHOUSE,0,1034,10,12,31,06,1160795.0,1886446.0,2025,41.844099629,-87.685404348,0
01/09/2025 06:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,734,7,17,67,14,1168435.0,1857677.0,2025,41.764992714,-87.658196316,0
01/14/2025 04:59:00 PM,DECEPTIVE PRACTICE,FORGERY,STREET,0,1013,10,22,29,10,1147893.0,1889022.0,2025,41.851425852,-87.732686605,1
01/26/2025 07:03:00 PM,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,324,3,8,43,15,1186934.0,1856876.0,2025,41.762376249,-87.590418138,0
01/01/2025 02:45:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,1,1132,11,24,26,14,1149843.0,1896127.0,2025,41.870885174,-87.725344907,0
01/18/2025 02:00:00 AM,BATTERY,SIMPLE,APARTMENT,0,211,2,4,35,08B,1181143.0,1882133.0,2025,41.831818944,-87.610864733,0
01/10/2025 02:50:00 PM,BATTERY,SIMPLE,STREET,0,914,9,11,60,08B,1172771.0,1885457.0,2025,41.841129392,-87.641484059,0
01/10/2025 05:00:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,2221,22,18,71,05,1166109.0,1845659.0,2025,41.732063387,-87.66706289,0
01/09/2025 05:25:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,222,2,4,39,14,1183103.0,1874341.0,2025,41.810391682,-87.60391608,0
01/22/2025 11:00:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,2013,20,48,77,05,1165662.0,1936630.0,2025,41.981705594,-87.666110673,0
01/08/2025 12:04:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1214,12,27,24,14,1171910.0,1903307.0,2025,41.890130101,-87.644117719,0
01/30/2025 12:00:00 AM,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,1533,15,28,25,06,1144189.0,1899224.0,2025,41.879491742,-87.746025164,0
01/25/2025 04:46:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,1,1122,11,27,23,26,1151938.0,1904018.0,2025,41.89249794,-87.71744546,0
01/18/2025 07:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,934,9,20,61,14,1171197.0,1870107.0,2025,41.799042141,-87.647709523,0
01/14/2025 07:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,0,1122,11,37,23,01A,1150308.0,1902771.0,2025,41.889107991,-87.723464378,0
01/21/2025 09:20:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,1922,19,32,6,06,1165085.0,1921399.0,2025,41.939923405,-87.668667203,0
01/17/2025 04:00:00 PM,BATTERY,SIMPLE,STREET,0,1512,15,29,25,08B,1138238.0,1903158.0,2025,41.890396818,-87.767781443,0
01/01/2025 04:00:00 PM,THEFT,OVER $500,STREET,0,123,1,34,32,06,1174377.0,1897616.0,2025,41.874458919,-87.635227868,0
01/09/2025 10:06:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,1112,11,27,23,26,1151212.0,1906026.0,2025,41.898022364,-87.720059066,0
01/24/2025 10:00:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,DRIVEWAY - RESIDENTIAL,0,231,2,3,40,07,1179363.0,1871081.0,2025,41.801532247,-87.617733375,0
01/01/2025 08:15:00 AM,THEFT,OVER $500,STREET,0,731,7,6,69,06,1177127.0,1855680.0,2025,41.759321089,-87.626397903,0
01/24/2025 12:00:00 PM,THEFT,ATTEMPT THEFT,RESIDENCE,0,1923,19,44,6,06,1169287.0,1924338.0,2025,41.947897701,-87.653137911,0
01/01/2025 08:00:00 PM,ROBBERY,ARMED - OTHER FIREARM,SIDEWALK,0,735,7,17,67,03,1166881.0,1858647.0,2025,41.767687852,-87.663864512,0
01/24/2025 08:45:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,1632,16,38,17,14,1130450.0,1922700.0,2025,41.944159847,-87.795933477,0
01/09/2025 03:55:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,0,1212,12,36,24,14,1161230.0,1905291.0,2025,41.895803062,-87.683284258,0
01/14/2025 06:48:00 PM,THEFT,OVER $500,CASINO/GAMBLING ESTABLISHMENT,0,1834,18,42,8,06,1176631.0,1904280.0,2025,41.892694698,-87.626750816,0
01/02/2025 08:10:00 AM,BATTERY,SIMPLE,STREET,0,1724,17,33,14,08B,1154176.0,1929065.0,2025,41.961184538,-87.708555894,0
01/13/2025 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1032,10,22,30,07,1153163.0,1884925.0,2025,41.840080404,-87.713452839,0
01/28/2025 01:00:00 PM,ASSAULT,SIMPLE,OTHER (SPECIFY),0,1412,14,35,22,08A,1154448.0,1917894.0,2025,41.930525082,-87.707855577,0
01/25/2025 10:09:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,2433,24,48,77,08B,1167960.0,1941343.0,2025,41.994588742,-87.657522554,0
01/12/2025 11:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,822,8,14,63,08B,1155008.0,1867034.0,2025,41.790948391,-87.707160812,0
01/16/2025 09:25:00 PM,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,0,533,5,10,54,04B,1183554.0,1817482.0,2025,41.654353626,-87.604029006,0
01/15/2025 07:36:00 PM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,STREET,0,513,5,9,49,18,1176887.0,1832416.0,2025,41.695487048,-87.627976149,1
01/01/2025 02:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,2212,22,19,72,08B,1168716.0,1834693.0,2025,41.701915232,-87.657827545,0
01/09/2025 10:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1423,14,1,24,14,1159141.0,1909584.0,2025,41.907626584,-87.690838617,0
01/08/2025 10:00:00 PM,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER (SPECIFY),1,1911,19,47,4,26,1158227.0,1929909.0,2025,41.963418503,-87.693639053,0
01/21/2025 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,2233,22,21,49,08B,1175143.0,1832624.0,2025,41.696096845,-87.634355318,0
01/23/2025 05:32:00 AM,THEFT,FROM BUILDING,APARTMENT,0,332,3,5,43,06,1189417.0,1858715.0,2025,41.767363413,-87.581258802,0
01/16/2025 06:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,0,1215,12,1,24,06,1164605.0,1904731.0,2025,41.894195542,-87.670904525,0
01/28/2025 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1834,18,2,8,14,1178198.0,1903963.0,2025,41.891789281,-87.621005586,0
01/13/2025 09:00:00 AM,THEFT,$500 AND UNDER,STREET,0,2433,24,48,77,06,1167150.0,1942281.0,2025,41.997180136,-87.660474975,0
01/22/2025 05:30:00 PM,NARCOTICS,POSSESS - HEROIN (WHITE),APARTMENT,0,1112,11,27,23,18,1151191.0,1906684.0,2025,41.899828393,-87.720118924,1
01/04/2025 12:00:00 PM,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,0,2022,20,48,77,11,1167720.0,1937355.0,2025,41.983650773,-87.658520968,0
01/17/2025 08:40:00 AM,NARCOTICS,POSSESS - CRACK,SIDEWALK,0,1121,11,27,23,18,1153400.0,1905123.0,2025,41.895501245,-87.712046714,1
01/19/2025 01:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,0,1133,11,28,26,06,1150911.0,1897750.0,2025,41.875318043,-87.72138139,0
01/05/2025 01:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,821,8,14,57,08B,1151504.0,1872917.0,2025,41.807161523,-87.719855368,0
01/03/2025 05:35:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,234,2,4,41,06,1185977.0,1870393.0,2025,41.799490663,-87.593499384,1
01/02/2025 11:00:00 AM,THEFT,OVER $500,STREET,0,213,2,3,38,06,1179099.0,1878287.0,2025,41.82131215,-87.618481727,0
01/19/2025 06:30:00 PM,THEFT,OVER $500,CTA TRAIN,0,2023,20,48,77,06,1167668.0,1937354.0,2025,41.983649153,-87.658712242,0
01/24/2025 03:00:00 PM,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,0,1925,19,46,6,02,1170987.0,1926180.0,2025,41.952915022,-87.646834914,0
01/01/2025 09:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,1,2531,25,29,25,08A,1138386.0,1909649.0,2025,41.908206239,-87.767080568,0
01/15/2025 01:57:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,0,524,5,21,53,11,1174316.0,1825972.0,2025,41.677861099,-87.637579966,0
01/05/2025 02:02:00 AM,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,0,114,1,34,32,14,1177271.0,1901522.0,2025,41.885112119,-87.624484053,0
01/10/2025 03:56:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1732,17,35,16,08B,1153078.0,1923923.0,2025,41.947096433,-87.71272965,0
01/17/2025 06:05:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,432,4,10,52,07,1200888.0,1833003.0,2025,41.696524877,-87.540082262,0
01/05/2025 03:15:00 PM,THEFT,$500 AND UNDER,APARTMENT,0,421,4,7,43,06,1193527.0,1854795.0,2025,41.756507031,-87.566322303,0
01/06/2025 01:50:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1125,11,27,27,07,1158701.0,1899586.0,2025,41.880200232,-87.692729156,0
01/06/2025 12:11:00 AM,DECEPTIVE PRACTICE,STATE BENEFITS FRAUD,APARTMENT,0,2524,25,35,22,11,1151447.0,1917709.0,2025,41.930076972,-87.718888508,0
01/08/2025 03:30:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,931,9,15,61,11,1163525.0,1871888.0,2025,41.8040939,-87.675794617,0
01/08/2025 06:25:00 AM,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,1,434,4,10,51,04A,1194867.0,1835721.0,2025,41.704133403,-87.562037942,0
01/19/2025 01:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,1,2432,24,40,1,02,1164377.0,1942660.0,2025,41.99827946,-87.670664922,0
01/09/2025 01:31:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,2412,24,50,2,08B,1159812.0,1942646.0,2025,41.998336759,-87.687458424,0
01/11/2025 06:27:00 PM,BATTERY,SIMPLE,CTA BUS,0,132,1,3,33,08B,1177904.0,1893030.0,2025,41.861795213,-87.622417878,0
01/23/2025 12:24:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,0,1832,18,42,8,15,1175015.0,1904866.0,2025,41.894339078,-87.632668103,1
01/01/2025 02:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,613,6,17,71,14,1169400.0,1847086.0,2025,41.735908739,-87.654965372,0
01/19/2025 06:00:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,1,813,8,13,64,26,,,2025,,,0
01/16/2025 05:30:00 PM,CRIMINAL TRESPASS,TO LAND,LIBRARY,0,823,8,14,66,26,1156105.0,1863802.0,2025,41.78205732,-87.70322518,0
01/08/2025 08:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1215,12,27,24,07,1167516.0,1905478.0,2025,41.896183191,-87.660191848,0
01/08/2025 09:00:00 AM,ASSAULT,SIMPLE,RESIDENCE,0,1233,12,28,28,08A,1167921.0,1893766.0,2025,41.864035852,-87.659042335,0
01/01/2025 02:25:00 AM,BATTERY,SIMPLE,BAR OR TAVERN,0,1831,18,42,8,08B,1175463.0,1903198.0,2025,41.889751946,-87.631072891,0
01/07/2025 07:39:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),0,1733,17,35,21,26,1157854.0,1921316.0,2025,41.939846421,-87.695245673,0
01/03/2025 09:45:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1623,16,45,15,07,1139012.0,1931358.0,2025,41.967766598,-87.764251532,0
01/06/2025 06:00:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,2521,25,31,20,06,1144951.0,1918212.0,2025,41.931582515,-87.742747165,1
01/10/2025 11:40:00 AM,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,0,1624,16,45,15,11,1143361.0,1927818.0,2025,41.957972164,-87.748349302,0
01/01/2025 09:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,314,3,20,42,07,1184405.0,1863856.0,2025,41.781589574,-87.599468869,0
01/20/2025 05:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,2535,25,26,23,14,1150776.0,1909380.0,2025,41.907234611,-87.721572616,0
01/05/2025 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1512,15,29,25,07,1137694.0,1900366.0,2025,41.88274503,-87.769846629,0
01/14/2025 11:30:00 PM,THEFT,OVER $500,STREET,1,2233,22,21,49,06,1174559.0,1832999.0,2025,41.697138887,-87.636482444,0
01/27/2025 08:30:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,0,121,1,42,28,11,1173178.0,1899203.0,2025,41.878840427,-87.639582928,0
01/11/2025 02:15:00 PM,ROBBERY,VEHICULAR HIJACKING,STREET,0,2222,22,21,73,03,1168654.0,1842145.0,2025,41.722366012,-87.657840504,1
01/03/2025 02:21:00 PM,THEFT,$500 AND UNDER,APARTMENT,1,2531,25,29,25,06,1137069.0,1909556.0,2025,41.907974791,-87.77192087,0
01/23/2025 09:30:00 PM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,0,1933,19,44,6,02,1169981.0,1920130.0,2025,41.936335635,-87.650710119,0
01/23/2025 10:14:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,1,331,3,5,43,04B,1192074.0,1859473.0,2025,41.769379258,-87.571495332,1
01/02/2025 04:51:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,234,2,4,41,06,1187537.0,1871358.0,2025,41.802101704,-87.587747851,0
01/20/2025 09:00:00 AM,THEFT,OVER $500,BAR OR TAVERN,0,131,1,3,33,06,1177273.0,1892452.0,2025,41.860223458,-87.624751657,0
01/01/2025 01:30:00 AM,BURGLARY,HOME INVASION,RESIDENCE,0,713,7,16,67,05,1167612.0,1867907.0,2025,41.793082799,-87.660919654,0
01/03/2025 12:30:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GROCERY FOOD STORE,0,2032,20,47,4,11,1163385.0,1931915.0,2025,41.968815819,-87.674618145,0
01/09/2025 08:20:00 AM,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,1414,14,1,22,06,1156450.0,1914947.0,2025,41.922397978,-87.700578573,0
01/08/2025 10:30:00 AM,THEFT,FROM BUILDING,APARTMENT,0,1413,14,35,22,06,1152302.0,1914391.0,2025,41.920955243,-87.715834385,0
01/10/2025 02:25:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,715,7,15,67,07,1164009.0,1866527.0,2025,41.789372478,-87.674170297,0
01/23/2025 05:25:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),0,1923,19,46,6,11,1170231.0,1925787.0,2025,41.9518532,-87.649625519,0
01/25/2025 12:00:00 AM,ASSAULT,SIMPLE,RESIDENCE,1,533,5,10,54,08A,1183713.0,1818838.0,2025,41.658071001,-87.603405215,0
01/24/2025 03:36:00 AM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,0,624,6,6,69,14,1182022.0,1854767.0,2025,41.756703937,-87.608486242,0
01/12/2025 10:22:00 AM,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,0,1531,15,37,25,18,1141703.0,1907504.0,2025,41.90225938,-87.754948556,1
01/15/2025 10:40:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),1,1235,12,25,31,26,1170360.0,1889613.0,2025,41.852586768,-87.650210212,0
01/29/2025 03:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,221,2,4,39,14,1182971.0,1874433.0,2025,41.810647211,-87.604397372,0
01/16/2025 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,0,822,8,14,63,10,1155326.0,1867618.0,2025,41.792544609,-87.705979142,0
01/03/2025 12:00:00 PM,BATTERY,SIMPLE,ALLEY,0,1712,17,33,14,08B,1149081.0,1931603.0,2025,41.968249403,-87.72722196,0
01/03/2025 09:00:00 AM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,0,523,5,9,53,10,1177459.0,1824383.0,2025,41.673430417,-87.626123311,0
01/19/2025 12:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,1,524,5,21,53,07,1173161.0,1825111.0,2025,41.675523891,-87.641832941,0
01/13/2025 10:56:00 AM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,APARTMENT,0,211,2,4,35,15,1180652.0,1882807.0,2025,41.833679765,-87.612645497,1
01/26/2025 05:41:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1034,10,25,31,08B,1162396.0,1888059.0,2025,41.848492573,-87.679483897,0
01/18/2025 10:00:00 AM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,1632,16,38,17,07,1129099.0,1923492.0,2025,41.946356322,-87.800881172,0
01/08/2025 03:00:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,2412,24,50,2,26,1162247.0,1942516.0,2025,41.997929286,-87.678504523,0
01/18/2025 05:03:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,212,2,4,36,08B,1181525.0,1879930.0,2025,41.825764931,-87.609531252,0
01/06/2025 02:42:00 PM,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,0,1122,11,27,23,18,1152271.0,1903971.0,2025,41.892362401,-87.71622372,1
01/05/2025 03:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,1422,14,26,23,07,1153742.0,1909109.0,2025,41.906432399,-87.710684368,0
01/02/2025 12:00:00 AM,THEFT,OVER $500,APARTMENT,0,1923,19,44,6,06,1167537.0,1924712.0,2025,41.948961902,-87.659559666,0
01/02/2025 06:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),0,1124,11,28,27,14,1155239.0,1898952.0,2025,41.878530679,-87.705458306,0
01/04/2025 12:50:00 PM,THEFT,RETAIL THEFT,DRUG STORE,0,2413,24,40,2,06,1159208.0,1940733.0,2025,41.993099897,-87.689733236,0
01/10/2025 04:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,523,5,9,53,14,1178418.0,1825199.0,2025,41.675647994,-87.622588673,0
01/26/2025 01:51:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,824,8,15,63,08B,1159039.0,1865846.0,2025,41.787606839,-87.692412421,1
01/03/2025 01:30:00 PM,CRIMINAL TRESPASS,TO LAND,APARTMENT,0,314,3,20,42,26,1185274.0,1862873.0,2025,41.778871742,-87.59631384,0
01/18/2025 01:02:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,915,9,11,60,07,1173801.0,1884216.0,2025,41.837701156,-87.637741232,0
01/16/2025 06:21:00 PM,THEFT,RETAIL THEFT,BARBERSHOP,0,1234,12,25,31,06,1165585.0,1891464.0,2025,41.857768985,-87.667683189,0
01/17/2025 04:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,1,313,3,20,42,06,1180636.0,1864409.0,2025,41.783194497,-87.613269795,0
01/24/2025 09:15:00 AM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,1633,16,30,17,26,1134722.0,1923301.0,2025,41.945734485,-87.780216963,0
01/23/2025 12:00:00 AM,THEFT,$500 AND UNDER,STREET,0,914,9,11,34,06,1174644.0,1885471.0,2025,41.841126202,-87.634610448,0
01/19/2025 11:00:00 PM,THEFT,$500 AND UNDER,OTHER (SPECIFY),0,234,2,4,41,06,1187157.0,1871298.0,2025,41.801946097,-87.58914335,0
01/25/2025 05:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,432,4,10,52,14,1201863.0,1833600.0,2025,41.698138401,-87.536492269,0
01/05/2025 09:31:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,1,1915,19,46,3,26,1170510.0,1927981.0,2025,41.957867498,-87.648535477,0
01/04/2025 12:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1225,12,28,28,08B,1160516.0,1896205.0,2025,41.870885086,-87.686158283,0
01/16/2025 12:00:00 AM,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,1424,14,1,24,06,1160463.0,1910116.0,2025,41.909059158,-87.685967552,0
01/16/2025 07:30:00 PM,BATTERY,SIMPLE,CTA BUS,0,2012,20,40,77,08B,1165050.0,1934711.0,2025,41.976452854,-87.66841621,0
01/19/2025 01:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,0,1824,18,43,8,02,1176046.0,1909144.0,2025,41.906054951,-87.628752556,0
01/27/2025 07:30:00 AM,THEFT,$500 AND UNDER,CTA TRAIN,0,2433,24,48,77,06,1167594.0,1939683.0,2025,41.990041584,-87.65891695,0
01/03/2025 12:33:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,2223,22,21,71,08B,1173169.0,1846907.0,2025,41.735335188,-87.641162432,0
01/26/2025 03:48:00 PM,ASSAULT,SIMPLE,APARTMENT,0,2431,24,49,1,08A,1166749.0,1946368.0,2025,42.008403575,-87.661832175,0
01/03/2025 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,812,8,13,64,11,1132466.0,1863016.0,2025,41.780343052,-87.789911974,0
01/03/2025 02:30:00 PM,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,0,2012,20,40,77,08A,1165050.0,1934711.0,2025,41.976452854,-87.66841621,0
01/21/2025 03:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,414,4,8,46,14,1192605.0,1851349.0,2025,41.747073428,-87.569813263,0
01/13/2025 09:48:00 PM,BATTERY,SIMPLE,RESIDENCE,1,2212,22,19,75,08B,1165467.0,1830696.0,2025,41.691016103,-87.669837199,0
01/06/2025 05:45:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,1834,18,42,8,06,1176796.0,1903917.0,2025,41.891694878,-87.626155832,1
01/17/2025 12:35:00 PM,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,0,1533,15,29,25,08B,1143347.0,1897111.0,2025,41.873709176,-87.749169703,0
01/12/2025 06:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,2532,25,37,25,14,1140408.0,1909695.0,2025,41.908295599,-87.75965153,0
01/03/2025 02:40:00 PM,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),0,2533,25,36,19,06,1144091.0,1912424.0,2025,41.915715874,-87.74605323,0
01/29/2025 11:30:00 AM,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,0,2512,25,36,19,06,1133317.0,1916205.0,2025,41.926287021,-87.785547998,1
01/04/2025 07:14:00 AM,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,1224,12,27,28,05,1169980.0,1901223.0,2025,41.884453785,-87.651266342,0
01/29/2025 05:00:00 PM,THEFT,$500 AND UNDER,OTHER (SPECIFY),0,311,3,20,40,06,1179974.0,1864409.0,2025,41.783209684,-87.615696882,0
01/23/2025 06:45:00 AM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,523,5,9,53,03,1176447.0,1825185.0,2025,41.675653963,-87.629803336,0
01/11/2025 09:29:00 AM,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,1934,19,44,6,04A,1171721.0,1920469.0,2025,41.937227668,-87.644305471,0
01/10/2025 04:00:00 PM,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,1033,10,24,30,08B,1157723.0,1887796.0,2025,41.847867226,-87.696641335,0
01/27/2025 05:30:00 PM,THEFT,OVER $500,BARBERSHOP,1,815,8,23,62,06,1150607.0,1868962.0,2025,41.796325943,-87.723248291,0
01/22/2025 07:45:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,1,2511,25,30,19,26,1133211.0,1919736.0,2025,41.935978351,-87.785854655,0
01/01/2025 12:54:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,1,114,1,42,32,26,1179256.0,1902052.0,2025,41.88652124,-87.617178654,0
01/18/2025 07:07:00 PM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,GAS STATION,0,424,4,7,46,18,1197409.0,1850508.0,2025,41.744647338,-87.552238463,1
01/12/2025 04:04:00 PM,THEFT,OVER $500,RESTAURANT,0,1812,18,43,7,06,1170470.0,1914840.0,2025,41.921808932,-87.649068157,0
01/01/2025 11:39:00 PM,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,1,1823,18,27,8,20,1172329.0,1907062.0,2025,41.900424796,-87.642467932,0
01/16/2025 03:30:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,0,1522,15,29,25,07,1139476.0,1897462.0,2025,41.874743781,-87.763373783,0
01/11/2025 07:00:00 PM,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1731,17,30,16,06,1148673.0,1922113.0,2025,41.942216025,-87.728968248,0
01/21/2025 12:44:00 PM,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,SIDEWALK,0,2531,25,29,25,26,1137808.0,1910823.0,2025,41.911438284,-87.769175514,1
01/16/2025 07:10:00 PM,THEFT,$500 AND UNDER,RESTAURANT,0,922,9,12,58,06,1158043.0,1873362.0,2025,41.808252074,-87.695859994,0
01/25/2025 06:00:00 AM,DECEPTIVE PRACTICE,FORGERY,APARTMENT,0,1833,18,2,8,10,1178255.0,1906686.0,2025,41.899260019,-87.620713192,0
